Sat Jan 11 18:41:09 CET 2014: Problem Count: 20
Sat Jan 11 18:41:09 CET 2014: CandidatesCount: 30
Sat Jan 11 18:41:09 CET 2014: Max Cycles: 500
Sat Jan 11 18:41:09 CET 2014: 0: finished (4ms, 19cycles)
Sat Jan 11 18:41:09 CET 2014: 0: Solution found.
Sat Jan 11 18:41:09 CET 2014: 1: finished (15ms, 73cycles)
Sat Jan 11 18:41:09 CET 2014: 1: Solution found.
Sat Jan 11 18:41:10 CET 2014: 2: finished (72ms, 500cycles)
Sat Jan 11 18:41:10 CET 2014: 2: No solution found.
Sat Jan 11 18:41:10 CET 2014: 3: finished (71ms, 500cycles)
Sat Jan 11 18:41:10 CET 2014: 3: No solution found.
Sat Jan 11 18:41:10 CET 2014: 4: finished (17ms, 76cycles)
Sat Jan 11 18:41:10 CET 2014: 4: Solution found.
Sat Jan 11 18:41:10 CET 2014: 5: finished (74ms, 500cycles)
Sat Jan 11 18:41:10 CET 2014: 5: No solution found.
Sat Jan 11 18:41:10 CET 2014: 6: finished (83ms, 500cycles)
Sat Jan 11 18:41:10 CET 2014: 6: No solution found.
Sat Jan 11 18:41:10 CET 2014: 7: finished (70ms, 500cycles)
Sat Jan 11 18:41:10 CET 2014: 7: No solution found.
Sat Jan 11 18:41:10 CET 2014: 8: finished (75ms, 500cycles)
Sat Jan 11 18:41:10 CET 2014: 8: No solution found.
Sat Jan 11 18:41:10 CET 2014: 9: finished (5ms, 25cycles)
Sat Jan 11 18:41:10 CET 2014: 9: Solution found.
Sat Jan 11 18:41:10 CET 2014: 10: finished (2ms, 10cycles)
Sat Jan 11 18:41:10 CET 2014: 10: Solution found.
Sat Jan 11 18:41:10 CET 2014: 11: finished (71ms, 500cycles)
Sat Jan 11 18:41:10 CET 2014: 11: No solution found.
Sat Jan 11 18:41:10 CET 2014: 12: finished (74ms, 500cycles)
Sat Jan 11 18:41:10 CET 2014: 12: No solution found.
Sat Jan 11 18:41:10 CET 2014: 13: finished (72ms, 500cycles)
Sat Jan 11 18:41:10 CET 2014: 13: No solution found.
Sat Jan 11 18:41:10 CET 2014: 14: finished (72ms, 500cycles)
Sat Jan 11 18:41:10 CET 2014: 14: No solution found.
Sat Jan 11 18:41:10 CET 2014: 15: finished (74ms, 500cycles)
Sat Jan 11 18:41:10 CET 2014: 15: No solution found.
Sat Jan 11 18:41:11 CET 2014: 16: finished (210ms, 500cycles)
Sat Jan 11 18:41:11 CET 2014: 16: No solution found.
Sat Jan 11 18:41:11 CET 2014: 17: finished (10ms, 19cycles)
Sat Jan 11 18:41:11 CET 2014: 17: Solution found.
Sat Jan 11 18:41:11 CET 2014: 18: finished (24ms, 50cycles)
Sat Jan 11 18:41:11 CET 2014: 18: Solution found.
Sat Jan 11 18:41:11 CET 2014: 19: finished (234ms, 500cycles)
Sat Jan 11 18:41:11 CET 2014: 19: No solution found.
Sat Jan 11 18:41:11 CET 2014: 20: finished (213ms, 500cycles)
Sat Jan 11 18:41:11 CET 2014: 20: No solution found.
Sat Jan 11 18:41:11 CET 2014: 21: finished (221ms, 500cycles)
Sat Jan 11 18:41:11 CET 2014: 21: No solution found.
Sat Jan 11 18:41:11 CET 2014: 22: finished (230ms, 500cycles)
Sat Jan 11 18:41:11 CET 2014: 22: No solution found.
Sat Jan 11 18:41:12 CET 2014: 23: finished (218ms, 500cycles)
Sat Jan 11 18:41:12 CET 2014: 23: No solution found.
Sat Jan 11 18:41:12 CET 2014: 24: finished (208ms, 500cycles)
Sat Jan 11 18:41:12 CET 2014: 24: No solution found.
Sat Jan 11 18:41:12 CET 2014: 25: finished (209ms, 500cycles)
Sat Jan 11 18:41:12 CET 2014: 25: No solution found.
Sat Jan 11 18:41:12 CET 2014: 26: finished (13ms, 26cycles)
Sat Jan 11 18:41:12 CET 2014: 26: Solution found.
Sat Jan 11 18:41:12 CET 2014: 27: finished (214ms, 500cycles)
Sat Jan 11 18:41:12 CET 2014: 27: No solution found.
Sat Jan 11 18:41:13 CET 2014: 28: finished (212ms, 500cycles)
Sat Jan 11 18:41:13 CET 2014: 28: No solution found.
Sat Jan 11 18:41:13 CET 2014: 29: finished (215ms, 500cycles)
Sat Jan 11 18:41:13 CET 2014: 29: No solution found.
Sat Jan 11 18:41:13 CET 2014: 30: finished (215ms, 500cycles)
Sat Jan 11 18:41:13 CET 2014: 30: No solution found.
Sat Jan 11 18:41:13 CET 2014: 31: finished (232ms, 500cycles)
Sat Jan 11 18:41:13 CET 2014: 31: No solution found.
Sat Jan 11 18:41:13 CET 2014: 32: finished (212ms, 500cycles)
Sat Jan 11 18:41:13 CET 2014: 32: No solution found.
Sat Jan 11 18:41:13 CET 2014: 33: finished (7ms, 13cycles)
Sat Jan 11 18:41:13 CET 2014: 33: Solution found.
Sat Jan 11 18:41:14 CET 2014: 34: finished (210ms, 500cycles)
Sat Jan 11 18:41:14 CET 2014: 34: No solution found.
Sat Jan 11 18:41:14 CET 2014: 35: finished (224ms, 500cycles)
Sat Jan 11 18:41:14 CET 2014: 35: No solution found.
Sat Jan 11 18:41:14 CET 2014: 36: finished (220ms, 500cycles)
Sat Jan 11 18:41:14 CET 2014: 36: No solution found.
Sat Jan 11 18:41:14 CET 2014: 37: finished (214ms, 500cycles)
Sat Jan 11 18:41:14 CET 2014: 37: No solution found.
Sat Jan 11 18:41:14 CET 2014: 38: finished (218ms, 500cycles)
Sat Jan 11 18:41:14 CET 2014: 38: No solution found.
Sat Jan 11 18:41:15 CET 2014: 39: finished (214ms, 500cycles)
Sat Jan 11 18:41:15 CET 2014: 39: No solution found.
Sat Jan 11 18:41:15 CET 2014: 40: finished (214ms, 500cycles)
Sat Jan 11 18:41:15 CET 2014: 40: No solution found.
Sat Jan 11 18:41:15 CET 2014: 41: finished (4ms, 7cycles)
Sat Jan 11 18:41:15 CET 2014: 41: Solution found.
Sat Jan 11 18:41:15 CET 2014: 42: finished (3ms, 5cycles)
Sat Jan 11 18:41:15 CET 2014: 42: Solution found.
Sat Jan 11 18:41:15 CET 2014: 43: finished (212ms, 500cycles)
Sat Jan 11 18:41:15 CET 2014: 43: No solution found.
Sat Jan 11 18:41:15 CET 2014: 44: finished (213ms, 500cycles)
Sat Jan 11 18:41:15 CET 2014: 44: No solution found.
Sat Jan 11 18:41:16 CET 2014: 45: finished (210ms, 500cycles)
Sat Jan 11 18:41:16 CET 2014: 45: No solution found.
Sat Jan 11 18:41:16 CET 2014: 46: finished (211ms, 500cycles)
Sat Jan 11 18:41:16 CET 2014: 46: No solution found.
Sat Jan 11 18:41:16 CET 2014: 47: finished (230ms, 500cycles)
Sat Jan 11 18:41:16 CET 2014: 47: No solution found.
Sat Jan 11 18:41:16 CET 2014: 48: finished (214ms, 500cycles)
Sat Jan 11 18:41:16 CET 2014: 48: No solution found.
Sat Jan 11 18:41:16 CET 2014: 49: finished (208ms, 500cycles)
Sat Jan 11 18:41:16 CET 2014: 49: No solution found.
Sat Jan 11 18:41:17 CET 2014: 50: finished (211ms, 500cycles)
Sat Jan 11 18:41:17 CET 2014: 50: No solution found.
Sat Jan 11 18:41:17 CET 2014: 51: finished (215ms, 500cycles)
Sat Jan 11 18:41:17 CET 2014: 51: No solution found.
Sat Jan 11 18:41:17 CET 2014: 52: finished (133ms, 500cycles)
Sat Jan 11 18:41:17 CET 2014: 52: No solution found.
Sat Jan 11 18:41:17 CET 2014: 53: finished (73ms, 500cycles)
Sat Jan 11 18:41:17 CET 2014: 53: No solution found.
Sat Jan 11 18:41:17 CET 2014: 54: finished (81ms, 500cycles)
Sat Jan 11 18:41:17 CET 2014: 54: No solution found.
Sat Jan 11 18:41:17 CET 2014: 55: finished (72ms, 500cycles)
Sat Jan 11 18:41:17 CET 2014: 55: No solution found.
Sat Jan 11 18:41:17 CET 2014: 56: finished (72ms, 500cycles)
Sat Jan 11 18:41:17 CET 2014: 56: No solution found.
Sat Jan 11 18:41:17 CET 2014: 57: finished (73ms, 500cycles)
Sat Jan 11 18:41:17 CET 2014: 57: No solution found.
Sat Jan 11 18:41:17 CET 2014: 58: finished (72ms, 500cycles)
Sat Jan 11 18:41:17 CET 2014: 58: No solution found.
Sat Jan 11 18:41:18 CET 2014: 59: finished (75ms, 500cycles)
Sat Jan 11 18:41:18 CET 2014: 59: No solution found.
Sat Jan 11 18:41:18 CET 2014: 60: finished (70ms, 500cycles)
Sat Jan 11 18:41:18 CET 2014: 60: No solution found.
Sat Jan 11 18:41:18 CET 2014: 61: finished (5ms, 23cycles)
Sat Jan 11 18:41:18 CET 2014: 61: Solution found.
Sat Jan 11 18:41:18 CET 2014: 62: finished (74ms, 500cycles)
Sat Jan 11 18:41:18 CET 2014: 62: No solution found.
Sat Jan 11 18:41:18 CET 2014: 63: finished (70ms, 500cycles)
Sat Jan 11 18:41:18 CET 2014: 63: No solution found.
Sat Jan 11 18:41:18 CET 2014: 64: finished (72ms, 500cycles)
Sat Jan 11 18:41:18 CET 2014: 64: No solution found.
