Tue May 20 13:18:00 CEST 2014: Problem Count: 0
Tue May 20 13:18:00 CEST 2014: CandidatesCount: 200
Tue May 20 13:18:00 CEST 2014: Max Cycles: 500
Tue May 20 13:18:16 CEST 2014: 0: finished (15844ms, 500cycles)
Tue May 20 13:18:16 CEST 2014: 0: No solution found.
Tue May 20 13:18:31 CEST 2014: 1: finished (15454ms, 500cycles)
Tue May 20 13:18:31 CEST 2014: 1: No solution found.
Tue May 20 13:18:47 CEST 2014: 2: finished (15419ms, 500cycles)
Tue May 20 13:18:47 CEST 2014: 2: No solution found.
Tue May 20 13:19:02 CEST 2014: 3: finished (15834ms, 500cycles)
Tue May 20 13:19:03 CEST 2014: 3: No solution found.
Tue May 20 13:19:18 CEST 2014: 4: finished (15329ms, 500cycles)
Tue May 20 13:19:18 CEST 2014: 4: No solution found.
Tue May 20 13:19:33 CEST 2014: 5: finished (15274ms, 500cycles)
Tue May 20 13:19:33 CEST 2014: 5: No solution found.
Tue May 20 13:19:49 CEST 2014: 6: finished (15557ms, 500cycles)
Tue May 20 13:19:49 CEST 2014: 6: No solution found.
Tue May 20 13:20:05 CEST 2014: 7: finished (16229ms, 500cycles)
Tue May 20 13:20:05 CEST 2014: 7: No solution found.
Tue May 20 13:20:21 CEST 2014: 8: finished (15889ms, 500cycles)
Tue May 20 13:20:21 CEST 2014: 8: No solution found.
Tue May 20 13:20:36 CEST 2014: 9: finished (15590ms, 500cycles)
Tue May 20 13:20:36 CEST 2014: 9: No solution found.
Tue May 20 13:20:52 CEST 2014: 10: finished (15528ms, 500cycles)
Tue May 20 13:20:52 CEST 2014: 10: No solution found.
Tue May 20 13:21:08 CEST 2014: 11: finished (15707ms, 500cycles)
Tue May 20 13:21:08 CEST 2014: 11: No solution found.
Tue May 20 13:21:23 CEST 2014: 12: finished (15693ms, 500cycles)
Tue May 20 13:21:23 CEST 2014: 12: No solution found.
Tue May 20 13:21:39 CEST 2014: 13: finished (15692ms, 500cycles)
Tue May 20 13:21:39 CEST 2014: 13: No solution found.
Tue May 20 13:21:55 CEST 2014: 14: finished (15334ms, 500cycles)
Tue May 20 13:21:55 CEST 2014: 14: No solution found.
Tue May 20 13:22:12 CEST 2014: 15: finished (17701ms, 500cycles)
Tue May 20 13:22:12 CEST 2014: 15: No solution found.
Tue May 20 13:22:29 CEST 2014: 16: finished (16846ms, 500cycles)
Tue May 20 13:22:29 CEST 2014: 16: No solution found.
Tue May 20 13:22:45 CEST 2014: 17: finished (15848ms, 500cycles)
Tue May 20 13:22:45 CEST 2014: 17: No solution found.
Tue May 20 13:23:01 CEST 2014: 18: finished (15959ms, 500cycles)
Tue May 20 13:23:01 CEST 2014: 18: No solution found.
Tue May 20 13:23:17 CEST 2014: 19: finished (16423ms, 500cycles)
Tue May 20 13:23:17 CEST 2014: 19: No solution found.
Tue May 20 13:23:22 CEST 2014: 20: finished (4257ms, 133cycles)
Tue May 20 13:23:22 CEST 2014: 20: Solution found.
Tue May 20 13:23:38 CEST 2014: 21: finished (16278ms, 500cycles)
Tue May 20 13:23:38 CEST 2014: 21: No solution found.
Tue May 20 13:23:55 CEST 2014: 22: finished (16562ms, 500cycles)
Tue May 20 13:23:55 CEST 2014: 22: No solution found.
Tue May 20 13:24:11 CEST 2014: 23: finished (16325ms, 500cycles)
Tue May 20 13:24:11 CEST 2014: 23: No solution found.
Tue May 20 13:24:26 CEST 2014: 24: finished (15631ms, 500cycles)
Tue May 20 13:24:27 CEST 2014: 24: No solution found.
Tue May 20 13:24:42 CEST 2014: 25: finished (15382ms, 500cycles)
Tue May 20 13:24:42 CEST 2014: 25: No solution found.
Tue May 20 13:24:57 CEST 2014: 26: finished (15114ms, 500cycles)
Tue May 20 13:24:57 CEST 2014: 26: No solution found.
Tue May 20 13:25:13 CEST 2014: 27: finished (15620ms, 500cycles)
Tue May 20 13:25:13 CEST 2014: 27: No solution found.
Tue May 20 13:25:28 CEST 2014: 28: finished (15620ms, 500cycles)
Tue May 20 13:25:28 CEST 2014: 28: No solution found.
Tue May 20 13:25:44 CEST 2014: 29: finished (15318ms, 500cycles)
Tue May 20 13:25:44 CEST 2014: 29: No solution found.
Tue May 20 13:25:59 CEST 2014: 30: finished (15059ms, 500cycles)
Tue May 20 13:25:59 CEST 2014: 30: No solution found.
Tue May 20 13:26:14 CEST 2014: 31: finished (15056ms, 500cycles)
