Tue May 20 00:14:58 CEST 2014: Problem Count: 0
Tue May 20 00:14:58 CEST 2014: CandidatesCount: 50
Tue May 20 00:14:58 CEST 2014: Max Cycles: 500
Tue May 20 00:15:14 CEST 2014: 0: finished (15940ms, 500cycles)
Tue May 20 00:15:14 CEST 2014: 0: No solution found.
Tue May 20 00:15:21 CEST 2014: 1: finished (7030ms, 500cycles)
Tue May 20 00:15:21 CEST 2014: 1: No solution found.
Tue May 20 00:15:26 CEST 2014: 2: finished (5299ms, 500cycles)
Tue May 20 00:15:26 CEST 2014: 2: No solution found.
Tue May 20 00:15:32 CEST 2014: 3: finished (5682ms, 500cycles)
Tue May 20 00:15:32 CEST 2014: 3: No solution found.
Tue May 20 00:15:37 CEST 2014: 4: finished (5199ms, 500cycles)
Tue May 20 00:15:37 CEST 2014: 4: No solution found.
Tue May 20 00:15:42 CEST 2014: 5: finished (5383ms, 500cycles)
Tue May 20 00:15:42 CEST 2014: 5: No solution found.
Tue May 20 00:15:48 CEST 2014: 6: finished (5533ms, 500cycles)
Tue May 20 00:15:48 CEST 2014: 6: No solution found.
Tue May 20 00:15:54 CEST 2014: 7: finished (5809ms, 500cycles)
Tue May 20 00:15:54 CEST 2014: 7: No solution found.
Tue May 20 00:15:59 CEST 2014: 8: finished (5406ms, 500cycles)
Tue May 20 00:15:59 CEST 2014: 8: No solution found.
Tue May 20 00:16:05 CEST 2014: 9: finished (5296ms, 500cycles)
Tue May 20 00:16:05 CEST 2014: 9: No solution found.
Tue May 20 00:16:10 CEST 2014: 10: finished (5238ms, 500cycles)
Tue May 20 00:16:10 CEST 2014: 10: No solution found.
Tue May 20 00:16:15 CEST 2014: 11: finished (5170ms, 500cycles)
Tue May 20 00:16:15 CEST 2014: 11: No solution found.
Tue May 20 00:16:21 CEST 2014: 12: finished (5741ms, 500cycles)
Tue May 20 00:16:21 CEST 2014: 12: No solution found.
Tue May 20 00:16:26 CEST 2014: 13: finished (5544ms, 500cycles)
Tue May 20 00:16:26 CEST 2014: 13: No solution found.
Tue May 20 00:16:32 CEST 2014: 14: finished (5571ms, 500cycles)
Tue May 20 00:16:32 CEST 2014: 14: No solution found.
Tue May 20 00:16:37 CEST 2014: 15: finished (5262ms, 500cycles)
Tue May 20 00:16:37 CEST 2014: 15: No solution found.
Tue May 20 00:16:43 CEST 2014: 16: finished (5592ms, 500cycles)
Tue May 20 00:16:43 CEST 2014: 16: No solution found.
Tue May 20 00:16:49 CEST 2014: 17: finished (6100ms, 500cycles)
Tue May 20 00:16:49 CEST 2014: 17: No solution found.
Tue May 20 00:16:55 CEST 2014: 18: finished (6165ms, 500cycles)
Tue May 20 00:16:55 CEST 2014: 18: No solution found.
Tue May 20 00:17:01 CEST 2014: 19: finished (6109ms, 500cycles)
Tue May 20 00:17:01 CEST 2014: 19: No solution found.
Tue May 20 00:17:07 CEST 2014: 20: finished (5960ms, 500cycles)
Tue May 20 00:17:07 CEST 2014: 20: No solution found.
Tue May 20 00:17:13 CEST 2014: 21: finished (6098ms, 500cycles)
Tue May 20 00:17:13 CEST 2014: 21: No solution found.
Tue May 20 00:17:20 CEST 2014: 22: finished (6140ms, 500cycles)
Tue May 20 00:17:20 CEST 2014: 22: No solution found.
Tue May 20 00:17:26 CEST 2014: 23: finished (6072ms, 500cycles)
Tue May 20 00:17:26 CEST 2014: 23: No solution found.
Tue May 20 00:17:31 CEST 2014: 24: finished (5634ms, 500cycles)
Tue May 20 00:17:31 CEST 2014: 24: No solution found.
Tue May 20 00:17:37 CEST 2014: 25: finished (5626ms, 500cycles)
Tue May 20 00:17:37 CEST 2014: 25: No solution found.
Tue May 20 00:17:42 CEST 2014: 26: finished (5517ms, 500cycles)
Tue May 20 00:17:42 CEST 2014: 26: No solution found.
Tue May 20 00:17:48 CEST 2014: 27: finished (5430ms, 500cycles)
Tue May 20 00:17:48 CEST 2014: 27: No solution found.
Tue May 20 00:17:54 CEST 2014: 28: finished (5664ms, 500cycles)
Tue May 20 00:17:54 CEST 2014: 28: No solution found.
Tue May 20 00:17:59 CEST 2014: 29: finished (5774ms, 500cycles)
Tue May 20 00:17:59 CEST 2014: 29: No solution found.
Tue May 20 00:18:05 CEST 2014: 30: finished (5598ms, 500cycles)
Tue May 20 00:18:05 CEST 2014: 30: No solution found.
Tue May 20 00:18:11 CEST 2014: 31: finished (5771ms, 500cycles)
Tue May 20 00:18:11 CEST 2014: 31: No solution found.
Tue May 20 00:18:16 CEST 2014: 32: finished (5563ms, 500cycles)
Tue May 20 00:18:16 CEST 2014: 32: No solution found.
Tue May 20 00:18:22 CEST 2014: 33: finished (5815ms, 500cycles)
Tue May 20 00:18:22 CEST 2014: 33: No solution found.
Tue May 20 00:18:28 CEST 2014: 34: finished (5504ms, 500cycles)
Tue May 20 00:18:28 CEST 2014: 34: No solution found.
Tue May 20 00:18:33 CEST 2014: 35: finished (5421ms, 500cycles)
Tue May 20 00:18:33 CEST 2014: 35: No solution found.
Tue May 20 00:18:39 CEST 2014: 36: finished (5416ms, 500cycles)
Tue May 20 00:18:39 CEST 2014: 36: No solution found.
Tue May 20 00:18:44 CEST 2014: 37: finished (5566ms, 500cycles)
Tue May 20 00:18:44 CEST 2014: 37: No solution found.
Tue May 20 00:18:50 CEST 2014: 38: finished (5275ms, 500cycles)
Tue May 20 00:18:50 CEST 2014: 38: No solution found.
Tue May 20 00:18:55 CEST 2014: 39: finished (5280ms, 500cycles)
Tue May 20 00:18:55 CEST 2014: 39: No solution found.
Tue May 20 00:19:00 CEST 2014: 40: finished (5260ms, 500cycles)
Tue May 20 00:19:00 CEST 2014: 40: No solution found.
Tue May 20 00:19:05 CEST 2014: 41: finished (5257ms, 500cycles)
Tue May 20 00:19:05 CEST 2014: 41: No solution found.
Tue May 20 00:19:11 CEST 2014: 42: finished (5215ms, 500cycles)
Tue May 20 00:19:11 CEST 2014: 42: No solution found.
Tue May 20 00:19:16 CEST 2014: 43: finished (5232ms, 500cycles)
Tue May 20 00:19:16 CEST 2014: 43: No solution found.
Tue May 20 00:19:21 CEST 2014: 44: finished (5119ms, 500cycles)
Tue May 20 00:19:21 CEST 2014: 44: No solution found.
Tue May 20 00:19:26 CEST 2014: 45: finished (5208ms, 500cycles)
