Tue May 20 04:20:03 CEST 2014: Problem Count: 0
Tue May 20 04:20:03 CEST 2014: CandidatesCount: 200
Tue May 20 04:20:03 CEST 2014: Max Cycles: 500
Tue May 20 04:20:18 CEST 2014: 0: finished (14782ms, 500cycles)
Tue May 20 04:20:18 CEST 2014: 0: No solution found.
Tue May 20 04:20:32 CEST 2014: 1: finished (14622ms, 500cycles)
Tue May 20 04:20:32 CEST 2014: 1: No solution found.
Tue May 20 04:20:47 CEST 2014: 2: finished (14706ms, 500cycles)
Tue May 20 04:20:47 CEST 2014: 2: No solution found.
Tue May 20 04:21:01 CEST 2014: 3: finished (14386ms, 500cycles)
Tue May 20 04:21:01 CEST 2014: 3: No solution found.
Tue May 20 04:21:16 CEST 2014: 4: finished (14724ms, 500cycles)
Tue May 20 04:21:16 CEST 2014: 4: No solution found.
Tue May 20 04:21:31 CEST 2014: 5: finished (14449ms, 500cycles)
Tue May 20 04:21:31 CEST 2014: 5: No solution found.
Tue May 20 04:21:31 CEST 2014: 6: finished (516ms, 16cycles)
Tue May 20 04:21:31 CEST 2014: 6: Solution found.
Tue May 20 04:21:46 CEST 2014: 7: finished (14636ms, 500cycles)
Tue May 20 04:21:46 CEST 2014: 7: No solution found.
Tue May 20 04:22:00 CEST 2014: 8: finished (14573ms, 500cycles)
Tue May 20 04:22:00 CEST 2014: 8: No solution found.
Tue May 20 04:22:15 CEST 2014: 9: finished (14669ms, 500cycles)
Tue May 20 04:22:15 CEST 2014: 9: No solution found.
Tue May 20 04:22:30 CEST 2014: 10: finished (14777ms, 500cycles)
Tue May 20 04:22:30 CEST 2014: 10: No solution found.
Tue May 20 04:22:45 CEST 2014: 11: finished (14549ms, 500cycles)
Tue May 20 04:22:45 CEST 2014: 11: No solution found.
Tue May 20 04:22:59 CEST 2014: 12: finished (14912ms, 500cycles)
Tue May 20 04:22:59 CEST 2014: 12: No solution found.
Tue May 20 04:23:14 CEST 2014: 13: finished (14744ms, 500cycles)
Tue May 20 04:23:14 CEST 2014: 13: No solution found.
Tue May 20 04:23:29 CEST 2014: 14: finished (14743ms, 500cycles)
Tue May 20 04:23:29 CEST 2014: 14: No solution found.
Tue May 20 04:23:44 CEST 2014: 15: finished (14634ms, 500cycles)
Tue May 20 04:23:44 CEST 2014: 15: No solution found.
