Tue May 20 03:06:39 CEST 2014: Problem Count: 0
Tue May 20 03:06:39 CEST 2014: CandidatesCount: 150
Tue May 20 03:06:39 CEST 2014: Max Cycles: 500
Tue May 20 03:06:56 CEST 2014: 0: finished (16969ms, 500cycles)
Tue May 20 03:06:56 CEST 2014: 0: No solution found.
Tue May 20 03:07:13 CEST 2014: 1: finished (17023ms, 500cycles)
Tue May 20 03:07:13 CEST 2014: 1: No solution found.
Tue May 20 03:07:31 CEST 2014: 2: finished (17157ms, 500cycles)
Tue May 20 03:07:31 CEST 2014: 2: No solution found.
Tue May 20 03:07:47 CEST 2014: 3: finished (16703ms, 500cycles)
Tue May 20 03:07:47 CEST 2014: 3: No solution found.
Tue May 20 03:08:05 CEST 2014: 4: finished (17231ms, 500cycles)
Tue May 20 03:08:05 CEST 2014: 4: No solution found.
Tue May 20 03:08:22 CEST 2014: 5: finished (17115ms, 500cycles)
Tue May 20 03:08:22 CEST 2014: 5: No solution found.
Tue May 20 03:08:36 CEST 2014: 6: finished (14509ms, 500cycles)
Tue May 20 03:08:36 CEST 2014: 6: No solution found.
Tue May 20 03:08:51 CEST 2014: 7: finished (14672ms, 500cycles)
Tue May 20 03:08:51 CEST 2014: 7: No solution found.
Tue May 20 03:09:05 CEST 2014: 8: finished (14538ms, 500cycles)
Tue May 20 03:09:05 CEST 2014: 8: No solution found.
Tue May 20 03:09:20 CEST 2014: 9: finished (14799ms, 500cycles)
Tue May 20 03:09:20 CEST 2014: 9: No solution found.
Tue May 20 03:09:35 CEST 2014: 10: finished (14732ms, 500cycles)
Tue May 20 03:09:35 CEST 2014: 10: No solution found.
Tue May 20 03:09:50 CEST 2014: 11: finished (14642ms, 500cycles)
Tue May 20 03:09:50 CEST 2014: 11: No solution found.
Tue May 20 03:10:05 CEST 2014: 12: finished (14886ms, 500cycles)
Tue May 20 03:10:05 CEST 2014: 12: No solution found.
Tue May 20 03:10:20 CEST 2014: 13: finished (14973ms, 500cycles)
Tue May 20 03:10:20 CEST 2014: 13: No solution found.
Tue May 20 03:10:34 CEST 2014: 14: finished (14812ms, 500cycles)
