Tue May 20 18:03:42 CEST 2014: Problem Count: 0
Tue May 20 18:03:42 CEST 2014: CandidatesCount: 50
Tue May 20 18:03:42 CEST 2014: Max Cycles: 500
Tue May 20 18:03:47 CEST 2014: 0: finished (4724ms, 500cycles)
Tue May 20 18:03:47 CEST 2014: 0: No solution found.
Tue May 20 18:03:51 CEST 2014: 1: finished (4652ms, 500cycles)
Tue May 20 18:03:51 CEST 2014: 1: No solution found.
Tue May 20 18:03:56 CEST 2014: 2: finished (4919ms, 500cycles)
Tue May 20 18:03:56 CEST 2014: 2: No solution found.
Tue May 20 18:04:01 CEST 2014: 3: finished (4747ms, 500cycles)
Tue May 20 18:04:01 CEST 2014: 3: No solution found.
Tue May 20 18:04:06 CEST 2014: 4: finished (4671ms, 500cycles)
Tue May 20 18:04:06 CEST 2014: 4: No solution found.
Tue May 20 18:04:10 CEST 2014: 5: finished (4794ms, 500cycles)
Tue May 20 18:04:10 CEST 2014: 5: No solution found.
Tue May 20 18:04:15 CEST 2014: 6: finished (4578ms, 500cycles)
Tue May 20 18:04:15 CEST 2014: 6: No solution found.
Tue May 20 18:04:20 CEST 2014: 7: finished (5028ms, 500cycles)
Tue May 20 18:04:20 CEST 2014: 7: No solution found.
Tue May 20 18:04:25 CEST 2014: 8: finished (4927ms, 500cycles)
Tue May 20 18:04:25 CEST 2014: 8: No solution found.
Tue May 20 18:04:30 CEST 2014: 9: finished (4616ms, 500cycles)
Tue May 20 18:04:30 CEST 2014: 9: No solution found.
Tue May 20 18:04:34 CEST 2014: 10: finished (4639ms, 500cycles)
Tue May 20 18:04:34 CEST 2014: 10: No solution found.
Tue May 20 18:04:39 CEST 2014: 11: finished (4891ms, 500cycles)
Tue May 20 18:04:39 CEST 2014: 11: No solution found.
Tue May 20 18:04:44 CEST 2014: 12: finished (4745ms, 500cycles)
Tue May 20 18:04:44 CEST 2014: 12: No solution found.
Tue May 20 18:04:49 CEST 2014: 13: finished (4708ms, 500cycles)
Tue May 20 18:04:49 CEST 2014: 13: No solution found.
Tue May 20 18:04:53 CEST 2014: 14: finished (4761ms, 500cycles)
Tue May 20 18:04:53 CEST 2014: 14: No solution found.
Tue May 20 18:04:58 CEST 2014: 15: finished (4708ms, 500cycles)
Tue May 20 18:04:58 CEST 2014: 15: No solution found.
Tue May 20 18:05:03 CEST 2014: 16: finished (4911ms, 500cycles)
Tue May 20 18:05:03 CEST 2014: 16: No solution found.
Tue May 20 18:05:08 CEST 2014: 17: finished (5062ms, 500cycles)
Tue May 20 18:05:08 CEST 2014: 17: No solution found.
Tue May 20 18:05:13 CEST 2014: 18: finished (4776ms, 500cycles)
Tue May 20 18:05:13 CEST 2014: 18: No solution found.
Tue May 20 18:05:18 CEST 2014: 19: finished (4562ms, 500cycles)
Tue May 20 18:05:18 CEST 2014: 19: No solution found.
Tue May 20 18:05:22 CEST 2014: 20: finished (4832ms, 500cycles)
Tue May 20 18:05:22 CEST 2014: 20: No solution found.
Tue May 20 18:05:27 CEST 2014: 21: finished (4587ms, 500cycles)
Tue May 20 18:05:27 CEST 2014: 21: No solution found.
Tue May 20 18:05:32 CEST 2014: 22: finished (4485ms, 500cycles)
Tue May 20 18:05:32 CEST 2014: 22: No solution found.
Tue May 20 18:05:36 CEST 2014: 23: finished (4950ms, 500cycles)
Tue May 20 18:05:37 CEST 2014: 23: No solution found.
Tue May 20 18:05:41 CEST 2014: 24: finished (4972ms, 500cycles)
Tue May 20 18:05:42 CEST 2014: 24: No solution found.
Tue May 20 18:05:46 CEST 2014: 25: finished (4607ms, 500cycles)
Tue May 20 18:05:46 CEST 2014: 25: No solution found.
Tue May 20 18:05:51 CEST 2014: 26: finished (4687ms, 500cycles)
