Tue May 20 10:34:58 CEST 2014: Problem Count: 0
Tue May 20 10:34:58 CEST 2014: CandidatesCount: 100
Tue May 20 10:34:58 CEST 2014: Max Cycles: 500
Tue May 20 10:35:06 CEST 2014: 0: finished (7266ms, 500cycles)
Tue May 20 10:35:06 CEST 2014: 0: No solution found.
Tue May 20 10:35:09 CEST 2014: 1: finished (3315ms, 226cycles)
Tue May 20 10:35:09 CEST 2014: 1: Solution found.
Tue May 20 10:35:16 CEST 2014: 2: finished (7174ms, 500cycles)
Tue May 20 10:35:16 CEST 2014: 2: No solution found.
Tue May 20 10:35:23 CEST 2014: 3: finished (7138ms, 500cycles)
Tue May 20 10:35:23 CEST 2014: 3: No solution found.
Tue May 20 10:35:30 CEST 2014: 4: finished (7087ms, 500cycles)
Tue May 20 10:35:30 CEST 2014: 4: No solution found.
Tue May 20 10:35:37 CEST 2014: 5: finished (7084ms, 500cycles)
Tue May 20 10:35:37 CEST 2014: 5: No solution found.
Tue May 20 10:35:45 CEST 2014: 6: finished (7123ms, 500cycles)
Tue May 20 10:35:45 CEST 2014: 6: No solution found.
Tue May 20 10:35:52 CEST 2014: 7: finished (7112ms, 500cycles)
Tue May 20 10:35:52 CEST 2014: 7: No solution found.
Tue May 20 10:35:59 CEST 2014: 8: finished (7152ms, 500cycles)
Tue May 20 10:35:59 CEST 2014: 8: No solution found.
Tue May 20 10:36:06 CEST 2014: 9: finished (7108ms, 500cycles)
Tue May 20 10:36:06 CEST 2014: 9: No solution found.
Tue May 20 10:36:08 CEST 2014: 10: finished (2296ms, 158cycles)
Tue May 20 10:36:08 CEST 2014: 10: Solution found.
Tue May 20 10:36:15 CEST 2014: 11: finished (7110ms, 500cycles)
Tue May 20 10:36:15 CEST 2014: 11: No solution found.
Tue May 20 10:36:23 CEST 2014: 12: finished (7177ms, 500cycles)
Tue May 20 10:36:23 CEST 2014: 12: No solution found.
Tue May 20 10:36:30 CEST 2014: 13: finished (7117ms, 500cycles)
Tue May 20 10:36:30 CEST 2014: 13: No solution found.
Tue May 20 10:36:37 CEST 2014: 14: finished (7058ms, 500cycles)
Tue May 20 10:36:37 CEST 2014: 14: No solution found.
Tue May 20 10:36:44 CEST 2014: 15: finished (7130ms, 500cycles)
Tue May 20 10:36:44 CEST 2014: 15: No solution found.
Tue May 20 10:36:51 CEST 2014: 16: finished (7156ms, 500cycles)
Tue May 20 10:36:51 CEST 2014: 16: No solution found.
Tue May 20 10:36:58 CEST 2014: 17: finished (7164ms, 500cycles)
Tue May 20 10:36:58 CEST 2014: 17: No solution found.
Tue May 20 10:37:05 CEST 2014: 18: finished (7172ms, 500cycles)
Tue May 20 10:37:05 CEST 2014: 18: No solution found.
Tue May 20 10:37:13 CEST 2014: 19: finished (7132ms, 500cycles)
Tue May 20 10:37:13 CEST 2014: 19: No solution found.
Tue May 20 10:37:20 CEST 2014: 20: finished (7232ms, 500cycles)
Tue May 20 10:37:20 CEST 2014: 20: No solution found.
Tue May 20 10:37:27 CEST 2014: 21: finished (7049ms, 500cycles)
Tue May 20 10:37:27 CEST 2014: 21: No solution found.
Tue May 20 10:37:34 CEST 2014: 22: finished (7090ms, 500cycles)
Tue May 20 10:37:34 CEST 2014: 22: No solution found.
Tue May 20 10:37:41 CEST 2014: 23: finished (7126ms, 500cycles)
Tue May 20 10:37:41 CEST 2014: 23: No solution found.
Tue May 20 10:37:48 CEST 2014: 24: finished (7087ms, 500cycles)
Tue May 20 10:37:48 CEST 2014: 24: No solution found.
Tue May 20 10:37:55 CEST 2014: 25: finished (7129ms, 500cycles)
Tue May 20 10:37:55 CEST 2014: 25: No solution found.
