Tue May 20 02:16:19 CEST 2014: Problem Count: 0
Tue May 20 02:16:19 CEST 2014: CandidatesCount: 150
Tue May 20 02:16:19 CEST 2014: Max Cycles: 500
Tue May 20 02:16:32 CEST 2014: 0: finished (13151ms, 500cycles)
Tue May 20 02:16:32 CEST 2014: 0: No solution found.
Tue May 20 02:16:45 CEST 2014: 1: finished (13008ms, 500cycles)
Tue May 20 02:16:45 CEST 2014: 1: No solution found.
Tue May 20 02:16:58 CEST 2014: 2: finished (13151ms, 500cycles)
Tue May 20 02:16:58 CEST 2014: 2: No solution found.
Tue May 20 02:17:11 CEST 2014: 3: finished (13205ms, 500cycles)
Tue May 20 02:17:11 CEST 2014: 3: No solution found.
Tue May 20 02:17:24 CEST 2014: 4: finished (13091ms, 500cycles)
Tue May 20 02:17:24 CEST 2014: 4: No solution found.
Tue May 20 02:17:38 CEST 2014: 5: finished (13353ms, 500cycles)
Tue May 20 02:17:38 CEST 2014: 5: No solution found.
Tue May 20 02:17:51 CEST 2014: 6: finished (13390ms, 500cycles)
Tue May 20 02:17:51 CEST 2014: 6: No solution found.
Tue May 20 02:18:04 CEST 2014: 7: finished (12999ms, 500cycles)
Tue May 20 02:18:04 CEST 2014: 7: No solution found.
Tue May 20 02:18:17 CEST 2014: 8: finished (12937ms, 500cycles)
Tue May 20 02:18:17 CEST 2014: 8: No solution found.
Tue May 20 02:18:30 CEST 2014: 9: finished (13107ms, 500cycles)
Tue May 20 02:18:30 CEST 2014: 9: No solution found.
Tue May 20 02:18:44 CEST 2014: 10: finished (13441ms, 500cycles)
Tue May 20 02:18:44 CEST 2014: 10: No solution found.
Tue May 20 02:18:57 CEST 2014: 11: finished (12999ms, 500cycles)
Tue May 20 02:18:57 CEST 2014: 11: No solution found.
Tue May 20 02:19:10 CEST 2014: 12: finished (13111ms, 500cycles)
Tue May 20 02:19:10 CEST 2014: 12: No solution found.
Tue May 20 02:19:23 CEST 2014: 13: finished (13148ms, 500cycles)
Tue May 20 02:19:23 CEST 2014: 13: No solution found.
Tue May 20 02:19:36 CEST 2014: 14: finished (13183ms, 500cycles)
Tue May 20 02:19:36 CEST 2014: 14: No solution found.
Tue May 20 02:19:50 CEST 2014: 15: finished (13232ms, 500cycles)
Tue May 20 02:19:50 CEST 2014: 15: No solution found.
Tue May 20 02:20:02 CEST 2014: 16: finished (12884ms, 500cycles)
Tue May 20 02:20:02 CEST 2014: 16: No solution found.
Tue May 20 02:20:16 CEST 2014: 17: finished (13321ms, 500cycles)
Tue May 20 02:20:16 CEST 2014: 17: No solution found.
Tue May 20 02:20:29 CEST 2014: 18: finished (13143ms, 500cycles)
Tue May 20 02:20:29 CEST 2014: 18: No solution found.
Tue May 20 02:20:42 CEST 2014: 19: finished (13230ms, 500cycles)
Tue May 20 02:20:42 CEST 2014: 19: No solution found.
Tue May 20 02:20:55 CEST 2014: 20: finished (13073ms, 500cycles)
Tue May 20 02:20:55 CEST 2014: 20: No solution found.
Tue May 20 02:21:08 CEST 2014: 21: finished (13168ms, 500cycles)
Tue May 20 02:21:09 CEST 2014: 21: No solution found.
Tue May 20 02:21:22 CEST 2014: 22: finished (13022ms, 500cycles)
Tue May 20 02:21:22 CEST 2014: 22: No solution found.
Tue May 20 02:21:35 CEST 2014: 23: finished (13215ms, 500cycles)
Tue May 20 02:21:35 CEST 2014: 23: No solution found.
Tue May 20 02:21:48 CEST 2014: 24: finished (13335ms, 500cycles)
Tue May 20 02:21:48 CEST 2014: 24: No solution found.
Tue May 20 02:22:01 CEST 2014: 25: finished (13202ms, 500cycles)
Tue May 20 02:22:01 CEST 2014: 25: No solution found.
Tue May 20 02:22:15 CEST 2014: 26: finished (13425ms, 500cycles)
Tue May 20 02:22:15 CEST 2014: 26: No solution found.
