Tue May 20 14:36:39 CEST 2014: Problem Count: 0
Tue May 20 14:36:39 CEST 2014: CandidatesCount: 250
Tue May 20 14:36:39 CEST 2014: Max Cycles: 500
Tue May 20 14:36:57 CEST 2014: 0: finished (17939ms, 500cycles)
Tue May 20 14:36:57 CEST 2014: 0: No solution found.
Tue May 20 14:37:15 CEST 2014: 1: finished (18003ms, 500cycles)
Tue May 20 14:37:15 CEST 2014: 1: No solution found.
Tue May 20 14:37:33 CEST 2014: 2: finished (17809ms, 500cycles)
Tue May 20 14:37:33 CEST 2014: 2: No solution found.
Tue May 20 14:37:51 CEST 2014: 3: finished (17997ms, 500cycles)
Tue May 20 14:37:51 CEST 2014: 3: No solution found.
Tue May 20 14:38:09 CEST 2014: 4: finished (17960ms, 500cycles)
Tue May 20 14:38:09 CEST 2014: 4: No solution found.
Tue May 20 14:38:27 CEST 2014: 5: finished (17963ms, 500cycles)
Tue May 20 14:38:27 CEST 2014: 5: No solution found.
Tue May 20 14:38:45 CEST 2014: 6: finished (17962ms, 500cycles)
Tue May 20 14:38:45 CEST 2014: 6: No solution found.
Tue May 20 14:39:03 CEST 2014: 7: finished (17986ms, 500cycles)
Tue May 20 14:39:03 CEST 2014: 7: No solution found.
Tue May 20 14:39:21 CEST 2014: 8: finished (18123ms, 500cycles)
Tue May 20 14:39:21 CEST 2014: 8: No solution found.
Tue May 20 14:39:39 CEST 2014: 9: finished (17976ms, 500cycles)
Tue May 20 14:39:39 CEST 2014: 9: No solution found.
Tue May 20 14:39:57 CEST 2014: 10: finished (18066ms, 500cycles)
Tue May 20 14:39:57 CEST 2014: 10: No solution found.
Tue May 20 14:40:15 CEST 2014: 11: finished (18114ms, 500cycles)
Tue May 20 14:40:15 CEST 2014: 11: No solution found.
Tue May 20 14:40:33 CEST 2014: 12: finished (17931ms, 500cycles)
Tue May 20 14:40:33 CEST 2014: 12: No solution found.
Tue May 20 14:40:51 CEST 2014: 13: finished (17934ms, 500cycles)
Tue May 20 14:40:51 CEST 2014: 13: No solution found.
Tue May 20 14:41:09 CEST 2014: 14: finished (18011ms, 500cycles)
Tue May 20 14:41:09 CEST 2014: 14: No solution found.
Tue May 20 14:41:27 CEST 2014: 15: finished (17647ms, 500cycles)
Tue May 20 14:41:27 CEST 2014: 15: No solution found.
Tue May 20 14:41:45 CEST 2014: 16: finished (17995ms, 500cycles)
Tue May 20 14:41:45 CEST 2014: 16: No solution found.
Tue May 20 14:42:03 CEST 2014: 17: finished (18018ms, 500cycles)
Tue May 20 14:42:03 CEST 2014: 17: No solution found.
Tue May 20 14:42:21 CEST 2014: 18: finished (18087ms, 500cycles)
Tue May 20 14:42:21 CEST 2014: 18: No solution found.
Tue May 20 14:42:39 CEST 2014: 19: finished (17786ms, 500cycles)
Tue May 20 14:42:39 CEST 2014: 19: No solution found.
Tue May 20 14:42:56 CEST 2014: 20: finished (17871ms, 500cycles)
Tue May 20 14:42:56 CEST 2014: 20: No solution found.
Tue May 20 14:43:15 CEST 2014: 21: finished (18262ms, 500cycles)
Tue May 20 14:43:15 CEST 2014: 21: No solution found.
Tue May 20 14:43:33 CEST 2014: 22: finished (17908ms, 500cycles)
Tue May 20 14:43:33 CEST 2014: 22: No solution found.
Tue May 20 14:43:51 CEST 2014: 23: finished (18109ms, 500cycles)
Tue May 20 14:43:51 CEST 2014: 23: No solution found.
Tue May 20 14:44:09 CEST 2014: 24: finished (18064ms, 500cycles)
Tue May 20 14:44:09 CEST 2014: 24: No solution found.
Tue May 20 14:44:27 CEST 2014: 25: finished (17866ms, 500cycles)
Tue May 20 14:44:27 CEST 2014: 25: No solution found.
Tue May 20 14:44:44 CEST 2014: 26: finished (17731ms, 500cycles)
Tue May 20 14:44:44 CEST 2014: 26: No solution found.
Tue May 20 14:45:03 CEST 2014: 27: finished (18132ms, 500cycles)
Tue May 20 14:45:03 CEST 2014: 27: No solution found.
Tue May 20 14:45:21 CEST 2014: 28: finished (18204ms, 500cycles)
Tue May 20 14:45:21 CEST 2014: 28: No solution found.
Tue May 20 14:45:39 CEST 2014: 29: finished (17822ms, 500cycles)
Tue May 20 14:45:39 CEST 2014: 29: No solution found.
Tue May 20 14:45:57 CEST 2014: 30: finished (18151ms, 500cycles)
Tue May 20 14:45:57 CEST 2014: 30: No solution found.
Tue May 20 14:46:15 CEST 2014: 31: finished (18039ms, 500cycles)
Tue May 20 14:46:15 CEST 2014: 31: No solution found.
Tue May 20 14:46:33 CEST 2014: 32: finished (17936ms, 500cycles)
Tue May 20 14:46:33 CEST 2014: 32: No solution found.
Tue May 20 14:46:51 CEST 2014: 33: finished (17950ms, 500cycles)
Tue May 20 14:46:51 CEST 2014: 33: No solution found.
Tue May 20 14:47:09 CEST 2014: 34: finished (18220ms, 500cycles)
Tue May 20 14:47:09 CEST 2014: 34: No solution found.
Tue May 20 14:47:28 CEST 2014: 35: finished (18606ms, 500cycles)
Tue May 20 14:47:28 CEST 2014: 35: No solution found.
Tue May 20 14:47:29 CEST 2014: 36: finished (1646ms, 42cycles)
Tue May 20 14:47:29 CEST 2014: 36: Solution found.
Tue May 20 14:47:49 CEST 2014: 37: finished (19406ms, 500cycles)
Tue May 20 14:47:49 CEST 2014: 37: No solution found.
Tue May 20 14:48:09 CEST 2014: 38: finished (19937ms, 500cycles)
Tue May 20 14:48:09 CEST 2014: 38: No solution found.
Tue May 20 14:48:28 CEST 2014: 39: finished (19165ms, 500cycles)
Tue May 20 14:48:28 CEST 2014: 39: No solution found.
Tue May 20 14:48:47 CEST 2014: 40: finished (18821ms, 500cycles)
Tue May 20 14:48:47 CEST 2014: 40: No solution found.
Tue May 20 14:49:05 CEST 2014: 41: finished (18485ms, 500cycles)
Tue May 20 14:49:05 CEST 2014: 41: No solution found.
Tue May 20 14:49:25 CEST 2014: 42: finished (19780ms, 500cycles)
Tue May 20 14:49:25 CEST 2014: 42: No solution found.
Tue May 20 14:49:43 CEST 2014: 43: finished (18427ms, 500cycles)
Tue May 20 14:49:43 CEST 2014: 43: No solution found.
Tue May 20 14:50:02 CEST 2014: 44: finished (18843ms, 500cycles)
Tue May 20 14:50:02 CEST 2014: 44: No solution found.
Tue May 20 14:50:22 CEST 2014: 45: finished (19428ms, 500cycles)
Tue May 20 14:50:22 CEST 2014: 45: No solution found.
Tue May 20 14:50:44 CEST 2014: 46: finished (22552ms, 500cycles)
Tue May 20 14:50:44 CEST 2014: 46: No solution found.
Tue May 20 14:51:07 CEST 2014: 47: finished (22694ms, 500cycles)
Tue May 20 14:51:07 CEST 2014: 47: No solution found.
Tue May 20 14:51:27 CEST 2014: 48: finished (20145ms, 500cycles)
Tue May 20 14:51:27 CEST 2014: 48: No solution found.
Tue May 20 14:51:46 CEST 2014: 49: finished (18807ms, 500cycles)
Tue May 20 14:51:46 CEST 2014: 49: No solution found.
Tue May 20 14:52:09 CEST 2014: 50: finished (22502ms, 500cycles)
Tue May 20 14:52:09 CEST 2014: 50: No solution found.
