Wed May 14 15:57:08 CEST 2014: Problem Count: 50
Wed May 14 15:57:08 CEST 2014: CandidatesCount: 30
Wed May 14 15:57:08 CEST 2014: Max Cycles: 500
Wed May 14 15:57:08 CEST 2014: 0: finished (186ms, 500cycles)
Wed May 14 15:57:08 CEST 2014: 0: No solution found.
Wed May 14 15:57:08 CEST 2014: 1: finished (198ms, 500cycles)
Wed May 14 15:57:08 CEST 2014: 1: No solution found.
Wed May 14 15:57:09 CEST 2014: 2: finished (194ms, 500cycles)
Wed May 14 15:57:09 CEST 2014: 2: No solution found.
Wed May 14 15:57:09 CEST 2014: 3: finished (188ms, 500cycles)
Wed May 14 15:57:09 CEST 2014: 3: No solution found.
Wed May 14 15:57:09 CEST 2014: 4: finished (189ms, 500cycles)
Wed May 14 15:57:09 CEST 2014: 4: No solution found.
Wed May 14 15:57:09 CEST 2014: 5: finished (11ms, 26cycles)
Wed May 14 15:57:09 CEST 2014: 5: Solution found.
Wed May 14 15:57:09 CEST 2014: 6: finished (190ms, 500cycles)
Wed May 14 15:57:09 CEST 2014: 6: No solution found.
Wed May 14 15:57:09 CEST 2014: 7: finished (192ms, 500cycles)
Wed May 14 15:57:09 CEST 2014: 7: No solution found.
Wed May 14 15:57:10 CEST 2014: 8: finished (185ms, 500cycles)
Wed May 14 15:57:10 CEST 2014: 8: No solution found.
Wed May 14 15:57:10 CEST 2014: 9: finished (200ms, 500cycles)
Wed May 14 15:57:10 CEST 2014: 9: No solution found.
Wed May 14 15:57:10 CEST 2014: 10: finished (190ms, 500cycles)
Wed May 14 15:57:10 CEST 2014: 10: No solution found.
Wed May 14 15:57:10 CEST 2014: 11: finished (186ms, 500cycles)
Wed May 14 15:57:10 CEST 2014: 11: No solution found.
Wed May 14 15:57:10 CEST 2014: 12: finished (196ms, 500cycles)
Wed May 14 15:57:10 CEST 2014: 12: No solution found.
Wed May 14 15:57:11 CEST 2014: 13: finished (192ms, 500cycles)
Wed May 14 15:57:11 CEST 2014: 13: No solution found.
Wed May 14 15:57:11 CEST 2014: 14: finished (199ms, 500cycles)
Wed May 14 15:57:11 CEST 2014: 14: No solution found.
Wed May 14 15:57:11 CEST 2014: 15: finished (187ms, 500cycles)
Wed May 14 15:57:11 CEST 2014: 15: No solution found.
Wed May 14 15:57:11 CEST 2014: 16: finished (197ms, 500cycles)
Wed May 14 15:57:11 CEST 2014: 16: No solution found.
Wed May 14 15:57:11 CEST 2014: 17: finished (196ms, 500cycles)
Wed May 14 15:57:11 CEST 2014: 17: No solution found.
Wed May 14 15:57:12 CEST 2014: 18: finished (194ms, 500cycles)
Wed May 14 15:57:12 CEST 2014: 18: No solution found.
Wed May 14 15:57:12 CEST 2014: 19: finished (9ms, 20cycles)
Wed May 14 15:57:12 CEST 2014: 19: Solution found.
Wed May 14 15:57:12 CEST 2014: 20: finished (188ms, 500cycles)
Wed May 14 15:57:12 CEST 2014: 20: No solution found.
Wed May 14 15:57:12 CEST 2014: 21: finished (209ms, 500cycles)
Wed May 14 15:57:12 CEST 2014: 21: No solution found.
Wed May 14 15:57:12 CEST 2014: 22: finished (215ms, 500cycles)
Wed May 14 15:57:12 CEST 2014: 22: No solution found.
Wed May 14 15:57:12 CEST 2014: 23: finished (199ms, 500cycles)
Wed May 14 15:57:12 CEST 2014: 23: No solution found.
Wed May 14 15:57:13 CEST 2014: 24: finished (185ms, 500cycles)
Wed May 14 15:57:13 CEST 2014: 24: No solution found.
Wed May 14 15:57:13 CEST 2014: 25: finished (8ms, 19cycles)
Wed May 14 15:57:13 CEST 2014: 25: Solution found.
Wed May 14 15:57:13 CEST 2014: 26: finished (198ms, 500cycles)
Wed May 14 15:57:13 CEST 2014: 26: No solution found.
Wed May 14 15:57:13 CEST 2014: 27: finished (183ms, 500cycles)
Wed May 14 15:57:13 CEST 2014: 27: No solution found.
Wed May 14 15:57:13 CEST 2014: 28: finished (204ms, 500cycles)
Wed May 14 15:57:13 CEST 2014: 28: No solution found.
Wed May 14 15:57:13 CEST 2014: 29: finished (190ms, 500cycles)
Wed May 14 15:57:13 CEST 2014: 29: No solution found.
Wed May 14 15:57:13 CEST 2014: 30: finished (185ms, 500cycles)
Wed May 14 15:57:13 CEST 2014: 30: No solution found.
Wed May 14 15:57:14 CEST 2014: 31: finished (192ms, 500cycles)
Wed May 14 15:57:14 CEST 2014: 31: No solution found.
Wed May 14 15:57:14 CEST 2014: 32: finished (194ms, 500cycles)
Wed May 14 15:57:14 CEST 2014: 32: No solution found.
Wed May 14 15:57:14 CEST 2014: 33: finished (194ms, 500cycles)
Wed May 14 15:57:14 CEST 2014: 33: No solution found.
Wed May 14 15:57:14 CEST 2014: 34: finished (187ms, 500cycles)
Wed May 14 15:57:14 CEST 2014: 34: No solution found.
Wed May 14 15:57:14 CEST 2014: 35: finished (191ms, 500cycles)
Wed May 14 15:57:14 CEST 2014: 35: No solution found.
Wed May 14 15:57:15 CEST 2014: 36: finished (213ms, 500cycles)
Wed May 14 15:57:15 CEST 2014: 36: No solution found.
