Wed May 07 02:43:15 CEST 2014: Problem Count: 50
Wed May 07 02:43:15 CEST 2014: CandidatesCount: 30
Wed May 07 02:43:15 CEST 2014: Max Cycles: 500
Wed May 07 02:43:15 CEST 2014: 0: finished (662ms, 500cycles)
Wed May 07 02:43:15 CEST 2014: 0: No solution found.
Wed May 07 02:43:16 CEST 2014: 1: finished (614ms, 500cycles)
Wed May 07 02:43:16 CEST 2014: 1: No solution found.
Wed May 07 02:43:17 CEST 2014: 2: finished (607ms, 500cycles)
Wed May 07 02:43:17 CEST 2014: 2: No solution found.
Wed May 07 02:43:17 CEST 2014: 3: finished (611ms, 500cycles)
Wed May 07 02:43:17 CEST 2014: 3: No solution found.
Wed May 07 02:43:17 CEST 2014: 4: finished (86ms, 61cycles)
Wed May 07 02:43:17 CEST 2014: 4: Solution found.
Wed May 07 02:43:18 CEST 2014: 5: finished (657ms, 500cycles)
Wed May 07 02:43:18 CEST 2014: 5: No solution found.
Wed May 07 02:43:19 CEST 2014: 6: finished (612ms, 500cycles)
Wed May 07 02:43:19 CEST 2014: 6: No solution found.
Wed May 07 02:43:19 CEST 2014: 7: finished (649ms, 500cycles)
Wed May 07 02:43:19 CEST 2014: 7: No solution found.
Wed May 07 02:43:20 CEST 2014: 8: finished (609ms, 500cycles)
Wed May 07 02:43:20 CEST 2014: 8: No solution found.
Wed May 07 02:43:20 CEST 2014: 9: finished (658ms, 500cycles)
Wed May 07 02:43:20 CEST 2014: 9: No solution found.
Wed May 07 02:43:21 CEST 2014: 10: finished (619ms, 500cycles)
Wed May 07 02:43:21 CEST 2014: 10: No solution found.
Wed May 07 02:43:22 CEST 2014: 11: finished (640ms, 500cycles)
Wed May 07 02:43:22 CEST 2014: 11: No solution found.
Wed May 07 02:43:22 CEST 2014: 12: finished (651ms, 500cycles)
Wed May 07 02:43:22 CEST 2014: 12: No solution found.
Wed May 07 02:43:23 CEST 2014: 13: finished (616ms, 500cycles)
Wed May 07 02:43:23 CEST 2014: 13: No solution found.
Wed May 07 02:43:24 CEST 2014: 14: finished (658ms, 500cycles)
Wed May 07 02:43:24 CEST 2014: 14: No solution found.
Wed May 07 02:43:24 CEST 2014: 15: finished (636ms, 500cycles)
Wed May 07 02:43:24 CEST 2014: 15: No solution found.
Wed May 07 02:43:25 CEST 2014: 16: finished (636ms, 500cycles)
Wed May 07 02:43:25 CEST 2014: 16: No solution found.
Wed May 07 02:43:26 CEST 2014: 17: finished (700ms, 500cycles)
Wed May 07 02:43:26 CEST 2014: 17: No solution found.
Wed May 07 02:43:26 CEST 2014: 18: finished (649ms, 500cycles)
Wed May 07 02:43:26 CEST 2014: 18: No solution found.
Wed May 07 02:43:27 CEST 2014: 19: finished (652ms, 500cycles)
Wed May 07 02:43:27 CEST 2014: 19: No solution found.
Wed May 07 02:43:28 CEST 2014: 20: finished (661ms, 500cycles)
Wed May 07 02:43:28 CEST 2014: 20: No solution found.
Wed May 07 02:43:28 CEST 2014: 21: finished (609ms, 500cycles)
Wed May 07 02:43:28 CEST 2014: 21: No solution found.
Wed May 07 02:43:29 CEST 2014: 22: finished (615ms, 500cycles)
Wed May 07 02:43:29 CEST 2014: 22: No solution found.
Wed May 07 02:43:29 CEST 2014: 23: finished (649ms, 500cycles)
Wed May 07 02:43:29 CEST 2014: 23: No solution found.
Wed May 07 02:43:30 CEST 2014: 24: finished (612ms, 500cycles)
Wed May 07 02:43:30 CEST 2014: 24: No solution found.
Wed May 07 02:43:31 CEST 2014: 25: finished (608ms, 500cycles)
Wed May 07 02:43:31 CEST 2014: 25: No solution found.
Wed May 07 02:43:31 CEST 2014: 26: finished (637ms, 500cycles)
Wed May 07 02:43:31 CEST 2014: 26: No solution found.
Wed May 07 02:43:32 CEST 2014: 27: finished (613ms, 500cycles)
Wed May 07 02:43:32 CEST 2014: 27: No solution found.
Wed May 07 02:43:33 CEST 2014: 28: finished (637ms, 500cycles)
Wed May 07 02:43:33 CEST 2014: 28: No solution found.
Wed May 07 02:43:33 CEST 2014: 29: finished (624ms, 500cycles)
Wed May 07 02:43:33 CEST 2014: 29: No solution found.
Wed May 07 02:43:34 CEST 2014: 30: finished (663ms, 500cycles)
Wed May 07 02:43:34 CEST 2014: 30: No solution found.
Wed May 07 02:43:35 CEST 2014: 31: finished (613ms, 500cycles)
Wed May 07 02:43:35 CEST 2014: 31: No solution found.
Wed May 07 02:43:35 CEST 2014: 32: finished (631ms, 500cycles)
Wed May 07 02:43:35 CEST 2014: 32: No solution found.
Wed May 07 02:43:35 CEST 2014: 33: finished (28ms, 20cycles)
Wed May 07 02:43:35 CEST 2014: 33: Solution found.
Wed May 07 02:43:36 CEST 2014: 34: finished (634ms, 500cycles)
Wed May 07 02:43:36 CEST 2014: 34: No solution found.
Wed May 07 02:43:36 CEST 2014: 35: finished (650ms, 500cycles)
Wed May 07 02:43:36 CEST 2014: 35: No solution found.
Wed May 07 02:43:37 CEST 2014: 36: finished (614ms, 500cycles)
Wed May 07 02:43:37 CEST 2014: 36: No solution found.
Wed May 07 02:43:38 CEST 2014: 37: finished (613ms, 500cycles)
Wed May 07 02:43:38 CEST 2014: 37: No solution found.
Wed May 07 02:43:38 CEST 2014: 38: finished (613ms, 500cycles)
Wed May 07 02:43:38 CEST 2014: 38: No solution found.
Wed May 07 02:43:38 CEST 2014: 39: finished (3ms, 1cycles)
Wed May 07 02:43:38 CEST 2014: 39: Solution found.
Wed May 07 02:43:39 CEST 2014: 40: finished (639ms, 500cycles)
Wed May 07 02:43:39 CEST 2014: 40: No solution found.
Wed May 07 02:43:39 CEST 2014: 41: finished (15ms, 9cycles)
Wed May 07 02:43:39 CEST 2014: 41: Solution found.
Wed May 07 02:43:40 CEST 2014: 42: finished (647ms, 500cycles)
Wed May 07 02:43:40 CEST 2014: 42: No solution found.
Wed May 07 02:43:40 CEST 2014: 43: finished (609ms, 500cycles)
Wed May 07 02:43:40 CEST 2014: 43: No solution found.
