Wed May 14 14:30:22 CEST 2014: Problem Count: 40
Wed May 14 14:30:22 CEST 2014: CandidatesCount: 20
Wed May 14 14:30:22 CEST 2014: Max Cycles: 500
Wed May 14 14:30:22 CEST 2014: 0: finished (102ms, 500cycles)
Wed May 14 14:30:22 CEST 2014: 0: No solution found.
Wed May 14 14:30:22 CEST 2014: 1: finished (102ms, 500cycles)
Wed May 14 14:30:22 CEST 2014: 1: No solution found.
Wed May 14 14:30:22 CEST 2014: 2: finished (101ms, 500cycles)
Wed May 14 14:30:22 CEST 2014: 2: No solution found.
Wed May 14 14:30:22 CEST 2014: 3: finished (100ms, 500cycles)
Wed May 14 14:30:22 CEST 2014: 3: No solution found.
Wed May 14 14:30:22 CEST 2014: 4: finished (100ms, 500cycles)
Wed May 14 14:30:22 CEST 2014: 4: No solution found.
Wed May 14 14:30:22 CEST 2014: 5: finished (100ms, 500cycles)
Wed May 14 14:30:22 CEST 2014: 5: No solution found.
Wed May 14 14:30:22 CEST 2014: 6: finished (101ms, 500cycles)
Wed May 14 14:30:22 CEST 2014: 6: No solution found.
Wed May 14 14:30:22 CEST 2014: 7: finished (108ms, 500cycles)
Wed May 14 14:30:22 CEST 2014: 7: No solution found.
Wed May 14 14:30:22 CEST 2014: 8: finished (101ms, 500cycles)
Wed May 14 14:30:22 CEST 2014: 8: No solution found.
Wed May 14 14:30:23 CEST 2014: 9: finished (101ms, 500cycles)
Wed May 14 14:30:23 CEST 2014: 9: No solution found.
Wed May 14 14:30:23 CEST 2014: 10: finished (101ms, 500cycles)
Wed May 14 14:30:23 CEST 2014: 10: No solution found.
Wed May 14 14:30:23 CEST 2014: 11: finished (102ms, 500cycles)
Wed May 14 14:30:23 CEST 2014: 11: No solution found.
Wed May 14 14:30:23 CEST 2014: 12: finished (101ms, 500cycles)
Wed May 14 14:30:23 CEST 2014: 12: No solution found.
Wed May 14 14:30:23 CEST 2014: 13: finished (101ms, 500cycles)
Wed May 14 14:30:23 CEST 2014: 13: No solution found.
Wed May 14 14:30:23 CEST 2014: 14: finished (110ms, 500cycles)
Wed May 14 14:30:23 CEST 2014: 14: No solution found.
Wed May 14 14:30:23 CEST 2014: 15: finished (100ms, 500cycles)
Wed May 14 14:30:23 CEST 2014: 15: No solution found.
Wed May 14 14:30:23 CEST 2014: 16: finished (109ms, 500cycles)
Wed May 14 14:30:23 CEST 2014: 16: No solution found.
Wed May 14 14:30:23 CEST 2014: 17: finished (101ms, 500cycles)
Wed May 14 14:30:23 CEST 2014: 17: No solution found.
Wed May 14 14:30:23 CEST 2014: 18: finished (102ms, 500cycles)
Wed May 14 14:30:23 CEST 2014: 18: No solution found.
Wed May 14 14:30:24 CEST 2014: 19: finished (108ms, 500cycles)
Wed May 14 14:30:24 CEST 2014: 19: No solution found.
Wed May 14 14:30:24 CEST 2014: 20: finished (100ms, 500cycles)
Wed May 14 14:30:24 CEST 2014: 20: No solution found.
Wed May 14 14:30:24 CEST 2014: 21: finished (110ms, 500cycles)
