Wed May 07 02:19:18 CEST 2014: Problem Count: 40
Wed May 07 02:19:18 CEST 2014: CandidatesCount: 30
Wed May 07 02:19:18 CEST 2014: Max Cycles: 500
Wed May 07 02:19:18 CEST 2014: 0: finished (393ms, 500cycles)
Wed May 07 02:19:18 CEST 2014: 0: No solution found.
Wed May 07 02:19:19 CEST 2014: 1: finished (416ms, 500cycles)
Wed May 07 02:19:19 CEST 2014: 1: No solution found.
Wed May 07 02:19:19 CEST 2014: 2: finished (422ms, 500cycles)
Wed May 07 02:19:19 CEST 2014: 2: No solution found.
Wed May 07 02:19:20 CEST 2014: 3: finished (413ms, 500cycles)
Wed May 07 02:19:20 CEST 2014: 3: No solution found.
Wed May 07 02:19:20 CEST 2014: 4: finished (3ms, 2cycles)
Wed May 07 02:19:20 CEST 2014: 4: Solution found.
Wed May 07 02:19:20 CEST 2014: 5: finished (397ms, 500cycles)
Wed May 07 02:19:20 CEST 2014: 5: No solution found.
Wed May 07 02:19:20 CEST 2014: 6: finished (395ms, 500cycles)
Wed May 07 02:19:20 CEST 2014: 6: No solution found.
Wed May 07 02:19:21 CEST 2014: 7: finished (392ms, 500cycles)
Wed May 07 02:19:21 CEST 2014: 7: No solution found.
Wed May 07 02:19:21 CEST 2014: 8: finished (430ms, 500cycles)
Wed May 07 02:19:21 CEST 2014: 8: No solution found.
Wed May 07 02:19:22 CEST 2014: 9: finished (465ms, 500cycles)
Wed May 07 02:19:22 CEST 2014: 9: No solution found.
Wed May 07 02:19:22 CEST 2014: 10: finished (484ms, 500cycles)
Wed May 07 02:19:22 CEST 2014: 10: No solution found.
Wed May 07 02:19:23 CEST 2014: 11: finished (471ms, 500cycles)
Wed May 07 02:19:23 CEST 2014: 11: No solution found.
Wed May 07 02:19:23 CEST 2014: 12: finished (487ms, 500cycles)
Wed May 07 02:19:23 CEST 2014: 12: No solution found.
Wed May 07 02:19:24 CEST 2014: 13: finished (459ms, 500cycles)
Wed May 07 02:19:24 CEST 2014: 13: No solution found.
Wed May 07 02:19:24 CEST 2014: 14: finished (461ms, 500cycles)
Wed May 07 02:19:24 CEST 2014: 14: No solution found.
Wed May 07 02:19:25 CEST 2014: 15: finished (468ms, 500cycles)
Wed May 07 02:19:25 CEST 2014: 15: No solution found.
Wed May 07 02:19:25 CEST 2014: 16: finished (483ms, 500cycles)
Wed May 07 02:19:25 CEST 2014: 16: No solution found.
Wed May 07 02:19:26 CEST 2014: 17: finished (478ms, 500cycles)
Wed May 07 02:19:26 CEST 2014: 17: No solution found.
Wed May 07 02:19:26 CEST 2014: 18: finished (412ms, 500cycles)
Wed May 07 02:19:26 CEST 2014: 18: No solution found.
