Wed May 07 02:49:02 CEST 2014: Problem Count: 40
Wed May 07 02:49:02 CEST 2014: CandidatesCount: 30
Wed May 07 02:49:02 CEST 2014: Max Cycles: 500
Wed May 07 02:49:02 CEST 2014: 0: finished (3ms, 6cycles)
Wed May 07 02:49:02 CEST 2014: 0: Solution found.
Wed May 07 02:49:02 CEST 2014: 1: finished (158ms, 500cycles)
Wed May 07 02:49:02 CEST 2014: 1: No solution found.
Wed May 07 02:49:02 CEST 2014: 2: finished (158ms, 500cycles)
Wed May 07 02:49:02 CEST 2014: 2: No solution found.
Wed May 07 02:49:02 CEST 2014: 3: finished (161ms, 500cycles)
Wed May 07 02:49:02 CEST 2014: 3: No solution found.
Wed May 07 02:49:02 CEST 2014: 4: finished (175ms, 500cycles)
Wed May 07 02:49:02 CEST 2014: 4: No solution found.
Wed May 07 02:49:02 CEST 2014: 5: finished (193ms, 500cycles)
Wed May 07 02:49:02 CEST 2014: 5: No solution found.
Wed May 07 02:49:03 CEST 2014: 6: finished (188ms, 500cycles)
Wed May 07 02:49:03 CEST 2014: 6: No solution found.
Wed May 07 02:49:03 CEST 2014: 7: finished (177ms, 500cycles)
Wed May 07 02:49:03 CEST 2014: 7: No solution found.
Wed May 07 02:49:03 CEST 2014: 8: finished (165ms, 500cycles)
Wed May 07 02:49:03 CEST 2014: 8: No solution found.
Wed May 07 02:49:03 CEST 2014: 9: finished (163ms, 500cycles)
Wed May 07 02:49:03 CEST 2014: 9: No solution found.
Wed May 07 02:49:03 CEST 2014: 10: finished (159ms, 500cycles)
Wed May 07 02:49:03 CEST 2014: 10: No solution found.
Wed May 07 02:49:03 CEST 2014: 11: finished (159ms, 500cycles)
Wed May 07 02:49:03 CEST 2014: 11: No solution found.
Wed May 07 02:49:04 CEST 2014: 12: finished (161ms, 500cycles)
Wed May 07 02:49:04 CEST 2014: 12: No solution found.
Wed May 07 02:49:04 CEST 2014: 13: finished (159ms, 500cycles)
Wed May 07 02:49:04 CEST 2014: 13: No solution found.
Wed May 07 02:49:04 CEST 2014: 14: finished (161ms, 500cycles)
Wed May 07 02:49:04 CEST 2014: 14: No solution found.
Wed May 07 02:49:04 CEST 2014: 15: finished (4ms, 7cycles)
Wed May 07 02:49:04 CEST 2014: 15: Solution found.
Wed May 07 02:49:04 CEST 2014: 16: finished (157ms, 500cycles)
Wed May 07 02:49:04 CEST 2014: 16: No solution found.
Wed May 07 02:49:04 CEST 2014: 17: finished (161ms, 500cycles)
Wed May 07 02:49:04 CEST 2014: 17: No solution found.
Wed May 07 02:49:04 CEST 2014: 18: finished (167ms, 500cycles)
Wed May 07 02:49:04 CEST 2014: 18: No solution found.
Wed May 07 02:49:05 CEST 2014: 19: finished (162ms, 500cycles)
Wed May 07 02:49:05 CEST 2014: 19: No solution found.
Wed May 07 02:49:05 CEST 2014: 20: finished (163ms, 500cycles)
Wed May 07 02:49:05 CEST 2014: 20: No solution found.
Wed May 07 02:49:05 CEST 2014: 21: finished (159ms, 500cycles)
Wed May 07 02:49:05 CEST 2014: 21: No solution found.
Wed May 07 02:49:05 CEST 2014: 22: finished (164ms, 500cycles)
Wed May 07 02:49:05 CEST 2014: 22: No solution found.
Wed May 07 02:49:05 CEST 2014: 23: finished (182ms, 500cycles)
Wed May 07 02:49:05 CEST 2014: 23: No solution found.
Wed May 07 02:49:05 CEST 2014: 24: finished (187ms, 500cycles)
Wed May 07 02:49:05 CEST 2014: 24: No solution found.
Wed May 07 02:49:06 CEST 2014: 25: finished (175ms, 500cycles)
Wed May 07 02:49:06 CEST 2014: 25: No solution found.
Wed May 07 02:49:06 CEST 2014: 26: finished (183ms, 500cycles)
Wed May 07 02:49:06 CEST 2014: 26: No solution found.
Wed May 07 02:49:06 CEST 2014: 27: finished (166ms, 500cycles)
Wed May 07 02:49:06 CEST 2014: 27: No solution found.
Wed May 07 02:49:06 CEST 2014: 28: finished (161ms, 500cycles)
Wed May 07 02:49:06 CEST 2014: 28: No solution found.
Wed May 07 02:49:07 CEST 2014: 29: finished (532ms, 500cycles)
Wed May 07 02:49:07 CEST 2014: 29: No solution found.
Wed May 07 02:49:07 CEST 2014: 30: finished (8ms, 4cycles)
Wed May 07 02:49:07 CEST 2014: 30: Solution found.
Wed May 07 02:49:07 CEST 2014: 31: finished (458ms, 500cycles)
Wed May 07 02:49:07 CEST 2014: 31: No solution found.
Wed May 07 02:49:08 CEST 2014: 32: finished (465ms, 500cycles)
Wed May 07 02:49:08 CEST 2014: 32: No solution found.
Wed May 07 02:49:08 CEST 2014: 33: finished (12ms, 8cycles)
Wed May 07 02:49:08 CEST 2014: 33: Solution found.
Wed May 07 02:49:08 CEST 2014: 34: finished (671ms, 500cycles)
Wed May 07 02:49:08 CEST 2014: 34: No solution found.
Wed May 07 02:49:09 CEST 2014: 35: finished (655ms, 500cycles)
Wed May 07 02:49:09 CEST 2014: 35: No solution found.
Wed May 07 02:49:09 CEST 2014: 36: finished (36ms, 22cycles)
Wed May 07 02:49:09 CEST 2014: 36: Solution found.
Wed May 07 02:49:10 CEST 2014: 37: finished (666ms, 500cycles)
Wed May 07 02:49:10 CEST 2014: 37: No solution found.
Wed May 07 02:49:10 CEST 2014: 38: finished (692ms, 500cycles)
Wed May 07 02:49:10 CEST 2014: 38: No solution found.
Wed May 07 02:49:11 CEST 2014: 39: finished (589ms, 500cycles)
Wed May 07 02:49:11 CEST 2014: 39: No solution found.
Wed May 07 02:49:11 CEST 2014: 40: finished (488ms, 500cycles)
Wed May 07 02:49:11 CEST 2014: 40: No solution found.
Wed May 07 02:49:12 CEST 2014: 41: finished (465ms, 500cycles)
Wed May 07 02:49:12 CEST 2014: 41: No solution found.
Wed May 07 02:49:12 CEST 2014: 42: finished (433ms, 500cycles)
Wed May 07 02:49:12 CEST 2014: 42: No solution found.
Wed May 07 02:49:12 CEST 2014: 43: finished (179ms, 500cycles)
Wed May 07 02:49:12 CEST 2014: 43: No solution found.
Wed May 07 02:49:13 CEST 2014: 44: finished (176ms, 500cycles)
Wed May 07 02:49:13 CEST 2014: 44: No solution found.
Wed May 07 02:49:13 CEST 2014: 45: finished (161ms, 500cycles)
Wed May 07 02:49:13 CEST 2014: 45: No solution found.
Wed May 07 02:49:13 CEST 2014: 46: finished (20ms, 55cycles)
Wed May 07 02:49:13 CEST 2014: 46: Solution found.
Wed May 07 02:49:13 CEST 2014: 47: finished (162ms, 500cycles)
Wed May 07 02:49:13 CEST 2014: 47: No solution found.
Wed May 07 02:49:13 CEST 2014: 48: finished (167ms, 500cycles)
Wed May 07 02:49:13 CEST 2014: 48: No solution found.
Wed May 07 02:49:13 CEST 2014: 49: finished (159ms, 500cycles)
Wed May 07 02:49:13 CEST 2014: 49: No solution found.
Wed May 07 02:49:13 CEST 2014: 50: finished (159ms, 500cycles)
Wed May 07 02:49:13 CEST 2014: 50: No solution found.
Wed May 07 02:49:14 CEST 2014: 51: finished (172ms, 500cycles)
Wed May 07 02:49:14 CEST 2014: 51: No solution found.
Wed May 07 02:49:14 CEST 2014: 52: finished (32ms, 87cycles)
Wed May 07 02:49:14 CEST 2014: 52: Solution found.
Wed May 07 02:49:14 CEST 2014: 53: finished (165ms, 500cycles)
Wed May 07 02:49:14 CEST 2014: 53: No solution found.
Wed May 07 02:49:14 CEST 2014: 54: finished (204ms, 500cycles)
Wed May 07 02:49:14 CEST 2014: 54: No solution found.
Wed May 07 02:49:14 CEST 2014: 55: finished (15ms, 39cycles)
Wed May 07 02:49:14 CEST 2014: 55: Solution found.
Wed May 07 02:49:14 CEST 2014: 56: finished (174ms, 500cycles)
Wed May 07 02:49:14 CEST 2014: 56: No solution found.
Wed May 07 02:49:14 CEST 2014: 57: finished (170ms, 500cycles)
Wed May 07 02:49:14 CEST 2014: 57: No solution found.
Wed May 07 02:49:14 CEST 2014: 58: finished (6ms, 10cycles)
Wed May 07 02:49:14 CEST 2014: 58: Solution found.
Wed May 07 02:49:15 CEST 2014: 59: finished (170ms, 500cycles)
Wed May 07 02:49:15 CEST 2014: 59: No solution found.
Wed May 07 02:49:15 CEST 2014: 60: finished (162ms, 500cycles)
Wed May 07 02:49:15 CEST 2014: 60: No solution found.
Wed May 07 02:49:15 CEST 2014: 61: finished (162ms, 500cycles)
Wed May 07 02:49:15 CEST 2014: 61: No solution found.
Wed May 07 02:49:15 CEST 2014: 62: finished (162ms, 500cycles)
Wed May 07 02:49:15 CEST 2014: 62: No solution found.
Wed May 07 02:49:15 CEST 2014: 63: finished (161ms, 500cycles)
Wed May 07 02:49:15 CEST 2014: 63: No solution found.
Wed May 07 02:49:15 CEST 2014: 64: finished (169ms, 500cycles)
Wed May 07 02:49:15 CEST 2014: 64: No solution found.
Wed May 07 02:49:16 CEST 2014: 65: finished (162ms, 500cycles)
Wed May 07 02:49:16 CEST 2014: 65: No solution found.
Wed May 07 02:49:16 CEST 2014: 66: finished (5ms, 11cycles)
Wed May 07 02:49:16 CEST 2014: 66: Solution found.
Wed May 07 02:49:16 CEST 2014: 67: finished (159ms, 500cycles)
Wed May 07 02:49:16 CEST 2014: 67: No solution found.
Wed May 07 02:49:16 CEST 2014: 68: finished (161ms, 500cycles)
Wed May 07 02:49:16 CEST 2014: 68: No solution found.
Wed May 07 02:49:16 CEST 2014: 69: finished (159ms, 500cycles)
Wed May 07 02:49:16 CEST 2014: 69: No solution found.
Wed May 07 02:49:16 CEST 2014: 70: finished (159ms, 500cycles)
Wed May 07 02:49:16 CEST 2014: 70: No solution found.
Wed May 07 02:49:16 CEST 2014: 71: finished (162ms, 500cycles)
Wed May 07 02:49:16 CEST 2014: 71: No solution found.
Wed May 07 02:49:17 CEST 2014: 72: finished (174ms, 500cycles)
