Wed May 07 02:06:20 CEST 2014: Problem Count: 50
Wed May 07 02:06:20 CEST 2014: CandidatesCount: 20
Wed May 07 02:06:20 CEST 2014: Max Cycles: 500
Wed May 07 02:06:20 CEST 2014: 0: finished (16ms, 47cycles)
Wed May 07 02:06:20 CEST 2014: 0: Solution found.
Wed May 07 02:06:20 CEST 2014: 1: finished (152ms, 500cycles)
Wed May 07 02:06:20 CEST 2014: 1: No solution found.
Wed May 07 02:06:20 CEST 2014: 2: finished (154ms, 500cycles)
Wed May 07 02:06:20 CEST 2014: 2: No solution found.
Wed May 07 02:06:20 CEST 2014: 3: finished (163ms, 500cycles)
Wed May 07 02:06:20 CEST 2014: 3: No solution found.
Wed May 07 02:06:20 CEST 2014: 4: finished (167ms, 500cycles)
Wed May 07 02:06:20 CEST 2014: 4: No solution found.
Wed May 07 02:06:20 CEST 2014: 5: finished (155ms, 500cycles)
Wed May 07 02:06:20 CEST 2014: 5: No solution found.
Wed May 07 02:06:21 CEST 2014: 6: finished (152ms, 500cycles)
Wed May 07 02:06:21 CEST 2014: 6: No solution found.
Wed May 07 02:06:21 CEST 2014: 7: finished (156ms, 500cycles)
Wed May 07 02:06:21 CEST 2014: 7: No solution found.
Wed May 07 02:06:21 CEST 2014: 8: finished (399ms, 500cycles)
Wed May 07 02:06:21 CEST 2014: 8: No solution found.
Wed May 07 02:06:21 CEST 2014: 9: finished (12ms, 13cycles)
Wed May 07 02:06:21 CEST 2014: 9: Solution found.
Wed May 07 02:06:22 CEST 2014: 10: finished (414ms, 500cycles)
Wed May 07 02:06:22 CEST 2014: 10: No solution found.
Wed May 07 02:06:22 CEST 2014: 11: finished (10ms, 11cycles)
Wed May 07 02:06:22 CEST 2014: 11: Solution found.
Wed May 07 02:06:22 CEST 2014: 12: finished (443ms, 500cycles)
Wed May 07 02:06:22 CEST 2014: 12: No solution found.
Wed May 07 02:06:22 CEST 2014: 13: finished (405ms, 500cycles)
Wed May 07 02:06:22 CEST 2014: 13: No solution found.
Wed May 07 02:06:23 CEST 2014: 14: finished (377ms, 500cycles)
Wed May 07 02:06:23 CEST 2014: 14: No solution found.
Wed May 07 02:06:23 CEST 2014: 15: finished (2ms, 2cycles)
Wed May 07 02:06:23 CEST 2014: 15: Solution found.
Wed May 07 02:06:23 CEST 2014: 16: finished (396ms, 500cycles)
Wed May 07 02:06:23 CEST 2014: 16: No solution found.
Wed May 07 02:06:24 CEST 2014: 17: finished (387ms, 500cycles)
Wed May 07 02:06:24 CEST 2014: 17: No solution found.
Wed May 07 02:06:24 CEST 2014: 18: finished (380ms, 500cycles)
Wed May 07 02:06:24 CEST 2014: 18: No solution found.
Wed May 07 02:06:24 CEST 2014: 19: finished (423ms, 500cycles)
Wed May 07 02:06:24 CEST 2014: 19: No solution found.
Wed May 07 02:06:25 CEST 2014: 20: finished (373ms, 500cycles)
Wed May 07 02:06:25 CEST 2014: 20: No solution found.
Wed May 07 02:06:25 CEST 2014: 21: finished (11ms, 9cycles)
Wed May 07 02:06:25 CEST 2014: 21: Solution found.
Wed May 07 02:06:25 CEST 2014: 22: finished (385ms, 500cycles)
Wed May 07 02:06:25 CEST 2014: 22: No solution found.
Wed May 07 02:06:25 CEST 2014: 23: finished (19ms, 21cycles)
Wed May 07 02:06:25 CEST 2014: 23: Solution found.
Wed May 07 02:06:26 CEST 2014: 24: finished (413ms, 500cycles)
Wed May 07 02:06:26 CEST 2014: 24: No solution found.
