Wed May 14 17:02:55 CEST 2014: Problem Count: 40
Wed May 14 17:02:55 CEST 2014: CandidatesCount: 20
Wed May 14 17:02:55 CEST 2014: Max Cycles: 500
Wed May 14 17:02:55 CEST 2014: 0: finished (100ms, 500cycles)
Wed May 14 17:02:55 CEST 2014: 0: No solution found.
Wed May 14 17:02:55 CEST 2014: 1: finished (101ms, 500cycles)
Wed May 14 17:02:55 CEST 2014: 1: No solution found.
Wed May 14 17:02:55 CEST 2014: 2: finished (100ms, 500cycles)
Wed May 14 17:02:55 CEST 2014: 2: No solution found.
Wed May 14 17:02:55 CEST 2014: 3: finished (107ms, 500cycles)
Wed May 14 17:02:55 CEST 2014: 3: No solution found.
Wed May 14 17:02:55 CEST 2014: 4: finished (108ms, 500cycles)
Wed May 14 17:02:55 CEST 2014: 4: No solution found.
Wed May 14 17:02:55 CEST 2014: 5: finished (101ms, 500cycles)
Wed May 14 17:02:55 CEST 2014: 5: No solution found.
Wed May 14 17:02:55 CEST 2014: 6: finished (100ms, 500cycles)
Wed May 14 17:02:55 CEST 2014: 6: No solution found.
Wed May 14 17:02:55 CEST 2014: 7: finished (108ms, 500cycles)
Wed May 14 17:02:55 CEST 2014: 7: No solution found.
Wed May 14 17:02:56 CEST 2014: 8: finished (101ms, 500cycles)
Wed May 14 17:02:56 CEST 2014: 8: No solution found.
Wed May 14 17:02:56 CEST 2014: 9: finished (101ms, 500cycles)
Wed May 14 17:02:56 CEST 2014: 9: No solution found.
Wed May 14 17:02:56 CEST 2014: 10: finished (102ms, 500cycles)
Wed May 14 17:02:56 CEST 2014: 10: No solution found.
Wed May 14 17:02:56 CEST 2014: 11: finished (1ms, 5cycles)
Wed May 14 17:02:56 CEST 2014: 11: Solution found.
Wed May 14 17:02:56 CEST 2014: 12: finished (100ms, 500cycles)
Wed May 14 17:02:56 CEST 2014: 12: No solution found.
Wed May 14 17:02:56 CEST 2014: 13: finished (113ms, 500cycles)
Wed May 14 17:02:56 CEST 2014: 13: No solution found.
Wed May 14 17:02:56 CEST 2014: 14: finished (9ms, 39cycles)
Wed May 14 17:02:56 CEST 2014: 14: Solution found.
Wed May 14 17:02:56 CEST 2014: 15: finished (102ms, 500cycles)
Wed May 14 17:02:56 CEST 2014: 15: No solution found.
Wed May 14 17:02:56 CEST 2014: 16: finished (115ms, 500cycles)
Wed May 14 17:02:56 CEST 2014: 16: No solution found.
Wed May 14 17:02:56 CEST 2014: 17: finished (100ms, 500cycles)
Wed May 14 17:02:56 CEST 2014: 17: No solution found.
Wed May 14 17:02:56 CEST 2014: 18: finished (7ms, 28cycles)
Wed May 14 17:02:56 CEST 2014: 18: Solution found.
Wed May 14 17:02:56 CEST 2014: 19: finished (100ms, 500cycles)
Wed May 14 17:02:56 CEST 2014: 19: No solution found.
Wed May 14 17:02:56 CEST 2014: 20: finished (101ms, 500cycles)
Wed May 14 17:02:56 CEST 2014: 20: No solution found.
Wed May 14 17:02:57 CEST 2014: 21: finished (104ms, 500cycles)
Wed May 14 17:02:57 CEST 2014: 21: No solution found.
Wed May 14 17:02:57 CEST 2014: 22: finished (100ms, 500cycles)
Wed May 14 17:02:57 CEST 2014: 22: No solution found.
Wed May 14 17:02:57 CEST 2014: 23: finished (113ms, 500cycles)
Wed May 14 17:02:57 CEST 2014: 23: No solution found.
Wed May 14 17:02:57 CEST 2014: 24: finished (100ms, 500cycles)
Wed May 14 17:02:57 CEST 2014: 24: No solution found.
Wed May 14 17:02:57 CEST 2014: 25: finished (101ms, 500cycles)
Wed May 14 17:02:57 CEST 2014: 25: No solution found.
Wed May 14 17:02:57 CEST 2014: 26: finished (100ms, 500cycles)
Wed May 14 17:02:57 CEST 2014: 26: No solution found.
Wed May 14 17:02:57 CEST 2014: 27: finished (103ms, 500cycles)
Wed May 14 17:02:57 CEST 2014: 27: No solution found.
Wed May 14 17:02:57 CEST 2014: 28: finished (102ms, 500cycles)
Wed May 14 17:02:57 CEST 2014: 28: No solution found.
Wed May 14 17:02:57 CEST 2014: 29: finished (102ms, 500cycles)
Wed May 14 17:02:57 CEST 2014: 29: No solution found.
Wed May 14 17:02:58 CEST 2014: 30: finished (101ms, 500cycles)
Wed May 14 17:02:58 CEST 2014: 30: No solution found.
Wed May 14 17:02:58 CEST 2014: 31: finished (109ms, 500cycles)
Wed May 14 17:02:58 CEST 2014: 31: No solution found.
Wed May 14 17:02:58 CEST 2014: 32: finished (109ms, 500cycles)
Wed May 14 17:02:58 CEST 2014: 32: No solution found.
Wed May 14 17:02:58 CEST 2014: 33: finished (109ms, 500cycles)
Wed May 14 17:02:58 CEST 2014: 33: No solution found.
Wed May 14 17:02:58 CEST 2014: 34: finished (116ms, 500cycles)
Wed May 14 17:02:58 CEST 2014: 34: No solution found.
Wed May 14 17:02:58 CEST 2014: 35: finished (101ms, 500cycles)
Wed May 14 17:02:58 CEST 2014: 35: No solution found.
Wed May 14 17:02:58 CEST 2014: 36: finished (102ms, 500cycles)
Wed May 14 17:02:58 CEST 2014: 36: No solution found.
Wed May 14 17:02:58 CEST 2014: 37: finished (103ms, 500cycles)
Wed May 14 17:02:58 CEST 2014: 37: No solution found.
Wed May 14 17:02:58 CEST 2014: 38: finished (112ms, 500cycles)
Wed May 14 17:02:58 CEST 2014: 38: No solution found.
Wed May 14 17:02:58 CEST 2014: 39: finished (107ms, 500cycles)
Wed May 14 17:02:58 CEST 2014: 39: No solution found.
Wed May 14 17:02:59 CEST 2014: 40: finished (103ms, 500cycles)
Wed May 14 17:02:59 CEST 2014: 40: No solution found.
Wed May 14 17:02:59 CEST 2014: 41: finished (105ms, 500cycles)
Wed May 14 17:02:59 CEST 2014: 41: No solution found.
Wed May 14 17:02:59 CEST 2014: 42: finished (14ms, 56cycles)
Wed May 14 17:02:59 CEST 2014: 42: Solution found.
Wed May 14 17:02:59 CEST 2014: 43: finished (101ms, 500cycles)
Wed May 14 17:02:59 CEST 2014: 43: No solution found.
Wed May 14 17:02:59 CEST 2014: 44: finished (107ms, 500cycles)
Wed May 14 17:02:59 CEST 2014: 44: No solution found.
Wed May 14 17:02:59 CEST 2014: 45: finished (100ms, 500cycles)
Wed May 14 17:02:59 CEST 2014: 45: No solution found.
Wed May 14 17:02:59 CEST 2014: 46: finished (100ms, 500cycles)
Wed May 14 17:02:59 CEST 2014: 46: No solution found.
Wed May 14 17:02:59 CEST 2014: 47: finished (100ms, 500cycles)
Wed May 14 17:02:59 CEST 2014: 47: No solution found.
Wed May 14 17:02:59 CEST 2014: 48: finished (101ms, 500cycles)
Wed May 14 17:02:59 CEST 2014: 48: No solution found.
Wed May 14 17:02:59 CEST 2014: 49: finished (101ms, 500cycles)
Wed May 14 17:02:59 CEST 2014: 49: No solution found.
Wed May 14 17:03:00 CEST 2014: 50: finished (100ms, 500cycles)
Wed May 14 17:03:00 CEST 2014: 50: No solution found.
Wed May 14 17:03:00 CEST 2014: 51: finished (100ms, 500cycles)
Wed May 14 17:03:00 CEST 2014: 51: No solution found.
Wed May 14 17:03:00 CEST 2014: 52: finished (101ms, 500cycles)
Wed May 14 17:03:00 CEST 2014: 52: No solution found.
Wed May 14 17:03:00 CEST 2014: 53: finished (12ms, 49cycles)
Wed May 14 17:03:00 CEST 2014: 53: Solution found.
Wed May 14 17:03:00 CEST 2014: 54: finished (104ms, 500cycles)
Wed May 14 17:03:00 CEST 2014: 54: No solution found.
Wed May 14 17:03:00 CEST 2014: 55: finished (107ms, 500cycles)
Wed May 14 17:03:00 CEST 2014: 55: No solution found.
Wed May 14 17:03:00 CEST 2014: 56: finished (104ms, 500cycles)
Wed May 14 17:03:00 CEST 2014: 56: No solution found.
Wed May 14 17:03:00 CEST 2014: 57: finished (5ms, 22cycles)
Wed May 14 17:03:00 CEST 2014: 57: Solution found.
Wed May 14 17:03:00 CEST 2014: 58: finished (3ms, 15cycles)
Wed May 14 17:03:00 CEST 2014: 58: Solution found.
Wed May 14 17:03:00 CEST 2014: 59: finished (101ms, 500cycles)
Wed May 14 17:03:00 CEST 2014: 59: No solution found.
Wed May 14 17:03:00 CEST 2014: 60: finished (102ms, 500cycles)
Wed May 14 17:03:00 CEST 2014: 60: No solution found.
Wed May 14 17:03:00 CEST 2014: 61: finished (103ms, 500cycles)
Wed May 14 17:03:00 CEST 2014: 61: No solution found.
Wed May 14 17:03:00 CEST 2014: 62: finished (104ms, 500cycles)
Wed May 14 17:03:00 CEST 2014: 62: No solution found.
Wed May 14 17:03:01 CEST 2014: 63: finished (101ms, 500cycles)
Wed May 14 17:03:01 CEST 2014: 63: No solution found.
Wed May 14 17:03:01 CEST 2014: 64: finished (101ms, 500cycles)
Wed May 14 17:03:01 CEST 2014: 64: No solution found.
Wed May 14 17:03:01 CEST 2014: 65: finished (100ms, 500cycles)
Wed May 14 17:03:01 CEST 2014: 65: No solution found.
Wed May 14 17:03:01 CEST 2014: 66: finished (104ms, 500cycles)
Wed May 14 17:03:01 CEST 2014: 66: No solution found.
Wed May 14 17:03:01 CEST 2014: 67: finished (101ms, 500cycles)
Wed May 14 17:03:01 CEST 2014: 67: No solution found.
Wed May 14 17:03:01 CEST 2014: 68: finished (101ms, 500cycles)
Wed May 14 17:03:01 CEST 2014: 68: No solution found.
Wed May 14 17:03:01 CEST 2014: 69: finished (103ms, 500cycles)
Wed May 14 17:03:01 CEST 2014: 69: No solution found.
Wed May 14 17:03:01 CEST 2014: 70: finished (101ms, 500cycles)
Wed May 14 17:03:01 CEST 2014: 70: No solution found.
Wed May 14 17:03:01 CEST 2014: 71: finished (110ms, 500cycles)
Wed May 14 17:03:01 CEST 2014: 71: No solution found.
Wed May 14 17:03:02 CEST 2014: 72: finished (101ms, 500cycles)
Wed May 14 17:03:02 CEST 2014: 72: No solution found.
Wed May 14 17:03:02 CEST 2014: 73: finished (6ms, 20cycles)
Wed May 14 17:03:02 CEST 2014: 73: Solution found.
Wed May 14 17:03:02 CEST 2014: 74: finished (102ms, 500cycles)
Wed May 14 17:03:02 CEST 2014: 74: No solution found.
Wed May 14 17:03:02 CEST 2014: 75: finished (101ms, 500cycles)
Wed May 14 17:03:02 CEST 2014: 75: No solution found.
Wed May 14 17:03:02 CEST 2014: 76: finished (108ms, 500cycles)
Wed May 14 17:03:02 CEST 2014: 76: No solution found.
Wed May 14 17:03:02 CEST 2014: 77: finished (105ms, 500cycles)
Wed May 14 17:03:02 CEST 2014: 77: No solution found.
Wed May 14 17:03:02 CEST 2014: 78: finished (119ms, 500cycles)
Wed May 14 17:03:02 CEST 2014: 78: No solution found.
Wed May 14 17:03:02 CEST 2014: 79: finished (4ms, 13cycles)
Wed May 14 17:03:02 CEST 2014: 79: Solution found.
Wed May 14 17:03:02 CEST 2014: 80: finished (103ms, 500cycles)
Wed May 14 17:03:02 CEST 2014: 80: No solution found.
Wed May 14 17:03:02 CEST 2014: 81: finished (4ms, 17cycles)
Wed May 14 17:03:02 CEST 2014: 81: Solution found.
Wed May 14 17:03:02 CEST 2014: 82: finished (107ms, 500cycles)
Wed May 14 17:03:02 CEST 2014: 82: No solution found.
Wed May 14 17:03:02 CEST 2014: 83: finished (110ms, 500cycles)
Wed May 14 17:03:02 CEST 2014: 83: No solution found.
Wed May 14 17:03:02 CEST 2014: 84: finished (104ms, 500cycles)
Wed May 14 17:03:02 CEST 2014: 84: No solution found.
Wed May 14 17:03:03 CEST 2014: 85: finished (110ms, 500cycles)
Wed May 14 17:03:03 CEST 2014: 85: No solution found.
Wed May 14 17:03:03 CEST 2014: 86: finished (108ms, 500cycles)
Wed May 14 17:03:03 CEST 2014: 86: No solution found.
Wed May 14 17:03:03 CEST 2014: 87: finished (100ms, 500cycles)
Wed May 14 17:03:03 CEST 2014: 87: No solution found.
