Wed May 07 01:41:09 CEST 2014: Problem Count: 20
Wed May 07 01:41:09 CEST 2014: CandidatesCount: 10
Wed May 07 01:41:09 CEST 2014: Max Cycles: 500
Wed May 07 01:41:09 CEST 2014: 0: finished (2ms, 12cycles)
Wed May 07 01:41:09 CEST 2014: 0: Solution found.
Wed May 07 01:41:09 CEST 2014: 1: finished (47ms, 500cycles)
Wed May 07 01:41:09 CEST 2014: 1: No solution found.
Wed May 07 01:41:09 CEST 2014: 2: finished (46ms, 500cycles)
Wed May 07 01:41:09 CEST 2014: 2: No solution found.
Wed May 07 01:41:09 CEST 2014: 3: finished (48ms, 500cycles)
Wed May 07 01:41:09 CEST 2014: 3: No solution found.
Wed May 07 01:41:09 CEST 2014: 4: finished (45ms, 500cycles)
Wed May 07 01:41:09 CEST 2014: 4: No solution found.
Wed May 07 01:41:09 CEST 2014: 5: finished (45ms, 500cycles)
Wed May 07 01:41:09 CEST 2014: 5: No solution found.
Wed May 07 01:41:09 CEST 2014: 6: finished (42ms, 500cycles)
Wed May 07 01:41:09 CEST 2014: 6: No solution found.
Wed May 07 01:41:09 CEST 2014: 7: finished (83ms, 500cycles)
Wed May 07 01:41:09 CEST 2014: 7: No solution found.
Wed May 07 01:41:09 CEST 2014: 8: finished (107ms, 500cycles)
Wed May 07 01:41:09 CEST 2014: 8: No solution found.
Wed May 07 01:41:10 CEST 2014: 9: finished (91ms, 500cycles)
Wed May 07 01:41:10 CEST 2014: 9: No solution found.
Wed May 07 01:41:10 CEST 2014: 10: finished (91ms, 500cycles)
Wed May 07 01:41:10 CEST 2014: 10: No solution found.
Wed May 07 01:41:10 CEST 2014: 11: finished (96ms, 500cycles)
Wed May 07 01:41:10 CEST 2014: 11: No solution found.
Wed May 07 01:41:10 CEST 2014: 12: finished (91ms, 500cycles)
Wed May 07 01:41:10 CEST 2014: 12: No solution found.
Wed May 07 01:41:10 CEST 2014: 13: finished (100ms, 500cycles)
Wed May 07 01:41:10 CEST 2014: 13: No solution found.
Wed May 07 01:41:10 CEST 2014: 14: finished (95ms, 500cycles)
Wed May 07 01:41:10 CEST 2014: 14: No solution found.
Wed May 07 01:41:10 CEST 2014: 15: finished (117ms, 500cycles)
Wed May 07 01:41:10 CEST 2014: 15: No solution found.
Wed May 07 01:41:10 CEST 2014: 16: finished (94ms, 500cycles)
Wed May 07 01:41:10 CEST 2014: 16: No solution found.
Wed May 07 01:41:10 CEST 2014: 17: finished (4ms, 7cycles)
Wed May 07 01:41:10 CEST 2014: 17: Solution found.
Wed May 07 01:41:10 CEST 2014: 18: finished (96ms, 500cycles)
Wed May 07 01:41:10 CEST 2014: 18: No solution found.
Wed May 07 01:41:10 CEST 2014: 19: finished (92ms, 500cycles)
Wed May 07 01:41:10 CEST 2014: 19: No solution found.
Wed May 07 01:41:10 CEST 2014: 20: finished (3ms, 8cycles)
Wed May 07 01:41:10 CEST 2014: 20: Solution found.
Wed May 07 01:41:11 CEST 2014: 21: finished (95ms, 500cycles)
Wed May 07 01:41:11 CEST 2014: 21: No solution found.
Wed May 07 01:41:11 CEST 2014: 22: finished (90ms, 500cycles)
Wed May 07 01:41:11 CEST 2014: 22: No solution found.
Wed May 07 01:41:11 CEST 2014: 23: finished (96ms, 500cycles)
Wed May 07 01:41:11 CEST 2014: 23: No solution found.
Wed May 07 01:41:11 CEST 2014: 24: finished (94ms, 500cycles)
Wed May 07 01:41:11 CEST 2014: 24: No solution found.
Wed May 07 01:41:11 CEST 2014: 25: finished (94ms, 500cycles)
Wed May 07 01:41:11 CEST 2014: 25: No solution found.
Wed May 07 01:41:11 CEST 2014: 26: finished (94ms, 500cycles)
Wed May 07 01:41:11 CEST 2014: 26: No solution found.
Wed May 07 01:41:11 CEST 2014: 27: finished (3ms, 13cycles)
Wed May 07 01:41:11 CEST 2014: 27: Solution found.
Wed May 07 01:41:11 CEST 2014: 28: finished (93ms, 500cycles)
Wed May 07 01:41:11 CEST 2014: 28: No solution found.
Wed May 07 01:41:11 CEST 2014: 29: finished (93ms, 500cycles)
Wed May 07 01:41:11 CEST 2014: 29: No solution found.
Wed May 07 01:41:11 CEST 2014: 30: finished (95ms, 500cycles)
Wed May 07 01:41:11 CEST 2014: 30: No solution found.
Wed May 07 01:41:11 CEST 2014: 31: finished (94ms, 500cycles)
Wed May 07 01:41:11 CEST 2014: 31: No solution found.
Wed May 07 01:41:12 CEST 2014: 32: finished (96ms, 500cycles)
Wed May 07 01:41:12 CEST 2014: 32: No solution found.
Wed May 07 01:41:12 CEST 2014: 33: finished (98ms, 500cycles)
Wed May 07 01:41:12 CEST 2014: 33: No solution found.
Wed May 07 01:41:12 CEST 2014: 34: finished (5ms, 16cycles)
Wed May 07 01:41:12 CEST 2014: 34: Solution found.
Wed May 07 01:41:12 CEST 2014: 35: finished (94ms, 500cycles)
Wed May 07 01:41:12 CEST 2014: 35: No solution found.
Wed May 07 01:41:12 CEST 2014: 36: finished (93ms, 500cycles)
Wed May 07 01:41:12 CEST 2014: 36: No solution found.
Wed May 07 01:41:12 CEST 2014: 37: finished (96ms, 500cycles)
Wed May 07 01:41:12 CEST 2014: 37: No solution found.
Wed May 07 01:41:12 CEST 2014: 38: finished (91ms, 500cycles)
Wed May 07 01:41:12 CEST 2014: 38: No solution found.
Wed May 07 01:41:12 CEST 2014: 39: finished (91ms, 500cycles)
Wed May 07 01:41:12 CEST 2014: 39: No solution found.
Wed May 07 01:41:12 CEST 2014: 40: finished (97ms, 500cycles)
Wed May 07 01:41:12 CEST 2014: 40: No solution found.
Wed May 07 01:41:12 CEST 2014: 41: finished (94ms, 500cycles)
Wed May 07 01:41:12 CEST 2014: 41: No solution found.
Wed May 07 01:41:12 CEST 2014: 42: finished (94ms, 500cycles)
Wed May 07 01:41:12 CEST 2014: 42: No solution found.
Wed May 07 01:41:12 CEST 2014: 43: finished (6ms, 25cycles)
Wed May 07 01:41:12 CEST 2014: 43: Solution found.
Wed May 07 01:41:12 CEST 2014: 44: finished (90ms, 500cycles)
Wed May 07 01:41:12 CEST 2014: 44: No solution found.
Wed May 07 01:41:13 CEST 2014: 45: finished (129ms, 500cycles)
Wed May 07 01:41:13 CEST 2014: 45: No solution found.
Wed May 07 01:41:13 CEST 2014: 46: finished (95ms, 500cycles)
Wed May 07 01:41:13 CEST 2014: 46: No solution found.
Wed May 07 01:41:13 CEST 2014: 47: finished (94ms, 500cycles)
Wed May 07 01:41:13 CEST 2014: 47: No solution found.
Wed May 07 01:41:13 CEST 2014: 48: finished (93ms, 500cycles)
Wed May 07 01:41:13 CEST 2014: 48: No solution found.
Wed May 07 01:41:13 CEST 2014: 49: finished (94ms, 500cycles)
Wed May 07 01:41:13 CEST 2014: 49: No solution found.
Wed May 07 01:41:13 CEST 2014: 50: finished (94ms, 500cycles)
Wed May 07 01:41:13 CEST 2014: 50: No solution found.
Wed May 07 01:41:13 CEST 2014: 51: finished (92ms, 500cycles)
Wed May 07 01:41:13 CEST 2014: 51: No solution found.
Wed May 07 01:41:13 CEST 2014: 52: finished (81ms, 500cycles)
Wed May 07 01:41:13 CEST 2014: 52: No solution found.
Wed May 07 01:41:13 CEST 2014: 53: finished (96ms, 500cycles)
Wed May 07 01:41:13 CEST 2014: 53: No solution found.
Wed May 07 01:41:13 CEST 2014: 54: finished (93ms, 500cycles)
Wed May 07 01:41:13 CEST 2014: 54: No solution found.
Wed May 07 01:41:14 CEST 2014: 55: finished (85ms, 500cycles)
Wed May 07 01:41:14 CEST 2014: 55: No solution found.
Wed May 07 01:41:14 CEST 2014: 56: finished (94ms, 500cycles)
Wed May 07 01:41:14 CEST 2014: 56: No solution found.
Wed May 07 01:41:14 CEST 2014: 57: finished (90ms, 500cycles)
Wed May 07 01:41:14 CEST 2014: 57: No solution found.
Wed May 07 01:41:14 CEST 2014: 58: finished (95ms, 500cycles)
Wed May 07 01:41:14 CEST 2014: 58: No solution found.
Wed May 07 01:41:14 CEST 2014: 59: finished (102ms, 500cycles)
Wed May 07 01:41:14 CEST 2014: 59: No solution found.
Wed May 07 01:41:14 CEST 2014: 60: finished (114ms, 500cycles)
Wed May 07 01:41:14 CEST 2014: 60: No solution found.
Wed May 07 01:41:14 CEST 2014: 61: finished (84ms, 500cycles)
Wed May 07 01:41:14 CEST 2014: 61: No solution found.
Wed May 07 01:41:14 CEST 2014: 62: finished (91ms, 500cycles)
Wed May 07 01:41:14 CEST 2014: 62: No solution found.
Wed May 07 01:41:14 CEST 2014: 63: finished (95ms, 500cycles)
Wed May 07 01:41:14 CEST 2014: 63: No solution found.
Wed May 07 01:41:14 CEST 2014: 64: finished (91ms, 500cycles)
Wed May 07 01:41:14 CEST 2014: 64: No solution found.
Wed May 07 01:41:14 CEST 2014: 65: finished (95ms, 500cycles)
Wed May 07 01:41:14 CEST 2014: 65: No solution found.
Wed May 07 01:41:15 CEST 2014: 66: finished (95ms, 500cycles)
Wed May 07 01:41:15 CEST 2014: 66: No solution found.
Wed May 07 01:41:15 CEST 2014: 67: finished (97ms, 500cycles)
Wed May 07 01:41:15 CEST 2014: 67: No solution found.
Wed May 07 01:41:15 CEST 2014: 68: finished (93ms, 500cycles)
Wed May 07 01:41:15 CEST 2014: 68: No solution found.
Wed May 07 01:41:15 CEST 2014: 69: finished (96ms, 500cycles)
Wed May 07 01:41:15 CEST 2014: 69: No solution found.
Wed May 07 01:41:15 CEST 2014: 70: finished (94ms, 500cycles)
Wed May 07 01:41:15 CEST 2014: 70: No solution found.
Wed May 07 01:41:15 CEST 2014: 71: finished (93ms, 500cycles)
Wed May 07 01:41:15 CEST 2014: 71: No solution found.
Wed May 07 01:41:15 CEST 2014: 72: finished (95ms, 500cycles)
Wed May 07 01:41:15 CEST 2014: 72: No solution found.
Wed May 07 01:41:15 CEST 2014: 73: finished (94ms, 500cycles)
Wed May 07 01:41:15 CEST 2014: 73: No solution found.
