Tue May 06 12:01:15 CEST 2014: Problem Count: 10
Tue May 06 12:01:15 CEST 2014: CandidatesCount: 10
Tue May 06 12:01:15 CEST 2014: Max Cycles: 500
Tue May 06 12:01:15 CEST 2014: 0: finished (9ms, 500cycles)
Tue May 06 12:01:15 CEST 2014: 0: No solution found.
Tue May 06 12:01:15 CEST 2014: 1: finished (56ms, 500cycles)
Tue May 06 12:01:15 CEST 2014: 1: No solution found.
Tue May 06 12:01:15 CEST 2014: 2: finished (1ms, 44cycles)
Tue May 06 12:01:15 CEST 2014: 2: Solution found.
Tue May 06 12:01:15 CEST 2014: 3: finished (9ms, 500cycles)
Tue May 06 12:01:15 CEST 2014: 3: No solution found.
Tue May 06 12:01:15 CEST 2014: 4: finished (1ms, 5cycles)
Tue May 06 12:01:15 CEST 2014: 4: Solution found.
Tue May 06 12:01:15 CEST 2014: 5: finished (60ms, 500cycles)
Tue May 06 12:01:15 CEST 2014: 5: No solution found.
Tue May 06 12:01:15 CEST 2014: 6: finished (72ms, 500cycles)
Tue May 06 12:01:15 CEST 2014: 6: No solution found.
Tue May 06 12:01:15 CEST 2014: 7: finished (9ms, 500cycles)
Tue May 06 12:01:15 CEST 2014: 7: No solution found.
Tue May 06 12:01:15 CEST 2014: 8: finished (68ms, 500cycles)
Tue May 06 12:01:15 CEST 2014: 8: No solution found.
Tue May 06 12:01:15 CEST 2014: 9: finished (96ms, 500cycles)
Tue May 06 12:01:15 CEST 2014: 9: No solution found.
Tue May 06 12:01:15 CEST 2014: 10: finished (1ms, 25cycles)
Tue May 06 12:01:15 CEST 2014: 10: Solution found.
Tue May 06 12:01:15 CEST 2014: 11: finished (10ms, 500cycles)
Tue May 06 12:01:15 CEST 2014: 11: No solution found.
Tue May 06 12:01:15 CEST 2014: 12: finished (40ms, 500cycles)
Tue May 06 12:01:15 CEST 2014: 12: No solution found.
Tue May 06 12:01:15 CEST 2014: 13: finished (10ms, 500cycles)
Tue May 06 12:01:15 CEST 2014: 13: No solution found.
Tue May 06 12:01:15 CEST 2014: 14: finished (12ms, 500cycles)
Tue May 06 12:01:15 CEST 2014: 14: No solution found.
Tue May 06 12:01:15 CEST 2014: 15: finished (42ms, 500cycles)
Tue May 06 12:01:15 CEST 2014: 15: No solution found.
Tue May 06 12:01:15 CEST 2014: 16: finished (8ms, 500cycles)
Tue May 06 12:01:15 CEST 2014: 16: No solution found.
Tue May 06 12:01:15 CEST 2014: 17: finished (61ms, 500cycles)
Tue May 06 12:01:15 CEST 2014: 17: No solution found.
Tue May 06 12:01:15 CEST 2014: 18: finished (74ms, 500cycles)
Tue May 06 12:01:15 CEST 2014: 18: No solution found.
Tue May 06 12:01:15 CEST 2014: 19: finished (57ms, 500cycles)
Tue May 06 12:01:15 CEST 2014: 19: No solution found.
Tue May 06 12:01:15 CEST 2014: 20: finished (1ms, 21cycles)
Tue May 06 12:01:15 CEST 2014: 20: Solution found.
Tue May 06 12:01:15 CEST 2014: 21: finished (62ms, 500cycles)
Tue May 06 12:01:15 CEST 2014: 21: No solution found.
Tue May 06 12:01:15 CEST 2014: 22: finished (10ms, 500cycles)
Tue May 06 12:01:15 CEST 2014: 22: No solution found.
Tue May 06 12:01:15 CEST 2014: 23: finished (71ms, 500cycles)
Tue May 06 12:01:15 CEST 2014: 23: No solution found.
Tue May 06 12:01:15 CEST 2014: 24: finished (1ms, 7cycles)
Tue May 06 12:01:15 CEST 2014: 24: Solution found.
Tue May 06 12:01:15 CEST 2014: 25: finished (8ms, 500cycles)
Tue May 06 12:01:15 CEST 2014: 25: No solution found.
Tue May 06 12:01:16 CEST 2014: 26: finished (52ms, 500cycles)
Tue May 06 12:01:16 CEST 2014: 26: No solution found.
Tue May 06 12:01:16 CEST 2014: 27: finished (1ms, 41cycles)
Tue May 06 12:01:16 CEST 2014: 27: Solution found.
Tue May 06 12:01:16 CEST 2014: 28: finished (10ms, 500cycles)
Tue May 06 12:01:16 CEST 2014: 28: No solution found.
Tue May 06 12:01:16 CEST 2014: 29: finished (14ms, 500cycles)
Tue May 06 12:01:16 CEST 2014: 29: No solution found.
Tue May 06 12:01:16 CEST 2014: 30: finished (38ms, 500cycles)
Tue May 06 12:01:16 CEST 2014: 30: No solution found.
Tue May 06 12:01:16 CEST 2014: 31: finished (59ms, 500cycles)
Tue May 06 12:01:16 CEST 2014: 31: No solution found.
Tue May 06 12:01:16 CEST 2014: 32: finished (8ms, 500cycles)
