Wed May 07 02:35:17 CEST 2014: Problem Count: 20
Wed May 07 02:35:17 CEST 2014: CandidatesCount: 20
Wed May 07 02:35:17 CEST 2014: Max Cycles: 500
Wed May 07 02:35:17 CEST 2014: 0: finished (160ms, 500cycles)
Wed May 07 02:35:17 CEST 2014: 0: No solution found.
Wed May 07 02:35:17 CEST 2014: 1: finished (157ms, 500cycles)
Wed May 07 02:35:17 CEST 2014: 1: No solution found.
Wed May 07 02:35:17 CEST 2014: 2: finished (152ms, 500cycles)
Wed May 07 02:35:17 CEST 2014: 2: No solution found.
Wed May 07 02:35:18 CEST 2014: 3: finished (182ms, 500cycles)
Wed May 07 02:35:18 CEST 2014: 3: No solution found.
Wed May 07 02:35:18 CEST 2014: 4: finished (262ms, 500cycles)
Wed May 07 02:35:18 CEST 2014: 4: No solution found.
Wed May 07 02:35:18 CEST 2014: 5: finished (282ms, 500cycles)
Wed May 07 02:35:18 CEST 2014: 5: No solution found.
Wed May 07 02:35:18 CEST 2014: 6: finished (217ms, 500cycles)
Wed May 07 02:35:18 CEST 2014: 6: No solution found.
Wed May 07 02:35:19 CEST 2014: 7: finished (252ms, 500cycles)
Wed May 07 02:35:19 CEST 2014: 7: No solution found.
Wed May 07 02:35:19 CEST 2014: 8: finished (6ms, 10cycles)
Wed May 07 02:35:19 CEST 2014: 8: Solution found.
Wed May 07 02:35:19 CEST 2014: 9: finished (253ms, 500cycles)
Wed May 07 02:35:19 CEST 2014: 9: No solution found.
Wed May 07 02:35:19 CEST 2014: 10: finished (212ms, 500cycles)
Wed May 07 02:35:19 CEST 2014: 10: No solution found.
Wed May 07 02:35:19 CEST 2014: 11: finished (257ms, 500cycles)
Wed May 07 02:35:19 CEST 2014: 11: No solution found.
Wed May 07 02:35:20 CEST 2014: 12: finished (222ms, 500cycles)
Wed May 07 02:35:20 CEST 2014: 12: No solution found.
Wed May 07 02:35:20 CEST 2014: 13: finished (219ms, 500cycles)
Wed May 07 02:35:20 CEST 2014: 13: No solution found.
Wed May 07 02:35:20 CEST 2014: 14: finished (14ms, 24cycles)
Wed May 07 02:35:20 CEST 2014: 14: Solution found.
Wed May 07 02:35:20 CEST 2014: 15: finished (225ms, 500cycles)
Wed May 07 02:35:20 CEST 2014: 15: No solution found.
Wed May 07 02:35:20 CEST 2014: 16: finished (216ms, 500cycles)
Wed May 07 02:35:20 CEST 2014: 16: No solution found.
Wed May 07 02:35:20 CEST 2014: 17: finished (6ms, 11cycles)
Wed May 07 02:35:20 CEST 2014: 17: Solution found.
Wed May 07 02:35:20 CEST 2014: 18: finished (218ms, 500cycles)
Wed May 07 02:35:20 CEST 2014: 18: No solution found.
Wed May 07 02:35:21 CEST 2014: 19: finished (220ms, 500cycles)
Wed May 07 02:35:21 CEST 2014: 19: No solution found.
Wed May 07 02:35:21 CEST 2014: 20: finished (220ms, 500cycles)
Wed May 07 02:35:21 CEST 2014: 20: No solution found.
Wed May 07 02:35:21 CEST 2014: 21: finished (220ms, 500cycles)
Wed May 07 02:35:21 CEST 2014: 21: No solution found.
Wed May 07 02:35:21 CEST 2014: 22: finished (216ms, 500cycles)
Wed May 07 02:35:21 CEST 2014: 22: No solution found.
Wed May 07 02:35:22 CEST 2014: 23: finished (227ms, 500cycles)
Wed May 07 02:35:22 CEST 2014: 23: No solution found.
Wed May 07 02:35:22 CEST 2014: 24: finished (270ms, 500cycles)
Wed May 07 02:35:22 CEST 2014: 24: No solution found.
Wed May 07 02:35:22 CEST 2014: 25: finished (253ms, 500cycles)
Wed May 07 02:35:22 CEST 2014: 25: No solution found.
Wed May 07 02:35:22 CEST 2014: 26: finished (166ms, 500cycles)
Wed May 07 02:35:22 CEST 2014: 26: No solution found.
Wed May 07 02:35:22 CEST 2014: 27: finished (155ms, 500cycles)
Wed May 07 02:35:22 CEST 2014: 27: No solution found.
Wed May 07 02:35:23 CEST 2014: 28: finished (158ms, 500cycles)
Wed May 07 02:35:23 CEST 2014: 28: No solution found.
Wed May 07 02:35:23 CEST 2014: 29: finished (8ms, 19cycles)
Wed May 07 02:35:23 CEST 2014: 29: Solution found.
Wed May 07 02:35:23 CEST 2014: 30: finished (159ms, 500cycles)
Wed May 07 02:35:23 CEST 2014: 30: No solution found.
Wed May 07 02:35:23 CEST 2014: 31: finished (180ms, 500cycles)
Wed May 07 02:35:23 CEST 2014: 31: No solution found.
Wed May 07 02:35:23 CEST 2014: 32: finished (154ms, 500cycles)
Wed May 07 02:35:23 CEST 2014: 32: No solution found.
