Wed May 07 01:44:54 CEST 2014: Problem Count: 30
Wed May 07 01:44:54 CEST 2014: CandidatesCount: 40
Wed May 07 01:44:54 CEST 2014: Max Cycles: 500
Wed May 07 01:44:55 CEST 2014: 0: finished (425ms, 500cycles)
Wed May 07 01:44:55 CEST 2014: 0: No solution found.
Wed May 07 01:44:55 CEST 2014: 1: finished (2ms, 1cycles)
Wed May 07 01:44:55 CEST 2014: 1: Solution found.
Wed May 07 01:44:55 CEST 2014: 2: finished (432ms, 500cycles)
Wed May 07 01:44:55 CEST 2014: 2: No solution found.
Wed May 07 01:44:56 CEST 2014: 3: finished (452ms, 500cycles)
Wed May 07 01:44:56 CEST 2014: 3: No solution found.
Wed May 07 01:44:56 CEST 2014: 4: finished (427ms, 500cycles)
Wed May 07 01:44:56 CEST 2014: 4: No solution found.
Wed May 07 01:44:56 CEST 2014: 5: finished (416ms, 500cycles)
Wed May 07 01:44:56 CEST 2014: 5: No solution found.
Wed May 07 01:44:57 CEST 2014: 6: finished (399ms, 500cycles)
Wed May 07 01:44:57 CEST 2014: 6: No solution found.
Wed May 07 01:44:57 CEST 2014: 7: finished (382ms, 500cycles)
Wed May 07 01:44:57 CEST 2014: 7: No solution found.
Wed May 07 01:44:58 CEST 2014: 8: finished (385ms, 500cycles)
Wed May 07 01:44:58 CEST 2014: 8: No solution found.
Wed May 07 01:44:58 CEST 2014: 9: finished (21ms, 22cycles)
Wed May 07 01:44:58 CEST 2014: 9: Solution found.
Wed May 07 01:44:58 CEST 2014: 10: finished (362ms, 500cycles)
Wed May 07 01:44:58 CEST 2014: 10: No solution found.
Wed May 07 01:44:58 CEST 2014: 11: finished (360ms, 500cycles)
Wed May 07 01:44:58 CEST 2014: 11: No solution found.
Wed May 07 01:44:59 CEST 2014: 12: finished (364ms, 500cycles)
Wed May 07 01:44:59 CEST 2014: 12: No solution found.
Wed May 07 01:44:59 CEST 2014: 13: finished (405ms, 500cycles)
Wed May 07 01:44:59 CEST 2014: 13: No solution found.
Wed May 07 01:44:59 CEST 2014: 14: finished (392ms, 500cycles)
Wed May 07 01:44:59 CEST 2014: 14: No solution found.
Wed May 07 01:45:00 CEST 2014: 15: finished (371ms, 500cycles)
Wed May 07 01:45:00 CEST 2014: 15: No solution found.
Wed May 07 01:45:00 CEST 2014: 16: finished (388ms, 500cycles)
Wed May 07 01:45:00 CEST 2014: 16: No solution found.
Wed May 07 01:45:01 CEST 2014: 17: finished (375ms, 500cycles)
Wed May 07 01:45:01 CEST 2014: 17: No solution found.
Wed May 07 01:45:01 CEST 2014: 18: finished (18ms, 20cycles)
Wed May 07 01:45:01 CEST 2014: 18: Solution found.
Wed May 07 01:45:01 CEST 2014: 19: finished (369ms, 500cycles)
Wed May 07 01:45:01 CEST 2014: 19: No solution found.
Wed May 07 01:45:01 CEST 2014: 20: finished (364ms, 500cycles)
Wed May 07 01:45:01 CEST 2014: 20: No solution found.
