Wed May 07 01:01:55 CEST 2014: Problem Count: 30
Wed May 07 01:01:55 CEST 2014: CandidatesCount: 10
Wed May 07 01:01:55 CEST 2014: Max Cycles: 500
Wed May 07 01:01:55 CEST 2014: 0: finished (56ms, 500cycles)
Wed May 07 01:01:55 CEST 2014: 0: No solution found.
Wed May 07 01:01:55 CEST 2014: 1: finished (58ms, 500cycles)
Wed May 07 01:01:55 CEST 2014: 1: No solution found.
Wed May 07 01:01:55 CEST 2014: 2: finished (48ms, 500cycles)
Wed May 07 01:01:55 CEST 2014: 2: No solution found.
Wed May 07 01:01:55 CEST 2014: 3: finished (65ms, 500cycles)
Wed May 07 01:01:55 CEST 2014: 3: No solution found.
Wed May 07 01:01:55 CEST 2014: 4: finished (49ms, 500cycles)
Wed May 07 01:01:55 CEST 2014: 4: No solution found.
Wed May 07 01:01:55 CEST 2014: 5: finished (50ms, 500cycles)
Wed May 07 01:01:55 CEST 2014: 5: No solution found.
Wed May 07 01:01:55 CEST 2014: 6: finished (3ms, 21cycles)
Wed May 07 01:01:55 CEST 2014: 6: Solution found.
Wed May 07 01:01:55 CEST 2014: 7: finished (48ms, 500cycles)
Wed May 07 01:01:55 CEST 2014: 7: No solution found.
Wed May 07 01:01:55 CEST 2014: 8: finished (50ms, 500cycles)
Wed May 07 01:01:55 CEST 2014: 8: No solution found.
Wed May 07 01:01:55 CEST 2014: 9: finished (62ms, 500cycles)
Wed May 07 01:01:55 CEST 2014: 9: No solution found.
Wed May 07 01:01:55 CEST 2014: 10: finished (49ms, 500cycles)
Wed May 07 01:01:55 CEST 2014: 10: No solution found.
Wed May 07 01:01:55 CEST 2014: 11: finished (50ms, 500cycles)
Wed May 07 01:01:55 CEST 2014: 11: No solution found.
Wed May 07 01:01:55 CEST 2014: 12: finished (61ms, 500cycles)
Wed May 07 01:01:55 CEST 2014: 12: No solution found.
Wed May 07 01:01:55 CEST 2014: 13: finished (48ms, 500cycles)
Wed May 07 01:01:55 CEST 2014: 13: No solution found.
Wed May 07 01:01:55 CEST 2014: 14: finished (48ms, 500cycles)
Wed May 07 01:01:55 CEST 2014: 14: No solution found.
Wed May 07 01:01:55 CEST 2014: 15: finished (50ms, 500cycles)
Wed May 07 01:01:55 CEST 2014: 15: No solution found.
Wed May 07 01:01:55 CEST 2014: 16: finished (50ms, 500cycles)
Wed May 07 01:01:55 CEST 2014: 16: No solution found.
Wed May 07 01:01:55 CEST 2014: 17: finished (51ms, 500cycles)
Wed May 07 01:01:55 CEST 2014: 17: No solution found.
Wed May 07 01:01:55 CEST 2014: 18: finished (50ms, 500cycles)
Wed May 07 01:01:55 CEST 2014: 18: No solution found.
Wed May 07 01:01:56 CEST 2014: 19: finished (50ms, 500cycles)
Wed May 07 01:01:56 CEST 2014: 19: No solution found.
Wed May 07 01:01:56 CEST 2014: 20: finished (63ms, 500cycles)
Wed May 07 01:01:56 CEST 2014: 20: No solution found.
