Wed May 07 01:19:51 CEST 2014: Problem Count: 50
Wed May 07 01:19:51 CEST 2014: CandidatesCount: 20
Wed May 07 01:19:51 CEST 2014: Max Cycles: 500
Wed May 07 01:19:51 CEST 2014: 0: finished (438ms, 500cycles)
Wed May 07 01:19:51 CEST 2014: 0: No solution found.
Wed May 07 01:19:52 CEST 2014: 1: finished (462ms, 500cycles)
Wed May 07 01:19:52 CEST 2014: 1: No solution found.
Wed May 07 01:19:52 CEST 2014: 2: finished (149ms, 124cycles)
Wed May 07 01:19:52 CEST 2014: 2: Solution found.
Wed May 07 01:19:52 CEST 2014: 3: finished (20ms, 17cycles)
Wed May 07 01:19:52 CEST 2014: 3: Solution found.
Wed May 07 01:19:52 CEST 2014: 4: finished (474ms, 500cycles)
Wed May 07 01:19:52 CEST 2014: 4: No solution found.
Wed May 07 01:19:53 CEST 2014: 5: finished (496ms, 500cycles)
Wed May 07 01:19:53 CEST 2014: 5: No solution found.
Wed May 07 01:19:53 CEST 2014: 6: finished (485ms, 500cycles)
Wed May 07 01:19:53 CEST 2014: 6: No solution found.
Wed May 07 01:19:54 CEST 2014: 7: finished (508ms, 500cycles)
Wed May 07 01:19:54 CEST 2014: 7: No solution found.
Wed May 07 01:19:54 CEST 2014: 8: finished (23ms, 22cycles)
Wed May 07 01:19:54 CEST 2014: 8: Solution found.
Wed May 07 01:19:55 CEST 2014: 9: finished (509ms, 500cycles)
Wed May 07 01:19:55 CEST 2014: 9: No solution found.
Wed May 07 01:19:55 CEST 2014: 10: finished (482ms, 500cycles)
Wed May 07 01:19:55 CEST 2014: 10: No solution found.
Wed May 07 01:19:55 CEST 2014: 11: finished (446ms, 500cycles)
Wed May 07 01:19:55 CEST 2014: 11: No solution found.
Wed May 07 01:19:56 CEST 2014: 12: finished (461ms, 500cycles)
Wed May 07 01:19:56 CEST 2014: 12: No solution found.
Wed May 07 01:19:56 CEST 2014: 13: finished (474ms, 500cycles)
Wed May 07 01:19:56 CEST 2014: 13: No solution found.
Wed May 07 01:19:56 CEST 2014: 14: finished (21ms, 20cycles)
Wed May 07 01:19:56 CEST 2014: 14: Solution found.
Wed May 07 01:19:57 CEST 2014: 15: finished (467ms, 500cycles)
Wed May 07 01:19:57 CEST 2014: 15: No solution found.
Wed May 07 01:19:57 CEST 2014: 16: finished (444ms, 500cycles)
Wed May 07 01:19:57 CEST 2014: 16: No solution found.
Wed May 07 01:19:58 CEST 2014: 17: finished (412ms, 500cycles)
Wed May 07 01:19:58 CEST 2014: 17: No solution found.
Wed May 07 01:19:58 CEST 2014: 18: finished (422ms, 500cycles)
Wed May 07 01:19:58 CEST 2014: 18: No solution found.
Wed May 07 01:19:58 CEST 2014: 19: finished (16ms, 14cycles)
Wed May 07 01:19:58 CEST 2014: 19: Solution found.
Wed May 07 01:19:59 CEST 2014: 20: finished (446ms, 500cycles)
Wed May 07 01:19:59 CEST 2014: 20: No solution found.
Wed May 07 01:19:59 CEST 2014: 21: finished (51ms, 48cycles)
Wed May 07 01:19:59 CEST 2014: 21: Solution found.
Wed May 07 01:19:59 CEST 2014: 22: finished (15ms, 14cycles)
Wed May 07 01:19:59 CEST 2014: 22: Solution found.
Wed May 07 01:19:59 CEST 2014: 23: finished (446ms, 500cycles)
Wed May 07 01:19:59 CEST 2014: 23: No solution found.
Wed May 07 01:20:00 CEST 2014: 24: finished (437ms, 500cycles)
Wed May 07 01:20:00 CEST 2014: 24: No solution found.
Wed May 07 01:20:00 CEST 2014: 25: finished (15ms, 14cycles)
Wed May 07 01:20:00 CEST 2014: 25: Solution found.
Wed May 07 01:20:00 CEST 2014: 26: finished (442ms, 500cycles)
Wed May 07 01:20:00 CEST 2014: 26: No solution found.
Wed May 07 01:20:00 CEST 2014: 27: finished (42ms, 41cycles)
Wed May 07 01:20:00 CEST 2014: 27: Solution found.
Wed May 07 01:20:01 CEST 2014: 28: finished (444ms, 500cycles)
