Wed May 14 13:25:25 CEST 2014: Problem Count: 50
Wed May 14 13:25:25 CEST 2014: CandidatesCount: 30
Wed May 14 13:25:25 CEST 2014: Max Cycles: 500
Wed May 14 13:25:25 CEST 2014: 0: finished (186ms, 500cycles)
Wed May 14 13:25:25 CEST 2014: 0: No solution found.
Wed May 14 13:25:25 CEST 2014: 1: finished (189ms, 500cycles)
Wed May 14 13:25:25 CEST 2014: 1: No solution found.
Wed May 14 13:25:25 CEST 2014: 2: finished (14ms, 31cycles)
Wed May 14 13:25:25 CEST 2014: 2: Solution found.
Wed May 14 13:25:26 CEST 2014: 3: finished (184ms, 500cycles)
Wed May 14 13:25:26 CEST 2014: 3: No solution found.
Wed May 14 13:25:26 CEST 2014: 4: finished (4ms, 8cycles)
Wed May 14 13:25:26 CEST 2014: 4: Solution found.
Wed May 14 13:25:26 CEST 2014: 5: finished (187ms, 500cycles)
Wed May 14 13:25:26 CEST 2014: 5: No solution found.
Wed May 14 13:25:26 CEST 2014: 6: finished (186ms, 500cycles)
Wed May 14 13:25:26 CEST 2014: 6: No solution found.
Wed May 14 13:25:26 CEST 2014: 7: finished (186ms, 500cycles)
Wed May 14 13:25:26 CEST 2014: 7: No solution found.
Wed May 14 13:25:26 CEST 2014: 8: finished (186ms, 500cycles)
Wed May 14 13:25:26 CEST 2014: 8: No solution found.
Wed May 14 13:25:27 CEST 2014: 9: finished (199ms, 500cycles)
Wed May 14 13:25:27 CEST 2014: 9: No solution found.
Wed May 14 13:25:27 CEST 2014: 10: finished (204ms, 500cycles)
Wed May 14 13:25:27 CEST 2014: 10: No solution found.
Wed May 14 13:25:27 CEST 2014: 11: finished (196ms, 500cycles)
Wed May 14 13:25:27 CEST 2014: 11: No solution found.
Wed May 14 13:25:27 CEST 2014: 12: finished (213ms, 500cycles)
Wed May 14 13:25:27 CEST 2014: 12: No solution found.
Wed May 14 13:25:27 CEST 2014: 13: finished (203ms, 500cycles)
Wed May 14 13:25:27 CEST 2014: 13: No solution found.
Wed May 14 13:25:28 CEST 2014: 14: finished (193ms, 500cycles)
Wed May 14 13:25:28 CEST 2014: 14: No solution found.
Wed May 14 13:25:28 CEST 2014: 15: finished (189ms, 500cycles)
Wed May 14 13:25:28 CEST 2014: 15: No solution found.
Wed May 14 13:25:28 CEST 2014: 16: finished (9ms, 18cycles)
Wed May 14 13:25:28 CEST 2014: 16: Solution found.
Wed May 14 13:25:28 CEST 2014: 17: finished (186ms, 500cycles)
Wed May 14 13:25:28 CEST 2014: 17: No solution found.
