Wed May 07 03:05:57 CEST 2014: Problem Count: 30
Wed May 07 03:05:57 CEST 2014: CandidatesCount: 20
Wed May 07 03:05:57 CEST 2014: Max Cycles: 500
Wed May 07 03:05:57 CEST 2014: 0: finished (84ms, 500cycles)
Wed May 07 03:05:57 CEST 2014: 0: No solution found.
Wed May 07 03:05:57 CEST 2014: 1: finished (77ms, 500cycles)
Wed May 07 03:05:57 CEST 2014: 1: No solution found.
Wed May 07 03:05:57 CEST 2014: 2: finished (82ms, 500cycles)
Wed May 07 03:05:57 CEST 2014: 2: No solution found.
Wed May 07 03:05:57 CEST 2014: 3: finished (78ms, 500cycles)
Wed May 07 03:05:57 CEST 2014: 3: No solution found.
Wed May 07 03:05:58 CEST 2014: 4: finished (82ms, 500cycles)
Wed May 07 03:05:58 CEST 2014: 4: No solution found.
Wed May 07 03:05:58 CEST 2014: 5: finished (80ms, 500cycles)
Wed May 07 03:05:58 CEST 2014: 5: No solution found.
Wed May 07 03:05:58 CEST 2014: 6: finished (83ms, 500cycles)
Wed May 07 03:05:58 CEST 2014: 6: No solution found.
Wed May 07 03:05:58 CEST 2014: 7: finished (1ms, 6cycles)
Wed May 07 03:05:58 CEST 2014: 7: Solution found.
Wed May 07 03:05:58 CEST 2014: 8: finished (83ms, 500cycles)
Wed May 07 03:05:58 CEST 2014: 8: No solution found.
Wed May 07 03:05:58 CEST 2014: 9: finished (80ms, 500cycles)
Wed May 07 03:05:58 CEST 2014: 9: No solution found.
Wed May 07 03:05:58 CEST 2014: 10: finished (79ms, 500cycles)
Wed May 07 03:05:58 CEST 2014: 10: No solution found.
Wed May 07 03:05:58 CEST 2014: 11: finished (3ms, 11cycles)
Wed May 07 03:05:58 CEST 2014: 11: Solution found.
Wed May 07 03:05:58 CEST 2014: 12: finished (89ms, 500cycles)
Wed May 07 03:05:58 CEST 2014: 12: No solution found.
Wed May 07 03:05:58 CEST 2014: 13: finished (112ms, 500cycles)
Wed May 07 03:05:58 CEST 2014: 13: No solution found.
Wed May 07 03:05:58 CEST 2014: 14: finished (86ms, 500cycles)
Wed May 07 03:05:58 CEST 2014: 14: No solution found.
Wed May 07 03:05:58 CEST 2014: 15: finished (99ms, 500cycles)
Wed May 07 03:05:58 CEST 2014: 15: No solution found.
Wed May 07 03:05:58 CEST 2014: 16: finished (80ms, 500cycles)
Wed May 07 03:05:58 CEST 2014: 16: No solution found.
Wed May 07 03:05:58 CEST 2014: 17: finished (4ms, 19cycles)
Wed May 07 03:05:58 CEST 2014: 17: Solution found.
Wed May 07 03:05:59 CEST 2014: 18: finished (84ms, 500cycles)
Wed May 07 03:05:59 CEST 2014: 18: No solution found.
Wed May 07 03:05:59 CEST 2014: 19: finished (83ms, 500cycles)
