Wed May 07 01:19:21 CEST 2014: Problem Count: 40
Wed May 07 01:19:21 CEST 2014: CandidatesCount: 20
Wed May 07 01:19:21 CEST 2014: Max Cycles: 500
Wed May 07 01:19:21 CEST 2014: 0: finished (363ms, 500cycles)
Wed May 07 01:19:21 CEST 2014: 0: No solution found.
Wed May 07 01:19:21 CEST 2014: 1: finished (338ms, 500cycles)
Wed May 07 01:19:21 CEST 2014: 1: No solution found.
Wed May 07 01:19:22 CEST 2014: 2: finished (334ms, 500cycles)
Wed May 07 01:19:22 CEST 2014: 2: No solution found.
Wed May 07 01:19:22 CEST 2014: 3: finished (330ms, 500cycles)
Wed May 07 01:19:22 CEST 2014: 3: No solution found.
Wed May 07 01:19:22 CEST 2014: 4: finished (333ms, 500cycles)
Wed May 07 01:19:22 CEST 2014: 4: No solution found.
Wed May 07 01:19:22 CEST 2014: 5: finished (59ms, 53cycles)
Wed May 07 01:19:22 CEST 2014: 5: Solution found.
Wed May 07 01:19:23 CEST 2014: 6: finished (372ms, 500cycles)
Wed May 07 01:19:23 CEST 2014: 6: No solution found.
Wed May 07 01:19:23 CEST 2014: 7: finished (344ms, 500cycles)
Wed May 07 01:19:23 CEST 2014: 7: No solution found.
Wed May 07 01:19:23 CEST 2014: 8: finished (346ms, 500cycles)
Wed May 07 01:19:23 CEST 2014: 8: No solution found.
Wed May 07 01:19:24 CEST 2014: 9: finished (349ms, 500cycles)
Wed May 07 01:19:24 CEST 2014: 9: No solution found.
Wed May 07 01:19:24 CEST 2014: 10: finished (31ms, 30cycles)
Wed May 07 01:19:24 CEST 2014: 10: Solution found.
Wed May 07 01:19:24 CEST 2014: 11: finished (382ms, 500cycles)
Wed May 07 01:19:24 CEST 2014: 11: No solution found.
Wed May 07 01:19:24 CEST 2014: 12: finished (20ms, 22cycles)
Wed May 07 01:19:24 CEST 2014: 12: Solution found.
Wed May 07 01:19:25 CEST 2014: 13: finished (340ms, 500cycles)
Wed May 07 01:19:25 CEST 2014: 13: No solution found.
Wed May 07 01:19:25 CEST 2014: 14: finished (336ms, 500cycles)
Wed May 07 01:19:25 CEST 2014: 14: No solution found.
Wed May 07 01:19:25 CEST 2014: 15: finished (378ms, 500cycles)
Wed May 07 01:19:25 CEST 2014: 15: No solution found.
Wed May 07 01:19:25 CEST 2014: 16: finished (35ms, 43cycles)
Wed May 07 01:19:25 CEST 2014: 16: Solution found.
Wed May 07 01:19:26 CEST 2014: 17: finished (391ms, 500cycles)
Wed May 07 01:19:26 CEST 2014: 17: No solution found.
Wed May 07 01:19:26 CEST 2014: 18: finished (30ms, 37cycles)
Wed May 07 01:19:26 CEST 2014: 18: Solution found.
Wed May 07 01:19:26 CEST 2014: 19: finished (10ms, 13cycles)
Wed May 07 01:19:26 CEST 2014: 19: Solution found.
Wed May 07 01:19:26 CEST 2014: 20: finished (366ms, 500cycles)
Wed May 07 01:19:26 CEST 2014: 20: No solution found.
Wed May 07 01:19:26 CEST 2014: 21: finished (354ms, 500cycles)
Wed May 07 01:19:26 CEST 2014: 21: No solution found.
Wed May 07 01:19:27 CEST 2014: 22: finished (334ms, 500cycles)
Wed May 07 01:19:27 CEST 2014: 22: No solution found.
Wed May 07 01:19:27 CEST 2014: 23: finished (330ms, 500cycles)
Wed May 07 01:19:27 CEST 2014: 23: No solution found.
Wed May 07 01:19:27 CEST 2014: 24: finished (342ms, 500cycles)
Wed May 07 01:19:27 CEST 2014: 24: No solution found.
Wed May 07 01:19:28 CEST 2014: 25: finished (341ms, 500cycles)
Wed May 07 01:19:28 CEST 2014: 25: No solution found.
Wed May 07 01:19:28 CEST 2014: 26: finished (342ms, 500cycles)
Wed May 07 01:19:28 CEST 2014: 26: No solution found.
Wed May 07 01:19:28 CEST 2014: 27: finished (333ms, 500cycles)
Wed May 07 01:19:28 CEST 2014: 27: No solution found.
Wed May 07 01:19:29 CEST 2014: 28: finished (341ms, 500cycles)
Wed May 07 01:19:29 CEST 2014: 28: No solution found.
Wed May 07 01:19:29 CEST 2014: 29: finished (334ms, 500cycles)
Wed May 07 01:19:29 CEST 2014: 29: No solution found.
Wed May 07 01:19:29 CEST 2014: 30: finished (330ms, 500cycles)
Wed May 07 01:19:29 CEST 2014: 30: No solution found.
Wed May 07 01:19:30 CEST 2014: 31: finished (341ms, 500cycles)
Wed May 07 01:19:30 CEST 2014: 31: No solution found.
Wed May 07 01:19:30 CEST 2014: 32: finished (355ms, 500cycles)
Wed May 07 01:19:30 CEST 2014: 32: No solution found.
Wed May 07 01:19:31 CEST 2014: 33: finished (349ms, 500cycles)
Wed May 07 01:19:31 CEST 2014: 33: No solution found.
Wed May 07 01:19:31 CEST 2014: 34: finished (339ms, 500cycles)
Wed May 07 01:19:31 CEST 2014: 34: No solution found.
Wed May 07 01:19:31 CEST 2014: 35: finished (339ms, 500cycles)
Wed May 07 01:19:31 CEST 2014: 35: No solution found.
Wed May 07 01:19:32 CEST 2014: 36: finished (342ms, 500cycles)
Wed May 07 01:19:32 CEST 2014: 36: No solution found.
Wed May 07 01:19:32 CEST 2014: 37: finished (336ms, 500cycles)
Wed May 07 01:19:32 CEST 2014: 37: No solution found.
Wed May 07 01:19:32 CEST 2014: 38: finished (334ms, 500cycles)
Wed May 07 01:19:32 CEST 2014: 38: No solution found.
Wed May 07 01:19:33 CEST 2014: 39: finished (335ms, 500cycles)
Wed May 07 01:19:33 CEST 2014: 39: No solution found.
Wed May 07 01:19:33 CEST 2014: 40: finished (388ms, 500cycles)
Wed May 07 01:19:33 CEST 2014: 40: No solution found.
Wed May 07 01:19:33 CEST 2014: 41: finished (376ms, 500cycles)
