Wed May 14 16:03:37 CEST 2014: Problem Count: 40
Wed May 14 16:03:37 CEST 2014: CandidatesCount: 20
Wed May 14 16:03:37 CEST 2014: Max Cycles: 500
Wed May 14 16:03:38 CEST 2014: 0: finished (260ms, 500cycles)
Wed May 14 16:03:38 CEST 2014: 0: No solution found.
Wed May 14 16:03:38 CEST 2014: 1: finished (119ms, 500cycles)
Wed May 14 16:03:38 CEST 2014: 1: No solution found.
Wed May 14 16:03:38 CEST 2014: 2: finished (3ms, 12cycles)
Wed May 14 16:03:38 CEST 2014: 2: Solution found.
Wed May 14 16:03:38 CEST 2014: 3: finished (102ms, 500cycles)
Wed May 14 16:03:38 CEST 2014: 3: No solution found.
Wed May 14 16:03:38 CEST 2014: 4: finished (103ms, 500cycles)
Wed May 14 16:03:38 CEST 2014: 4: No solution found.
Wed May 14 16:03:38 CEST 2014: 5: finished (101ms, 500cycles)
Wed May 14 16:03:38 CEST 2014: 5: No solution found.
Wed May 14 16:03:38 CEST 2014: 6: finished (99ms, 500cycles)
Wed May 14 16:03:38 CEST 2014: 6: No solution found.
Wed May 14 16:03:38 CEST 2014: 7: finished (3ms, 7cycles)
Wed May 14 16:03:38 CEST 2014: 7: Solution found.
Wed May 14 16:03:38 CEST 2014: 8: finished (106ms, 500cycles)
Wed May 14 16:03:38 CEST 2014: 8: No solution found.
Wed May 14 16:03:39 CEST 2014: 9: finished (194ms, 500cycles)
Wed May 14 16:03:39 CEST 2014: 9: No solution found.
Wed May 14 16:03:39 CEST 2014: 10: finished (5ms, 6cycles)
Wed May 14 16:03:39 CEST 2014: 10: Solution found.
Wed May 14 16:03:39 CEST 2014: 11: finished (273ms, 500cycles)
Wed May 14 16:03:39 CEST 2014: 11: No solution found.
Wed May 14 16:03:39 CEST 2014: 12: finished (272ms, 500cycles)
Wed May 14 16:03:39 CEST 2014: 12: No solution found.
Wed May 14 16:03:39 CEST 2014: 13: finished (155ms, 500cycles)
Wed May 14 16:03:39 CEST 2014: 13: No solution found.
Wed May 14 16:03:39 CEST 2014: 14: finished (101ms, 500cycles)
Wed May 14 16:03:39 CEST 2014: 14: No solution found.
Wed May 14 16:03:39 CEST 2014: 15: finished (109ms, 500cycles)
Wed May 14 16:03:39 CEST 2014: 15: No solution found.
Wed May 14 16:03:40 CEST 2014: 16: finished (100ms, 500cycles)
Wed May 14 16:03:40 CEST 2014: 16: No solution found.
Wed May 14 16:03:40 CEST 2014: 17: finished (109ms, 500cycles)
Wed May 14 16:03:40 CEST 2014: 17: No solution found.
Wed May 14 16:03:40 CEST 2014: 18: finished (8ms, 34cycles)
Wed May 14 16:03:40 CEST 2014: 18: Solution found.
Wed May 14 16:03:40 CEST 2014: 19: finished (100ms, 500cycles)
Wed May 14 16:03:40 CEST 2014: 19: No solution found.
Wed May 14 16:03:40 CEST 2014: 20: finished (111ms, 500cycles)
Wed May 14 16:03:40 CEST 2014: 20: No solution found.
Wed May 14 16:03:40 CEST 2014: 21: finished (127ms, 500cycles)
Wed May 14 16:03:40 CEST 2014: 21: No solution found.
Wed May 14 16:03:40 CEST 2014: 22: finished (104ms, 500cycles)
Wed May 14 16:03:40 CEST 2014: 22: No solution found.
Wed May 14 16:03:40 CEST 2014: 23: finished (102ms, 500cycles)
Wed May 14 16:03:40 CEST 2014: 23: No solution found.
Wed May 14 16:03:40 CEST 2014: 24: finished (112ms, 500cycles)
Wed May 14 16:03:40 CEST 2014: 24: No solution found.
Wed May 14 16:03:40 CEST 2014: 25: finished (100ms, 500cycles)
Wed May 14 16:03:40 CEST 2014: 25: No solution found.
Wed May 14 16:03:41 CEST 2014: 26: finished (101ms, 500cycles)
Wed May 14 16:03:41 CEST 2014: 26: No solution found.
Wed May 14 16:03:41 CEST 2014: 27: finished (101ms, 500cycles)
Wed May 14 16:03:41 CEST 2014: 27: No solution found.
Wed May 14 16:03:41 CEST 2014: 28: finished (102ms, 500cycles)
Wed May 14 16:03:41 CEST 2014: 28: No solution found.
Wed May 14 16:03:41 CEST 2014: 29: finished (99ms, 500cycles)
Wed May 14 16:03:41 CEST 2014: 29: No solution found.
Wed May 14 16:03:41 CEST 2014: 30: finished (1ms, 2cycles)
Wed May 14 16:03:41 CEST 2014: 30: Solution found.
Wed May 14 16:03:41 CEST 2014: 31: finished (100ms, 500cycles)
Wed May 14 16:03:41 CEST 2014: 31: No solution found.
Wed May 14 16:03:41 CEST 2014: 32: finished (100ms, 500cycles)
Wed May 14 16:03:41 CEST 2014: 32: No solution found.
Wed May 14 16:03:41 CEST 2014: 33: finished (5ms, 20cycles)
Wed May 14 16:03:41 CEST 2014: 33: Solution found.
Wed May 14 16:03:41 CEST 2014: 34: finished (101ms, 500cycles)
Wed May 14 16:03:41 CEST 2014: 34: No solution found.
