Wed May 14 14:01:50 CEST 2014: Problem Count: 30
Wed May 14 14:01:50 CEST 2014: CandidatesCount: 30
Wed May 14 14:01:50 CEST 2014: Max Cycles: 500
Wed May 14 14:01:50 CEST 2014: 0: finished (3ms, 12cycles)
Wed May 14 14:01:50 CEST 2014: 0: Solution found.
Wed May 14 14:01:50 CEST 2014: 1: finished (3ms, 11cycles)
Wed May 14 14:01:50 CEST 2014: 1: Solution found.
Wed May 14 14:01:50 CEST 2014: 2: finished (105ms, 500cycles)
Wed May 14 14:01:50 CEST 2014: 2: No solution found.
Wed May 14 14:01:50 CEST 2014: 3: finished (109ms, 500cycles)
Wed May 14 14:01:50 CEST 2014: 3: No solution found.
Wed May 14 14:01:50 CEST 2014: 4: finished (109ms, 500cycles)
Wed May 14 14:01:50 CEST 2014: 4: No solution found.
Wed May 14 14:01:50 CEST 2014: 5: finished (100ms, 500cycles)
Wed May 14 14:01:50 CEST 2014: 5: No solution found.
Wed May 14 14:01:50 CEST 2014: 6: finished (100ms, 500cycles)
Wed May 14 14:01:50 CEST 2014: 6: No solution found.
Wed May 14 14:01:50 CEST 2014: 7: finished (110ms, 500cycles)
Wed May 14 14:01:50 CEST 2014: 7: No solution found.
Wed May 14 14:01:50 CEST 2014: 8: finished (9ms, 38cycles)
Wed May 14 14:01:50 CEST 2014: 8: Solution found.
Wed May 14 14:01:51 CEST 2014: 9: finished (101ms, 500cycles)
Wed May 14 14:01:51 CEST 2014: 9: No solution found.
Wed May 14 14:01:51 CEST 2014: 10: finished (100ms, 500cycles)
Wed May 14 14:01:51 CEST 2014: 10: No solution found.
Wed May 14 14:01:51 CEST 2014: 11: finished (99ms, 500cycles)
Wed May 14 14:01:51 CEST 2014: 11: No solution found.
Wed May 14 14:01:51 CEST 2014: 12: finished (2ms, 6cycles)
Wed May 14 14:01:51 CEST 2014: 12: Solution found.
Wed May 14 14:01:51 CEST 2014: 13: finished (108ms, 500cycles)
Wed May 14 14:01:51 CEST 2014: 13: No solution found.
Wed May 14 14:01:51 CEST 2014: 14: finished (15ms, 59cycles)
Wed May 14 14:01:51 CEST 2014: 14: Solution found.
Wed May 14 14:01:51 CEST 2014: 15: finished (109ms, 500cycles)
Wed May 14 14:01:51 CEST 2014: 15: No solution found.
Wed May 14 14:01:51 CEST 2014: 16: finished (4ms, 12cycles)
Wed May 14 14:01:51 CEST 2014: 16: Solution found.
Wed May 14 14:01:51 CEST 2014: 17: finished (105ms, 500cycles)
Wed May 14 14:01:51 CEST 2014: 17: No solution found.
Wed May 14 14:01:51 CEST 2014: 18: finished (100ms, 500cycles)
Wed May 14 14:01:51 CEST 2014: 18: No solution found.
Wed May 14 14:01:51 CEST 2014: 19: finished (99ms, 500cycles)
Wed May 14 14:01:51 CEST 2014: 19: No solution found.
Wed May 14 14:01:51 CEST 2014: 20: finished (109ms, 500cycles)
Wed May 14 14:01:51 CEST 2014: 20: No solution found.
Wed May 14 14:01:52 CEST 2014: 21: finished (108ms, 500cycles)
Wed May 14 14:01:52 CEST 2014: 21: No solution found.
Wed May 14 14:01:52 CEST 2014: 22: finished (103ms, 500cycles)
Wed May 14 14:01:52 CEST 2014: 22: No solution found.
Wed May 14 14:01:52 CEST 2014: 23: finished (100ms, 500cycles)
Wed May 14 14:01:52 CEST 2014: 23: No solution found.
Wed May 14 14:01:52 CEST 2014: 24: finished (113ms, 500cycles)
Wed May 14 14:01:52 CEST 2014: 24: No solution found.
Wed May 14 14:01:52 CEST 2014: 25: finished (109ms, 500cycles)
Wed May 14 14:01:52 CEST 2014: 25: No solution found.
Wed May 14 14:01:52 CEST 2014: 26: finished (105ms, 500cycles)
Wed May 14 14:01:52 CEST 2014: 26: No solution found.
Wed May 14 14:01:52 CEST 2014: 27: finished (107ms, 500cycles)
Wed May 14 14:01:52 CEST 2014: 27: No solution found.
Wed May 14 14:01:52 CEST 2014: 28: finished (112ms, 500cycles)
Wed May 14 14:01:52 CEST 2014: 28: No solution found.
Wed May 14 14:01:52 CEST 2014: 29: finished (99ms, 500cycles)
Wed May 14 14:01:52 CEST 2014: 29: No solution found.
Wed May 14 14:01:52 CEST 2014: 30: finished (104ms, 500cycles)
Wed May 14 14:01:52 CEST 2014: 30: No solution found.
Wed May 14 14:01:53 CEST 2014: 31: finished (99ms, 500cycles)
Wed May 14 14:01:53 CEST 2014: 31: No solution found.
Wed May 14 14:01:53 CEST 2014: 32: finished (4ms, 8cycles)
Wed May 14 14:01:53 CEST 2014: 32: Solution found.
Wed May 14 14:01:53 CEST 2014: 33: finished (112ms, 500cycles)
Wed May 14 14:01:53 CEST 2014: 33: No solution found.
Wed May 14 14:01:53 CEST 2014: 34: finished (2ms, 7cycles)
Wed May 14 14:01:53 CEST 2014: 34: Solution found.
Wed May 14 14:01:53 CEST 2014: 35: finished (110ms, 500cycles)
Wed May 14 14:01:53 CEST 2014: 35: No solution found.
Wed May 14 14:01:53 CEST 2014: 36: finished (93ms, 500cycles)
Wed May 14 14:01:53 CEST 2014: 36: No solution found.
Wed May 14 14:01:53 CEST 2014: 37: finished (115ms, 500cycles)
Wed May 14 14:01:53 CEST 2014: 37: No solution found.
Wed May 14 14:01:53 CEST 2014: 38: finished (7ms, 9cycles)
Wed May 14 14:01:53 CEST 2014: 38: Solution found.
Wed May 14 14:01:53 CEST 2014: 39: finished (105ms, 500cycles)
Wed May 14 14:01:53 CEST 2014: 39: No solution found.
Wed May 14 14:01:53 CEST 2014: 40: finished (102ms, 500cycles)
Wed May 14 14:01:53 CEST 2014: 40: No solution found.
Wed May 14 14:01:53 CEST 2014: 41: finished (100ms, 500cycles)
Wed May 14 14:01:53 CEST 2014: 41: No solution found.
Wed May 14 14:01:53 CEST 2014: 42: finished (101ms, 500cycles)
Wed May 14 14:01:53 CEST 2014: 42: No solution found.
Wed May 14 14:01:54 CEST 2014: 43: finished (98ms, 500cycles)
Wed May 14 14:01:54 CEST 2014: 43: No solution found.
Wed May 14 14:01:54 CEST 2014: 44: finished (100ms, 500cycles)
Wed May 14 14:01:54 CEST 2014: 44: No solution found.
Wed May 14 14:01:54 CEST 2014: 45: finished (100ms, 500cycles)
Wed May 14 14:01:54 CEST 2014: 45: No solution found.
Wed May 14 14:01:54 CEST 2014: 46: finished (105ms, 500cycles)
Wed May 14 14:01:54 CEST 2014: 46: No solution found.
Wed May 14 14:01:54 CEST 2014: 47: finished (100ms, 500cycles)
Wed May 14 14:01:54 CEST 2014: 47: No solution found.
Wed May 14 14:01:54 CEST 2014: 48: finished (100ms, 500cycles)
Wed May 14 14:01:54 CEST 2014: 48: No solution found.
Wed May 14 14:01:54 CEST 2014: 49: finished (98ms, 500cycles)
Wed May 14 14:01:54 CEST 2014: 49: No solution found.
Wed May 14 14:01:54 CEST 2014: 50: finished (103ms, 500cycles)
Wed May 14 14:01:54 CEST 2014: 50: No solution found.
Wed May 14 14:01:54 CEST 2014: 51: finished (101ms, 500cycles)
