Tue May 06 14:36:49 CEST 2014: Problem Count: 10
Tue May 06 14:36:49 CEST 2014: CandidatesCount: 10
Tue May 06 14:36:49 CEST 2014: Max Cycles: 500
Tue May 06 14:36:49 CEST 2014: 0: finished (9ms, 500cycles)
Tue May 06 14:36:49 CEST 2014: 0: No solution found.
Tue May 06 14:36:49 CEST 2014: 1: finished (21ms, 500cycles)
Tue May 06 14:36:49 CEST 2014: 1: No solution found.
Tue May 06 14:36:49 CEST 2014: 2: finished (11ms, 500cycles)
Tue May 06 14:36:49 CEST 2014: 2: No solution found.
Tue May 06 14:36:49 CEST 2014: 3: finished (11ms, 500cycles)
Tue May 06 14:36:49 CEST 2014: 3: No solution found.
Tue May 06 14:36:49 CEST 2014: 4: finished (5ms, 131cycles)
Tue May 06 14:36:49 CEST 2014: 4: Solution found.
Tue May 06 14:36:49 CEST 2014: 5: finished (44ms, 500cycles)
Tue May 06 14:36:49 CEST 2014: 5: No solution found.
Tue May 06 14:36:49 CEST 2014: 6: finished (16ms, 500cycles)
Tue May 06 14:36:49 CEST 2014: 6: No solution found.
Tue May 06 14:36:49 CEST 2014: 7: finished (89ms, 500cycles)
Tue May 06 14:36:49 CEST 2014: 7: No solution found.
Tue May 06 14:36:49 CEST 2014: 8: finished (40ms, 500cycles)
Tue May 06 14:36:49 CEST 2014: 8: No solution found.
Tue May 06 14:36:49 CEST 2014: 9: finished (12ms, 500cycles)
Tue May 06 14:36:49 CEST 2014: 9: No solution found.
Tue May 06 14:36:49 CEST 2014: 10: finished (10ms, 500cycles)
Tue May 06 14:36:49 CEST 2014: 10: No solution found.
Tue May 06 14:36:49 CEST 2014: 11: finished (102ms, 500cycles)
Tue May 06 14:36:49 CEST 2014: 11: No solution found.
Tue May 06 14:36:49 CEST 2014: 12: finished (12ms, 500cycles)
Tue May 06 14:36:49 CEST 2014: 12: No solution found.
Tue May 06 14:36:50 CEST 2014: 13: finished (37ms, 500cycles)
Tue May 06 14:36:50 CEST 2014: 13: No solution found.
Tue May 06 14:36:50 CEST 2014: 14: finished (1ms, 39cycles)
Tue May 06 14:36:50 CEST 2014: 14: Solution found.
Tue May 06 14:36:50 CEST 2014: 15: finished (10ms, 500cycles)
Tue May 06 14:36:50 CEST 2014: 15: No solution found.
Tue May 06 14:36:50 CEST 2014: 16: finished (26ms, 500cycles)
Tue May 06 14:36:50 CEST 2014: 16: No solution found.
Tue May 06 14:36:50 CEST 2014: 17: finished (9ms, 500cycles)
Tue May 06 14:36:50 CEST 2014: 17: No solution found.
Tue May 06 14:36:50 CEST 2014: 18: finished (9ms, 500cycles)
Tue May 06 14:36:50 CEST 2014: 18: No solution found.
Tue May 06 14:36:50 CEST 2014: 19: finished (41ms, 500cycles)
Tue May 06 14:36:50 CEST 2014: 19: No solution found.
Tue May 06 14:36:50 CEST 2014: 20: finished (11ms, 500cycles)
Tue May 06 14:36:50 CEST 2014: 20: No solution found.
Tue May 06 14:36:50 CEST 2014: 21: finished (37ms, 500cycles)
Tue May 06 14:36:50 CEST 2014: 21: No solution found.
Tue May 06 14:36:50 CEST 2014: 22: finished (8ms, 500cycles)
Tue May 06 14:36:50 CEST 2014: 22: No solution found.
Tue May 06 14:36:50 CEST 2014: 23: finished (41ms, 500cycles)
Tue May 06 14:36:50 CEST 2014: 23: No solution found.
Tue May 06 14:36:50 CEST 2014: 24: finished (83ms, 500cycles)
Tue May 06 14:36:50 CEST 2014: 24: No solution found.
Tue May 06 14:36:50 CEST 2014: 25: finished (86ms, 500cycles)
Tue May 06 14:36:50 CEST 2014: 25: No solution found.
Tue May 06 14:36:50 CEST 2014: 26: finished (9ms, 500cycles)
Tue May 06 14:36:50 CEST 2014: 26: No solution found.
Tue May 06 14:36:50 CEST 2014: 27: finished (71ms, 500cycles)
Tue May 06 14:36:50 CEST 2014: 27: No solution found.
Tue May 06 14:36:50 CEST 2014: 28: finished (47ms, 500cycles)
Tue May 06 14:36:50 CEST 2014: 28: No solution found.
Tue May 06 14:36:50 CEST 2014: 29: finished (88ms, 500cycles)
Tue May 06 14:36:50 CEST 2014: 29: No solution found.
Tue May 06 14:36:50 CEST 2014: 30: finished (13ms, 500cycles)
Tue May 06 14:36:50 CEST 2014: 30: No solution found.
Tue May 06 14:36:50 CEST 2014: 31: finished (37ms, 500cycles)
Tue May 06 14:36:50 CEST 2014: 31: No solution found.
Tue May 06 14:36:50 CEST 2014: 32: finished (1ms, 12cycles)
Tue May 06 14:36:50 CEST 2014: 32: Solution found.
Tue May 06 14:36:50 CEST 2014: 33: finished (28ms, 500cycles)
Tue May 06 14:36:50 CEST 2014: 33: No solution found.
Tue May 06 14:36:50 CEST 2014: 34: finished (50ms, 500cycles)
Tue May 06 14:36:50 CEST 2014: 34: No solution found.
Tue May 06 14:36:50 CEST 2014: 35: finished (31ms, 500cycles)
Tue May 06 14:36:50 CEST 2014: 35: No solution found.
Tue May 06 14:36:50 CEST 2014: 36: finished (9ms, 500cycles)
Tue May 06 14:36:50 CEST 2014: 36: No solution found.
Tue May 06 14:36:50 CEST 2014: 37: finished (20ms, 175cycles)
Tue May 06 14:36:50 CEST 2014: 37: Solution found.
Tue May 06 14:36:50 CEST 2014: 38: finished (11ms, 500cycles)
Tue May 06 14:36:50 CEST 2014: 38: No solution found.
Tue May 06 14:36:50 CEST 2014: 39: finished (9ms, 500cycles)
Tue May 06 14:36:50 CEST 2014: 39: No solution found.
Tue May 06 14:36:50 CEST 2014: 40: finished (1ms, 13cycles)
Tue May 06 14:36:50 CEST 2014: 40: Solution found.
Tue May 06 14:36:50 CEST 2014: 41: finished (10ms, 500cycles)
Tue May 06 14:36:50 CEST 2014: 41: No solution found.
Tue May 06 14:36:50 CEST 2014: 42: finished (39ms, 500cycles)
Tue May 06 14:36:50 CEST 2014: 42: No solution found.
Tue May 06 14:36:50 CEST 2014: 43: finished (12ms, 500cycles)
Tue May 06 14:36:50 CEST 2014: 43: No solution found.
Tue May 06 14:36:50 CEST 2014: 44: finished (69ms, 500cycles)
Tue May 06 14:36:50 CEST 2014: 44: No solution found.
Tue May 06 14:36:50 CEST 2014: 45: finished (12ms, 500cycles)
Tue May 06 14:36:50 CEST 2014: 45: No solution found.
Tue May 06 14:36:50 CEST 2014: 46: finished (11ms, 500cycles)
Tue May 06 14:36:50 CEST 2014: 46: No solution found.
Tue May 06 14:36:51 CEST 2014: 47: finished (79ms, 500cycles)
Tue May 06 14:36:51 CEST 2014: 47: No solution found.
Tue May 06 14:36:51 CEST 2014: 48: finished (13ms, 500cycles)
Tue May 06 14:36:51 CEST 2014: 48: No solution found.
Tue May 06 14:36:51 CEST 2014: 49: finished (6ms, 60cycles)
Tue May 06 14:36:51 CEST 2014: 49: Solution found.
Tue May 06 14:36:51 CEST 2014: 50: finished (10ms, 83cycles)
Tue May 06 14:36:51 CEST 2014: 50: Solution found.
Tue May 06 14:36:51 CEST 2014: 51: finished (44ms, 500cycles)
Tue May 06 14:36:51 CEST 2014: 51: No solution found.
Tue May 06 14:36:51 CEST 2014: 52: finished (86ms, 500cycles)
Tue May 06 14:36:51 CEST 2014: 52: No solution found.
Tue May 06 14:36:51 CEST 2014: 53: finished (4ms, 53cycles)
Tue May 06 14:36:51 CEST 2014: 53: Solution found.
Tue May 06 14:36:51 CEST 2014: 54: finished (9ms, 500cycles)
Tue May 06 14:36:51 CEST 2014: 54: No solution found.
Tue May 06 14:36:51 CEST 2014: 55: finished (10ms, 500cycles)
Tue May 06 14:36:51 CEST 2014: 55: No solution found.
Tue May 06 14:36:51 CEST 2014: 56: finished (85ms, 500cycles)
Tue May 06 14:36:51 CEST 2014: 56: No solution found.
Tue May 06 14:36:51 CEST 2014: 57: finished (37ms, 500cycles)
Tue May 06 14:36:51 CEST 2014: 57: No solution found.
Tue May 06 14:36:51 CEST 2014: 58: finished (3ms, 32cycles)
Tue May 06 14:36:51 CEST 2014: 58: Solution found.
Tue May 06 14:36:51 CEST 2014: 59: finished (64ms, 500cycles)
Tue May 06 14:36:51 CEST 2014: 59: No solution found.
Tue May 06 14:36:51 CEST 2014: 60: finished (9ms, 500cycles)
Tue May 06 14:36:51 CEST 2014: 60: No solution found.
Tue May 06 14:36:51 CEST 2014: 61: finished (9ms, 500cycles)
Tue May 06 14:36:51 CEST 2014: 61: No solution found.
Tue May 06 14:36:51 CEST 2014: 62: finished (39ms, 500cycles)
Tue May 06 14:36:51 CEST 2014: 62: No solution found.
Tue May 06 14:36:51 CEST 2014: 63: finished (69ms, 500cycles)
Tue May 06 14:36:51 CEST 2014: 63: No solution found.
Tue May 06 14:36:51 CEST 2014: 64: finished (11ms, 500cycles)
Tue May 06 14:36:51 CEST 2014: 64: No solution found.
Tue May 06 14:36:51 CEST 2014: 65: finished (10ms, 500cycles)
Tue May 06 14:36:51 CEST 2014: 65: No solution found.
Tue May 06 14:36:51 CEST 2014: 66: finished (52ms, 500cycles)
Tue May 06 14:36:51 CEST 2014: 66: No solution found.
Tue May 06 14:36:51 CEST 2014: 67: finished (8ms, 500cycles)
Tue May 06 14:36:51 CEST 2014: 67: No solution found.
Tue May 06 14:36:51 CEST 2014: 68: finished (11ms, 500cycles)
Tue May 06 14:36:51 CEST 2014: 68: No solution found.
Tue May 06 14:36:51 CEST 2014: 69: finished (53ms, 500cycles)
Tue May 06 14:36:51 CEST 2014: 69: No solution found.
Tue May 06 14:36:51 CEST 2014: 70: finished (58ms, 500cycles)
Tue May 06 14:36:51 CEST 2014: 70: No solution found.
Tue May 06 14:36:51 CEST 2014: 71: finished (12ms, 500cycles)
Tue May 06 14:36:51 CEST 2014: 71: No solution found.
Tue May 06 14:36:51 CEST 2014: 72: finished (11ms, 500cycles)
Tue May 06 14:36:51 CEST 2014: 72: No solution found.
Tue May 06 14:36:51 CEST 2014: 73: finished (47ms, 500cycles)
Tue May 06 14:36:51 CEST 2014: 73: No solution found.
Tue May 06 14:36:51 CEST 2014: 74: finished (41ms, 500cycles)
Tue May 06 14:36:51 CEST 2014: 74: No solution found.
Tue May 06 14:36:51 CEST 2014: 75: finished (1ms, 16cycles)
Tue May 06 14:36:51 CEST 2014: 75: Solution found.
Tue May 06 14:36:51 CEST 2014: 76: finished (10ms, 500cycles)
Tue May 06 14:36:51 CEST 2014: 76: No solution found.
Tue May 06 14:36:51 CEST 2014: 77: finished (11ms, 500cycles)
Tue May 06 14:36:51 CEST 2014: 77: No solution found.
Tue May 06 14:36:51 CEST 2014: 78: finished (34ms, 500cycles)
Tue May 06 14:36:51 CEST 2014: 78: No solution found.
Tue May 06 14:36:51 CEST 2014: 79: finished (9ms, 500cycles)
Tue May 06 14:36:51 CEST 2014: 79: No solution found.
Tue May 06 14:36:51 CEST 2014: 80: finished (8ms, 500cycles)
