Wed May 14 17:54:08 CEST 2014: Problem Count: 10
Wed May 14 17:54:08 CEST 2014: CandidatesCount: 40
Wed May 14 17:54:08 CEST 2014: Max Cycles: 500
Wed May 14 17:54:08 CEST 2014: 0: finished (62ms, 500cycles)
Wed May 14 17:54:08 CEST 2014: 0: No solution found.
Wed May 14 17:54:08 CEST 2014: 1: finished (59ms, 500cycles)
Wed May 14 17:54:08 CEST 2014: 1: No solution found.
Wed May 14 17:54:08 CEST 2014: 2: finished (1ms, 4cycles)
Wed May 14 17:54:08 CEST 2014: 2: Solution found.
Wed May 14 17:54:08 CEST 2014: 3: finished (59ms, 500cycles)
Wed May 14 17:54:08 CEST 2014: 3: No solution found.
Wed May 14 17:54:08 CEST 2014: 4: finished (66ms, 500cycles)
Wed May 14 17:54:08 CEST 2014: 4: No solution found.
Wed May 14 17:54:08 CEST 2014: 5: finished (62ms, 500cycles)
Wed May 14 17:54:08 CEST 2014: 5: No solution found.
Wed May 14 17:54:09 CEST 2014: 6: finished (58ms, 500cycles)
Wed May 14 17:54:09 CEST 2014: 6: No solution found.
Wed May 14 17:54:09 CEST 2014: 7: finished (61ms, 500cycles)
Wed May 14 17:54:09 CEST 2014: 7: No solution found.
Wed May 14 17:54:09 CEST 2014: 8: finished (4ms, 23cycles)
Wed May 14 17:54:09 CEST 2014: 8: Solution found.
Wed May 14 17:54:09 CEST 2014: 9: finished (58ms, 500cycles)
Wed May 14 17:54:09 CEST 2014: 9: No solution found.
Wed May 14 17:54:09 CEST 2014: 10: finished (57ms, 500cycles)
Wed May 14 17:54:09 CEST 2014: 10: No solution found.
Wed May 14 17:54:09 CEST 2014: 11: finished (61ms, 500cycles)
Wed May 14 17:54:09 CEST 2014: 11: No solution found.
Wed May 14 17:54:09 CEST 2014: 12: finished (58ms, 500cycles)
Wed May 14 17:54:09 CEST 2014: 12: No solution found.
Wed May 14 17:54:09 CEST 2014: 13: finished (57ms, 500cycles)
Wed May 14 17:54:09 CEST 2014: 13: No solution found.
Wed May 14 17:54:09 CEST 2014: 14: finished (60ms, 500cycles)
Wed May 14 17:54:09 CEST 2014: 14: No solution found.
Wed May 14 17:54:09 CEST 2014: 15: finished (57ms, 500cycles)
Wed May 14 17:54:09 CEST 2014: 15: No solution found.
