Wed May 07 02:00:47 CEST 2014: Problem Count: 40
Wed May 07 02:00:47 CEST 2014: CandidatesCount: 30
Wed May 07 02:00:47 CEST 2014: Max Cycles: 500
Wed May 07 02:00:47 CEST 2014: 0: finished (159ms, 500cycles)
Wed May 07 02:00:47 CEST 2014: 0: No solution found.
Wed May 07 02:00:48 CEST 2014: 1: finished (162ms, 500cycles)
Wed May 07 02:00:48 CEST 2014: 1: No solution found.
Wed May 07 02:00:48 CEST 2014: 2: finished (9ms, 24cycles)
Wed May 07 02:00:48 CEST 2014: 2: Solution found.
Wed May 07 02:00:48 CEST 2014: 3: finished (327ms, 500cycles)
Wed May 07 02:00:48 CEST 2014: 3: No solution found.
Wed May 07 02:00:48 CEST 2014: 4: finished (471ms, 500cycles)
Wed May 07 02:00:48 CEST 2014: 4: No solution found.
Wed May 07 02:00:49 CEST 2014: 5: finished (482ms, 500cycles)
Wed May 07 02:00:49 CEST 2014: 5: No solution found.
Wed May 07 02:00:49 CEST 2014: 6: finished (485ms, 500cycles)
Wed May 07 02:00:49 CEST 2014: 6: No solution found.
Wed May 07 02:00:50 CEST 2014: 7: finished (459ms, 500cycles)
Wed May 07 02:00:50 CEST 2014: 7: No solution found.
Wed May 07 02:00:50 CEST 2014: 8: finished (474ms, 500cycles)
Wed May 07 02:00:50 CEST 2014: 8: No solution found.
Wed May 07 02:00:51 CEST 2014: 9: finished (499ms, 500cycles)
Wed May 07 02:00:51 CEST 2014: 9: No solution found.
Wed May 07 02:00:51 CEST 2014: 10: finished (41ms, 37cycles)
Wed May 07 02:00:51 CEST 2014: 10: Solution found.
Wed May 07 02:00:51 CEST 2014: 11: finished (465ms, 500cycles)
Wed May 07 02:00:51 CEST 2014: 11: No solution found.
Wed May 07 02:00:52 CEST 2014: 12: finished (482ms, 500cycles)
Wed May 07 02:00:52 CEST 2014: 12: No solution found.
Wed May 07 02:00:52 CEST 2014: 13: finished (4ms, 2cycles)
Wed May 07 02:00:52 CEST 2014: 13: Solution found.
Wed May 07 02:00:52 CEST 2014: 14: finished (10ms, 8cycles)
Wed May 07 02:00:52 CEST 2014: 14: Solution found.
Wed May 07 02:00:52 CEST 2014: 15: finished (560ms, 500cycles)
Wed May 07 02:00:52 CEST 2014: 15: No solution found.
Wed May 07 02:00:52 CEST 2014: 16: finished (17ms, 15cycles)
Wed May 07 02:00:52 CEST 2014: 16: Solution found.
Wed May 07 02:00:53 CEST 2014: 17: finished (496ms, 500cycles)
Wed May 07 02:00:53 CEST 2014: 17: No solution found.
Wed May 07 02:00:54 CEST 2014: 18: finished (556ms, 500cycles)
Wed May 07 02:00:54 CEST 2014: 18: No solution found.
Wed May 07 02:00:54 CEST 2014: 19: finished (413ms, 500cycles)
Wed May 07 02:00:54 CEST 2014: 19: No solution found.
Wed May 07 02:00:54 CEST 2014: 20: finished (5ms, 11cycles)
Wed May 07 02:00:54 CEST 2014: 20: Solution found.
Wed May 07 02:00:54 CEST 2014: 21: finished (1ms, 2cycles)
Wed May 07 02:00:54 CEST 2014: 21: Solution found.
Wed May 07 02:00:54 CEST 2014: 22: finished (157ms, 500cycles)
Wed May 07 02:00:54 CEST 2014: 22: No solution found.
Wed May 07 02:00:54 CEST 2014: 23: finished (164ms, 500cycles)
Wed May 07 02:00:54 CEST 2014: 23: No solution found.
Wed May 07 02:00:54 CEST 2014: 24: finished (163ms, 500cycles)
Wed May 07 02:00:54 CEST 2014: 24: No solution found.
Wed May 07 02:00:54 CEST 2014: 25: finished (5ms, 12cycles)
Wed May 07 02:00:54 CEST 2014: 25: Solution found.
Wed May 07 02:00:54 CEST 2014: 26: finished (7ms, 17cycles)
Wed May 07 02:00:54 CEST 2014: 26: Solution found.
Wed May 07 02:00:55 CEST 2014: 27: finished (211ms, 500cycles)
Wed May 07 02:00:55 CEST 2014: 27: No solution found.
Wed May 07 02:00:55 CEST 2014: 28: finished (168ms, 500cycles)
Wed May 07 02:00:55 CEST 2014: 28: No solution found.
Wed May 07 02:00:55 CEST 2014: 29: finished (6ms, 11cycles)
Wed May 07 02:00:55 CEST 2014: 29: Solution found.
Wed May 07 02:00:55 CEST 2014: 30: finished (159ms, 500cycles)
Wed May 07 02:00:55 CEST 2014: 30: No solution found.
Wed May 07 02:00:55 CEST 2014: 31: finished (162ms, 500cycles)
Wed May 07 02:00:55 CEST 2014: 31: No solution found.
Wed May 07 02:00:55 CEST 2014: 32: finished (163ms, 500cycles)
Wed May 07 02:00:55 CEST 2014: 32: No solution found.
Wed May 07 02:00:55 CEST 2014: 33: finished (162ms, 500cycles)
Wed May 07 02:00:55 CEST 2014: 33: No solution found.
Wed May 07 02:00:56 CEST 2014: 34: finished (173ms, 500cycles)
Wed May 07 02:00:56 CEST 2014: 34: No solution found.
Wed May 07 02:00:56 CEST 2014: 35: finished (169ms, 500cycles)
Wed May 07 02:00:56 CEST 2014: 35: No solution found.
Wed May 07 02:00:56 CEST 2014: 36: finished (160ms, 500cycles)
Wed May 07 02:00:56 CEST 2014: 36: No solution found.
Wed May 07 02:00:56 CEST 2014: 37: finished (166ms, 500cycles)
Wed May 07 02:00:56 CEST 2014: 37: No solution found.
Wed May 07 02:00:56 CEST 2014: 38: finished (159ms, 500cycles)
Wed May 07 02:00:56 CEST 2014: 38: No solution found.
Wed May 07 02:00:56 CEST 2014: 39: finished (159ms, 500cycles)
Wed May 07 02:00:56 CEST 2014: 39: No solution found.
Wed May 07 02:00:57 CEST 2014: 40: finished (163ms, 500cycles)
Wed May 07 02:00:57 CEST 2014: 40: No solution found.
Wed May 07 02:00:57 CEST 2014: 41: finished (180ms, 500cycles)
Wed May 07 02:00:57 CEST 2014: 41: No solution found.
Wed May 07 02:00:57 CEST 2014: 42: finished (171ms, 500cycles)
Wed May 07 02:00:57 CEST 2014: 42: No solution found.
Wed May 07 02:00:57 CEST 2014: 43: finished (159ms, 500cycles)
Wed May 07 02:00:57 CEST 2014: 43: No solution found.
Wed May 07 02:00:57 CEST 2014: 44: finished (159ms, 500cycles)
Wed May 07 02:00:57 CEST 2014: 44: No solution found.
Wed May 07 02:00:57 CEST 2014: 45: finished (161ms, 500cycles)
Wed May 07 02:00:57 CEST 2014: 45: No solution found.
Wed May 07 02:00:57 CEST 2014: 46: finished (4ms, 10cycles)
Wed May 07 02:00:57 CEST 2014: 46: Solution found.
Wed May 07 02:00:57 CEST 2014: 47: finished (9ms, 22cycles)
Wed May 07 02:00:57 CEST 2014: 47: Solution found.
Wed May 07 02:00:58 CEST 2014: 48: finished (161ms, 500cycles)
Wed May 07 02:00:58 CEST 2014: 48: No solution found.
Wed May 07 02:00:58 CEST 2014: 49: finished (162ms, 500cycles)
Wed May 07 02:00:58 CEST 2014: 49: No solution found.
Wed May 07 02:00:58 CEST 2014: 50: finished (162ms, 500cycles)
Wed May 07 02:00:58 CEST 2014: 50: No solution found.
Wed May 07 02:00:58 CEST 2014: 51: finished (162ms, 500cycles)
Wed May 07 02:00:58 CEST 2014: 51: No solution found.
Wed May 07 02:00:58 CEST 2014: 52: finished (175ms, 500cycles)
Wed May 07 02:00:58 CEST 2014: 52: No solution found.
Wed May 07 02:00:58 CEST 2014: 53: finished (182ms, 500cycles)
Wed May 07 02:00:58 CEST 2014: 53: No solution found.
Wed May 07 02:00:59 CEST 2014: 54: finished (163ms, 500cycles)
Wed May 07 02:00:59 CEST 2014: 54: No solution found.
Wed May 07 02:00:59 CEST 2014: 55: finished (161ms, 500cycles)
Wed May 07 02:00:59 CEST 2014: 55: No solution found.
Wed May 07 02:00:59 CEST 2014: 56: finished (162ms, 500cycles)
Wed May 07 02:00:59 CEST 2014: 56: No solution found.
Wed May 07 02:00:59 CEST 2014: 57: finished (166ms, 500cycles)
Wed May 07 02:00:59 CEST 2014: 57: No solution found.
Wed May 07 02:00:59 CEST 2014: 58: finished (165ms, 500cycles)
Wed May 07 02:00:59 CEST 2014: 58: No solution found.
Wed May 07 02:00:59 CEST 2014: 59: finished (159ms, 500cycles)
Wed May 07 02:00:59 CEST 2014: 59: No solution found.
Wed May 07 02:01:00 CEST 2014: 60: finished (223ms, 500cycles)
Wed May 07 02:01:00 CEST 2014: 60: No solution found.
Wed May 07 02:01:00 CEST 2014: 61: finished (2ms, 2cycles)
Wed May 07 02:01:00 CEST 2014: 61: Solution found.
Wed May 07 02:01:00 CEST 2014: 62: finished (169ms, 500cycles)
Wed May 07 02:01:00 CEST 2014: 62: No solution found.
Wed May 07 02:01:00 CEST 2014: 63: finished (174ms, 500cycles)
Wed May 07 02:01:00 CEST 2014: 63: No solution found.
Wed May 07 02:01:00 CEST 2014: 64: finished (184ms, 500cycles)
Wed May 07 02:01:00 CEST 2014: 64: No solution found.
Wed May 07 02:01:00 CEST 2014: 65: finished (175ms, 500cycles)
Wed May 07 02:01:00 CEST 2014: 65: No solution found.
Wed May 07 02:01:01 CEST 2014: 66: finished (164ms, 500cycles)
Wed May 07 02:01:01 CEST 2014: 66: No solution found.
Wed May 07 02:01:01 CEST 2014: 67: finished (160ms, 500cycles)
Wed May 07 02:01:01 CEST 2014: 67: No solution found.
Wed May 07 02:01:01 CEST 2014: 68: finished (161ms, 500cycles)
Wed May 07 02:01:01 CEST 2014: 68: No solution found.
Wed May 07 02:01:01 CEST 2014: 69: finished (162ms, 500cycles)
Wed May 07 02:01:01 CEST 2014: 69: No solution found.
Wed May 07 02:01:01 CEST 2014: 70: finished (161ms, 500cycles)
Wed May 07 02:01:01 CEST 2014: 70: No solution found.
Wed May 07 02:01:01 CEST 2014: 71: finished (159ms, 500cycles)
Wed May 07 02:01:01 CEST 2014: 71: No solution found.
Wed May 07 02:01:01 CEST 2014: 72: finished (158ms, 500cycles)
Wed May 07 02:01:01 CEST 2014: 72: No solution found.
Wed May 07 02:01:02 CEST 2014: 73: finished (162ms, 500cycles)
Wed May 07 02:01:02 CEST 2014: 73: No solution found.
Wed May 07 02:01:02 CEST 2014: 74: finished (162ms, 500cycles)
Wed May 07 02:01:02 CEST 2014: 74: No solution found.
Wed May 07 02:01:02 CEST 2014: 75: finished (164ms, 500cycles)
Wed May 07 02:01:02 CEST 2014: 75: No solution found.
Wed May 07 02:01:02 CEST 2014: 76: finished (6ms, 15cycles)
Wed May 07 02:01:02 CEST 2014: 76: Solution found.
Wed May 07 02:01:02 CEST 2014: 77: finished (6ms, 15cycles)
Wed May 07 02:01:02 CEST 2014: 77: Solution found.
Wed May 07 02:01:02 CEST 2014: 78: finished (5ms, 14cycles)
Wed May 07 02:01:02 CEST 2014: 78: Solution found.
Wed May 07 02:01:02 CEST 2014: 79: finished (8ms, 21cycles)
Wed May 07 02:01:02 CEST 2014: 79: Solution found.
Wed May 07 02:01:02 CEST 2014: 80: finished (160ms, 500cycles)
Wed May 07 02:01:02 CEST 2014: 80: No solution found.
Wed May 07 02:01:02 CEST 2014: 81: finished (13ms, 33cycles)
Wed May 07 02:01:02 CEST 2014: 81: Solution found.
Wed May 07 02:01:02 CEST 2014: 82: finished (4ms, 8cycles)
Wed May 07 02:01:02 CEST 2014: 82: Solution found.
Wed May 07 02:01:02 CEST 2014: 83: finished (161ms, 500cycles)
Wed May 07 02:01:02 CEST 2014: 83: No solution found.
Wed May 07 02:01:03 CEST 2014: 84: finished (161ms, 500cycles)
Wed May 07 02:01:03 CEST 2014: 84: No solution found.
Wed May 07 02:01:03 CEST 2014: 85: finished (163ms, 500cycles)
Wed May 07 02:01:03 CEST 2014: 85: No solution found.
Wed May 07 02:01:03 CEST 2014: 86: finished (163ms, 500cycles)
Wed May 07 02:01:03 CEST 2014: 86: No solution found.
Wed May 07 02:01:03 CEST 2014: 87: finished (164ms, 500cycles)
Wed May 07 02:01:03 CEST 2014: 87: No solution found.
Wed May 07 02:01:03 CEST 2014: 88: finished (288ms, 500cycles)
