Wed May 14 13:24:23 CEST 2014: Problem Count: 20
Wed May 14 13:24:23 CEST 2014: CandidatesCount: 20
Wed May 14 13:24:23 CEST 2014: Max Cycles: 500
Wed May 14 13:24:23 CEST 2014: 0: finished (60ms, 500cycles)
Wed May 14 13:24:23 CEST 2014: 0: No solution found.
Wed May 14 13:24:23 CEST 2014: 1: finished (46ms, 500cycles)
Wed May 14 13:24:23 CEST 2014: 1: No solution found.
Wed May 14 13:24:23 CEST 2014: 2: finished (46ms, 500cycles)
Wed May 14 13:24:23 CEST 2014: 2: No solution found.
Wed May 14 13:24:23 CEST 2014: 3: finished (0ms, 4cycles)
Wed May 14 13:24:23 CEST 2014: 3: Solution found.
Wed May 14 13:24:23 CEST 2014: 4: finished (46ms, 500cycles)
Wed May 14 13:24:23 CEST 2014: 4: No solution found.
Wed May 14 13:24:23 CEST 2014: 5: finished (46ms, 500cycles)
Wed May 14 13:24:23 CEST 2014: 5: No solution found.
Wed May 14 13:24:23 CEST 2014: 6: finished (47ms, 500cycles)
Wed May 14 13:24:23 CEST 2014: 6: No solution found.
Wed May 14 13:24:23 CEST 2014: 7: finished (45ms, 500cycles)
Wed May 14 13:24:23 CEST 2014: 7: No solution found.
Wed May 14 13:24:23 CEST 2014: 8: finished (48ms, 500cycles)
Wed May 14 13:24:23 CEST 2014: 8: No solution found.
Wed May 14 13:24:23 CEST 2014: 9: finished (46ms, 500cycles)
Wed May 14 13:24:23 CEST 2014: 9: No solution found.
Wed May 14 13:24:23 CEST 2014: 10: finished (46ms, 500cycles)
Wed May 14 13:24:23 CEST 2014: 10: No solution found.
Wed May 14 13:24:23 CEST 2014: 11: finished (47ms, 500cycles)
Wed May 14 13:24:23 CEST 2014: 11: No solution found.
Wed May 14 13:24:23 CEST 2014: 12: finished (50ms, 500cycles)
Wed May 14 13:24:23 CEST 2014: 12: No solution found.
Wed May 14 13:24:23 CEST 2014: 13: finished (45ms, 500cycles)
Wed May 14 13:24:23 CEST 2014: 13: No solution found.
Wed May 14 13:24:23 CEST 2014: 14: finished (54ms, 500cycles)
Wed May 14 13:24:23 CEST 2014: 14: No solution found.
Wed May 14 13:24:24 CEST 2014: 15: finished (46ms, 500cycles)
Wed May 14 13:24:24 CEST 2014: 15: No solution found.
Wed May 14 13:24:24 CEST 2014: 16: finished (56ms, 500cycles)
Wed May 14 13:24:24 CEST 2014: 16: No solution found.
Wed May 14 13:24:24 CEST 2014: 17: finished (47ms, 500cycles)
Wed May 14 13:24:24 CEST 2014: 17: No solution found.
Wed May 14 13:24:24 CEST 2014: 18: finished (46ms, 500cycles)
Wed May 14 13:24:24 CEST 2014: 18: No solution found.
Wed May 14 13:24:24 CEST 2014: 19: finished (47ms, 500cycles)
Wed May 14 13:24:24 CEST 2014: 19: No solution found.
Wed May 14 13:24:24 CEST 2014: 20: finished (47ms, 500cycles)
Wed May 14 13:24:24 CEST 2014: 20: No solution found.
Wed May 14 13:24:24 CEST 2014: 21: finished (45ms, 500cycles)
Wed May 14 13:24:24 CEST 2014: 21: No solution found.
Wed May 14 13:24:24 CEST 2014: 22: finished (1ms, 17cycles)
Wed May 14 13:24:24 CEST 2014: 22: Solution found.
Wed May 14 13:24:24 CEST 2014: 23: finished (46ms, 500cycles)
Wed May 14 13:24:24 CEST 2014: 23: No solution found.
Wed May 14 13:24:24 CEST 2014: 24: finished (45ms, 500cycles)
Wed May 14 13:24:24 CEST 2014: 24: No solution found.
Wed May 14 13:24:24 CEST 2014: 25: finished (47ms, 500cycles)
Wed May 14 13:24:24 CEST 2014: 25: No solution found.
Wed May 14 13:24:24 CEST 2014: 26: finished (45ms, 500cycles)
Wed May 14 13:24:24 CEST 2014: 26: No solution found.
Wed May 14 13:24:24 CEST 2014: 27: finished (51ms, 500cycles)
Wed May 14 13:24:24 CEST 2014: 27: No solution found.
Wed May 14 13:24:24 CEST 2014: 28: finished (55ms, 500cycles)
Wed May 14 13:24:24 CEST 2014: 28: No solution found.
Wed May 14 13:24:24 CEST 2014: 29: finished (3ms, 20cycles)
Wed May 14 13:24:24 CEST 2014: 29: Solution found.
Wed May 14 13:24:24 CEST 2014: 30: finished (46ms, 500cycles)
Wed May 14 13:24:24 CEST 2014: 30: No solution found.
Wed May 14 13:24:24 CEST 2014: 31: finished (47ms, 500cycles)
Wed May 14 13:24:24 CEST 2014: 31: No solution found.
Wed May 14 13:24:24 CEST 2014: 32: finished (47ms, 500cycles)
Wed May 14 13:24:24 CEST 2014: 32: No solution found.
Wed May 14 13:24:24 CEST 2014: 33: finished (47ms, 500cycles)
Wed May 14 13:24:24 CEST 2014: 33: No solution found.
Wed May 14 13:24:24 CEST 2014: 34: finished (46ms, 500cycles)
Wed May 14 13:24:24 CEST 2014: 34: No solution found.
Wed May 14 13:24:24 CEST 2014: 35: finished (45ms, 500cycles)
Wed May 14 13:24:24 CEST 2014: 35: No solution found.
Wed May 14 13:24:24 CEST 2014: 36: finished (48ms, 500cycles)
Wed May 14 13:24:24 CEST 2014: 36: No solution found.
Wed May 14 13:24:24 CEST 2014: 37: finished (49ms, 500cycles)
Wed May 14 13:24:24 CEST 2014: 37: No solution found.
Wed May 14 13:24:25 CEST 2014: 38: finished (46ms, 500cycles)
Wed May 14 13:24:25 CEST 2014: 38: No solution found.
Wed May 14 13:24:25 CEST 2014: 39: finished (46ms, 500cycles)
Wed May 14 13:24:25 CEST 2014: 39: No solution found.
Wed May 14 13:24:25 CEST 2014: 40: finished (47ms, 500cycles)
Wed May 14 13:24:25 CEST 2014: 40: No solution found.
Wed May 14 13:24:25 CEST 2014: 41: finished (45ms, 500cycles)
Wed May 14 13:24:25 CEST 2014: 41: No solution found.
Wed May 14 13:24:25 CEST 2014: 42: finished (47ms, 500cycles)
Wed May 14 13:24:25 CEST 2014: 42: No solution found.
Wed May 14 13:24:25 CEST 2014: 43: finished (47ms, 500cycles)
Wed May 14 13:24:25 CEST 2014: 43: No solution found.
Wed May 14 13:24:25 CEST 2014: 44: finished (2ms, 11cycles)
Wed May 14 13:24:25 CEST 2014: 44: Solution found.
Wed May 14 13:24:25 CEST 2014: 45: finished (45ms, 500cycles)
Wed May 14 13:24:25 CEST 2014: 45: No solution found.
Wed May 14 13:24:25 CEST 2014: 46: finished (47ms, 500cycles)
Wed May 14 13:24:25 CEST 2014: 46: No solution found.
Wed May 14 13:24:25 CEST 2014: 47: finished (46ms, 500cycles)
Wed May 14 13:24:25 CEST 2014: 47: No solution found.
Wed May 14 13:24:25 CEST 2014: 48: finished (47ms, 500cycles)
Wed May 14 13:24:25 CEST 2014: 48: No solution found.
Wed May 14 13:24:25 CEST 2014: 49: finished (46ms, 500cycles)
Wed May 14 13:24:25 CEST 2014: 49: No solution found.
Wed May 14 13:24:25 CEST 2014: 50: finished (46ms, 500cycles)
Wed May 14 13:24:25 CEST 2014: 50: No solution found.
Wed May 14 13:24:25 CEST 2014: 51: finished (47ms, 500cycles)
Wed May 14 13:24:25 CEST 2014: 51: No solution found.
Wed May 14 13:24:25 CEST 2014: 52: finished (46ms, 500cycles)
Wed May 14 13:24:25 CEST 2014: 52: No solution found.
Wed May 14 13:24:25 CEST 2014: 53: finished (51ms, 500cycles)
Wed May 14 13:24:25 CEST 2014: 53: No solution found.
Wed May 14 13:24:25 CEST 2014: 54: finished (3ms, 18cycles)
Wed May 14 13:24:25 CEST 2014: 54: Solution found.
Wed May 14 13:24:25 CEST 2014: 55: finished (56ms, 500cycles)
Wed May 14 13:24:25 CEST 2014: 55: No solution found.
Wed May 14 13:24:25 CEST 2014: 56: finished (62ms, 500cycles)
Wed May 14 13:24:25 CEST 2014: 56: No solution found.
Wed May 14 13:24:25 CEST 2014: 57: finished (2ms, 10cycles)
Wed May 14 13:24:25 CEST 2014: 57: Solution found.
Wed May 14 13:24:25 CEST 2014: 58: finished (51ms, 500cycles)
Wed May 14 13:24:25 CEST 2014: 58: No solution found.
Wed May 14 13:24:25 CEST 2014: 59: finished (58ms, 500cycles)
Wed May 14 13:24:25 CEST 2014: 59: No solution found.
Wed May 14 13:24:25 CEST 2014: 60: finished (47ms, 500cycles)
Wed May 14 13:24:25 CEST 2014: 60: No solution found.
Wed May 14 13:24:26 CEST 2014: 61: finished (58ms, 500cycles)
Wed May 14 13:24:26 CEST 2014: 61: No solution found.
Wed May 14 13:24:26 CEST 2014: 62: finished (45ms, 500cycles)
Wed May 14 13:24:26 CEST 2014: 62: No solution found.
Wed May 14 13:24:26 CEST 2014: 63: finished (3ms, 19cycles)
Wed May 14 13:24:26 CEST 2014: 63: Solution found.
Wed May 14 13:24:26 CEST 2014: 64: finished (55ms, 500cycles)
Wed May 14 13:24:26 CEST 2014: 64: No solution found.
Wed May 14 13:24:26 CEST 2014: 65: finished (45ms, 500cycles)
Wed May 14 13:24:26 CEST 2014: 65: No solution found.
Wed May 14 13:24:26 CEST 2014: 66: finished (47ms, 500cycles)
Wed May 14 13:24:26 CEST 2014: 66: No solution found.
Wed May 14 13:24:26 CEST 2014: 67: finished (48ms, 500cycles)
Wed May 14 13:24:26 CEST 2014: 67: No solution found.
Wed May 14 13:24:26 CEST 2014: 68: finished (46ms, 500cycles)
Wed May 14 13:24:26 CEST 2014: 68: No solution found.
Wed May 14 13:24:26 CEST 2014: 69: finished (51ms, 500cycles)
Wed May 14 13:24:26 CEST 2014: 69: No solution found.
Wed May 14 13:24:26 CEST 2014: 70: finished (46ms, 500cycles)
Wed May 14 13:24:26 CEST 2014: 70: No solution found.
Wed May 14 13:24:26 CEST 2014: 71: finished (45ms, 500cycles)
Wed May 14 13:24:26 CEST 2014: 71: No solution found.
Wed May 14 13:24:26 CEST 2014: 72: finished (47ms, 500cycles)
Wed May 14 13:24:26 CEST 2014: 72: No solution found.
Wed May 14 13:24:26 CEST 2014: 73: finished (45ms, 500cycles)
Wed May 14 13:24:26 CEST 2014: 73: No solution found.
Wed May 14 13:24:26 CEST 2014: 74: finished (1ms, 9cycles)
Wed May 14 13:24:26 CEST 2014: 74: Solution found.
Wed May 14 13:24:26 CEST 2014: 75: finished (5ms, 41cycles)
Wed May 14 13:24:26 CEST 2014: 75: Solution found.
Wed May 14 13:24:26 CEST 2014: 76: finished (48ms, 500cycles)
Wed May 14 13:24:26 CEST 2014: 76: No solution found.
Wed May 14 13:24:26 CEST 2014: 77: finished (1ms, 12cycles)
Wed May 14 13:24:26 CEST 2014: 77: Solution found.
Wed May 14 13:24:26 CEST 2014: 78: finished (45ms, 500cycles)
Wed May 14 13:24:26 CEST 2014: 78: No solution found.
Wed May 14 13:24:26 CEST 2014: 79: finished (47ms, 500cycles)
Wed May 14 13:24:26 CEST 2014: 79: No solution found.
Wed May 14 13:24:26 CEST 2014: 80: finished (46ms, 500cycles)
Wed May 14 13:24:26 CEST 2014: 80: No solution found.
Wed May 14 13:24:26 CEST 2014: 81: finished (47ms, 500cycles)
Wed May 14 13:24:26 CEST 2014: 81: No solution found.
Wed May 14 13:24:26 CEST 2014: 82: finished (4ms, 28cycles)
Wed May 14 13:24:26 CEST 2014: 82: Solution found.
Wed May 14 13:24:26 CEST 2014: 83: finished (45ms, 500cycles)
Wed May 14 13:24:26 CEST 2014: 83: No solution found.
Wed May 14 13:24:26 CEST 2014: 84: finished (47ms, 500cycles)
Wed May 14 13:24:26 CEST 2014: 84: No solution found.
Wed May 14 13:24:26 CEST 2014: 85: finished (0ms, 5cycles)
Wed May 14 13:24:26 CEST 2014: 85: Solution found.
Wed May 14 13:24:26 CEST 2014: 86: finished (45ms, 500cycles)
Wed May 14 13:24:26 CEST 2014: 86: No solution found.
Wed May 14 13:24:26 CEST 2014: 87: finished (1ms, 10cycles)
Wed May 14 13:24:26 CEST 2014: 87: Solution found.
Wed May 14 13:24:26 CEST 2014: 88: finished (48ms, 500cycles)
Wed May 14 13:24:26 CEST 2014: 88: No solution found.
Wed May 14 13:24:27 CEST 2014: 89: finished (45ms, 500cycles)
Wed May 14 13:24:27 CEST 2014: 89: No solution found.
Wed May 14 13:24:27 CEST 2014: 90: finished (47ms, 500cycles)
Wed May 14 13:24:27 CEST 2014: 90: No solution found.
Wed May 14 13:24:27 CEST 2014: 91: finished (45ms, 500cycles)
Wed May 14 13:24:27 CEST 2014: 91: No solution found.
Wed May 14 13:24:27 CEST 2014: 92: finished (49ms, 500cycles)
Wed May 14 13:24:27 CEST 2014: 92: No solution found.
Wed May 14 13:24:27 CEST 2014: 93: finished (46ms, 500cycles)
Wed May 14 13:24:27 CEST 2014: 93: No solution found.
Wed May 14 13:24:27 CEST 2014: 94: finished (46ms, 500cycles)
Wed May 14 13:24:27 CEST 2014: 94: No solution found.
Wed May 14 13:24:27 CEST 2014: 95: finished (47ms, 500cycles)
Wed May 14 13:24:27 CEST 2014: 95: No solution found.
Wed May 14 13:24:27 CEST 2014: 96: finished (2ms, 18cycles)
Wed May 14 13:24:27 CEST 2014: 96: Solution found.
Wed May 14 13:24:27 CEST 2014: 97: finished (46ms, 500cycles)
Wed May 14 13:24:27 CEST 2014: 97: No solution found.
Wed May 14 13:24:27 CEST 2014: 98: finished (53ms, 500cycles)
Wed May 14 13:24:27 CEST 2014: 98: No solution found.
Wed May 14 13:24:27 CEST 2014: 99: finished (47ms, 500cycles)
Wed May 14 13:24:27 CEST 2014: 99: No solution found.
Wed May 14 13:24:27 CEST 2014: Solution Found: 14
Wed May 14 13:24:27 CEST 2014: Avg cycles: 15
Wed May 14 13:24:27 CEST 2014: Max cycles: 41
Wed May 14 13:24:27 CEST 2014: Min cycles: 4
Wed May 14 13:24:27 CEST 2014: No solution found: 86
Wed May 14 13:24:27 CEST 2014: logging finished. (runtime: 4163ms)
