Wed May 07 02:00:01 CEST 2014: Problem Count: 50
Wed May 07 02:00:01 CEST 2014: CandidatesCount: 20
Wed May 07 02:00:01 CEST 2014: Max Cycles: 500
Wed May 07 02:00:02 CEST 2014: 0: finished (183ms, 500cycles)
Wed May 07 02:00:02 CEST 2014: 0: No solution found.
Wed May 07 02:00:02 CEST 2014: 1: finished (158ms, 500cycles)
Wed May 07 02:00:02 CEST 2014: 1: No solution found.
Wed May 07 02:00:02 CEST 2014: 2: finished (371ms, 500cycles)
Wed May 07 02:00:02 CEST 2014: 2: No solution found.
Wed May 07 02:00:03 CEST 2014: 3: finished (461ms, 500cycles)
Wed May 07 02:00:03 CEST 2014: 3: No solution found.
Wed May 07 02:00:03 CEST 2014: 4: finished (14ms, 14cycles)
Wed May 07 02:00:03 CEST 2014: 4: Solution found.
Wed May 07 02:00:03 CEST 2014: 5: finished (442ms, 500cycles)
Wed May 07 02:00:03 CEST 2014: 5: No solution found.
Wed May 07 02:00:03 CEST 2014: 6: finished (459ms, 500cycles)
Wed May 07 02:00:03 CEST 2014: 6: No solution found.
Wed May 07 02:00:04 CEST 2014: 7: finished (439ms, 500cycles)
Wed May 07 02:00:04 CEST 2014: 7: No solution found.
Wed May 07 02:00:04 CEST 2014: 8: finished (442ms, 500cycles)
Wed May 07 02:00:04 CEST 2014: 8: No solution found.
Wed May 07 02:00:05 CEST 2014: 9: finished (445ms, 500cycles)
Wed May 07 02:00:05 CEST 2014: 9: No solution found.
Wed May 07 02:00:05 CEST 2014: 10: finished (439ms, 500cycles)
Wed May 07 02:00:05 CEST 2014: 10: No solution found.
Wed May 07 02:00:05 CEST 2014: 11: finished (19ms, 18cycles)
Wed May 07 02:00:05 CEST 2014: 11: Solution found.
Wed May 07 02:00:06 CEST 2014: 12: finished (464ms, 500cycles)
Wed May 07 02:00:06 CEST 2014: 12: No solution found.
Wed May 07 02:00:06 CEST 2014: 13: finished (442ms, 500cycles)
Wed May 07 02:00:06 CEST 2014: 13: No solution found.
Wed May 07 02:00:07 CEST 2014: 14: finished (467ms, 500cycles)
Wed May 07 02:00:07 CEST 2014: 14: No solution found.
Wed May 07 02:00:07 CEST 2014: 15: finished (464ms, 500cycles)
Wed May 07 02:00:07 CEST 2014: 15: No solution found.
Wed May 07 02:00:07 CEST 2014: 16: finished (430ms, 500cycles)
Wed May 07 02:00:07 CEST 2014: 16: No solution found.
Wed May 07 02:00:08 CEST 2014: 17: finished (416ms, 500cycles)
Wed May 07 02:00:08 CEST 2014: 17: No solution found.
Wed May 07 02:00:08 CEST 2014: 18: finished (148ms, 500cycles)
Wed May 07 02:00:08 CEST 2014: 18: No solution found.
Wed May 07 02:00:08 CEST 2014: 19: finished (154ms, 500cycles)
Wed May 07 02:00:08 CEST 2014: 19: No solution found.
Wed May 07 02:00:08 CEST 2014: 20: finished (151ms, 500cycles)
Wed May 07 02:00:08 CEST 2014: 20: No solution found.
Wed May 07 02:00:09 CEST 2014: 21: finished (143ms, 500cycles)
Wed May 07 02:00:09 CEST 2014: 21: No solution found.
Wed May 07 02:00:09 CEST 2014: 22: finished (153ms, 500cycles)
Wed May 07 02:00:09 CEST 2014: 22: No solution found.
Wed May 07 02:00:09 CEST 2014: 23: finished (149ms, 500cycles)
Wed May 07 02:00:09 CEST 2014: 23: No solution found.
Wed May 07 02:00:09 CEST 2014: 24: finished (23ms, 61cycles)
Wed May 07 02:00:09 CEST 2014: 24: Solution found.
Wed May 07 02:00:09 CEST 2014: 25: finished (156ms, 500cycles)
Wed May 07 02:00:09 CEST 2014: 25: No solution found.
Wed May 07 02:00:09 CEST 2014: 26: finished (149ms, 500cycles)
Wed May 07 02:00:09 CEST 2014: 26: No solution found.
Wed May 07 02:00:09 CEST 2014: 27: finished (152ms, 500cycles)
Wed May 07 02:00:09 CEST 2014: 27: No solution found.
Wed May 07 02:00:09 CEST 2014: 28: finished (153ms, 500cycles)
Wed May 07 02:00:09 CEST 2014: 28: No solution found.
Wed May 07 02:00:10 CEST 2014: 29: finished (153ms, 500cycles)
Wed May 07 02:00:10 CEST 2014: 29: No solution found.
Wed May 07 02:00:10 CEST 2014: 30: finished (150ms, 500cycles)
Wed May 07 02:00:10 CEST 2014: 30: No solution found.
Wed May 07 02:00:10 CEST 2014: 31: finished (151ms, 500cycles)
Wed May 07 02:00:10 CEST 2014: 31: No solution found.
Wed May 07 02:00:10 CEST 2014: 32: finished (152ms, 500cycles)
Wed May 07 02:00:10 CEST 2014: 32: No solution found.
Wed May 07 02:00:10 CEST 2014: 33: finished (151ms, 500cycles)
Wed May 07 02:00:10 CEST 2014: 33: No solution found.
Wed May 07 02:00:10 CEST 2014: 34: finished (156ms, 500cycles)
Wed May 07 02:00:10 CEST 2014: 34: No solution found.
Wed May 07 02:00:11 CEST 2014: 35: finished (153ms, 500cycles)
Wed May 07 02:00:11 CEST 2014: 35: No solution found.
Wed May 07 02:00:11 CEST 2014: 36: finished (4ms, 11cycles)
Wed May 07 02:00:11 CEST 2014: 36: Solution found.
Wed May 07 02:00:11 CEST 2014: 37: finished (150ms, 500cycles)
Wed May 07 02:00:11 CEST 2014: 37: No solution found.
Wed May 07 02:00:11 CEST 2014: 38: finished (153ms, 500cycles)
Wed May 07 02:00:11 CEST 2014: 38: No solution found.
Wed May 07 02:00:11 CEST 2014: 39: finished (155ms, 500cycles)
Wed May 07 02:00:11 CEST 2014: 39: No solution found.
