Wed May 14 17:52:48 CEST 2014: Problem Count: 40
Wed May 14 17:52:48 CEST 2014: CandidatesCount: 20
Wed May 14 17:52:48 CEST 2014: Max Cycles: 500
Wed May 14 17:52:48 CEST 2014: 0: finished (134ms, 500cycles)
Wed May 14 17:52:48 CEST 2014: 0: No solution found.
Wed May 14 17:52:48 CEST 2014: 1: finished (5ms, 18cycles)
Wed May 14 17:52:48 CEST 2014: 1: Solution found.
Wed May 14 17:52:48 CEST 2014: 2: finished (6ms, 19cycles)
Wed May 14 17:52:48 CEST 2014: 2: Solution found.
Wed May 14 17:52:48 CEST 2014: 3: finished (133ms, 500cycles)
Wed May 14 17:52:48 CEST 2014: 3: No solution found.
Wed May 14 17:52:48 CEST 2014: 4: finished (1ms, 1cycles)
Wed May 14 17:52:48 CEST 2014: 4: Solution found.
Wed May 14 17:52:48 CEST 2014: 5: finished (127ms, 500cycles)
Wed May 14 17:52:48 CEST 2014: 5: No solution found.
Wed May 14 17:52:48 CEST 2014: 6: finished (125ms, 500cycles)
Wed May 14 17:52:48 CEST 2014: 6: No solution found.
Wed May 14 17:52:48 CEST 2014: 7: finished (132ms, 500cycles)
Wed May 14 17:52:48 CEST 2014: 7: No solution found.
Wed May 14 17:52:49 CEST 2014: 8: finished (124ms, 500cycles)
Wed May 14 17:52:49 CEST 2014: 8: No solution found.
Wed May 14 17:52:49 CEST 2014: 9: finished (123ms, 500cycles)
Wed May 14 17:52:49 CEST 2014: 9: No solution found.
Wed May 14 17:52:49 CEST 2014: 10: finished (128ms, 500cycles)
Wed May 14 17:52:49 CEST 2014: 10: No solution found.
Wed May 14 17:52:49 CEST 2014: 11: finished (130ms, 500cycles)
Wed May 14 17:52:49 CEST 2014: 11: No solution found.
Wed May 14 17:52:49 CEST 2014: 12: finished (132ms, 500cycles)
Wed May 14 17:52:49 CEST 2014: 12: No solution found.
Wed May 14 17:52:49 CEST 2014: 13: finished (124ms, 500cycles)
Wed May 14 17:52:49 CEST 2014: 13: No solution found.
Wed May 14 17:52:49 CEST 2014: 14: finished (126ms, 500cycles)
Wed May 14 17:52:49 CEST 2014: 14: No solution found.
Wed May 14 17:52:49 CEST 2014: 15: finished (125ms, 500cycles)
Wed May 14 17:52:49 CEST 2014: 15: No solution found.
Wed May 14 17:52:50 CEST 2014: 16: finished (125ms, 500cycles)
Wed May 14 17:52:50 CEST 2014: 16: No solution found.
Wed May 14 17:52:50 CEST 2014: 17: finished (126ms, 500cycles)
Wed May 14 17:52:50 CEST 2014: 17: No solution found.
Wed May 14 17:52:50 CEST 2014: 18: finished (6ms, 18cycles)
Wed May 14 17:52:50 CEST 2014: 18: Solution found.
Wed May 14 17:52:50 CEST 2014: 19: finished (125ms, 500cycles)
Wed May 14 17:52:50 CEST 2014: 19: No solution found.
Wed May 14 17:52:50 CEST 2014: 20: finished (128ms, 500cycles)
Wed May 14 17:52:50 CEST 2014: 20: No solution found.
Wed May 14 17:52:50 CEST 2014: 21: finished (129ms, 500cycles)
Wed May 14 17:52:50 CEST 2014: 21: No solution found.
Wed May 14 17:52:50 CEST 2014: 22: finished (124ms, 500cycles)
Wed May 14 17:52:50 CEST 2014: 22: No solution found.
Wed May 14 17:52:50 CEST 2014: 23: finished (125ms, 500cycles)
Wed May 14 17:52:50 CEST 2014: 23: No solution found.
Wed May 14 17:52:50 CEST 2014: 24: finished (119ms, 500cycles)
Wed May 14 17:52:50 CEST 2014: 24: No solution found.
Wed May 14 17:52:51 CEST 2014: 25: finished (124ms, 500cycles)
Wed May 14 17:52:51 CEST 2014: 25: No solution found.
Wed May 14 17:52:51 CEST 2014: 26: finished (2ms, 7cycles)
Wed May 14 17:52:51 CEST 2014: 26: Solution found.
Wed May 14 17:52:51 CEST 2014: 27: finished (124ms, 500cycles)
Wed May 14 17:52:51 CEST 2014: 27: No solution found.
Wed May 14 17:52:51 CEST 2014: 28: finished (124ms, 500cycles)
Wed May 14 17:52:51 CEST 2014: 28: No solution found.
Wed May 14 17:52:51 CEST 2014: 29: finished (125ms, 500cycles)
Wed May 14 17:52:51 CEST 2014: 29: No solution found.
Wed May 14 17:52:51 CEST 2014: 30: finished (123ms, 500cycles)
Wed May 14 17:52:51 CEST 2014: 30: No solution found.
Wed May 14 17:52:51 CEST 2014: 31: finished (125ms, 500cycles)
Wed May 14 17:52:51 CEST 2014: 31: No solution found.
Wed May 14 17:52:51 CEST 2014: 32: finished (5ms, 17cycles)
Wed May 14 17:52:51 CEST 2014: 32: Solution found.
Wed May 14 17:52:51 CEST 2014: 33: finished (124ms, 500cycles)
Wed May 14 17:52:51 CEST 2014: 33: No solution found.
Wed May 14 17:52:51 CEST 2014: 34: finished (125ms, 500cycles)
Wed May 14 17:52:51 CEST 2014: 34: No solution found.
Wed May 14 17:52:52 CEST 2014: 35: finished (125ms, 500cycles)
Wed May 14 17:52:52 CEST 2014: 35: No solution found.
Wed May 14 17:52:52 CEST 2014: 36: finished (8ms, 30cycles)
Wed May 14 17:52:52 CEST 2014: 36: Solution found.
Wed May 14 17:52:52 CEST 2014: 37: finished (128ms, 500cycles)
Wed May 14 17:52:52 CEST 2014: 37: No solution found.
Wed May 14 17:52:52 CEST 2014: 38: finished (144ms, 500cycles)
Wed May 14 17:52:52 CEST 2014: 38: No solution found.
Wed May 14 17:52:52 CEST 2014: 39: finished (124ms, 500cycles)
Wed May 14 17:52:52 CEST 2014: 39: No solution found.
Wed May 14 17:52:52 CEST 2014: 40: finished (128ms, 500cycles)
Wed May 14 17:52:52 CEST 2014: 40: No solution found.
Wed May 14 17:52:52 CEST 2014: 41: finished (125ms, 500cycles)
Wed May 14 17:52:52 CEST 2014: 41: No solution found.
Wed May 14 17:52:52 CEST 2014: 42: finished (128ms, 500cycles)
Wed May 14 17:52:52 CEST 2014: 42: No solution found.
Wed May 14 17:52:52 CEST 2014: 43: finished (136ms, 500cycles)
Wed May 14 17:52:52 CEST 2014: 43: No solution found.
Wed May 14 17:52:53 CEST 2014: 44: finished (138ms, 500cycles)
Wed May 14 17:52:53 CEST 2014: 44: No solution found.
Wed May 14 17:52:53 CEST 2014: 45: finished (124ms, 500cycles)
Wed May 14 17:52:53 CEST 2014: 45: No solution found.
Wed May 14 17:52:53 CEST 2014: 46: finished (130ms, 500cycles)
Wed May 14 17:52:53 CEST 2014: 46: No solution found.
Wed May 14 17:52:53 CEST 2014: 47: finished (131ms, 500cycles)
Wed May 14 17:52:53 CEST 2014: 47: No solution found.
Wed May 14 17:52:53 CEST 2014: 48: finished (126ms, 500cycles)
Wed May 14 17:52:53 CEST 2014: 48: No solution found.
Wed May 14 17:52:53 CEST 2014: 49: finished (123ms, 500cycles)
Wed May 14 17:52:53 CEST 2014: 49: No solution found.
Wed May 14 17:52:53 CEST 2014: 50: finished (125ms, 500cycles)
Wed May 14 17:52:53 CEST 2014: 50: No solution found.
Wed May 14 17:52:54 CEST 2014: 51: finished (124ms, 500cycles)
Wed May 14 17:52:54 CEST 2014: 51: No solution found.
Wed May 14 17:52:54 CEST 2014: 52: finished (126ms, 500cycles)
Wed May 14 17:52:54 CEST 2014: 52: No solution found.
Wed May 14 17:52:54 CEST 2014: 53: finished (123ms, 500cycles)
Wed May 14 17:52:54 CEST 2014: 53: No solution found.
Wed May 14 17:52:54 CEST 2014: 54: finished (133ms, 500cycles)
Wed May 14 17:52:54 CEST 2014: 54: No solution found.
Wed May 14 17:52:54 CEST 2014: 55: finished (124ms, 500cycles)
Wed May 14 17:52:54 CEST 2014: 55: No solution found.
Wed May 14 17:52:54 CEST 2014: 56: finished (126ms, 500cycles)
Wed May 14 17:52:54 CEST 2014: 56: No solution found.
Wed May 14 17:52:54 CEST 2014: 57: finished (132ms, 500cycles)
Wed May 14 17:52:54 CEST 2014: 57: No solution found.
Wed May 14 17:52:54 CEST 2014: 58: finished (124ms, 500cycles)
Wed May 14 17:52:54 CEST 2014: 58: No solution found.
Wed May 14 17:52:55 CEST 2014: 59: finished (124ms, 500cycles)
Wed May 14 17:52:55 CEST 2014: 59: No solution found.
Wed May 14 17:52:55 CEST 2014: 60: finished (129ms, 500cycles)
Wed May 14 17:52:55 CEST 2014: 60: No solution found.
Wed May 14 17:52:55 CEST 2014: 61: finished (7ms, 23cycles)
Wed May 14 17:52:55 CEST 2014: 61: Solution found.
Wed May 14 17:52:55 CEST 2014: 62: finished (126ms, 500cycles)
Wed May 14 17:52:55 CEST 2014: 62: No solution found.
Wed May 14 17:52:55 CEST 2014: 63: finished (125ms, 500cycles)
Wed May 14 17:52:55 CEST 2014: 63: No solution found.
Wed May 14 17:52:55 CEST 2014: 64: finished (124ms, 500cycles)
Wed May 14 17:52:55 CEST 2014: 64: No solution found.
Wed May 14 17:52:55 CEST 2014: 65: finished (124ms, 500cycles)
Wed May 14 17:52:55 CEST 2014: 65: No solution found.
Wed May 14 17:52:55 CEST 2014: 66: finished (124ms, 500cycles)
Wed May 14 17:52:55 CEST 2014: 66: No solution found.
Wed May 14 17:52:55 CEST 2014: 67: finished (5ms, 8cycles)
Wed May 14 17:52:55 CEST 2014: 67: Solution found.
Wed May 14 17:52:55 CEST 2014: 68: finished (130ms, 500cycles)
Wed May 14 17:52:55 CEST 2014: 68: No solution found.
Wed May 14 17:52:56 CEST 2014: 69: finished (125ms, 500cycles)
Wed May 14 17:52:56 CEST 2014: 69: No solution found.
Wed May 14 17:52:56 CEST 2014: 70: finished (123ms, 500cycles)
Wed May 14 17:52:56 CEST 2014: 70: No solution found.
Wed May 14 17:52:56 CEST 2014: 71: finished (125ms, 500cycles)
Wed May 14 17:52:56 CEST 2014: 71: No solution found.
Wed May 14 17:52:56 CEST 2014: 72: finished (124ms, 500cycles)
Wed May 14 17:52:56 CEST 2014: 72: No solution found.
Wed May 14 17:52:56 CEST 2014: 73: finished (124ms, 500cycles)
Wed May 14 17:52:56 CEST 2014: 73: No solution found.
Wed May 14 17:52:56 CEST 2014: 74: finished (2ms, 6cycles)
Wed May 14 17:52:56 CEST 2014: 74: Solution found.
Wed May 14 17:52:56 CEST 2014: 75: finished (3ms, 8cycles)
Wed May 14 17:52:56 CEST 2014: 75: Solution found.
Wed May 14 17:52:56 CEST 2014: 76: finished (125ms, 500cycles)
Wed May 14 17:52:56 CEST 2014: 76: No solution found.
Wed May 14 17:52:56 CEST 2014: 77: finished (131ms, 500cycles)
Wed May 14 17:52:56 CEST 2014: 77: No solution found.
Wed May 14 17:52:56 CEST 2014: 78: finished (4ms, 10cycles)
Wed May 14 17:52:56 CEST 2014: 78: Solution found.
Wed May 14 17:52:56 CEST 2014: 79: finished (131ms, 500cycles)
Wed May 14 17:52:56 CEST 2014: 79: No solution found.
Wed May 14 17:52:57 CEST 2014: 80: finished (125ms, 500cycles)
