Wed May 07 03:11:19 CEST 2014: Problem Count: 30
Wed May 07 03:11:19 CEST 2014: CandidatesCount: 20
Wed May 07 03:11:19 CEST 2014: Max Cycles: 500
Wed May 07 03:11:19 CEST 2014: 0: finished (4ms, 23cycles)
Wed May 07 03:11:19 CEST 2014: 0: Solution found.
Wed May 07 03:11:19 CEST 2014: 1: finished (79ms, 500cycles)
Wed May 07 03:11:19 CEST 2014: 1: No solution found.
Wed May 07 03:11:19 CEST 2014: 2: finished (86ms, 500cycles)
Wed May 07 03:11:19 CEST 2014: 2: No solution found.
Wed May 07 03:11:19 CEST 2014: 3: finished (80ms, 500cycles)
Wed May 07 03:11:19 CEST 2014: 3: No solution found.
Wed May 07 03:11:19 CEST 2014: 4: finished (84ms, 500cycles)
Wed May 07 03:11:19 CEST 2014: 4: No solution found.
Wed May 07 03:11:19 CEST 2014: 5: finished (111ms, 500cycles)
Wed May 07 03:11:19 CEST 2014: 5: No solution found.
Wed May 07 03:11:19 CEST 2014: 6: finished (10ms, 34cycles)
Wed May 07 03:11:19 CEST 2014: 6: Solution found.
Wed May 07 03:11:20 CEST 2014: 7: finished (116ms, 500cycles)
Wed May 07 03:11:20 CEST 2014: 7: No solution found.
Wed May 07 03:11:20 CEST 2014: 8: finished (81ms, 500cycles)
Wed May 07 03:11:20 CEST 2014: 8: No solution found.
Wed May 07 03:11:20 CEST 2014: 9: finished (1ms, 3cycles)
Wed May 07 03:11:20 CEST 2014: 9: Solution found.
Wed May 07 03:11:20 CEST 2014: 10: finished (82ms, 500cycles)
Wed May 07 03:11:20 CEST 2014: 10: No solution found.
Wed May 07 03:11:20 CEST 2014: 11: finished (79ms, 500cycles)
Wed May 07 03:11:20 CEST 2014: 11: No solution found.
Wed May 07 03:11:20 CEST 2014: 12: finished (84ms, 500cycles)
Wed May 07 03:11:20 CEST 2014: 12: No solution found.
Wed May 07 03:11:20 CEST 2014: 13: finished (80ms, 500cycles)
Wed May 07 03:11:20 CEST 2014: 13: No solution found.
Wed May 07 03:11:20 CEST 2014: 14: finished (84ms, 500cycles)
Wed May 07 03:11:20 CEST 2014: 14: No solution found.
Wed May 07 03:11:20 CEST 2014: 15: finished (3ms, 12cycles)
Wed May 07 03:11:20 CEST 2014: 15: Solution found.
Wed May 07 03:11:20 CEST 2014: 16: finished (111ms, 500cycles)
Wed May 07 03:11:20 CEST 2014: 16: No solution found.
Wed May 07 03:11:20 CEST 2014: 17: finished (100ms, 500cycles)
Wed May 07 03:11:20 CEST 2014: 17: No solution found.
Wed May 07 03:11:20 CEST 2014: 18: finished (93ms, 500cycles)
Wed May 07 03:11:20 CEST 2014: 18: No solution found.
Wed May 07 03:11:20 CEST 2014: 19: finished (81ms, 500cycles)
Wed May 07 03:11:20 CEST 2014: 19: No solution found.
Wed May 07 03:11:21 CEST 2014: 20: finished (84ms, 500cycles)
Wed May 07 03:11:21 CEST 2014: 20: No solution found.
Wed May 07 03:11:21 CEST 2014: 21: finished (81ms, 500cycles)
Wed May 07 03:11:21 CEST 2014: 21: No solution found.
Wed May 07 03:11:21 CEST 2014: 22: finished (86ms, 500cycles)
Wed May 07 03:11:21 CEST 2014: 22: No solution found.
Wed May 07 03:11:21 CEST 2014: 23: finished (101ms, 500cycles)
Wed May 07 03:11:21 CEST 2014: 23: No solution found.
Wed May 07 03:11:21 CEST 2014: 24: finished (81ms, 500cycles)
Wed May 07 03:11:21 CEST 2014: 24: No solution found.
Wed May 07 03:11:21 CEST 2014: 25: finished (85ms, 500cycles)
Wed May 07 03:11:21 CEST 2014: 25: No solution found.
Wed May 07 03:11:21 CEST 2014: 26: finished (93ms, 500cycles)
Wed May 07 03:11:21 CEST 2014: 26: No solution found.
Wed May 07 03:11:21 CEST 2014: 27: finished (82ms, 500cycles)
Wed May 07 03:11:21 CEST 2014: 27: No solution found.
Wed May 07 03:11:21 CEST 2014: 28: finished (82ms, 500cycles)
Wed May 07 03:11:21 CEST 2014: 28: No solution found.
Wed May 07 03:11:21 CEST 2014: 29: finished (82ms, 500cycles)
Wed May 07 03:11:21 CEST 2014: 29: No solution found.
Wed May 07 03:11:21 CEST 2014: 30: finished (79ms, 500cycles)
Wed May 07 03:11:21 CEST 2014: 30: No solution found.
Wed May 07 03:11:22 CEST 2014: 31: finished (79ms, 500cycles)
Wed May 07 03:11:22 CEST 2014: 31: No solution found.
Wed May 07 03:11:22 CEST 2014: 32: finished (79ms, 500cycles)
Wed May 07 03:11:22 CEST 2014: 32: No solution found.
Wed May 07 03:11:22 CEST 2014: 33: finished (79ms, 500cycles)
Wed May 07 03:11:22 CEST 2014: 33: No solution found.
Wed May 07 03:11:22 CEST 2014: 34: finished (83ms, 500cycles)
Wed May 07 03:11:22 CEST 2014: 34: No solution found.
Wed May 07 03:11:22 CEST 2014: 35: finished (87ms, 500cycles)
Wed May 07 03:11:22 CEST 2014: 35: No solution found.
Wed May 07 03:11:22 CEST 2014: 36: finished (81ms, 500cycles)
Wed May 07 03:11:22 CEST 2014: 36: No solution found.
Wed May 07 03:11:22 CEST 2014: 37: finished (81ms, 500cycles)
Wed May 07 03:11:22 CEST 2014: 37: No solution found.
Wed May 07 03:11:22 CEST 2014: 38: finished (18ms, 87cycles)
Wed May 07 03:11:22 CEST 2014: 38: Solution found.
Wed May 07 03:11:22 CEST 2014: 39: finished (81ms, 500cycles)
Wed May 07 03:11:22 CEST 2014: 39: No solution found.
Wed May 07 03:11:22 CEST 2014: 40: finished (82ms, 500cycles)
Wed May 07 03:11:22 CEST 2014: 40: No solution found.
Wed May 07 03:11:22 CEST 2014: 41: finished (80ms, 500cycles)
Wed May 07 03:11:22 CEST 2014: 41: No solution found.
Wed May 07 03:11:22 CEST 2014: 42: finished (82ms, 500cycles)
Wed May 07 03:11:22 CEST 2014: 42: No solution found.
Wed May 07 03:11:22 CEST 2014: 43: finished (82ms, 500cycles)
Wed May 07 03:11:22 CEST 2014: 43: No solution found.
Wed May 07 03:11:23 CEST 2014: 44: finished (229ms, 500cycles)
Wed May 07 03:11:23 CEST 2014: 44: No solution found.
Wed May 07 03:11:23 CEST 2014: 45: finished (244ms, 500cycles)
Wed May 07 03:11:23 CEST 2014: 45: No solution found.
Wed May 07 03:11:23 CEST 2014: 46: finished (273ms, 500cycles)
Wed May 07 03:11:23 CEST 2014: 46: No solution found.
Wed May 07 03:11:23 CEST 2014: 47: finished (18ms, 33cycles)
Wed May 07 03:11:23 CEST 2014: 47: Solution found.
Wed May 07 03:11:23 CEST 2014: 48: finished (259ms, 500cycles)
Wed May 07 03:11:23 CEST 2014: 48: No solution found.
Wed May 07 03:11:24 CEST 2014: 49: finished (231ms, 500cycles)
Wed May 07 03:11:24 CEST 2014: 49: No solution found.
