Tue May 20 20:43:32 CEST 2014: Problem Count: 250
Tue May 20 20:43:32 CEST 2014: CandidatesCount: 100
Tue May 20 20:43:32 CEST 2014: Max Cycles: 500
Tue May 20 20:43:45 CEST 2014: 0: finished (13634ms, 500cycles)
Tue May 20 20:43:45 CEST 2014: 0: No solution found.
Tue May 20 20:43:57 CEST 2014: 1: finished (11508ms, 500cycles)
Tue May 20 20:43:57 CEST 2014: 1: No solution found.
Tue May 20 20:43:58 CEST 2014: 2: finished (1017ms, 45cycles)
Tue May 20 20:43:58 CEST 2014: 2: Solution found.
Tue May 20 20:44:00 CEST 2014: 3: finished (1979ms, 88cycles)
Tue May 20 20:44:00 CEST 2014: 3: Solution found.
Tue May 20 20:44:11 CEST 2014: 4: finished (11316ms, 500cycles)
Tue May 20 20:44:11 CEST 2014: 4: No solution found.
Tue May 20 20:44:13 CEST 2014: 5: finished (2431ms, 109cycles)
Tue May 20 20:44:13 CEST 2014: 5: Solution found.
Tue May 20 20:44:15 CEST 2014: 6: finished (1773ms, 81cycles)
Tue May 20 20:44:15 CEST 2014: 6: Solution found.
Tue May 20 20:44:28 CEST 2014: 7: finished (12423ms, 500cycles)
Tue May 20 20:44:28 CEST 2014: 7: No solution found.
Tue May 20 20:44:41 CEST 2014: 8: finished (13169ms, 500cycles)
Tue May 20 20:44:41 CEST 2014: 8: No solution found.
Tue May 20 20:44:56 CEST 2014: 9: finished (15546ms, 500cycles)
Tue May 20 20:44:56 CEST 2014: 9: No solution found.
Tue May 20 20:45:07 CEST 2014: 10: finished (11153ms, 500cycles)
Tue May 20 20:45:07 CEST 2014: 10: No solution found.
Tue May 20 20:45:10 CEST 2014: 11: finished (2025ms, 89cycles)
Tue May 20 20:45:10 CEST 2014: 11: Solution found.
Tue May 20 20:45:25 CEST 2014: 12: finished (15335ms, 500cycles)
Tue May 20 20:45:25 CEST 2014: 12: No solution found.
Tue May 20 20:45:35 CEST 2014: 13: finished (10482ms, 500cycles)
Tue May 20 20:45:35 CEST 2014: 13: No solution found.
Tue May 20 20:45:36 CEST 2014: 14: finished (931ms, 41cycles)
Tue May 20 20:45:36 CEST 2014: 14: Solution found.
Tue May 20 20:45:51 CEST 2014: 15: finished (14915ms, 500cycles)
Tue May 20 20:45:51 CEST 2014: 15: No solution found.
Tue May 20 20:46:04 CEST 2014: 16: finished (13121ms, 500cycles)
Tue May 20 20:46:04 CEST 2014: 16: No solution found.
Tue May 20 20:46:17 CEST 2014: 17: finished (12734ms, 500cycles)
Tue May 20 20:46:17 CEST 2014: 17: No solution found.
Tue May 20 20:46:28 CEST 2014: 18: finished (11039ms, 500cycles)
Tue May 20 20:46:28 CEST 2014: 18: No solution found.
Tue May 20 20:46:43 CEST 2014: 19: finished (15212ms, 500cycles)
Tue May 20 20:46:43 CEST 2014: 19: No solution found.
