Tue May 20 12:08:12 CEST 2014: Problem Count: 150
Tue May 20 12:08:12 CEST 2014: CandidatesCount: 100
Tue May 20 12:08:12 CEST 2014: Max Cycles: 500
Tue May 20 12:08:16 CEST 2014: 0: finished (4059ms, 500cycles)
Tue May 20 12:08:16 CEST 2014: 0: No solution found.
Tue May 20 12:08:20 CEST 2014: 1: finished (4144ms, 500cycles)
Tue May 20 12:08:20 CEST 2014: 1: No solution found.
Tue May 20 12:08:24 CEST 2014: 2: finished (3856ms, 500cycles)
Tue May 20 12:08:24 CEST 2014: 2: No solution found.
Tue May 20 12:08:28 CEST 2014: 3: finished (4162ms, 500cycles)
Tue May 20 12:08:28 CEST 2014: 3: No solution found.
Tue May 20 12:08:35 CEST 2014: 4: finished (6649ms, 500cycles)
Tue May 20 12:08:35 CEST 2014: 4: No solution found.
Tue May 20 12:08:35 CEST 2014: 5: finished (438ms, 44cycles)
Tue May 20 12:08:35 CEST 2014: 5: Solution found.
Tue May 20 12:08:39 CEST 2014: 6: finished (4038ms, 500cycles)
Tue May 20 12:08:39 CEST 2014: 6: No solution found.
Tue May 20 12:08:43 CEST 2014: 7: finished (4044ms, 500cycles)
Tue May 20 12:08:43 CEST 2014: 7: No solution found.
Tue May 20 12:08:47 CEST 2014: 8: finished (4166ms, 500cycles)
Tue May 20 12:08:47 CEST 2014: 8: No solution found.
Tue May 20 12:08:52 CEST 2014: 9: finished (4261ms, 500cycles)
Tue May 20 12:08:52 CEST 2014: 9: No solution found.
Tue May 20 12:08:59 CEST 2014: 10: finished (7129ms, 500cycles)
Tue May 20 12:08:59 CEST 2014: 10: No solution found.
Tue May 20 12:09:03 CEST 2014: 11: finished (4133ms, 500cycles)
Tue May 20 12:09:03 CEST 2014: 11: No solution found.
Tue May 20 12:09:07 CEST 2014: 12: finished (4091ms, 500cycles)
Tue May 20 12:09:07 CEST 2014: 12: No solution found.
Tue May 20 12:09:14 CEST 2014: 13: finished (7366ms, 500cycles)
Tue May 20 12:09:14 CEST 2014: 13: No solution found.
Tue May 20 12:09:19 CEST 2014: 14: finished (4190ms, 500cycles)
Tue May 20 12:09:19 CEST 2014: 14: No solution found.
Tue May 20 12:09:23 CEST 2014: 15: finished (4051ms, 500cycles)
