Tue May 20 11:54:58 CEST 2014: Problem Count: 250
Tue May 20 11:54:58 CEST 2014: CandidatesCount: 50
Tue May 20 11:54:58 CEST 2014: Max Cycles: 500
Tue May 20 11:55:07 CEST 2014: 0: finished (8885ms, 500cycles)
Tue May 20 11:55:07 CEST 2014: 0: No solution found.
Tue May 20 11:55:08 CEST 2014: 1: finished (253ms, 21cycles)
Tue May 20 11:55:08 CEST 2014: 1: Solution found.
Tue May 20 11:55:14 CEST 2014: 2: finished (6016ms, 500cycles)
Tue May 20 11:55:14 CEST 2014: 2: No solution found.
Tue May 20 11:55:19 CEST 2014: 3: finished (5804ms, 500cycles)
Tue May 20 11:55:19 CEST 2014: 3: No solution found.
Tue May 20 11:55:25 CEST 2014: 4: finished (5701ms, 500cycles)
Tue May 20 11:55:25 CEST 2014: 4: No solution found.
Tue May 20 11:55:30 CEST 2014: 5: finished (4734ms, 500cycles)
Tue May 20 11:55:30 CEST 2014: 5: No solution found.
Tue May 20 11:55:38 CEST 2014: 6: finished (8485ms, 500cycles)
Tue May 20 11:55:38 CEST 2014: 6: No solution found.
Tue May 20 11:55:43 CEST 2014: 7: finished (4744ms, 500cycles)
Tue May 20 11:55:43 CEST 2014: 7: No solution found.
Tue May 20 11:55:49 CEST 2014: 8: finished (5997ms, 500cycles)
Tue May 20 11:55:49 CEST 2014: 8: No solution found.
Tue May 20 11:55:54 CEST 2014: 9: finished (4810ms, 500cycles)
Tue May 20 11:55:54 CEST 2014: 9: No solution found.
Tue May 20 11:55:55 CEST 2014: 10: finished (1158ms, 102cycles)
Tue May 20 11:55:55 CEST 2014: 10: Solution found.
Tue May 20 11:56:00 CEST 2014: 11: finished (4597ms, 500cycles)
Tue May 20 11:56:00 CEST 2014: 11: No solution found.
Tue May 20 11:56:06 CEST 2014: 12: finished (6003ms, 500cycles)
Tue May 20 11:56:06 CEST 2014: 12: No solution found.
Tue May 20 11:56:10 CEST 2014: 13: finished (4858ms, 500cycles)
Tue May 20 11:56:10 CEST 2014: 13: No solution found.
Tue May 20 11:56:16 CEST 2014: 14: finished (6006ms, 500cycles)
Tue May 20 11:56:16 CEST 2014: 14: No solution found.
Tue May 20 11:56:22 CEST 2014: 15: finished (5960ms, 500cycles)
Tue May 20 11:56:22 CEST 2014: 15: No solution found.
Tue May 20 11:56:28 CEST 2014: 16: finished (6030ms, 500cycles)
Tue May 20 11:56:28 CEST 2014: 16: No solution found.
Tue May 20 11:56:34 CEST 2014: 17: finished (5365ms, 500cycles)
Tue May 20 11:56:34 CEST 2014: 17: No solution found.
Tue May 20 11:56:41 CEST 2014: 18: finished (6709ms, 500cycles)
Tue May 20 11:56:41 CEST 2014: 18: No solution found.
Tue May 20 11:56:48 CEST 2014: 19: finished (7269ms, 500cycles)
Tue May 20 11:56:48 CEST 2014: 19: No solution found.
Tue May 20 11:56:54 CEST 2014: 20: finished (5824ms, 500cycles)
Tue May 20 11:56:54 CEST 2014: 20: No solution found.
Tue May 20 11:56:59 CEST 2014: 21: finished (5511ms, 500cycles)
Tue May 20 11:56:59 CEST 2014: 21: No solution found.
Tue May 20 11:57:04 CEST 2014: 22: finished (4731ms, 500cycles)
Tue May 20 11:57:04 CEST 2014: 22: No solution found.
Tue May 20 11:57:04 CEST 2014: 23: finished (578ms, 49cycles)
Tue May 20 11:57:04 CEST 2014: 23: Solution found.
Tue May 20 11:57:10 CEST 2014: 24: finished (5903ms, 500cycles)
Tue May 20 11:57:10 CEST 2014: 24: No solution found.
Tue May 20 11:57:16 CEST 2014: 25: finished (5572ms, 500cycles)
Tue May 20 11:57:16 CEST 2014: 25: No solution found.
Tue May 20 11:57:21 CEST 2014: 26: finished (5352ms, 500cycles)
Tue May 20 11:57:21 CEST 2014: 26: No solution found.
Tue May 20 11:57:29 CEST 2014: 27: finished (7792ms, 500cycles)
Tue May 20 11:57:29 CEST 2014: 27: No solution found.
Tue May 20 11:57:30 CEST 2014: 28: finished (536ms, 45cycles)
Tue May 20 11:57:30 CEST 2014: 28: Solution found.
Tue May 20 11:57:36 CEST 2014: 29: finished (5971ms, 500cycles)
Tue May 20 11:57:36 CEST 2014: 29: No solution found.
Tue May 20 11:57:42 CEST 2014: 30: finished (5901ms, 500cycles)
Tue May 20 11:57:42 CEST 2014: 30: No solution found.
Tue May 20 11:57:46 CEST 2014: 31: finished (4623ms, 500cycles)
Tue May 20 11:57:46 CEST 2014: 31: No solution found.
Tue May 20 11:57:51 CEST 2014: 32: finished (4764ms, 500cycles)
Tue May 20 11:57:51 CEST 2014: 32: No solution found.
Tue May 20 11:57:57 CEST 2014: 33: finished (6133ms, 500cycles)
Tue May 20 11:57:57 CEST 2014: 33: No solution found.
Tue May 20 11:58:05 CEST 2014: 34: finished (8011ms, 500cycles)
Tue May 20 11:58:05 CEST 2014: 34: No solution found.
Tue May 20 11:58:11 CEST 2014: 35: finished (5624ms, 500cycles)
Tue May 20 11:58:11 CEST 2014: 35: No solution found.
Tue May 20 11:58:16 CEST 2014: 36: finished (5755ms, 500cycles)
Tue May 20 11:58:16 CEST 2014: 36: No solution found.
Tue May 20 11:58:22 CEST 2014: 37: finished (5357ms, 500cycles)
Tue May 20 11:58:22 CEST 2014: 37: No solution found.
Tue May 20 11:58:28 CEST 2014: 38: finished (6024ms, 500cycles)
Tue May 20 11:58:28 CEST 2014: 38: No solution found.
Tue May 20 11:58:33 CEST 2014: 39: finished (5271ms, 500cycles)
Tue May 20 11:58:33 CEST 2014: 39: No solution found.
Tue May 20 11:58:41 CEST 2014: 40: finished (8406ms, 500cycles)
Tue May 20 11:58:41 CEST 2014: 40: No solution found.
Tue May 20 11:58:48 CEST 2014: 41: finished (6051ms, 500cycles)
Tue May 20 11:58:48 CEST 2014: 41: No solution found.
Tue May 20 11:58:53 CEST 2014: 42: finished (5797ms, 500cycles)
Tue May 20 11:58:53 CEST 2014: 42: No solution found.
Tue May 20 11:58:58 CEST 2014: 43: finished (4918ms, 500cycles)
Tue May 20 11:58:58 CEST 2014: 43: No solution found.
Tue May 20 11:59:03 CEST 2014: 44: finished (5091ms, 500cycles)
Tue May 20 11:59:03 CEST 2014: 44: No solution found.
Tue May 20 11:59:12 CEST 2014: 45: finished (8224ms, 500cycles)
Tue May 20 11:59:12 CEST 2014: 45: No solution found.
Tue May 20 11:59:17 CEST 2014: 46: finished (5882ms, 500cycles)
Tue May 20 11:59:17 CEST 2014: 46: No solution found.
Tue May 20 11:59:24 CEST 2014: 47: finished (6780ms, 500cycles)
Tue May 20 11:59:24 CEST 2014: 47: No solution found.
Tue May 20 11:59:32 CEST 2014: 48: finished (7845ms, 500cycles)
Tue May 20 11:59:32 CEST 2014: 48: No solution found.
Tue May 20 11:59:37 CEST 2014: 49: finished (5406ms, 500cycles)
Tue May 20 11:59:37 CEST 2014: 49: No solution found.
