Tue May 20 07:43:53 CEST 2014: Problem Count: 50
Tue May 20 07:43:53 CEST 2014: CandidatesCount: 50
Tue May 20 07:43:53 CEST 2014: Max Cycles: 500
Tue May 20 07:43:54 CEST 2014: 0: finished (799ms, 500cycles)
Tue May 20 07:43:54 CEST 2014: 0: No solution found.
Tue May 20 07:43:55 CEST 2014: 1: finished (633ms, 500cycles)
Tue May 20 07:43:55 CEST 2014: 1: No solution found.
Tue May 20 07:43:56 CEST 2014: 2: finished (748ms, 500cycles)
Tue May 20 07:43:56 CEST 2014: 2: No solution found.
Tue May 20 07:43:56 CEST 2014: 3: finished (847ms, 500cycles)
Tue May 20 07:43:56 CEST 2014: 3: No solution found.
Tue May 20 07:43:57 CEST 2014: 4: finished (458ms, 500cycles)
Tue May 20 07:43:57 CEST 2014: 4: No solution found.
Tue May 20 07:43:57 CEST 2014: 5: finished (343ms, 500cycles)
Tue May 20 07:43:57 CEST 2014: 5: No solution found.
Tue May 20 07:43:57 CEST 2014: 6: finished (317ms, 500cycles)
Tue May 20 07:43:57 CEST 2014: 6: No solution found.
Tue May 20 07:43:58 CEST 2014: 7: finished (308ms, 500cycles)
Tue May 20 07:43:58 CEST 2014: 7: No solution found.
Tue May 20 07:43:58 CEST 2014: 8: finished (349ms, 500cycles)
Tue May 20 07:43:58 CEST 2014: 8: No solution found.
Tue May 20 07:43:59 CEST 2014: 9: finished (367ms, 500cycles)
Tue May 20 07:43:59 CEST 2014: 9: No solution found.
Tue May 20 07:43:59 CEST 2014: 10: finished (328ms, 500cycles)
Tue May 20 07:43:59 CEST 2014: 10: No solution found.
Tue May 20 07:43:59 CEST 2014: 11: finished (374ms, 500cycles)
Tue May 20 07:43:59 CEST 2014: 11: No solution found.
Tue May 20 07:44:00 CEST 2014: 12: finished (305ms, 500cycles)
Tue May 20 07:44:00 CEST 2014: 12: No solution found.
Tue May 20 07:44:00 CEST 2014: 13: finished (314ms, 500cycles)
Tue May 20 07:44:00 CEST 2014: 13: No solution found.
Tue May 20 07:44:00 CEST 2014: 14: finished (320ms, 500cycles)
Tue May 20 07:44:00 CEST 2014: 14: No solution found.
Tue May 20 07:44:01 CEST 2014: 15: finished (362ms, 500cycles)
Tue May 20 07:44:01 CEST 2014: 15: No solution found.
Tue May 20 07:44:01 CEST 2014: 16: finished (57ms, 70cycles)
Tue May 20 07:44:01 CEST 2014: 16: Solution found.
Tue May 20 07:44:01 CEST 2014: 17: finished (61ms, 72cycles)
Tue May 20 07:44:01 CEST 2014: 17: Solution found.
Tue May 20 07:44:01 CEST 2014: 18: finished (385ms, 500cycles)
Tue May 20 07:44:01 CEST 2014: 18: No solution found.
Tue May 20 07:44:01 CEST 2014: 19: finished (326ms, 500cycles)
Tue May 20 07:44:01 CEST 2014: 19: No solution found.
Tue May 20 07:44:02 CEST 2014: 20: finished (358ms, 500cycles)
Tue May 20 07:44:02 CEST 2014: 20: No solution found.
Tue May 20 07:44:02 CEST 2014: 21: finished (302ms, 500cycles)
Tue May 20 07:44:02 CEST 2014: 21: No solution found.
Tue May 20 07:44:02 CEST 2014: 22: finished (312ms, 500cycles)
Tue May 20 07:44:02 CEST 2014: 22: No solution found.
Tue May 20 07:44:02 CEST 2014: 23: finished (46ms, 63cycles)
Tue May 20 07:44:02 CEST 2014: 23: Solution found.
Tue May 20 07:44:03 CEST 2014: 24: finished (318ms, 500cycles)
Tue May 20 07:44:03 CEST 2014: 24: No solution found.
Tue May 20 07:44:03 CEST 2014: 25: finished (34ms, 46cycles)
Tue May 20 07:44:03 CEST 2014: 25: Solution found.
Tue May 20 07:44:03 CEST 2014: 26: finished (331ms, 500cycles)
Tue May 20 07:44:03 CEST 2014: 26: No solution found.
Tue May 20 07:44:03 CEST 2014: 27: finished (346ms, 500cycles)
Tue May 20 07:44:03 CEST 2014: 27: No solution found.
Tue May 20 07:44:04 CEST 2014: 28: finished (328ms, 500cycles)
Tue May 20 07:44:04 CEST 2014: 28: No solution found.
Tue May 20 07:44:04 CEST 2014: 29: finished (26ms, 35cycles)
Tue May 20 07:44:04 CEST 2014: 29: Solution found.
Tue May 20 07:44:04 CEST 2014: 30: finished (476ms, 500cycles)
Tue May 20 07:44:04 CEST 2014: 30: No solution found.
Tue May 20 07:44:05 CEST 2014: 31: finished (359ms, 500cycles)
Tue May 20 07:44:05 CEST 2014: 31: No solution found.
Tue May 20 07:44:05 CEST 2014: 32: finished (353ms, 500cycles)
Tue May 20 07:44:05 CEST 2014: 32: No solution found.
Tue May 20 07:44:05 CEST 2014: 33: finished (349ms, 500cycles)
Tue May 20 07:44:05 CEST 2014: 33: No solution found.
Tue May 20 07:44:06 CEST 2014: 34: finished (385ms, 500cycles)
Tue May 20 07:44:06 CEST 2014: 34: No solution found.
Tue May 20 07:44:06 CEST 2014: 35: finished (357ms, 500cycles)
Tue May 20 07:44:06 CEST 2014: 35: No solution found.
Tue May 20 07:44:06 CEST 2014: 36: finished (329ms, 500cycles)
Tue May 20 07:44:06 CEST 2014: 36: No solution found.
Tue May 20 07:44:07 CEST 2014: 37: finished (339ms, 500cycles)
Tue May 20 07:44:07 CEST 2014: 37: No solution found.
Tue May 20 07:44:07 CEST 2014: 38: finished (306ms, 500cycles)
Tue May 20 07:44:07 CEST 2014: 38: No solution found.
Tue May 20 07:44:07 CEST 2014: 39: finished (340ms, 500cycles)
Tue May 20 07:44:07 CEST 2014: 39: No solution found.
Tue May 20 07:44:08 CEST 2014: 40: finished (351ms, 500cycles)
Tue May 20 07:44:08 CEST 2014: 40: No solution found.
Tue May 20 07:44:08 CEST 2014: 41: finished (335ms, 500cycles)
Tue May 20 07:44:08 CEST 2014: 41: No solution found.
Tue May 20 07:44:08 CEST 2014: 42: finished (427ms, 500cycles)
Tue May 20 07:44:08 CEST 2014: 42: No solution found.
Tue May 20 07:44:09 CEST 2014: 43: finished (308ms, 500cycles)
Tue May 20 07:44:09 CEST 2014: 43: No solution found.
Tue May 20 07:44:09 CEST 2014: 44: finished (355ms, 500cycles)
Tue May 20 07:44:09 CEST 2014: 44: No solution found.
Tue May 20 07:44:09 CEST 2014: 45: finished (356ms, 500cycles)
Tue May 20 07:44:09 CEST 2014: 45: No solution found.
Tue May 20 07:44:10 CEST 2014: 46: finished (350ms, 500cycles)
Tue May 20 07:44:10 CEST 2014: 46: No solution found.
Tue May 20 07:44:10 CEST 2014: 47: finished (375ms, 500cycles)
Tue May 20 07:44:10 CEST 2014: 47: No solution found.
Tue May 20 07:44:11 CEST 2014: 48: finished (325ms, 500cycles)
Tue May 20 07:44:11 CEST 2014: 48: No solution found.
Tue May 20 07:44:11 CEST 2014: 49: finished (306ms, 500cycles)
Tue May 20 07:44:11 CEST 2014: 49: No solution found.
Tue May 20 07:44:11 CEST 2014: 50: finished (401ms, 500cycles)
Tue May 20 07:44:11 CEST 2014: 50: No solution found.
Tue May 20 07:44:12 CEST 2014: 51: finished (376ms, 500cycles)
Tue May 20 07:44:12 CEST 2014: 51: No solution found.
Tue May 20 07:44:12 CEST 2014: 52: finished (316ms, 500cycles)
Tue May 20 07:44:12 CEST 2014: 52: No solution found.
Tue May 20 07:44:12 CEST 2014: 53: finished (331ms, 500cycles)
Tue May 20 07:44:12 CEST 2014: 53: No solution found.
Tue May 20 07:44:12 CEST 2014: 54: finished (31ms, 42cycles)
Tue May 20 07:44:12 CEST 2014: 54: Solution found.
Tue May 20 07:44:13 CEST 2014: 55: finished (330ms, 500cycles)
Tue May 20 07:44:13 CEST 2014: 55: No solution found.
Tue May 20 07:44:13 CEST 2014: 56: finished (324ms, 500cycles)
Tue May 20 07:44:13 CEST 2014: 56: No solution found.
Tue May 20 07:44:13 CEST 2014: 57: finished (177ms, 226cycles)
Tue May 20 07:44:13 CEST 2014: 57: Solution found.
Tue May 20 07:44:13 CEST 2014: 58: finished (317ms, 500cycles)
Tue May 20 07:44:13 CEST 2014: 58: No solution found.
Tue May 20 07:44:14 CEST 2014: 59: finished (306ms, 500cycles)
Tue May 20 07:44:14 CEST 2014: 59: No solution found.
Tue May 20 07:44:14 CEST 2014: 60: finished (337ms, 500cycles)
Tue May 20 07:44:14 CEST 2014: 60: No solution found.
Tue May 20 07:44:14 CEST 2014: 61: finished (345ms, 500cycles)
Tue May 20 07:44:14 CEST 2014: 61: No solution found.
Tue May 20 07:44:15 CEST 2014: 62: finished (338ms, 500cycles)
Tue May 20 07:44:15 CEST 2014: 62: No solution found.
Tue May 20 07:44:15 CEST 2014: 63: finished (346ms, 500cycles)
Tue May 20 07:44:15 CEST 2014: 63: No solution found.
Tue May 20 07:44:15 CEST 2014: 64: finished (337ms, 500cycles)
Tue May 20 07:44:15 CEST 2014: 64: No solution found.
Tue May 20 07:44:15 CEST 2014: 65: finished (39ms, 51cycles)
Tue May 20 07:44:15 CEST 2014: 65: Solution found.
Tue May 20 07:44:16 CEST 2014: 66: finished (322ms, 500cycles)
Tue May 20 07:44:16 CEST 2014: 66: No solution found.
Tue May 20 07:44:16 CEST 2014: 67: finished (364ms, 500cycles)
Tue May 20 07:44:16 CEST 2014: 67: No solution found.
Tue May 20 07:44:17 CEST 2014: 68: finished (357ms, 500cycles)
Tue May 20 07:44:17 CEST 2014: 68: No solution found.
Tue May 20 07:44:17 CEST 2014: 69: finished (336ms, 500cycles)
Tue May 20 07:44:17 CEST 2014: 69: No solution found.
Tue May 20 07:44:17 CEST 2014: 70: finished (369ms, 500cycles)
Tue May 20 07:44:17 CEST 2014: 70: No solution found.
Tue May 20 07:44:18 CEST 2014: 71: finished (325ms, 500cycles)
Tue May 20 07:44:18 CEST 2014: 71: No solution found.
Tue May 20 07:44:18 CEST 2014: 72: finished (318ms, 500cycles)
Tue May 20 07:44:18 CEST 2014: 72: No solution found.
Tue May 20 07:44:18 CEST 2014: 73: finished (306ms, 500cycles)
Tue May 20 07:44:18 CEST 2014: 73: No solution found.
Tue May 20 07:44:19 CEST 2014: 74: finished (342ms, 500cycles)
Tue May 20 07:44:19 CEST 2014: 74: No solution found.
Tue May 20 07:44:19 CEST 2014: 75: finished (318ms, 500cycles)
Tue May 20 07:44:19 CEST 2014: 75: No solution found.
Tue May 20 07:44:19 CEST 2014: 76: finished (317ms, 500cycles)
Tue May 20 07:44:19 CEST 2014: 76: No solution found.
Tue May 20 07:44:19 CEST 2014: 77: finished (321ms, 500cycles)
Tue May 20 07:44:19 CEST 2014: 77: No solution found.
Tue May 20 07:44:20 CEST 2014: 78: finished (353ms, 500cycles)
Tue May 20 07:44:20 CEST 2014: 78: No solution found.
Tue May 20 07:44:20 CEST 2014: 79: finished (304ms, 500cycles)
Tue May 20 07:44:20 CEST 2014: 79: No solution found.
Tue May 20 07:44:20 CEST 2014: 80: finished (344ms, 500cycles)
Tue May 20 07:44:20 CEST 2014: 80: No solution found.
Tue May 20 07:44:21 CEST 2014: 81: finished (77ms, 106cycles)
Tue May 20 07:44:21 CEST 2014: 81: Solution found.
Tue May 20 07:44:21 CEST 2014: 82: finished (358ms, 500cycles)
Tue May 20 07:44:21 CEST 2014: 82: No solution found.
Tue May 20 07:44:21 CEST 2014: 83: finished (322ms, 500cycles)
Tue May 20 07:44:21 CEST 2014: 83: No solution found.
Tue May 20 07:44:22 CEST 2014: 84: finished (367ms, 500cycles)
