Tue May 20 07:08:47 CEST 2014: Problem Count: 10
Tue May 20 07:08:47 CEST 2014: CandidatesCount: 50
Tue May 20 07:08:47 CEST 2014: Max Cycles: 500
Tue May 20 07:08:49 CEST 2014: 0: finished (2186ms, 500cycles)
Tue May 20 07:08:49 CEST 2014: 0: No solution found.
Tue May 20 07:08:52 CEST 2014: 1: finished (2951ms, 500cycles)
Tue May 20 07:08:52 CEST 2014: 1: No solution found.
Tue May 20 07:08:56 CEST 2014: 2: finished (3814ms, 500cycles)
Tue May 20 07:08:56 CEST 2014: 2: No solution found.
Tue May 20 07:08:59 CEST 2014: 3: finished (3506ms, 500cycles)
Tue May 20 07:08:59 CEST 2014: 3: No solution found.
Tue May 20 07:09:02 CEST 2014: 4: finished (2270ms, 500cycles)
Tue May 20 07:09:02 CEST 2014: 4: No solution found.
Tue May 20 07:09:05 CEST 2014: 5: finished (3514ms, 500cycles)
Tue May 20 07:09:05 CEST 2014: 5: No solution found.
Tue May 20 07:09:08 CEST 2014: 6: finished (3119ms, 500cycles)
Tue May 20 07:09:08 CEST 2014: 6: No solution found.
Tue May 20 07:09:12 CEST 2014: 7: finished (3322ms, 500cycles)
Tue May 20 07:09:12 CEST 2014: 7: No solution found.
Tue May 20 07:09:14 CEST 2014: 8: finished (2843ms, 500cycles)
Tue May 20 07:09:14 CEST 2014: 8: No solution found.
Tue May 20 07:09:16 CEST 2014: 9: finished (1619ms, 500cycles)
Tue May 20 07:09:16 CEST 2014: 9: No solution found.
Tue May 20 07:09:20 CEST 2014: 10: finished (3657ms, 500cycles)
Tue May 20 07:09:20 CEST 2014: 10: No solution found.
Tue May 20 07:09:22 CEST 2014: 11: finished (1838ms, 500cycles)
Tue May 20 07:09:22 CEST 2014: 11: No solution found.
Tue May 20 07:09:24 CEST 2014: 12: finished (2751ms, 500cycles)
Tue May 20 07:09:24 CEST 2014: 12: No solution found.
Tue May 20 07:09:27 CEST 2014: 13: finished (2908ms, 500cycles)
Tue May 20 07:09:27 CEST 2014: 13: No solution found.
Tue May 20 07:09:30 CEST 2014: 14: finished (2959ms, 500cycles)
Tue May 20 07:09:30 CEST 2014: 14: No solution found.
Tue May 20 07:09:33 CEST 2014: 15: finished (3009ms, 500cycles)
Tue May 20 07:09:33 CEST 2014: 15: No solution found.
Tue May 20 07:09:37 CEST 2014: 16: finished (3976ms, 500cycles)
Tue May 20 07:09:37 CEST 2014: 16: No solution found.
Tue May 20 07:09:40 CEST 2014: 17: finished (2477ms, 500cycles)
Tue May 20 07:09:40 CEST 2014: 17: No solution found.
Tue May 20 07:09:43 CEST 2014: 18: finished (3111ms, 500cycles)
Tue May 20 07:09:43 CEST 2014: 18: No solution found.
Tue May 20 07:09:45 CEST 2014: 19: finished (1704ms, 500cycles)
Tue May 20 07:09:45 CEST 2014: 19: No solution found.
Tue May 20 07:09:47 CEST 2014: 20: finished (2162ms, 500cycles)
Tue May 20 07:09:47 CEST 2014: 20: No solution found.
Tue May 20 07:09:50 CEST 2014: 21: finished (3563ms, 500cycles)
Tue May 20 07:09:50 CEST 2014: 21: No solution found.
Tue May 20 07:09:53 CEST 2014: 22: finished (2159ms, 500cycles)
Tue May 20 07:09:53 CEST 2014: 22: No solution found.
Tue May 20 07:09:56 CEST 2014: 23: finished (3702ms, 500cycles)
Tue May 20 07:09:56 CEST 2014: 23: No solution found.
Tue May 20 07:09:58 CEST 2014: 24: finished (1724ms, 500cycles)
Tue May 20 07:09:58 CEST 2014: 24: No solution found.
Tue May 20 07:10:00 CEST 2014: 25: finished (1561ms, 500cycles)
Tue May 20 07:10:00 CEST 2014: 25: No solution found.
Tue May 20 07:10:03 CEST 2014: 26: finished (2902ms, 500cycles)
Tue May 20 07:10:03 CEST 2014: 26: No solution found.
Tue May 20 07:10:05 CEST 2014: 27: finished (2397ms, 500cycles)
Tue May 20 07:10:05 CEST 2014: 27: No solution found.
Tue May 20 07:10:08 CEST 2014: 28: finished (3286ms, 500cycles)
Tue May 20 07:10:08 CEST 2014: 28: No solution found.
Tue May 20 07:10:12 CEST 2014: 29: finished (3854ms, 500cycles)
Tue May 20 07:10:12 CEST 2014: 29: No solution found.
Tue May 20 07:10:16 CEST 2014: 30: finished (3633ms, 500cycles)
Tue May 20 07:10:16 CEST 2014: 30: No solution found.
Tue May 20 07:10:16 CEST 2014: 31: finished (321ms, 89cycles)
Tue May 20 07:10:16 CEST 2014: 31: Solution found.
Tue May 20 07:10:18 CEST 2014: 32: finished (1688ms, 500cycles)
Tue May 20 07:10:18 CEST 2014: 32: No solution found.
Tue May 20 07:10:21 CEST 2014: 33: finished (2931ms, 500cycles)
Tue May 20 07:10:21 CEST 2014: 33: No solution found.
Tue May 20 07:10:23 CEST 2014: 34: finished (1742ms, 500cycles)
Tue May 20 07:10:23 CEST 2014: 34: No solution found.
Tue May 20 07:10:25 CEST 2014: 35: finished (1886ms, 500cycles)
Tue May 20 07:10:25 CEST 2014: 35: No solution found.
Tue May 20 07:10:28 CEST 2014: 36: finished (3348ms, 500cycles)
Tue May 20 07:10:28 CEST 2014: 36: No solution found.
Tue May 20 07:10:30 CEST 2014: 37: finished (2422ms, 500cycles)
Tue May 20 07:10:30 CEST 2014: 37: No solution found.
Tue May 20 07:10:33 CEST 2014: 38: finished (2875ms, 500cycles)
Tue May 20 07:10:33 CEST 2014: 38: No solution found.
Tue May 20 07:10:36 CEST 2014: 39: finished (3168ms, 500cycles)
Tue May 20 07:10:36 CEST 2014: 39: No solution found.
Tue May 20 07:10:40 CEST 2014: 40: finished (3197ms, 500cycles)
Tue May 20 07:10:40 CEST 2014: 40: No solution found.
Tue May 20 07:10:43 CEST 2014: 41: finished (3821ms, 500cycles)
Tue May 20 07:10:43 CEST 2014: 41: No solution found.
Tue May 20 07:10:46 CEST 2014: 42: finished (2802ms, 500cycles)
Tue May 20 07:10:46 CEST 2014: 42: No solution found.
Tue May 20 07:10:47 CEST 2014: 43: finished (302ms, 59cycles)
Tue May 20 07:10:47 CEST 2014: 43: Solution found.
Tue May 20 07:10:50 CEST 2014: 44: finished (3667ms, 500cycles)
Tue May 20 07:10:50 CEST 2014: 44: No solution found.
Tue May 20 07:10:54 CEST 2014: 45: finished (3253ms, 500cycles)
Tue May 20 07:10:54 CEST 2014: 45: No solution found.
Tue May 20 07:10:56 CEST 2014: 46: finished (2710ms, 500cycles)
Tue May 20 07:10:56 CEST 2014: 46: No solution found.
Tue May 20 07:11:00 CEST 2014: 47: finished (3320ms, 500cycles)
Tue May 20 07:11:00 CEST 2014: 47: No solution found.
Tue May 20 07:11:02 CEST 2014: 48: finished (2111ms, 500cycles)
Tue May 20 07:11:02 CEST 2014: 48: No solution found.
Tue May 20 07:11:04 CEST 2014: 49: finished (1707ms, 500cycles)
Tue May 20 07:11:04 CEST 2014: 49: No solution found.
Tue May 20 07:11:06 CEST 2014: 50: finished (2794ms, 500cycles)
Tue May 20 07:11:06 CEST 2014: 50: No solution found.
Tue May 20 07:11:08 CEST 2014: 51: finished (1853ms, 500cycles)
Tue May 20 07:11:08 CEST 2014: 51: No solution found.
Tue May 20 07:11:10 CEST 2014: 52: finished (1630ms, 500cycles)
Tue May 20 07:11:10 CEST 2014: 52: No solution found.
Tue May 20 07:11:12 CEST 2014: 53: finished (1650ms, 500cycles)
Tue May 20 07:11:12 CEST 2014: 53: No solution found.
Tue May 20 07:11:15 CEST 2014: 54: finished (3101ms, 500cycles)
Tue May 20 07:11:15 CEST 2014: 54: No solution found.
Tue May 20 07:11:18 CEST 2014: 55: finished (3698ms, 500cycles)
Tue May 20 07:11:18 CEST 2014: 55: No solution found.
Tue May 20 07:11:23 CEST 2014: 56: finished (4296ms, 500cycles)
Tue May 20 07:11:23 CEST 2014: 56: No solution found.
Tue May 20 07:11:26 CEST 2014: 57: finished (2896ms, 500cycles)
Tue May 20 07:11:26 CEST 2014: 57: No solution found.
Tue May 20 07:11:29 CEST 2014: 58: finished (2865ms, 500cycles)
Tue May 20 07:11:29 CEST 2014: 58: No solution found.
Tue May 20 07:11:32 CEST 2014: 59: finished (3478ms, 500cycles)
Tue May 20 07:11:32 CEST 2014: 59: No solution found.
Tue May 20 07:11:35 CEST 2014: 60: finished (3238ms, 500cycles)
Tue May 20 07:11:35 CEST 2014: 60: No solution found.
Tue May 20 07:11:39 CEST 2014: 61: finished (3514ms, 500cycles)
Tue May 20 07:11:39 CEST 2014: 61: No solution found.
Tue May 20 07:11:43 CEST 2014: 62: finished (3975ms, 500cycles)
Tue May 20 07:11:43 CEST 2014: 62: No solution found.
Tue May 20 07:11:46 CEST 2014: 63: finished (3438ms, 500cycles)
Tue May 20 07:11:46 CEST 2014: 63: No solution found.
Tue May 20 07:11:48 CEST 2014: 64: finished (2100ms, 500cycles)
Tue May 20 07:11:48 CEST 2014: 64: No solution found.
Tue May 20 07:11:51 CEST 2014: 65: finished (2844ms, 500cycles)
Tue May 20 07:11:51 CEST 2014: 65: No solution found.
