Tue May 20 13:51:49 CEST 2014: Problem Count: 10
Tue May 20 13:51:49 CEST 2014: CandidatesCount: 100
Tue May 20 13:51:49 CEST 2014: Max Cycles: 500
Tue May 20 13:51:54 CEST 2014: 0: finished (4534ms, 500cycles)
Tue May 20 13:51:54 CEST 2014: 0: No solution found.
Tue May 20 13:52:00 CEST 2014: 1: finished (6264ms, 500cycles)
Tue May 20 13:52:00 CEST 2014: 1: No solution found.
Tue May 20 13:52:04 CEST 2014: 2: finished (4192ms, 500cycles)
Tue May 20 13:52:04 CEST 2014: 2: No solution found.
Tue May 20 13:52:12 CEST 2014: 3: finished (7611ms, 500cycles)
Tue May 20 13:52:12 CEST 2014: 3: No solution found.
Tue May 20 13:52:19 CEST 2014: 4: finished (6444ms, 500cycles)
Tue May 20 13:52:19 CEST 2014: 4: No solution found.
Tue May 20 13:52:26 CEST 2014: 5: finished (7671ms, 500cycles)
Tue May 20 13:52:26 CEST 2014: 5: No solution found.
Tue May 20 13:52:31 CEST 2014: 6: finished (4923ms, 500cycles)
Tue May 20 13:52:31 CEST 2014: 6: No solution found.
Tue May 20 13:52:38 CEST 2014: 7: finished (6457ms, 500cycles)
Tue May 20 13:52:38 CEST 2014: 7: No solution found.
Tue May 20 13:52:42 CEST 2014: 8: finished (4000ms, 500cycles)
Tue May 20 13:52:42 CEST 2014: 8: No solution found.
Tue May 20 13:52:49 CEST 2014: 9: finished (7078ms, 500cycles)
Tue May 20 13:52:49 CEST 2014: 9: No solution found.
Tue May 20 13:52:50 CEST 2014: 10: finished (905ms, 92cycles)
Tue May 20 13:52:50 CEST 2014: 10: Solution found.
Tue May 20 13:52:55 CEST 2014: 11: finished (5168ms, 500cycles)
Tue May 20 13:52:55 CEST 2014: 11: No solution found.
Tue May 20 13:53:01 CEST 2014: 12: finished (6195ms, 500cycles)
Tue May 20 13:53:01 CEST 2014: 12: No solution found.
Tue May 20 13:53:08 CEST 2014: 13: finished (6792ms, 500cycles)
Tue May 20 13:53:08 CEST 2014: 13: No solution found.
Tue May 20 13:53:13 CEST 2014: 14: finished (5266ms, 500cycles)
Tue May 20 13:53:13 CEST 2014: 14: No solution found.
Tue May 20 13:53:20 CEST 2014: 15: finished (6915ms, 500cycles)
Tue May 20 13:53:20 CEST 2014: 15: No solution found.
Tue May 20 13:53:25 CEST 2014: 16: finished (5144ms, 500cycles)
Tue May 20 13:53:25 CEST 2014: 16: No solution found.
Tue May 20 13:53:31 CEST 2014: 17: finished (5360ms, 500cycles)
Tue May 20 13:53:31 CEST 2014: 17: No solution found.
Tue May 20 13:53:36 CEST 2014: 18: finished (4936ms, 500cycles)
Tue May 20 13:53:36 CEST 2014: 18: No solution found.
Tue May 20 13:53:41 CEST 2014: 19: finished (5890ms, 500cycles)
Tue May 20 13:53:41 CEST 2014: 19: No solution found.
Tue May 20 13:53:45 CEST 2014: 20: finished (3610ms, 500cycles)
Tue May 20 13:53:45 CEST 2014: 20: No solution found.
Tue May 20 13:53:52 CEST 2014: 21: finished (6418ms, 500cycles)
Tue May 20 13:53:52 CEST 2014: 21: No solution found.
Tue May 20 13:53:54 CEST 2014: 22: finished (2821ms, 500cycles)
Tue May 20 13:53:54 CEST 2014: 22: No solution found.
Tue May 20 13:54:01 CEST 2014: 23: finished (6874ms, 500cycles)
Tue May 20 13:54:01 CEST 2014: 23: No solution found.
Tue May 20 13:54:07 CEST 2014: 24: finished (5862ms, 500cycles)
Tue May 20 13:54:07 CEST 2014: 24: No solution found.
Tue May 20 13:54:15 CEST 2014: 25: finished (7664ms, 500cycles)
Tue May 20 13:54:15 CEST 2014: 25: No solution found.
Tue May 20 13:54:18 CEST 2014: 26: finished (3438ms, 365cycles)
