Tue May 20 07:26:56 CEST 2014: Problem Count: 10
Tue May 20 07:26:56 CEST 2014: CandidatesCount: 100
Tue May 20 07:26:56 CEST 2014: Max Cycles: 500
Tue May 20 07:27:01 CEST 2014: 0: finished (4502ms, 500cycles)
Tue May 20 07:27:01 CEST 2014: 0: No solution found.
Tue May 20 07:27:08 CEST 2014: 1: finished (7238ms, 500cycles)
Tue May 20 07:27:08 CEST 2014: 1: No solution found.
Tue May 20 07:27:14 CEST 2014: 2: finished (5671ms, 500cycles)
Tue May 20 07:27:14 CEST 2014: 2: No solution found.
Tue May 20 07:27:21 CEST 2014: 3: finished (6894ms, 500cycles)
Tue May 20 07:27:21 CEST 2014: 3: No solution found.
Tue May 20 07:27:24 CEST 2014: 4: finished (3122ms, 500cycles)
Tue May 20 07:27:24 CEST 2014: 4: No solution found.
Tue May 20 07:27:29 CEST 2014: 5: finished (5253ms, 500cycles)
Tue May 20 07:27:29 CEST 2014: 5: No solution found.
Tue May 20 07:27:37 CEST 2014: 6: finished (7532ms, 500cycles)
Tue May 20 07:27:37 CEST 2014: 6: No solution found.
Tue May 20 07:27:43 CEST 2014: 7: finished (5834ms, 500cycles)
Tue May 20 07:27:43 CEST 2014: 7: No solution found.
Tue May 20 07:27:47 CEST 2014: 8: finished (4576ms, 500cycles)
Tue May 20 07:27:47 CEST 2014: 8: No solution found.
Tue May 20 07:27:53 CEST 2014: 9: finished (6183ms, 500cycles)
Tue May 20 07:27:53 CEST 2014: 9: No solution found.
Tue May 20 07:27:59 CEST 2014: 10: finished (6034ms, 500cycles)
Tue May 20 07:27:59 CEST 2014: 10: No solution found.
Tue May 20 07:28:04 CEST 2014: 11: finished (4398ms, 500cycles)
Tue May 20 07:28:04 CEST 2014: 11: No solution found.
Tue May 20 07:28:09 CEST 2014: 12: finished (4823ms, 500cycles)
Tue May 20 07:28:09 CEST 2014: 12: No solution found.
Tue May 20 07:28:13 CEST 2014: 13: finished (4619ms, 500cycles)
Tue May 20 07:28:13 CEST 2014: 13: No solution found.
Tue May 20 07:28:20 CEST 2014: 14: finished (6471ms, 500cycles)
Tue May 20 07:28:20 CEST 2014: 14: No solution found.
Tue May 20 07:28:25 CEST 2014: 15: finished (4871ms, 500cycles)
Tue May 20 07:28:25 CEST 2014: 15: No solution found.
Tue May 20 07:28:28 CEST 2014: 16: finished (3562ms, 500cycles)
Tue May 20 07:28:28 CEST 2014: 16: No solution found.
Tue May 20 07:28:32 CEST 2014: 17: finished (3727ms, 500cycles)
Tue May 20 07:28:32 CEST 2014: 17: No solution found.
Tue May 20 07:28:36 CEST 2014: 18: finished (3646ms, 500cycles)
Tue May 20 07:28:36 CEST 2014: 18: No solution found.
Tue May 20 07:28:41 CEST 2014: 19: finished (5184ms, 500cycles)
Tue May 20 07:28:41 CEST 2014: 19: No solution found.
Tue May 20 07:28:49 CEST 2014: 20: finished (8173ms, 500cycles)
Tue May 20 07:28:49 CEST 2014: 20: No solution found.
Tue May 20 07:28:53 CEST 2014: 21: finished (4231ms, 500cycles)
Tue May 20 07:28:53 CEST 2014: 21: No solution found.
Tue May 20 07:28:58 CEST 2014: 22: finished (4252ms, 500cycles)
Tue May 20 07:28:58 CEST 2014: 22: No solution found.
Tue May 20 07:29:03 CEST 2014: 23: finished (5450ms, 500cycles)
Tue May 20 07:29:03 CEST 2014: 23: No solution found.
Tue May 20 07:29:10 CEST 2014: 24: finished (6511ms, 500cycles)
Tue May 20 07:29:10 CEST 2014: 24: No solution found.
Tue May 20 07:29:16 CEST 2014: 25: finished (6486ms, 500cycles)
Tue May 20 07:29:16 CEST 2014: 25: No solution found.
Tue May 20 07:29:22 CEST 2014: 26: finished (5697ms, 500cycles)
Tue May 20 07:29:22 CEST 2014: 26: No solution found.
Tue May 20 07:29:28 CEST 2014: 27: finished (5960ms, 500cycles)
Tue May 20 07:29:28 CEST 2014: 27: No solution found.
Tue May 20 07:29:33 CEST 2014: 28: finished (5138ms, 500cycles)
Tue May 20 07:29:33 CEST 2014: 28: No solution found.
Tue May 20 07:29:39 CEST 2014: 29: finished (5704ms, 500cycles)
Tue May 20 07:29:39 CEST 2014: 29: No solution found.
Tue May 20 07:29:42 CEST 2014: 30: finished (3508ms, 500cycles)
Tue May 20 07:29:42 CEST 2014: 30: No solution found.
Tue May 20 07:29:45 CEST 2014: 31: finished (3075ms, 403cycles)
Tue May 20 07:29:45 CEST 2014: 31: Solution found.
Tue May 20 07:29:52 CEST 2014: 32: finished (7087ms, 500cycles)
Tue May 20 07:29:52 CEST 2014: 32: No solution found.
Tue May 20 07:29:56 CEST 2014: 33: finished (3485ms, 500cycles)
Tue May 20 07:29:56 CEST 2014: 33: No solution found.
Tue May 20 07:30:02 CEST 2014: 34: finished (5717ms, 500cycles)
Tue May 20 07:30:02 CEST 2014: 34: No solution found.
Tue May 20 07:30:05 CEST 2014: 35: finished (3691ms, 500cycles)
Tue May 20 07:30:05 CEST 2014: 35: No solution found.
Tue May 20 07:30:10 CEST 2014: 36: finished (4493ms, 500cycles)
Tue May 20 07:30:10 CEST 2014: 36: No solution found.
Tue May 20 07:30:16 CEST 2014: 37: finished (5576ms, 500cycles)
Tue May 20 07:30:16 CEST 2014: 37: No solution found.
Tue May 20 07:30:21 CEST 2014: 38: finished (5631ms, 500cycles)
Tue May 20 07:30:21 CEST 2014: 38: No solution found.
Tue May 20 07:30:28 CEST 2014: 39: finished (7250ms, 500cycles)
Tue May 20 07:30:28 CEST 2014: 39: No solution found.
Tue May 20 07:30:33 CEST 2014: 40: finished (4866ms, 500cycles)
Tue May 20 07:30:33 CEST 2014: 40: No solution found.
Tue May 20 07:30:43 CEST 2014: 41: finished (9330ms, 500cycles)
Tue May 20 07:30:43 CEST 2014: 41: No solution found.
Tue May 20 07:30:50 CEST 2014: 42: finished (7076ms, 500cycles)
Tue May 20 07:30:50 CEST 2014: 42: No solution found.
Tue May 20 07:30:55 CEST 2014: 43: finished (4814ms, 500cycles)
Tue May 20 07:30:55 CEST 2014: 43: No solution found.
Tue May 20 07:31:01 CEST 2014: 44: finished (6827ms, 500cycles)
Tue May 20 07:31:01 CEST 2014: 44: No solution found.
Tue May 20 07:31:06 CEST 2014: 45: finished (4493ms, 500cycles)
Tue May 20 07:31:06 CEST 2014: 45: No solution found.
Tue May 20 07:31:13 CEST 2014: 46: finished (6669ms, 500cycles)
Tue May 20 07:31:13 CEST 2014: 46: No solution found.
Tue May 20 07:31:18 CEST 2014: 47: finished (5094ms, 500cycles)
Tue May 20 07:31:18 CEST 2014: 47: No solution found.
Tue May 20 07:31:21 CEST 2014: 48: finished (3148ms, 500cycles)
Tue May 20 07:31:21 CEST 2014: 48: No solution found.
Tue May 20 07:31:24 CEST 2014: 49: finished (3356ms, 500cycles)
Tue May 20 07:31:24 CEST 2014: 49: No solution found.
