Sat Jan 11 19:22:03 CET 2014: Problem Count: 50
Sat Jan 11 19:22:03 CET 2014: CandidatesCount: 50
Sat Jan 11 19:22:03 CET 2014: Max Cycles: 500
Sat Jan 11 19:22:03 CET 2014: 0: finished (643ms, 500cycles)
Sat Jan 11 19:22:03 CET 2014: 0: No solution found.
Sat Jan 11 19:22:04 CET 2014: 1: finished (727ms, 500cycles)
Sat Jan 11 19:22:04 CET 2014: 1: No solution found.
Sat Jan 11 19:22:05 CET 2014: 2: finished (1327ms, 500cycles)
Sat Jan 11 19:22:05 CET 2014: 2: No solution found.
Sat Jan 11 19:22:07 CET 2014: 3: finished (1243ms, 500cycles)
Sat Jan 11 19:22:07 CET 2014: 3: No solution found.
Sat Jan 11 19:22:08 CET 2014: 4: finished (1252ms, 500cycles)
Sat Jan 11 19:22:08 CET 2014: 4: No solution found.
Sat Jan 11 19:22:09 CET 2014: 5: finished (1095ms, 500cycles)
Sat Jan 11 19:22:09 CET 2014: 5: No solution found.
Sat Jan 11 19:22:10 CET 2014: 6: finished (1093ms, 500cycles)
Sat Jan 11 19:22:10 CET 2014: 6: No solution found.
Sat Jan 11 19:22:11 CET 2014: 7: finished (561ms, 500cycles)
Sat Jan 11 19:22:11 CET 2014: 7: No solution found.
Sat Jan 11 19:22:11 CET 2014: 8: finished (497ms, 500cycles)
Sat Jan 11 19:22:11 CET 2014: 8: No solution found.
Sat Jan 11 19:22:12 CET 2014: 9: finished (475ms, 500cycles)
Sat Jan 11 19:22:12 CET 2014: 9: No solution found.
Sat Jan 11 19:22:12 CET 2014: 10: finished (547ms, 500cycles)
Sat Jan 11 19:22:12 CET 2014: 10: No solution found.
Sat Jan 11 19:22:13 CET 2014: 11: finished (503ms, 500cycles)
Sat Jan 11 19:22:13 CET 2014: 11: No solution found.
Sat Jan 11 19:22:13 CET 2014: 12: finished (622ms, 500cycles)
Sat Jan 11 19:22:13 CET 2014: 12: No solution found.
Sat Jan 11 19:22:14 CET 2014: 13: finished (434ms, 500cycles)
Sat Jan 11 19:22:14 CET 2014: 13: No solution found.
Sat Jan 11 19:22:14 CET 2014: 14: finished (495ms, 500cycles)
Sat Jan 11 19:22:14 CET 2014: 14: No solution found.
Sat Jan 11 19:22:15 CET 2014: 15: finished (537ms, 500cycles)
Sat Jan 11 19:22:15 CET 2014: 15: No solution found.
Sat Jan 11 19:22:15 CET 2014: 16: finished (456ms, 500cycles)
Sat Jan 11 19:22:15 CET 2014: 16: No solution found.
Sat Jan 11 19:22:16 CET 2014: 17: finished (545ms, 500cycles)
Sat Jan 11 19:22:16 CET 2014: 17: No solution found.
Sat Jan 11 19:22:16 CET 2014: 18: finished (576ms, 500cycles)
Sat Jan 11 19:22:16 CET 2014: 18: No solution found.
Sat Jan 11 19:22:17 CET 2014: 19: finished (465ms, 500cycles)
Sat Jan 11 19:22:17 CET 2014: 19: No solution found.
Sat Jan 11 19:22:17 CET 2014: 20: finished (451ms, 500cycles)
Sat Jan 11 19:22:17 CET 2014: 20: No solution found.
Sat Jan 11 19:22:18 CET 2014: 21: finished (467ms, 500cycles)
Sat Jan 11 19:22:18 CET 2014: 21: No solution found.
Sat Jan 11 19:22:18 CET 2014: 22: finished (495ms, 500cycles)
Sat Jan 11 19:22:18 CET 2014: 22: No solution found.
Sat Jan 11 19:22:19 CET 2014: 23: finished (654ms, 500cycles)
Sat Jan 11 19:22:19 CET 2014: 23: No solution found.
Sat Jan 11 19:22:20 CET 2014: 24: finished (1459ms, 500cycles)
Sat Jan 11 19:22:20 CET 2014: 24: No solution found.
Sat Jan 11 19:22:22 CET 2014: 25: finished (1633ms, 500cycles)
Sat Jan 11 19:22:22 CET 2014: 25: No solution found.
Sat Jan 11 19:22:24 CET 2014: 26: finished (1853ms, 500cycles)
