Sat Jan 11 17:12:29 CET 2014: Problem Count: 10
Sat Jan 11 17:12:29 CET 2014: CandidatesCount: 40
Sat Jan 11 17:12:29 CET 2014: Max Cycles: 500
Sat Jan 11 17:12:29 CET 2014: 0: finished (269ms, 500cycles)
Sat Jan 11 17:12:29 CET 2014: 0: No solution found.
Sat Jan 11 17:12:30 CET 2014: 1: finished (300ms, 500cycles)
Sat Jan 11 17:12:30 CET 2014: 1: No solution found.
Sat Jan 11 17:12:30 CET 2014: 2: finished (348ms, 500cycles)
Sat Jan 11 17:12:30 CET 2014: 2: No solution found.
Sat Jan 11 17:12:30 CET 2014: 3: finished (327ms, 500cycles)
Sat Jan 11 17:12:30 CET 2014: 3: No solution found.
Sat Jan 11 17:12:31 CET 2014: 4: finished (338ms, 500cycles)
Sat Jan 11 17:12:31 CET 2014: 4: No solution found.
Sat Jan 11 17:12:31 CET 2014: 5: finished (277ms, 500cycles)
Sat Jan 11 17:12:31 CET 2014: 5: No solution found.
Sat Jan 11 17:12:31 CET 2014: 6: finished (318ms, 500cycles)
Sat Jan 11 17:12:31 CET 2014: 6: No solution found.
Sat Jan 11 17:12:32 CET 2014: 7: finished (347ms, 500cycles)
Sat Jan 11 17:12:32 CET 2014: 7: No solution found.
Sat Jan 11 17:12:32 CET 2014: 8: finished (240ms, 500cycles)
Sat Jan 11 17:12:32 CET 2014: 8: No solution found.
Sat Jan 11 17:12:32 CET 2014: 9: finished (269ms, 500cycles)
Sat Jan 11 17:12:32 CET 2014: 9: No solution found.
Sat Jan 11 17:12:33 CET 2014: 10: finished (349ms, 500cycles)
Sat Jan 11 17:12:33 CET 2014: 10: No solution found.
Sat Jan 11 17:12:33 CET 2014: 11: finished (215ms, 500cycles)
Sat Jan 11 17:12:33 CET 2014: 11: No solution found.
Sat Jan 11 17:12:33 CET 2014: 12: finished (226ms, 500cycles)
Sat Jan 11 17:12:33 CET 2014: 12: No solution found.
Sat Jan 11 17:12:33 CET 2014: 13: finished (241ms, 500cycles)
Sat Jan 11 17:12:33 CET 2014: 13: No solution found.
Sat Jan 11 17:12:34 CET 2014: 14: finished (480ms, 500cycles)
Sat Jan 11 17:12:34 CET 2014: 14: No solution found.
Sat Jan 11 17:12:34 CET 2014: 15: finished (751ms, 500cycles)
Sat Jan 11 17:12:34 CET 2014: 15: No solution found.
Sat Jan 11 17:12:35 CET 2014: 16: finished (713ms, 500cycles)
Sat Jan 11 17:12:35 CET 2014: 16: No solution found.
Sat Jan 11 17:12:36 CET 2014: 17: finished (824ms, 500cycles)
Sat Jan 11 17:12:36 CET 2014: 17: No solution found.
Sat Jan 11 17:12:37 CET 2014: 18: finished (574ms, 500cycles)
Sat Jan 11 17:12:37 CET 2014: 18: No solution found.
Sat Jan 11 17:12:37 CET 2014: 19: finished (555ms, 500cycles)
Sat Jan 11 17:12:37 CET 2014: 19: No solution found.
Sat Jan 11 17:12:38 CET 2014: 20: finished (606ms, 500cycles)
Sat Jan 11 17:12:38 CET 2014: 20: No solution found.
Sat Jan 11 17:12:38 CET 2014: 21: finished (577ms, 500cycles)
Sat Jan 11 17:12:38 CET 2014: 21: No solution found.
Sat Jan 11 17:12:39 CET 2014: 22: finished (314ms, 500cycles)
Sat Jan 11 17:12:39 CET 2014: 22: No solution found.
Sat Jan 11 17:12:39 CET 2014: 23: finished (366ms, 500cycles)
Sat Jan 11 17:12:39 CET 2014: 23: No solution found.
Sat Jan 11 17:12:39 CET 2014: 24: finished (325ms, 500cycles)
Sat Jan 11 17:12:39 CET 2014: 24: No solution found.
Sat Jan 11 17:12:40 CET 2014: 25: finished (294ms, 500cycles)
Sat Jan 11 17:12:40 CET 2014: 25: No solution found.
Sat Jan 11 17:12:40 CET 2014: 26: finished (228ms, 500cycles)
Sat Jan 11 17:12:40 CET 2014: 26: No solution found.
Sat Jan 11 17:12:40 CET 2014: 27: finished (303ms, 500cycles)
Sat Jan 11 17:12:40 CET 2014: 27: No solution found.
Sat Jan 11 17:12:40 CET 2014: 28: finished (312ms, 500cycles)
Sat Jan 11 17:12:40 CET 2014: 28: No solution found.
Sat Jan 11 17:12:41 CET 2014: 29: finished (277ms, 500cycles)
Sat Jan 11 17:12:41 CET 2014: 29: No solution found.
Sat Jan 11 17:12:41 CET 2014: 30: finished (192ms, 500cycles)
Sat Jan 11 17:12:41 CET 2014: 30: No solution found.
Sat Jan 11 17:12:41 CET 2014: 31: finished (260ms, 500cycles)
Sat Jan 11 17:12:41 CET 2014: 31: No solution found.
Sat Jan 11 17:12:41 CET 2014: 32: finished (206ms, 500cycles)
Sat Jan 11 17:12:41 CET 2014: 32: No solution found.
Sat Jan 11 17:12:42 CET 2014: 33: finished (275ms, 500cycles)
Sat Jan 11 17:12:42 CET 2014: 33: No solution found.
Sat Jan 11 17:12:42 CET 2014: 34: finished (256ms, 500cycles)
Sat Jan 11 17:12:42 CET 2014: 34: No solution found.
Sat Jan 11 17:12:42 CET 2014: 35: finished (345ms, 500cycles)
Sat Jan 11 17:12:42 CET 2014: 35: No solution found.
Sat Jan 11 17:12:42 CET 2014: 36: finished (185ms, 500cycles)
Sat Jan 11 17:12:42 CET 2014: 36: No solution found.
Sat Jan 11 17:12:43 CET 2014: 37: finished (282ms, 500cycles)
Sat Jan 11 17:12:43 CET 2014: 37: No solution found.
Sat Jan 11 17:12:43 CET 2014: 38: finished (268ms, 500cycles)
Sat Jan 11 17:12:43 CET 2014: 38: No solution found.
Sat Jan 11 17:12:43 CET 2014: 39: finished (188ms, 500cycles)
Sat Jan 11 17:12:43 CET 2014: 39: No solution found.
Sat Jan 11 17:12:44 CET 2014: 40: finished (303ms, 500cycles)
Sat Jan 11 17:12:44 CET 2014: 40: No solution found.
Sat Jan 11 17:12:44 CET 2014: 41: finished (307ms, 500cycles)
Sat Jan 11 17:12:44 CET 2014: 41: No solution found.
Sat Jan 11 17:12:44 CET 2014: 42: finished (326ms, 500cycles)
Sat Jan 11 17:12:44 CET 2014: 42: No solution found.
Sat Jan 11 17:12:45 CET 2014: 43: finished (422ms, 500cycles)
Sat Jan 11 17:12:45 CET 2014: 43: No solution found.
Sat Jan 11 17:12:45 CET 2014: 44: finished (329ms, 500cycles)
Sat Jan 11 17:12:45 CET 2014: 44: No solution found.
Sat Jan 11 17:12:45 CET 2014: 45: finished (229ms, 500cycles)
Sat Jan 11 17:12:45 CET 2014: 45: No solution found.
Sat Jan 11 17:12:45 CET 2014: 46: finished (314ms, 500cycles)
Sat Jan 11 17:12:45 CET 2014: 46: No solution found.
Sat Jan 11 17:12:46 CET 2014: 47: finished (397ms, 500cycles)
Sat Jan 11 17:12:46 CET 2014: 47: No solution found.
Sat Jan 11 17:12:46 CET 2014: 48: finished (254ms, 500cycles)
Sat Jan 11 17:12:46 CET 2014: 48: No solution found.
Sat Jan 11 17:12:46 CET 2014: 49: finished (206ms, 500cycles)
Sat Jan 11 17:12:46 CET 2014: 49: No solution found.
Sat Jan 11 17:12:47 CET 2014: 50: finished (352ms, 500cycles)
Sat Jan 11 17:12:47 CET 2014: 50: No solution found.
Sat Jan 11 17:12:47 CET 2014: 51: finished (283ms, 500cycles)
Sat Jan 11 17:12:47 CET 2014: 51: No solution found.
Sat Jan 11 17:12:47 CET 2014: 52: finished (283ms, 500cycles)
Sat Jan 11 17:12:47 CET 2014: 52: No solution found.
Sat Jan 11 17:12:48 CET 2014: 53: finished (267ms, 500cycles)
Sat Jan 11 17:12:48 CET 2014: 53: No solution found.
Sat Jan 11 17:12:48 CET 2014: 54: finished (204ms, 500cycles)
Sat Jan 11 17:12:48 CET 2014: 54: No solution found.
Sat Jan 11 17:12:48 CET 2014: 55: finished (153ms, 500cycles)
Sat Jan 11 17:12:48 CET 2014: 55: No solution found.
Sat Jan 11 17:12:48 CET 2014: 56: finished (279ms, 500cycles)
Sat Jan 11 17:12:48 CET 2014: 56: No solution found.
Sat Jan 11 17:12:48 CET 2014: 57: finished (174ms, 500cycles)
Sat Jan 11 17:12:48 CET 2014: 57: No solution found.
Sat Jan 11 17:12:49 CET 2014: 58: finished (257ms, 500cycles)
Sat Jan 11 17:12:49 CET 2014: 58: No solution found.
Sat Jan 11 17:12:49 CET 2014: 59: finished (267ms, 500cycles)
Sat Jan 11 17:12:49 CET 2014: 59: No solution found.
Sat Jan 11 17:12:50 CET 2014: 60: finished (663ms, 500cycles)
Sat Jan 11 17:12:50 CET 2014: 60: No solution found.
Sat Jan 11 17:12:51 CET 2014: 61: finished (1087ms, 500cycles)
Sat Jan 11 17:12:51 CET 2014: 61: No solution found.
Sat Jan 11 17:12:51 CET 2014: 62: finished (724ms, 500cycles)
Sat Jan 11 17:12:51 CET 2014: 62: No solution found.
Sat Jan 11 17:12:52 CET 2014: 63: finished (741ms, 500cycles)
Sat Jan 11 17:12:52 CET 2014: 63: No solution found.
Sat Jan 11 17:12:53 CET 2014: 64: finished (895ms, 500cycles)
Sat Jan 11 17:12:53 CET 2014: 64: No solution found.
Sat Jan 11 17:12:54 CET 2014: 65: finished (762ms, 500cycles)
Sat Jan 11 17:12:54 CET 2014: 65: No solution found.
Sat Jan 11 17:12:55 CET 2014: 66: finished (951ms, 500cycles)
Sat Jan 11 17:12:55 CET 2014: 66: No solution found.
Sat Jan 11 17:12:55 CET 2014: 67: finished (557ms, 500cycles)
Sat Jan 11 17:12:55 CET 2014: 67: No solution found.
Sat Jan 11 17:12:55 CET 2014: 68: finished (185ms, 500cycles)
Sat Jan 11 17:12:55 CET 2014: 68: No solution found.
Sat Jan 11 17:12:56 CET 2014: 69: finished (228ms, 500cycles)
Sat Jan 11 17:12:56 CET 2014: 69: No solution found.
Sat Jan 11 17:12:56 CET 2014: 70: finished (317ms, 500cycles)
Sat Jan 11 17:12:56 CET 2014: 70: No solution found.
Sat Jan 11 17:12:56 CET 2014: 71: finished (277ms, 500cycles)
