Sat Jan 11 20:22:26 CET 2014: Problem Count: 40
Sat Jan 11 20:22:26 CET 2014: CandidatesCount: 20
Sat Jan 11 20:22:26 CET 2014: Max Cycles: 500
Sat Jan 11 20:22:26 CET 2014: 0: finished (113ms, 500cycles)
Sat Jan 11 20:22:26 CET 2014: 0: No solution found.
Sat Jan 11 20:22:27 CET 2014: 1: finished (114ms, 500cycles)
Sat Jan 11 20:22:27 CET 2014: 1: No solution found.
Sat Jan 11 20:22:27 CET 2014: 2: finished (110ms, 500cycles)
Sat Jan 11 20:22:27 CET 2014: 2: No solution found.
Sat Jan 11 20:22:27 CET 2014: 3: finished (2ms, 9cycles)
Sat Jan 11 20:22:27 CET 2014: 3: Solution found.
Sat Jan 11 20:22:27 CET 2014: 4: finished (118ms, 500cycles)
Sat Jan 11 20:22:27 CET 2014: 4: No solution found.
Sat Jan 11 20:22:27 CET 2014: 5: finished (119ms, 500cycles)
Sat Jan 11 20:22:27 CET 2014: 5: No solution found.
Sat Jan 11 20:22:27 CET 2014: 6: finished (117ms, 500cycles)
Sat Jan 11 20:22:27 CET 2014: 6: No solution found.
Sat Jan 11 20:22:27 CET 2014: 7: finished (120ms, 500cycles)
Sat Jan 11 20:22:27 CET 2014: 7: No solution found.
Sat Jan 11 20:22:27 CET 2014: 8: finished (129ms, 500cycles)
Sat Jan 11 20:22:27 CET 2014: 8: No solution found.
Sat Jan 11 20:22:27 CET 2014: 9: finished (127ms, 500cycles)
Sat Jan 11 20:22:27 CET 2014: 9: No solution found.
Sat Jan 11 20:22:28 CET 2014: 10: finished (127ms, 500cycles)
Sat Jan 11 20:22:28 CET 2014: 10: No solution found.
Sat Jan 11 20:22:28 CET 2014: 11: finished (119ms, 500cycles)
Sat Jan 11 20:22:28 CET 2014: 11: No solution found.
Sat Jan 11 20:22:28 CET 2014: 12: finished (121ms, 500cycles)
Sat Jan 11 20:22:28 CET 2014: 12: No solution found.
Sat Jan 11 20:22:28 CET 2014: 13: finished (125ms, 500cycles)
Sat Jan 11 20:22:28 CET 2014: 13: No solution found.
Sat Jan 11 20:22:28 CET 2014: 14: finished (114ms, 500cycles)
Sat Jan 11 20:22:28 CET 2014: 14: No solution found.
Sat Jan 11 20:22:28 CET 2014: 15: finished (115ms, 500cycles)
Sat Jan 11 20:22:28 CET 2014: 15: No solution found.
Sat Jan 11 20:22:28 CET 2014: 16: finished (114ms, 500cycles)
Sat Jan 11 20:22:28 CET 2014: 16: No solution found.
Sat Jan 11 20:22:28 CET 2014: 17: finished (118ms, 500cycles)
Sat Jan 11 20:22:28 CET 2014: 17: No solution found.
Sat Jan 11 20:22:29 CET 2014: 18: finished (119ms, 500cycles)
Sat Jan 11 20:22:29 CET 2014: 18: No solution found.
Sat Jan 11 20:22:29 CET 2014: 19: finished (116ms, 500cycles)
Sat Jan 11 20:22:29 CET 2014: 19: No solution found.
Sat Jan 11 20:22:29 CET 2014: 20: finished (114ms, 500cycles)
Sat Jan 11 20:22:29 CET 2014: 20: No solution found.
Sat Jan 11 20:22:29 CET 2014: 21: finished (6ms, 26cycles)
Sat Jan 11 20:22:29 CET 2014: 21: Solution found.
Sat Jan 11 20:22:29 CET 2014: 22: finished (112ms, 500cycles)
Sat Jan 11 20:22:29 CET 2014: 22: No solution found.
Sat Jan 11 20:22:29 CET 2014: 23: finished (129ms, 500cycles)
Sat Jan 11 20:22:29 CET 2014: 23: No solution found.
Sat Jan 11 20:22:29 CET 2014: 24: finished (123ms, 500cycles)
Sat Jan 11 20:22:29 CET 2014: 24: No solution found.
Sat Jan 11 20:22:29 CET 2014: 25: finished (126ms, 500cycles)
Sat Jan 11 20:22:29 CET 2014: 25: No solution found.
Sat Jan 11 20:22:29 CET 2014: 26: finished (5ms, 17cycles)
Sat Jan 11 20:22:29 CET 2014: 26: Solution found.
Sat Jan 11 20:22:29 CET 2014: 27: finished (119ms, 500cycles)
Sat Jan 11 20:22:29 CET 2014: 27: No solution found.
Sat Jan 11 20:22:29 CET 2014: 28: finished (113ms, 500cycles)
Sat Jan 11 20:22:29 CET 2014: 28: No solution found.
Sat Jan 11 20:22:30 CET 2014: 29: finished (116ms, 500cycles)
Sat Jan 11 20:22:30 CET 2014: 29: No solution found.
Sat Jan 11 20:22:30 CET 2014: 30: finished (3ms, 10cycles)
Sat Jan 11 20:22:30 CET 2014: 30: Solution found.
Sat Jan 11 20:22:30 CET 2014: 31: finished (113ms, 500cycles)
Sat Jan 11 20:22:30 CET 2014: 31: No solution found.
Sat Jan 11 20:22:30 CET 2014: 32: finished (113ms, 500cycles)
Sat Jan 11 20:22:30 CET 2014: 32: No solution found.
Sat Jan 11 20:22:30 CET 2014: 33: finished (117ms, 500cycles)
Sat Jan 11 20:22:30 CET 2014: 33: No solution found.
Sat Jan 11 20:22:30 CET 2014: 34: finished (112ms, 500cycles)
Sat Jan 11 20:22:30 CET 2014: 34: No solution found.
Sat Jan 11 20:22:30 CET 2014: 35: finished (117ms, 500cycles)
Sat Jan 11 20:22:30 CET 2014: 35: No solution found.
Sat Jan 11 20:22:30 CET 2014: 36: finished (115ms, 500cycles)
Sat Jan 11 20:22:30 CET 2014: 36: No solution found.
Sat Jan 11 20:22:30 CET 2014: 37: finished (121ms, 500cycles)
Sat Jan 11 20:22:30 CET 2014: 37: No solution found.
Sat Jan 11 20:22:31 CET 2014: 38: finished (112ms, 500cycles)
Sat Jan 11 20:22:31 CET 2014: 38: No solution found.
Sat Jan 11 20:22:31 CET 2014: 39: finished (115ms, 500cycles)
Sat Jan 11 20:22:31 CET 2014: 39: No solution found.
Sat Jan 11 20:22:31 CET 2014: 40: finished (114ms, 500cycles)
Sat Jan 11 20:22:31 CET 2014: 40: No solution found.
