Sat Jan 11 21:11:18 CET 2014: Problem Count: 40
Sat Jan 11 21:11:18 CET 2014: CandidatesCount: 40
Sat Jan 11 21:11:18 CET 2014: Max Cycles: 500
Sat Jan 11 21:11:18 CET 2014: 0: finished (271ms, 500cycles)
Sat Jan 11 21:11:18 CET 2014: 0: No solution found.
Sat Jan 11 21:11:19 CET 2014: 1: finished (353ms, 500cycles)
Sat Jan 11 21:11:19 CET 2014: 1: No solution found.
Sat Jan 11 21:11:19 CET 2014: 2: finished (341ms, 500cycles)
Sat Jan 11 21:11:19 CET 2014: 2: No solution found.
Sat Jan 11 21:11:19 CET 2014: 3: finished (271ms, 500cycles)
Sat Jan 11 21:11:19 CET 2014: 3: No solution found.
Sat Jan 11 21:11:20 CET 2014: 4: finished (356ms, 500cycles)
Sat Jan 11 21:11:20 CET 2014: 4: No solution found.
Sat Jan 11 21:11:20 CET 2014: 5: finished (256ms, 500cycles)
Sat Jan 11 21:11:20 CET 2014: 5: No solution found.
Sat Jan 11 21:11:20 CET 2014: 6: finished (288ms, 500cycles)
Sat Jan 11 21:11:20 CET 2014: 6: No solution found.
Sat Jan 11 21:11:20 CET 2014: 7: finished (268ms, 500cycles)
Sat Jan 11 21:11:20 CET 2014: 7: No solution found.
Sat Jan 11 21:11:21 CET 2014: 8: finished (406ms, 500cycles)
Sat Jan 11 21:11:21 CET 2014: 8: No solution found.
Sat Jan 11 21:11:21 CET 2014: 9: finished (339ms, 500cycles)
Sat Jan 11 21:11:21 CET 2014: 9: No solution found.
Sat Jan 11 21:11:22 CET 2014: 10: finished (325ms, 500cycles)
Sat Jan 11 21:11:22 CET 2014: 10: No solution found.
Sat Jan 11 21:11:22 CET 2014: 11: finished (267ms, 500cycles)
Sat Jan 11 21:11:22 CET 2014: 11: No solution found.
Sat Jan 11 21:11:22 CET 2014: 12: finished (307ms, 500cycles)
Sat Jan 11 21:11:22 CET 2014: 12: No solution found.
Sat Jan 11 21:11:22 CET 2014: 13: finished (312ms, 500cycles)
Sat Jan 11 21:11:22 CET 2014: 13: No solution found.
Sat Jan 11 21:11:23 CET 2014: 14: finished (253ms, 500cycles)
Sat Jan 11 21:11:23 CET 2014: 14: No solution found.
Sat Jan 11 21:11:23 CET 2014: 15: finished (301ms, 500cycles)
Sat Jan 11 21:11:23 CET 2014: 15: No solution found.
Sat Jan 11 21:11:23 CET 2014: 16: finished (362ms, 500cycles)
Sat Jan 11 21:11:23 CET 2014: 16: No solution found.
Sat Jan 11 21:11:24 CET 2014: 17: finished (418ms, 500cycles)
Sat Jan 11 21:11:24 CET 2014: 17: No solution found.
Sat Jan 11 21:11:24 CET 2014: 18: finished (250ms, 500cycles)
Sat Jan 11 21:11:24 CET 2014: 18: No solution found.
Sat Jan 11 21:11:24 CET 2014: 19: finished (347ms, 500cycles)
Sat Jan 11 21:11:24 CET 2014: 19: No solution found.
Sat Jan 11 21:11:25 CET 2014: 20: finished (291ms, 500cycles)
Sat Jan 11 21:11:25 CET 2014: 20: No solution found.
Sat Jan 11 21:11:25 CET 2014: 21: finished (393ms, 500cycles)
Sat Jan 11 21:11:25 CET 2014: 21: No solution found.
Sat Jan 11 21:11:26 CET 2014: 22: finished (442ms, 500cycles)
Sat Jan 11 21:11:26 CET 2014: 22: No solution found.
Sat Jan 11 21:11:26 CET 2014: 23: finished (263ms, 500cycles)
Sat Jan 11 21:11:26 CET 2014: 23: No solution found.
Sat Jan 11 21:11:26 CET 2014: 24: finished (342ms, 500cycles)
Sat Jan 11 21:11:26 CET 2014: 24: No solution found.
Sat Jan 11 21:11:26 CET 2014: 25: finished (367ms, 500cycles)
Sat Jan 11 21:11:26 CET 2014: 25: No solution found.
Sat Jan 11 21:11:27 CET 2014: 26: finished (272ms, 500cycles)
Sat Jan 11 21:11:27 CET 2014: 26: No solution found.
