Sun Jan 12 00:06:09 CET 2014: Problem Count: 20
Sun Jan 12 00:06:09 CET 2014: CandidatesCount: 40
Sun Jan 12 00:06:09 CET 2014: Max Cycles: 500
Sun Jan 12 00:06:29 CET 2014: 83: finished (201ms, 500cycles)
Sun Jan 12 00:06:29 CET 2014: 83: No solution found.
Sun Jan 12 00:06:30 CET 2014: 84: finished (201ms, 500cycles)
Sun Jan 12 00:06:30 CET 2014: 84: No solution found.
Sun Jan 12 00:06:30 CET 2014: 85: finished (339ms, 500cycles)
Sun Jan 12 00:06:30 CET 2014: 85: No solution found.
Sun Jan 12 00:06:30 CET 2014: 86: finished (335ms, 500cycles)
Sun Jan 12 00:06:30 CET 2014: 86: No solution found.
Sun Jan 12 00:06:31 CET 2014: 87: finished (253ms, 500cycles)
Sun Jan 12 00:06:31 CET 2014: 87: No solution found.
Sun Jan 12 00:06:31 CET 2014: 88: finished (204ms, 500cycles)
Sun Jan 12 00:06:31 CET 2014: 88: No solution found.
Sun Jan 12 00:06:31 CET 2014: 89: finished (250ms, 500cycles)
Sun Jan 12 00:06:31 CET 2014: 89: No solution found.
Sun Jan 12 00:06:31 CET 2014: 90: finished (179ms, 500cycles)
Sun Jan 12 00:06:31 CET 2014: 90: No solution found.
Sun Jan 12 00:06:31 CET 2014: 91: finished (312ms, 500cycles)
Sun Jan 12 00:06:31 CET 2014: 91: No solution found.
Sun Jan 12 00:06:32 CET 2014: 92: finished (173ms, 500cycles)
Sun Jan 12 00:06:32 CET 2014: 92: No solution found.
Sun Jan 12 00:06:32 CET 2014: 93: finished (342ms, 500cycles)
Sun Jan 12 00:06:32 CET 2014: 93: No solution found.
Sun Jan 12 00:06:32 CET 2014: 94: finished (197ms, 500cycles)
Sun Jan 12 00:06:32 CET 2014: 94: No solution found.
Sun Jan 12 00:06:32 CET 2014: 95: finished (278ms, 500cycles)
Sun Jan 12 00:06:32 CET 2014: 95: No solution found.
Sun Jan 12 00:06:33 CET 2014: 96: finished (314ms, 500cycles)
Sun Jan 12 00:06:33 CET 2014: 96: No solution found.
Sun Jan 12 00:06:33 CET 2014: 97: finished (413ms, 500cycles)
Sun Jan 12 00:06:33 CET 2014: 97: No solution found.
Sun Jan 12 00:06:34 CET 2014: 98: finished (338ms, 500cycles)
Sun Jan 12 00:06:34 CET 2014: 98: No solution found.
Sun Jan 12 00:06:34 CET 2014: 99: finished (272ms, 500cycles)
Sun Jan 12 00:06:34 CET 2014: 99: No solution found.
Sun Jan 12 00:06:34 CET 2014: Solution Found: 0
Sun Jan 12 00:06:34 CET 2014: Avg cycles: 48
Sun Jan 12 00:06:34 CET 2014: Max cycles: 0
Sun Jan 12 00:06:34 CET 2014: Min cycles: 10000
Sun Jan 12 00:06:34 CET 2014: No solution found: 100
Sun Jan 12 00:06:34 CET 2014: logging finished. (runtime: 24859ms)
