Sat Jan 11 23:30:29 CET 2014: Problem Count: 50
Sat Jan 11 23:30:29 CET 2014: CandidatesCount: 40
Sat Jan 11 23:30:29 CET 2014: Max Cycles: 500
Sat Jan 11 23:30:29 CET 2014: 0: finished (342ms, 500cycles)
Sat Jan 11 23:30:29 CET 2014: 0: No solution found.
Sat Jan 11 23:30:29 CET 2014: 1: finished (331ms, 500cycles)
Sat Jan 11 23:30:29 CET 2014: 1: No solution found.
Sat Jan 11 23:30:30 CET 2014: 2: finished (334ms, 500cycles)
Sat Jan 11 23:30:30 CET 2014: 2: No solution found.
Sat Jan 11 23:30:30 CET 2014: 3: finished (379ms, 500cycles)
Sat Jan 11 23:30:30 CET 2014: 3: No solution found.
Sat Jan 11 23:30:30 CET 2014: 4: finished (410ms, 500cycles)
Sat Jan 11 23:30:30 CET 2014: 4: No solution found.
Sat Jan 11 23:30:31 CET 2014: 5: finished (374ms, 500cycles)
Sat Jan 11 23:30:31 CET 2014: 5: No solution found.
Sat Jan 11 23:30:31 CET 2014: 6: finished (354ms, 500cycles)
Sat Jan 11 23:30:31 CET 2014: 6: No solution found.
Sat Jan 11 23:30:31 CET 2014: 7: finished (394ms, 500cycles)
Sat Jan 11 23:30:31 CET 2014: 7: No solution found.
Sat Jan 11 23:30:32 CET 2014: 8: finished (356ms, 500cycles)
Sat Jan 11 23:30:32 CET 2014: 8: No solution found.
Sat Jan 11 23:30:32 CET 2014: 9: finished (386ms, 500cycles)
Sat Jan 11 23:30:32 CET 2014: 9: No solution found.
Sat Jan 11 23:30:33 CET 2014: 10: finished (343ms, 500cycles)
Sat Jan 11 23:30:33 CET 2014: 10: No solution found.
Sat Jan 11 23:30:33 CET 2014: 11: finished (398ms, 500cycles)
Sat Jan 11 23:30:33 CET 2014: 11: No solution found.
Sat Jan 11 23:30:33 CET 2014: 12: finished (399ms, 500cycles)
Sat Jan 11 23:30:33 CET 2014: 12: No solution found.
Sat Jan 11 23:30:34 CET 2014: 13: finished (362ms, 500cycles)
Sat Jan 11 23:30:34 CET 2014: 13: No solution found.
Sat Jan 11 23:30:34 CET 2014: 14: finished (370ms, 500cycles)
Sat Jan 11 23:30:34 CET 2014: 14: No solution found.
Sat Jan 11 23:30:34 CET 2014: 15: finished (403ms, 500cycles)
Sat Jan 11 23:30:34 CET 2014: 15: No solution found.
Sat Jan 11 23:30:35 CET 2014: 16: finished (376ms, 500cycles)
Sat Jan 11 23:30:35 CET 2014: 16: No solution found.
Sat Jan 11 23:30:35 CET 2014: 17: finished (312ms, 500cycles)
Sat Jan 11 23:30:35 CET 2014: 17: No solution found.
Sat Jan 11 23:30:35 CET 2014: 18: finished (312ms, 500cycles)
Sat Jan 11 23:30:35 CET 2014: 18: No solution found.
Sat Jan 11 23:30:36 CET 2014: 19: finished (325ms, 500cycles)
Sat Jan 11 23:30:36 CET 2014: 19: No solution found.
Sat Jan 11 23:30:36 CET 2014: 20: finished (416ms, 500cycles)
Sat Jan 11 23:30:36 CET 2014: 20: No solution found.
Sat Jan 11 23:30:37 CET 2014: 21: finished (343ms, 500cycles)
Sat Jan 11 23:30:37 CET 2014: 21: No solution found.
Sat Jan 11 23:30:37 CET 2014: 22: finished (385ms, 500cycles)
Sat Jan 11 23:30:37 CET 2014: 22: No solution found.
Sat Jan 11 23:30:37 CET 2014: 23: finished (312ms, 500cycles)
Sat Jan 11 23:30:37 CET 2014: 23: No solution found.
Sat Jan 11 23:30:38 CET 2014: 24: finished (351ms, 500cycles)
Sat Jan 11 23:30:38 CET 2014: 24: No solution found.
Sat Jan 11 23:30:38 CET 2014: 25: finished (444ms, 500cycles)
Sat Jan 11 23:30:38 CET 2014: 25: No solution found.
Sat Jan 11 23:30:38 CET 2014: 26: finished (442ms, 500cycles)
Sat Jan 11 23:30:38 CET 2014: 26: No solution found.
Sat Jan 11 23:30:39 CET 2014: 27: finished (404ms, 500cycles)
Sat Jan 11 23:30:39 CET 2014: 27: No solution found.
Sat Jan 11 23:30:39 CET 2014: 28: finished (462ms, 500cycles)
Sat Jan 11 23:30:39 CET 2014: 28: No solution found.
Sat Jan 11 23:30:40 CET 2014: 29: finished (392ms, 500cycles)
Sat Jan 11 23:30:40 CET 2014: 29: No solution found.
Sat Jan 11 23:30:40 CET 2014: 30: finished (401ms, 500cycles)
Sat Jan 11 23:30:40 CET 2014: 30: No solution found.
Sat Jan 11 23:30:40 CET 2014: 31: finished (338ms, 500cycles)
Sat Jan 11 23:30:40 CET 2014: 31: No solution found.
Sat Jan 11 23:30:41 CET 2014: 32: finished (353ms, 500cycles)
Sat Jan 11 23:30:41 CET 2014: 32: No solution found.
Sat Jan 11 23:30:41 CET 2014: 33: finished (351ms, 500cycles)
Sat Jan 11 23:30:41 CET 2014: 33: No solution found.
Sat Jan 11 23:30:42 CET 2014: 34: finished (433ms, 500cycles)
Sat Jan 11 23:30:42 CET 2014: 34: No solution found.
Sat Jan 11 23:30:42 CET 2014: 35: finished (430ms, 500cycles)
Sat Jan 11 23:30:42 CET 2014: 35: No solution found.
Sat Jan 11 23:30:42 CET 2014: 36: finished (358ms, 500cycles)
Sat Jan 11 23:30:42 CET 2014: 36: No solution found.
Sat Jan 11 23:30:43 CET 2014: 37: finished (340ms, 500cycles)
Sat Jan 11 23:30:43 CET 2014: 37: No solution found.
Sat Jan 11 23:30:43 CET 2014: 38: finished (361ms, 500cycles)
Sat Jan 11 23:30:43 CET 2014: 38: No solution found.
Sat Jan 11 23:30:43 CET 2014: 39: finished (321ms, 500cycles)
Sat Jan 11 23:30:43 CET 2014: 39: No solution found.
Sat Jan 11 23:30:44 CET 2014: 40: finished (383ms, 500cycles)
Sat Jan 11 23:30:44 CET 2014: 40: No solution found.
Sat Jan 11 23:30:44 CET 2014: 41: finished (383ms, 500cycles)
Sat Jan 11 23:30:44 CET 2014: 41: No solution found.
Sat Jan 11 23:30:45 CET 2014: 42: finished (319ms, 500cycles)
Sat Jan 11 23:30:45 CET 2014: 42: No solution found.
Sat Jan 11 23:30:45 CET 2014: 43: finished (364ms, 500cycles)
Sat Jan 11 23:30:45 CET 2014: 43: No solution found.
Sat Jan 11 23:30:45 CET 2014: 44: finished (374ms, 500cycles)
Sat Jan 11 23:30:45 CET 2014: 44: No solution found.
Sat Jan 11 23:30:46 CET 2014: 45: finished (448ms, 500cycles)
Sat Jan 11 23:30:46 CET 2014: 45: No solution found.
Sat Jan 11 23:30:46 CET 2014: 46: finished (444ms, 500cycles)
Sat Jan 11 23:30:46 CET 2014: 46: No solution found.
Sat Jan 11 23:30:47 CET 2014: 47: finished (384ms, 500cycles)
Sat Jan 11 23:30:47 CET 2014: 47: No solution found.
Sat Jan 11 23:30:47 CET 2014: 48: finished (422ms, 500cycles)
Sat Jan 11 23:30:47 CET 2014: 48: No solution found.
Sat Jan 11 23:30:47 CET 2014: 49: finished (419ms, 500cycles)
Sat Jan 11 23:30:47 CET 2014: 49: No solution found.
Sat Jan 11 23:30:48 CET 2014: 50: finished (371ms, 500cycles)
Sat Jan 11 23:30:48 CET 2014: 50: No solution found.
Sat Jan 11 23:30:48 CET 2014: 51: finished (359ms, 500cycles)
Sat Jan 11 23:30:48 CET 2014: 51: No solution found.
Sat Jan 11 23:30:48 CET 2014: 52: finished (343ms, 500cycles)
Sat Jan 11 23:30:48 CET 2014: 52: No solution found.
Sat Jan 11 23:30:49 CET 2014: 53: finished (333ms, 500cycles)
Sat Jan 11 23:30:49 CET 2014: 53: No solution found.
Sat Jan 11 23:30:49 CET 2014: 54: finished (352ms, 500cycles)
Sat Jan 11 23:30:49 CET 2014: 54: No solution found.
Sat Jan 11 23:30:50 CET 2014: 55: finished (400ms, 500cycles)
Sat Jan 11 23:30:50 CET 2014: 55: No solution found.
Sat Jan 11 23:30:50 CET 2014: 56: finished (434ms, 500cycles)
Sat Jan 11 23:30:50 CET 2014: 56: No solution found.
Sat Jan 11 23:30:50 CET 2014: 57: finished (514ms, 500cycles)
Sat Jan 11 23:30:50 CET 2014: 57: No solution found.
Sat Jan 11 23:30:51 CET 2014: 58: finished (323ms, 500cycles)
Sat Jan 11 23:30:51 CET 2014: 58: No solution found.
Sat Jan 11 23:30:51 CET 2014: 59: finished (349ms, 500cycles)
Sat Jan 11 23:30:51 CET 2014: 59: No solution found.
Sat Jan 11 23:30:52 CET 2014: 60: finished (385ms, 500cycles)
Sat Jan 11 23:30:52 CET 2014: 60: No solution found.
Sat Jan 11 23:30:52 CET 2014: 61: finished (326ms, 500cycles)
Sat Jan 11 23:30:52 CET 2014: 61: No solution found.
Sat Jan 11 23:30:52 CET 2014: 62: finished (365ms, 500cycles)
Sat Jan 11 23:30:52 CET 2014: 62: No solution found.
Sat Jan 11 23:30:53 CET 2014: 63: finished (443ms, 500cycles)
Sat Jan 11 23:30:53 CET 2014: 63: No solution found.
Sat Jan 11 23:30:53 CET 2014: 64: finished (412ms, 500cycles)
Sat Jan 11 23:30:53 CET 2014: 64: No solution found.
Sat Jan 11 23:30:53 CET 2014: 65: finished (363ms, 500cycles)
Sat Jan 11 23:30:53 CET 2014: 65: No solution found.
Sat Jan 11 23:30:54 CET 2014: 66: finished (384ms, 500cycles)
Sat Jan 11 23:30:54 CET 2014: 66: No solution found.
Sat Jan 11 23:30:54 CET 2014: 67: finished (363ms, 500cycles)
Sat Jan 11 23:30:54 CET 2014: 67: No solution found.
Sat Jan 11 23:30:55 CET 2014: 68: finished (391ms, 500cycles)
Sat Jan 11 23:30:55 CET 2014: 68: No solution found.
Sat Jan 11 23:30:55 CET 2014: 69: finished (368ms, 500cycles)
Sat Jan 11 23:30:55 CET 2014: 69: No solution found.
Sat Jan 11 23:30:55 CET 2014: 70: finished (423ms, 500cycles)
Sat Jan 11 23:30:55 CET 2014: 70: No solution found.
Sat Jan 11 23:30:56 CET 2014: 71: finished (481ms, 500cycles)
Sat Jan 11 23:30:56 CET 2014: 71: No solution found.
Sat Jan 11 23:30:56 CET 2014: 72: finished (357ms, 500cycles)
Sat Jan 11 23:30:56 CET 2014: 72: No solution found.
Sat Jan 11 23:30:57 CET 2014: 73: finished (392ms, 500cycles)
Sat Jan 11 23:30:57 CET 2014: 73: No solution found.
Sat Jan 11 23:30:57 CET 2014: 74: finished (333ms, 500cycles)
Sat Jan 11 23:30:57 CET 2014: 74: No solution found.
Sat Jan 11 23:30:57 CET 2014: 75: finished (411ms, 500cycles)
Sat Jan 11 23:30:57 CET 2014: 75: No solution found.
Sat Jan 11 23:30:58 CET 2014: 76: finished (456ms, 500cycles)
Sat Jan 11 23:30:58 CET 2014: 76: No solution found.
Sat Jan 11 23:30:58 CET 2014: 77: finished (393ms, 500cycles)
Sat Jan 11 23:30:58 CET 2014: 77: No solution found.
Sat Jan 11 23:30:59 CET 2014: 78: finished (371ms, 500cycles)
Sat Jan 11 23:30:59 CET 2014: 78: No solution found.
Sat Jan 11 23:30:59 CET 2014: 79: finished (331ms, 500cycles)
Sat Jan 11 23:30:59 CET 2014: 79: No solution found.
Sat Jan 11 23:30:59 CET 2014: 80: finished (365ms, 500cycles)
Sat Jan 11 23:30:59 CET 2014: 80: No solution found.
Sat Jan 11 23:31:00 CET 2014: 81: finished (374ms, 500cycles)
Sat Jan 11 23:31:00 CET 2014: 81: No solution found.
Sat Jan 11 23:31:00 CET 2014: 82: finished (319ms, 500cycles)
Sat Jan 11 23:31:00 CET 2014: 82: No solution found.
Sat Jan 11 23:31:00 CET 2014: 83: finished (327ms, 500cycles)
Sat Jan 11 23:31:00 CET 2014: 83: No solution found.
