Sat Jan 11 16:52:48 CET 2014: Problem Count: 50
Sat Jan 11 16:52:48 CET 2014: CandidatesCount: 50
Sat Jan 11 16:52:48 CET 2014: Max Cycles: 500
Sat Jan 11 16:52:48 CET 2014: 0: finished (513ms, 500cycles)
Sat Jan 11 16:52:48 CET 2014: 0: No solution found.
Sat Jan 11 16:52:49 CET 2014: 1: finished (589ms, 500cycles)
Sat Jan 11 16:52:49 CET 2014: 1: No solution found.
Sat Jan 11 16:52:49 CET 2014: 2: finished (589ms, 500cycles)
Sat Jan 11 16:52:49 CET 2014: 2: No solution found.
Sat Jan 11 16:52:50 CET 2014: 3: finished (612ms, 500cycles)
Sat Jan 11 16:52:50 CET 2014: 3: No solution found.
Sat Jan 11 16:52:50 CET 2014: 4: finished (439ms, 500cycles)
Sat Jan 11 16:52:50 CET 2014: 4: No solution found.
Sat Jan 11 16:52:51 CET 2014: 5: finished (492ms, 500cycles)
Sat Jan 11 16:52:51 CET 2014: 5: No solution found.
Sat Jan 11 16:52:51 CET 2014: 6: finished (565ms, 500cycles)
Sat Jan 11 16:52:51 CET 2014: 6: No solution found.
Sat Jan 11 16:52:52 CET 2014: 7: finished (631ms, 500cycles)
Sat Jan 11 16:52:52 CET 2014: 7: No solution found.
Sat Jan 11 16:52:53 CET 2014: 8: finished (503ms, 500cycles)
Sat Jan 11 16:52:53 CET 2014: 8: No solution found.
Sat Jan 11 16:52:53 CET 2014: 9: finished (693ms, 500cycles)
Sat Jan 11 16:52:53 CET 2014: 9: No solution found.
Sat Jan 11 16:52:54 CET 2014: 10: finished (679ms, 500cycles)
Sat Jan 11 16:52:54 CET 2014: 10: No solution found.
Sat Jan 11 16:52:55 CET 2014: 11: finished (1339ms, 500cycles)
Sat Jan 11 16:52:55 CET 2014: 11: No solution found.
Sat Jan 11 16:52:56 CET 2014: 12: finished (1233ms, 500cycles)
Sat Jan 11 16:52:56 CET 2014: 12: No solution found.
Sat Jan 11 16:52:58 CET 2014: 13: finished (1391ms, 500cycles)
Sat Jan 11 16:52:58 CET 2014: 13: No solution found.
Sat Jan 11 16:52:59 CET 2014: 14: finished (1338ms, 500cycles)
Sat Jan 11 16:52:59 CET 2014: 14: No solution found.
Sat Jan 11 16:53:00 CET 2014: 15: finished (943ms, 500cycles)
Sat Jan 11 16:53:00 CET 2014: 15: No solution found.
Sat Jan 11 16:53:01 CET 2014: 16: finished (512ms, 500cycles)
Sat Jan 11 16:53:01 CET 2014: 16: No solution found.
Sat Jan 11 16:53:01 CET 2014: 17: finished (482ms, 500cycles)
Sat Jan 11 16:53:01 CET 2014: 17: No solution found.
Sat Jan 11 16:53:02 CET 2014: 18: finished (533ms, 500cycles)
Sat Jan 11 16:53:02 CET 2014: 18: No solution found.
Sat Jan 11 16:53:02 CET 2014: 19: finished (469ms, 500cycles)
Sat Jan 11 16:53:02 CET 2014: 19: No solution found.
Sat Jan 11 16:53:03 CET 2014: 20: finished (505ms, 500cycles)
Sat Jan 11 16:53:03 CET 2014: 20: No solution found.
Sat Jan 11 16:53:03 CET 2014: 21: finished (692ms, 500cycles)
Sat Jan 11 16:53:03 CET 2014: 21: No solution found.
Sat Jan 11 16:53:04 CET 2014: 22: finished (627ms, 500cycles)
Sat Jan 11 16:53:04 CET 2014: 22: No solution found.
Sat Jan 11 16:53:05 CET 2014: 23: finished (522ms, 500cycles)
Sat Jan 11 16:53:05 CET 2014: 23: No solution found.
Sat Jan 11 16:53:05 CET 2014: 24: finished (574ms, 500cycles)
Sat Jan 11 16:53:05 CET 2014: 24: No solution found.
Sat Jan 11 16:53:06 CET 2014: 25: finished (543ms, 500cycles)
Sat Jan 11 16:53:06 CET 2014: 25: No solution found.
Sat Jan 11 16:53:06 CET 2014: 26: finished (449ms, 500cycles)
Sat Jan 11 16:53:06 CET 2014: 26: No solution found.
Sat Jan 11 16:53:07 CET 2014: 27: finished (484ms, 500cycles)
Sat Jan 11 16:53:07 CET 2014: 27: No solution found.
Sat Jan 11 16:53:07 CET 2014: 28: finished (501ms, 500cycles)
Sat Jan 11 16:53:07 CET 2014: 28: No solution found.
Sat Jan 11 16:53:08 CET 2014: 29: finished (593ms, 500cycles)
Sat Jan 11 16:53:08 CET 2014: 29: No solution found.
Sat Jan 11 16:53:08 CET 2014: 30: finished (476ms, 500cycles)
Sat Jan 11 16:53:08 CET 2014: 30: No solution found.
Sat Jan 11 16:53:09 CET 2014: 31: finished (487ms, 500cycles)
Sat Jan 11 16:53:09 CET 2014: 31: No solution found.
Sat Jan 11 16:53:09 CET 2014: 32: finished (597ms, 500cycles)
Sat Jan 11 16:53:09 CET 2014: 32: No solution found.
Sat Jan 11 16:53:10 CET 2014: 33: finished (1261ms, 500cycles)
Sat Jan 11 16:53:10 CET 2014: 33: No solution found.
Sat Jan 11 16:53:12 CET 2014: 34: finished (1236ms, 500cycles)
Sat Jan 11 16:53:12 CET 2014: 34: No solution found.
Sat Jan 11 16:53:13 CET 2014: 35: finished (1353ms, 500cycles)
Sat Jan 11 16:53:13 CET 2014: 35: No solution found.
Sat Jan 11 16:53:14 CET 2014: 36: finished (1230ms, 500cycles)
Sat Jan 11 16:53:14 CET 2014: 36: No solution found.
Sat Jan 11 16:53:15 CET 2014: 37: finished (1045ms, 500cycles)
Sat Jan 11 16:53:15 CET 2014: 37: No solution found.
Sat Jan 11 16:53:16 CET 2014: 38: finished (441ms, 500cycles)
Sat Jan 11 16:53:16 CET 2014: 38: No solution found.
Sat Jan 11 16:53:16 CET 2014: 39: finished (512ms, 500cycles)
Sat Jan 11 16:53:16 CET 2014: 39: No solution found.
Sat Jan 11 16:53:17 CET 2014: 40: finished (672ms, 500cycles)
Sat Jan 11 16:53:17 CET 2014: 40: No solution found.
Sat Jan 11 16:53:17 CET 2014: 41: finished (515ms, 500cycles)
Sat Jan 11 16:53:17 CET 2014: 41: No solution found.
Sat Jan 11 16:53:18 CET 2014: 42: finished (475ms, 500cycles)
Sat Jan 11 16:53:18 CET 2014: 42: No solution found.
Sat Jan 11 16:53:18 CET 2014: 43: finished (493ms, 500cycles)
Sat Jan 11 16:53:18 CET 2014: 43: No solution found.
Sat Jan 11 16:53:19 CET 2014: 44: finished (491ms, 500cycles)
Sat Jan 11 16:53:19 CET 2014: 44: No solution found.
Sat Jan 11 16:53:19 CET 2014: 45: finished (557ms, 500cycles)
Sat Jan 11 16:53:19 CET 2014: 45: No solution found.
Sat Jan 11 16:53:20 CET 2014: 46: finished (480ms, 500cycles)
Sat Jan 11 16:53:20 CET 2014: 46: No solution found.
Sat Jan 11 16:53:20 CET 2014: 47: finished (449ms, 500cycles)
Sat Jan 11 16:53:20 CET 2014: 47: No solution found.
Sat Jan 11 16:53:21 CET 2014: 48: finished (563ms, 500cycles)
Sat Jan 11 16:53:21 CET 2014: 48: No solution found.
Sat Jan 11 16:53:22 CET 2014: 49: finished (576ms, 500cycles)
Sat Jan 11 16:53:22 CET 2014: 49: No solution found.
Sat Jan 11 16:53:22 CET 2014: 50: finished (567ms, 500cycles)
Sat Jan 11 16:53:22 CET 2014: 50: No solution found.
