Sat Jan 11 16:26:46 CET 2014: Problem Count: 50
Sat Jan 11 16:26:46 CET 2014: CandidatesCount: 50
Sat Jan 11 16:26:46 CET 2014: Max Cycles: 500
Sat Jan 11 16:26:46 CET 2014: 0: finished (533ms, 500cycles)
Sat Jan 11 16:26:46 CET 2014: 0: No solution found.
Sat Jan 11 16:26:47 CET 2014: 1: finished (469ms, 500cycles)
Sat Jan 11 16:26:47 CET 2014: 1: No solution found.
Sat Jan 11 16:26:47 CET 2014: 2: finished (618ms, 500cycles)
Sat Jan 11 16:26:47 CET 2014: 2: No solution found.
Sat Jan 11 16:26:48 CET 2014: 3: finished (544ms, 500cycles)
Sat Jan 11 16:26:48 CET 2014: 3: No solution found.
Sat Jan 11 16:26:48 CET 2014: 4: finished (484ms, 500cycles)
Sat Jan 11 16:26:48 CET 2014: 4: No solution found.
Sat Jan 11 16:26:49 CET 2014: 5: finished (576ms, 500cycles)
Sat Jan 11 16:26:49 CET 2014: 5: No solution found.
Sat Jan 11 16:26:49 CET 2014: 6: finished (518ms, 500cycles)
Sat Jan 11 16:26:49 CET 2014: 6: No solution found.
Sat Jan 11 16:26:50 CET 2014: 7: finished (504ms, 500cycles)
Sat Jan 11 16:26:50 CET 2014: 7: No solution found.
Sat Jan 11 16:26:50 CET 2014: 8: finished (552ms, 500cycles)
Sat Jan 11 16:26:50 CET 2014: 8: No solution found.
Sat Jan 11 16:26:51 CET 2014: 9: finished (537ms, 500cycles)
Sat Jan 11 16:26:51 CET 2014: 9: No solution found.
Sat Jan 11 16:26:51 CET 2014: 10: finished (564ms, 500cycles)
Sat Jan 11 16:26:51 CET 2014: 10: No solution found.
Sat Jan 11 16:26:52 CET 2014: 11: finished (534ms, 500cycles)
Sat Jan 11 16:26:52 CET 2014: 11: No solution found.
Sat Jan 11 16:26:53 CET 2014: 12: finished (544ms, 500cycles)
Sat Jan 11 16:26:53 CET 2014: 12: No solution found.
Sat Jan 11 16:26:53 CET 2014: 13: finished (773ms, 500cycles)
Sat Jan 11 16:26:53 CET 2014: 13: No solution found.
Sat Jan 11 16:26:55 CET 2014: 14: finished (1301ms, 500cycles)
Sat Jan 11 16:26:55 CET 2014: 14: No solution found.
Sat Jan 11 16:26:56 CET 2014: 15: finished (1325ms, 500cycles)
Sat Jan 11 16:26:56 CET 2014: 15: No solution found.
Sat Jan 11 16:26:58 CET 2014: 16: finished (1582ms, 500cycles)
Sat Jan 11 16:26:58 CET 2014: 16: No solution found.
Sat Jan 11 16:26:58 CET 2014: 17: finished (627ms, 500cycles)
Sat Jan 11 16:26:58 CET 2014: 17: No solution found.
Sat Jan 11 16:26:59 CET 2014: 18: finished (443ms, 500cycles)
Sat Jan 11 16:26:59 CET 2014: 18: No solution found.
Sat Jan 11 16:26:59 CET 2014: 19: finished (540ms, 500cycles)
Sat Jan 11 16:26:59 CET 2014: 19: No solution found.
Sat Jan 11 16:27:00 CET 2014: 20: finished (526ms, 500cycles)
Sat Jan 11 16:27:00 CET 2014: 20: No solution found.
Sat Jan 11 16:27:00 CET 2014: 21: finished (467ms, 500cycles)
Sat Jan 11 16:27:00 CET 2014: 21: No solution found.
Sat Jan 11 16:27:01 CET 2014: 22: finished (562ms, 500cycles)
Sat Jan 11 16:27:01 CET 2014: 22: No solution found.
Sat Jan 11 16:27:01 CET 2014: 23: finished (519ms, 500cycles)
Sat Jan 11 16:27:01 CET 2014: 23: No solution found.
Sat Jan 11 16:27:02 CET 2014: 24: finished (533ms, 500cycles)
Sat Jan 11 16:27:02 CET 2014: 24: No solution found.
Sat Jan 11 16:27:02 CET 2014: 25: finished (424ms, 500cycles)
Sat Jan 11 16:27:02 CET 2014: 25: No solution found.
Sat Jan 11 16:27:03 CET 2014: 26: finished (464ms, 500cycles)
Sat Jan 11 16:27:03 CET 2014: 26: No solution found.
Sat Jan 11 16:27:03 CET 2014: 27: finished (593ms, 500cycles)
Sat Jan 11 16:27:03 CET 2014: 27: No solution found.
Sat Jan 11 16:27:04 CET 2014: 28: finished (498ms, 500cycles)
Sat Jan 11 16:27:04 CET 2014: 28: No solution found.
Sat Jan 11 16:27:04 CET 2014: 29: finished (504ms, 500cycles)
Sat Jan 11 16:27:04 CET 2014: 29: No solution found.
Sat Jan 11 16:27:05 CET 2014: 30: finished (600ms, 500cycles)
Sat Jan 11 16:27:05 CET 2014: 30: No solution found.
Sat Jan 11 16:27:05 CET 2014: 31: finished (451ms, 500cycles)
Sat Jan 11 16:27:05 CET 2014: 31: No solution found.
Sat Jan 11 16:27:06 CET 2014: 32: finished (527ms, 500cycles)
Sat Jan 11 16:27:06 CET 2014: 32: No solution found.
Sat Jan 11 16:27:06 CET 2014: 33: finished (443ms, 500cycles)
Sat Jan 11 16:27:06 CET 2014: 33: No solution found.
Sat Jan 11 16:27:07 CET 2014: 34: finished (440ms, 500cycles)
Sat Jan 11 16:27:07 CET 2014: 34: No solution found.
Sat Jan 11 16:27:07 CET 2014: 35: finished (512ms, 500cycles)
Sat Jan 11 16:27:07 CET 2014: 35: No solution found.
Sat Jan 11 16:27:08 CET 2014: 36: finished (450ms, 500cycles)
Sat Jan 11 16:27:08 CET 2014: 36: No solution found.
Sat Jan 11 16:27:08 CET 2014: 37: finished (477ms, 500cycles)
Sat Jan 11 16:27:08 CET 2014: 37: No solution found.
Sat Jan 11 16:27:09 CET 2014: 38: finished (594ms, 500cycles)
Sat Jan 11 16:27:09 CET 2014: 38: No solution found.
Sat Jan 11 16:27:10 CET 2014: 39: finished (808ms, 500cycles)
Sat Jan 11 16:27:10 CET 2014: 39: No solution found.
Sat Jan 11 16:27:10 CET 2014: 40: finished (502ms, 500cycles)
Sat Jan 11 16:27:10 CET 2014: 40: No solution found.
Sat Jan 11 16:27:11 CET 2014: 41: finished (864ms, 500cycles)
Sat Jan 11 16:27:11 CET 2014: 41: No solution found.
Sat Jan 11 16:27:12 CET 2014: 42: finished (719ms, 500cycles)
Sat Jan 11 16:27:12 CET 2014: 42: No solution found.
Sat Jan 11 16:27:12 CET 2014: 43: finished (582ms, 500cycles)
Sat Jan 11 16:27:12 CET 2014: 43: No solution found.
Sat Jan 11 16:27:13 CET 2014: 44: finished (705ms, 500cycles)
Sat Jan 11 16:27:13 CET 2014: 44: No solution found.
Sat Jan 11 16:27:13 CET 2014: 45: finished (508ms, 500cycles)
Sat Jan 11 16:27:13 CET 2014: 45: No solution found.
Sat Jan 11 16:27:14 CET 2014: 46: finished (989ms, 500cycles)
Sat Jan 11 16:27:14 CET 2014: 46: No solution found.
Sat Jan 11 16:27:15 CET 2014: 47: finished (669ms, 500cycles)
Sat Jan 11 16:27:15 CET 2014: 47: No solution found.
Sat Jan 11 16:27:16 CET 2014: 48: finished (687ms, 500cycles)
Sat Jan 11 16:27:16 CET 2014: 48: No solution found.
