Fri Dec 27 18:57:33 CET 2013: Problem Count: 150
Fri Dec 27 18:57:33 CET 2013: CandidatesCount: 50
Fri Dec 27 18:57:33 CET 2013: Max Cycles: 500
Fri Dec 27 18:58:24 CET 2013: 29: No solution found.
Fri Dec 27 18:58:26 CET 2013: 30: finished (1764ms, 500cycles)
Fri Dec 27 18:58:26 CET 2013: 30: No solution found.
Fri Dec 27 18:58:27 CET 2013: 31: finished (1803ms, 500cycles)
Fri Dec 27 18:58:27 CET 2013: 31: No solution found.
Fri Dec 27 18:58:29 CET 2013: 32: finished (1832ms, 500cycles)
Fri Dec 27 18:58:29 CET 2013: 32: No solution found.
Fri Dec 27 18:58:31 CET 2013: 33: finished (1872ms, 444cycles)
Fri Dec 27 18:58:31 CET 2013: 33: Solution found.
Fri Dec 27 18:58:32 CET 2013: 34: finished (928ms, 243cycles)
Fri Dec 27 18:58:32 CET 2013: 34: Solution found.
Fri Dec 27 18:58:34 CET 2013: 35: finished (1771ms, 500cycles)
Fri Dec 27 18:58:34 CET 2013: 35: No solution found.
Fri Dec 27 18:58:36 CET 2013: 36: finished (1848ms, 500cycles)
Fri Dec 27 18:58:36 CET 2013: 36: No solution found.
Fri Dec 27 18:58:38 CET 2013: 37: finished (1867ms, 500cycles)
Fri Dec 27 18:58:38 CET 2013: 37: No solution found.
Fri Dec 27 18:58:39 CET 2013: 38: finished (1795ms, 500cycles)
Fri Dec 27 18:58:39 CET 2013: 38: No solution found.
Fri Dec 27 18:58:41 CET 2013: 39: finished (1853ms, 500cycles)
Fri Dec 27 18:58:41 CET 2013: 39: No solution found.
Fri Dec 27 18:58:43 CET 2013: 40: finished (1790ms, 500cycles)
Fri Dec 27 18:58:43 CET 2013: 40: No solution found.
Fri Dec 27 18:58:45 CET 2013: 41: finished (1517ms, 500cycles)
Fri Dec 27 18:58:45 CET 2013: 41: No solution found.
Fri Dec 27 18:58:46 CET 2013: 42: finished (1822ms, 500cycles)
Fri Dec 27 18:58:46 CET 2013: 42: No solution found.
Fri Dec 27 18:58:48 CET 2013: 43: finished (1899ms, 500cycles)
Fri Dec 27 18:58:48 CET 2013: 43: No solution found.
Fri Dec 27 18:58:50 CET 2013: 44: finished (1852ms, 500cycles)
Fri Dec 27 18:58:50 CET 2013: 44: No solution found.
Fri Dec 27 18:58:52 CET 2013: 45: finished (1778ms, 500cycles)
Fri Dec 27 18:58:52 CET 2013: 45: No solution found.
Fri Dec 27 18:58:54 CET 2013: 46: finished (1776ms, 500cycles)
Fri Dec 27 18:58:54 CET 2013: 46: No solution found.
Fri Dec 27 18:58:55 CET 2013: 47: finished (1590ms, 500cycles)
Fri Dec 27 18:58:55 CET 2013: 47: No solution found.
Fri Dec 27 18:58:57 CET 2013: 48: finished (1826ms, 500cycles)
Fri Dec 27 18:58:57 CET 2013: 48: No solution found.
Fri Dec 27 18:58:59 CET 2013: 49: finished (1899ms, 500cycles)
Fri Dec 27 18:58:59 CET 2013: 49: No solution found.
Fri Dec 27 18:59:01 CET 2013: 50: finished (1834ms, 500cycles)
Fri Dec 27 18:59:01 CET 2013: 50: No solution found.
Fri Dec 27 18:59:03 CET 2013: 51: finished (1907ms, 500cycles)
Fri Dec 27 18:59:03 CET 2013: 51: No solution found.
Fri Dec 27 18:59:05 CET 2013: 52: finished (1807ms, 500cycles)
Fri Dec 27 18:59:05 CET 2013: 52: No solution found.
Fri Dec 27 18:59:06 CET 2013: 53: finished (1886ms, 500cycles)
Fri Dec 27 18:59:06 CET 2013: 53: No solution found.
Fri Dec 27 18:59:08 CET 2013: 54: finished (1847ms, 500cycles)
Fri Dec 27 18:59:08 CET 2013: 54: No solution found.
Fri Dec 27 18:59:10 CET 2013: 55: finished (1742ms, 500cycles)
Fri Dec 27 18:59:10 CET 2013: 55: No solution found.
Fri Dec 27 18:59:12 CET 2013: 56: finished (1810ms, 500cycles)
Fri Dec 27 18:59:12 CET 2013: 56: No solution found.
Fri Dec 27 18:59:13 CET 2013: 57: finished (1610ms, 500cycles)
Fri Dec 27 18:59:13 CET 2013: 57: No solution found.
Fri Dec 27 18:59:15 CET 2013: 58: finished (1823ms, 500cycles)
Fri Dec 27 18:59:15 CET 2013: 58: No solution found.
Fri Dec 27 18:59:17 CET 2013: 59: finished (1893ms, 500cycles)
Fri Dec 27 18:59:17 CET 2013: 59: No solution found.
Fri Dec 27 18:59:19 CET 2013: 60: finished (1947ms, 500cycles)
Fri Dec 27 18:59:19 CET 2013: 60: No solution found.
Fri Dec 27 18:59:21 CET 2013: 61: finished (1777ms, 500cycles)
Fri Dec 27 18:59:21 CET 2013: 61: No solution found.
Fri Dec 27 18:59:23 CET 2013: 62: finished (2329ms, 500cycles)
Fri Dec 27 18:59:23 CET 2013: 62: No solution found.
Fri Dec 27 18:59:25 CET 2013: 63: finished (1787ms, 500cycles)
Fri Dec 27 18:59:25 CET 2013: 63: No solution found.
Fri Dec 27 18:59:27 CET 2013: 64: finished (1858ms, 500cycles)
Fri Dec 27 18:59:27 CET 2013: 64: No solution found.
Fri Dec 27 18:59:29 CET 2013: 65: finished (1974ms, 500cycles)
Fri Dec 27 18:59:29 CET 2013: 65: No solution found.
Fri Dec 27 18:59:31 CET 2013: 66: finished (1758ms, 500cycles)
Fri Dec 27 18:59:31 CET 2013: 66: No solution found.
Fri Dec 27 18:59:32 CET 2013: 67: finished (1821ms, 500cycles)
Fri Dec 27 18:59:32 CET 2013: 67: No solution found.
Fri Dec 27 18:59:34 CET 2013: 68: finished (1927ms, 500cycles)
Fri Dec 27 18:59:34 CET 2013: 68: No solution found.
Fri Dec 27 18:59:36 CET 2013: 69: finished (1847ms, 500cycles)
Fri Dec 27 18:59:36 CET 2013: 69: No solution found.
Fri Dec 27 18:59:38 CET 2013: 70: finished (1905ms, 500cycles)
Fri Dec 27 18:59:38 CET 2013: 70: No solution found.
Fri Dec 27 18:59:40 CET 2013: 71: finished (1832ms, 500cycles)
Fri Dec 27 18:59:40 CET 2013: 71: No solution found.
Fri Dec 27 18:59:40 CET 2013: 72: finished (393ms, 91cycles)
Fri Dec 27 18:59:40 CET 2013: 72: Solution found.
Fri Dec 27 18:59:42 CET 2013: 73: finished (1739ms, 500cycles)
Fri Dec 27 18:59:42 CET 2013: 73: No solution found.
Fri Dec 27 18:59:44 CET 2013: 74: finished (1837ms, 500cycles)
Fri Dec 27 18:59:44 CET 2013: 74: No solution found.
Fri Dec 27 18:59:46 CET 2013: 75: finished (1691ms, 500cycles)
Fri Dec 27 18:59:46 CET 2013: 75: No solution found.
Fri Dec 27 18:59:47 CET 2013: 76: finished (1781ms, 500cycles)
Fri Dec 27 18:59:47 CET 2013: 76: No solution found.
Fri Dec 27 18:59:49 CET 2013: 77: finished (1634ms, 500cycles)
Fri Dec 27 18:59:49 CET 2013: 77: No solution found.
Fri Dec 27 18:59:51 CET 2013: 78: finished (1759ms, 500cycles)
Fri Dec 27 18:59:51 CET 2013: 78: No solution found.
Fri Dec 27 18:59:52 CET 2013: 79: finished (1717ms, 500cycles)
Fri Dec 27 18:59:52 CET 2013: 79: No solution found.
Fri Dec 27 18:59:54 CET 2013: 80: finished (1640ms, 500cycles)
Fri Dec 27 18:59:54 CET 2013: 80: No solution found.
Fri Dec 27 18:59:54 CET 2013: 81: finished (198ms, 49cycles)
Fri Dec 27 18:59:54 CET 2013: 81: Solution found.
Fri Dec 27 18:59:56 CET 2013: 82: finished (1887ms, 500cycles)
Fri Dec 27 18:59:56 CET 2013: 82: No solution found.
Fri Dec 27 18:59:58 CET 2013: 83: finished (1668ms, 500cycles)
Fri Dec 27 18:59:58 CET 2013: 83: No solution found.
Fri Dec 27 19:00:00 CET 2013: 84: finished (1850ms, 500cycles)
Fri Dec 27 19:00:00 CET 2013: 84: No solution found.
Fri Dec 27 19:00:01 CET 2013: 85: finished (997ms, 253cycles)
Fri Dec 27 19:00:01 CET 2013: 85: Solution found.
Fri Dec 27 19:00:03 CET 2013: 86: finished (1843ms, 500cycles)
Fri Dec 27 19:00:03 CET 2013: 86: No solution found.
Fri Dec 27 19:00:04 CET 2013: 87: finished (1752ms, 500cycles)
Fri Dec 27 19:00:04 CET 2013: 87: No solution found.
Fri Dec 27 19:00:06 CET 2013: 88: finished (1833ms, 500cycles)
Fri Dec 27 19:00:06 CET 2013: 88: No solution found.
Fri Dec 27 19:00:08 CET 2013: 89: finished (1754ms, 500cycles)
Fri Dec 27 19:00:08 CET 2013: 89: No solution found.
Fri Dec 27 19:00:10 CET 2013: 90: finished (1855ms, 500cycles)
Fri Dec 27 19:00:10 CET 2013: 90: No solution found.
Fri Dec 27 19:00:12 CET 2013: 91: finished (1814ms, 500cycles)
Fri Dec 27 19:00:12 CET 2013: 91: No solution found.
Fri Dec 27 19:00:14 CET 2013: 92: finished (2337ms, 500cycles)
Fri Dec 27 19:00:14 CET 2013: 92: No solution found.
Fri Dec 27 19:00:16 CET 2013: 93: finished (1776ms, 500cycles)
Fri Dec 27 19:00:16 CET 2013: 93: No solution found.
Fri Dec 27 19:00:18 CET 2013: 94: finished (1905ms, 500cycles)
Fri Dec 27 19:00:18 CET 2013: 94: No solution found.
Fri Dec 27 19:00:19 CET 2013: 95: finished (1606ms, 500cycles)
Fri Dec 27 19:00:19 CET 2013: 95: No solution found.
Fri Dec 27 19:00:21 CET 2013: 96: finished (1878ms, 500cycles)
Fri Dec 27 19:00:21 CET 2013: 96: No solution found.
Fri Dec 27 19:00:23 CET 2013: 97: finished (1702ms, 500cycles)
Fri Dec 27 19:00:23 CET 2013: 97: No solution found.
Fri Dec 27 19:00:25 CET 2013: 98: finished (1914ms, 500cycles)
Fri Dec 27 19:00:25 CET 2013: 98: No solution found.
Fri Dec 27 19:00:27 CET 2013: 99: finished (1848ms, 500cycles)
Fri Dec 27 19:00:27 CET 2013: 99: No solution found.
Fri Dec 27 19:00:27 CET 2013: Solution Found: 8
Fri Dec 27 19:00:27 CET 2013: Avg cycles: 173
Fri Dec 27 19:00:27 CET 2013: Max cycles: 444
Fri Dec 27 19:00:27 CET 2013: Min cycles: 32
Fri Dec 27 19:00:27 CET 2013: No solution found: 92
Fri Dec 27 19:00:27 CET 2013: logging finished. (runtime: 173077ms)
