Sat Jan 11 19:00:57 CET 2014: Problem Count: 50
Sat Jan 11 19:00:57 CET 2014: CandidatesCount: 10
Sat Jan 11 19:00:57 CET 2014: Max Cycles: 500
Sat Jan 11 19:00:57 CET 2014: 0: finished (89ms, 500cycles)
Sat Jan 11 19:00:57 CET 2014: 0: No solution found.
Sat Jan 11 19:00:58 CET 2014: 1: finished (91ms, 500cycles)
Sat Jan 11 19:00:58 CET 2014: 1: No solution found.
Sat Jan 11 19:00:58 CET 2014: 2: finished (92ms, 500cycles)
Sat Jan 11 19:00:58 CET 2014: 2: No solution found.
Sat Jan 11 19:00:58 CET 2014: 3: finished (95ms, 500cycles)
Sat Jan 11 19:00:58 CET 2014: 3: No solution found.
Sat Jan 11 19:00:58 CET 2014: 4: finished (100ms, 500cycles)
Sat Jan 11 19:00:58 CET 2014: 4: No solution found.
Sat Jan 11 19:00:58 CET 2014: 5: finished (93ms, 500cycles)
Sat Jan 11 19:00:58 CET 2014: 5: No solution found.
Sat Jan 11 19:00:58 CET 2014: 6: finished (91ms, 500cycles)
Sat Jan 11 19:00:58 CET 2014: 6: No solution found.
Sat Jan 11 19:00:58 CET 2014: 7: finished (89ms, 500cycles)
Sat Jan 11 19:00:58 CET 2014: 7: No solution found.
Sat Jan 11 19:00:58 CET 2014: 8: finished (89ms, 500cycles)
Sat Jan 11 19:00:58 CET 2014: 8: No solution found.
Sat Jan 11 19:00:58 CET 2014: 9: finished (90ms, 500cycles)
Sat Jan 11 19:00:58 CET 2014: 9: No solution found.
Sat Jan 11 19:00:58 CET 2014: 10: finished (91ms, 500cycles)
Sat Jan 11 19:00:58 CET 2014: 10: No solution found.
Sat Jan 11 19:00:58 CET 2014: 11: finished (95ms, 500cycles)
Sat Jan 11 19:00:58 CET 2014: 11: No solution found.
Sat Jan 11 19:00:59 CET 2014: 12: finished (114ms, 500cycles)
Sat Jan 11 19:00:59 CET 2014: 12: No solution found.
Sat Jan 11 19:00:59 CET 2014: 13: finished (90ms, 500cycles)
Sat Jan 11 19:00:59 CET 2014: 13: No solution found.
Sat Jan 11 19:00:59 CET 2014: 14: finished (92ms, 500cycles)
Sat Jan 11 19:00:59 CET 2014: 14: No solution found.
Sat Jan 11 19:00:59 CET 2014: 15: finished (16ms, 79cycles)
Sat Jan 11 19:00:59 CET 2014: 15: Solution found.
Sat Jan 11 19:00:59 CET 2014: 16: finished (92ms, 500cycles)
Sat Jan 11 19:00:59 CET 2014: 16: No solution found.
Sat Jan 11 19:00:59 CET 2014: 17: finished (90ms, 500cycles)
Sat Jan 11 19:00:59 CET 2014: 17: No solution found.
Sat Jan 11 19:00:59 CET 2014: 18: finished (91ms, 500cycles)
Sat Jan 11 19:00:59 CET 2014: 18: No solution found.
Sat Jan 11 19:00:59 CET 2014: 19: finished (90ms, 500cycles)
Sat Jan 11 19:00:59 CET 2014: 19: No solution found.
Sat Jan 11 19:00:59 CET 2014: 20: finished (91ms, 500cycles)
Sat Jan 11 19:00:59 CET 2014: 20: No solution found.
Sat Jan 11 19:00:59 CET 2014: 21: finished (95ms, 500cycles)
Sat Jan 11 19:00:59 CET 2014: 21: No solution found.
Sat Jan 11 19:00:59 CET 2014: 22: finished (114ms, 500cycles)
Sat Jan 11 19:00:59 CET 2014: 22: No solution found.
Sat Jan 11 19:01:00 CET 2014: 23: finished (263ms, 500cycles)
Sat Jan 11 19:01:00 CET 2014: 23: No solution found.
Sat Jan 11 19:01:00 CET 2014: 24: finished (9ms, 15cycles)
Sat Jan 11 19:01:00 CET 2014: 24: Solution found.
Sat Jan 11 19:01:00 CET 2014: 25: finished (265ms, 500cycles)
Sat Jan 11 19:01:00 CET 2014: 25: No solution found.
Sat Jan 11 19:01:00 CET 2014: 26: finished (265ms, 500cycles)
Sat Jan 11 19:01:00 CET 2014: 26: No solution found.
Sat Jan 11 19:01:00 CET 2014: 27: finished (24ms, 40cycles)
