Fri Dec 27 23:30:57 CET 2013: Problem Count: 50
Fri Dec 27 23:30:57 CET 2013: CandidatesCount: 50
Fri Dec 27 23:30:57 CET 2013: Max Cycles: 500
Fri Dec 27 23:31:18 CET 2013: 40: finished (663ms, 500cycles)
Fri Dec 27 23:31:18 CET 2013: 40: No solution found.
Fri Dec 27 23:31:18 CET 2013: 41: finished (416ms, 500cycles)
Fri Dec 27 23:31:18 CET 2013: 41: No solution found.
Fri Dec 27 23:31:19 CET 2013: 42: finished (350ms, 500cycles)
Fri Dec 27 23:31:19 CET 2013: 42: No solution found.
Fri Dec 27 23:31:19 CET 2013: 43: finished (316ms, 500cycles)
Fri Dec 27 23:31:19 CET 2013: 43: No solution found.
Fri Dec 27 23:31:19 CET 2013: 44: finished (368ms, 500cycles)
Fri Dec 27 23:31:19 CET 2013: 44: No solution found.
Fri Dec 27 23:31:20 CET 2013: 45: finished (316ms, 500cycles)
Fri Dec 27 23:31:20 CET 2013: 45: No solution found.
Fri Dec 27 23:31:20 CET 2013: 46: finished (599ms, 500cycles)
Fri Dec 27 23:31:20 CET 2013: 46: No solution found.
Fri Dec 27 23:31:21 CET 2013: 47: finished (347ms, 500cycles)
Fri Dec 27 23:31:21 CET 2013: 47: No solution found.
Fri Dec 27 23:31:21 CET 2013: 48: finished (545ms, 500cycles)
Fri Dec 27 23:31:21 CET 2013: 48: No solution found.
Fri Dec 27 23:31:21 CET 2013: 49: finished (63ms, 80cycles)
Fri Dec 27 23:31:21 CET 2013: 49: Solution found.
Fri Dec 27 23:31:22 CET 2013: 50: finished (319ms, 500cycles)
Fri Dec 27 23:31:22 CET 2013: 50: No solution found.
Fri Dec 27 23:31:22 CET 2013: 51: finished (715ms, 500cycles)
Fri Dec 27 23:31:22 CET 2013: 51: No solution found.
Fri Dec 27 23:31:23 CET 2013: 52: finished (320ms, 500cycles)
Fri Dec 27 23:31:23 CET 2013: 52: No solution found.
Fri Dec 27 23:31:23 CET 2013: 53: finished (312ms, 500cycles)
Fri Dec 27 23:31:23 CET 2013: 53: No solution found.
Fri Dec 27 23:31:23 CET 2013: 54: finished (346ms, 500cycles)
Fri Dec 27 23:31:23 CET 2013: 54: No solution found.
Fri Dec 27 23:31:24 CET 2013: 55: finished (658ms, 500cycles)
Fri Dec 27 23:31:24 CET 2013: 55: No solution found.
Fri Dec 27 23:31:24 CET 2013: 56: finished (397ms, 500cycles)
Fri Dec 27 23:31:24 CET 2013: 56: No solution found.
Fri Dec 27 23:31:25 CET 2013: 57: finished (633ms, 500cycles)
Fri Dec 27 23:31:25 CET 2013: 57: No solution found.
Fri Dec 27 23:31:26 CET 2013: 58: finished (672ms, 500cycles)
Fri Dec 27 23:31:26 CET 2013: 58: No solution found.
Fri Dec 27 23:31:26 CET 2013: 59: finished (577ms, 500cycles)
Fri Dec 27 23:31:26 CET 2013: 59: No solution found.
Fri Dec 27 23:31:27 CET 2013: 60: finished (478ms, 500cycles)
Fri Dec 27 23:31:27 CET 2013: 60: No solution found.
Fri Dec 27 23:31:27 CET 2013: 61: finished (319ms, 500cycles)
Fri Dec 27 23:31:27 CET 2013: 61: No solution found.
Fri Dec 27 23:31:27 CET 2013: 62: finished (324ms, 500cycles)
Fri Dec 27 23:31:27 CET 2013: 62: No solution found.
Fri Dec 27 23:31:28 CET 2013: 63: finished (638ms, 500cycles)
Fri Dec 27 23:31:28 CET 2013: 63: No solution found.
Fri Dec 27 23:31:28 CET 2013: 64: finished (352ms, 500cycles)
Fri Dec 27 23:31:28 CET 2013: 64: No solution found.
Fri Dec 27 23:31:29 CET 2013: 65: finished (570ms, 500cycles)
Fri Dec 27 23:31:29 CET 2013: 65: No solution found.
Fri Dec 27 23:31:30 CET 2013: 66: finished (746ms, 500cycles)
Fri Dec 27 23:31:30 CET 2013: 66: No solution found.
Fri Dec 27 23:31:30 CET 2013: 67: finished (328ms, 500cycles)
Fri Dec 27 23:31:30 CET 2013: 67: No solution found.
Fri Dec 27 23:31:30 CET 2013: 68: finished (438ms, 500cycles)
Fri Dec 27 23:31:30 CET 2013: 68: No solution found.
Fri Dec 27 23:31:31 CET 2013: 69: finished (605ms, 500cycles)
Fri Dec 27 23:31:31 CET 2013: 69: No solution found.
Fri Dec 27 23:31:31 CET 2013: 70: finished (330ms, 500cycles)
Fri Dec 27 23:31:31 CET 2013: 70: No solution found.
Fri Dec 27 23:31:32 CET 2013: 71: finished (704ms, 500cycles)
Fri Dec 27 23:31:32 CET 2013: 71: No solution found.
Fri Dec 27 23:31:32 CET 2013: 72: finished (401ms, 500cycles)
Fri Dec 27 23:31:32 CET 2013: 72: No solution found.
Fri Dec 27 23:31:33 CET 2013: 73: finished (325ms, 500cycles)
Fri Dec 27 23:31:33 CET 2013: 73: No solution found.
Fri Dec 27 23:31:33 CET 2013: 74: finished (328ms, 500cycles)
Fri Dec 27 23:31:33 CET 2013: 74: No solution found.
Fri Dec 27 23:31:33 CET 2013: 75: finished (336ms, 500cycles)
Fri Dec 27 23:31:33 CET 2013: 75: No solution found.
Fri Dec 27 23:31:34 CET 2013: 76: finished (554ms, 500cycles)
Fri Dec 27 23:31:34 CET 2013: 76: No solution found.
Fri Dec 27 23:31:34 CET 2013: 77: finished (343ms, 500cycles)
Fri Dec 27 23:31:34 CET 2013: 77: No solution found.
Fri Dec 27 23:31:35 CET 2013: 78: finished (541ms, 500cycles)
Fri Dec 27 23:31:35 CET 2013: 78: No solution found.
Fri Dec 27 23:31:35 CET 2013: 79: finished (323ms, 500cycles)
Fri Dec 27 23:31:35 CET 2013: 79: No solution found.
Fri Dec 27 23:31:36 CET 2013: 80: finished (452ms, 500cycles)
Fri Dec 27 23:31:36 CET 2013: 80: No solution found.
Fri Dec 27 23:31:36 CET 2013: 81: finished (571ms, 436cycles)
Fri Dec 27 23:31:36 CET 2013: 81: Solution found.
Fri Dec 27 23:31:37 CET 2013: 82: finished (333ms, 500cycles)
Fri Dec 27 23:31:37 CET 2013: 82: No solution found.
Fri Dec 27 23:31:37 CET 2013: 83: finished (325ms, 500cycles)
Fri Dec 27 23:31:37 CET 2013: 83: No solution found.
Fri Dec 27 23:31:37 CET 2013: 84: finished (347ms, 500cycles)
Fri Dec 27 23:31:37 CET 2013: 84: No solution found.
Fri Dec 27 23:31:38 CET 2013: 85: finished (326ms, 500cycles)
Fri Dec 27 23:31:38 CET 2013: 85: No solution found.
Fri Dec 27 23:31:38 CET 2013: 86: finished (558ms, 500cycles)
Fri Dec 27 23:31:38 CET 2013: 86: No solution found.
Fri Dec 27 23:31:38 CET 2013: 87: finished (305ms, 500cycles)
Fri Dec 27 23:31:38 CET 2013: 87: No solution found.
Fri Dec 27 23:31:39 CET 2013: 88: finished (451ms, 500cycles)
Fri Dec 27 23:31:39 CET 2013: 88: No solution found.
Fri Dec 27 23:31:39 CET 2013: 89: finished (308ms, 500cycles)
Fri Dec 27 23:31:39 CET 2013: 89: No solution found.
Fri Dec 27 23:31:39 CET 2013: 90: finished (344ms, 500cycles)
Fri Dec 27 23:31:39 CET 2013: 90: No solution found.
Fri Dec 27 23:31:40 CET 2013: 91: finished (308ms, 500cycles)
Fri Dec 27 23:31:40 CET 2013: 91: No solution found.
Fri Dec 27 23:31:40 CET 2013: 92: finished (673ms, 500cycles)
Fri Dec 27 23:31:40 CET 2013: 92: No solution found.
Fri Dec 27 23:31:41 CET 2013: 93: finished (336ms, 500cycles)
Fri Dec 27 23:31:41 CET 2013: 93: No solution found.
Fri Dec 27 23:31:41 CET 2013: 94: finished (482ms, 500cycles)
Fri Dec 27 23:31:41 CET 2013: 94: No solution found.
Fri Dec 27 23:31:42 CET 2013: 95: finished (698ms, 500cycles)
Fri Dec 27 23:31:42 CET 2013: 95: No solution found.
Fri Dec 27 23:31:42 CET 2013: 96: finished (346ms, 500cycles)
Fri Dec 27 23:31:42 CET 2013: 96: No solution found.
Fri Dec 27 23:31:43 CET 2013: 97: finished (738ms, 500cycles)
Fri Dec 27 23:31:43 CET 2013: 97: No solution found.
Fri Dec 27 23:31:43 CET 2013: 98: finished (378ms, 500cycles)
Fri Dec 27 23:31:43 CET 2013: 98: No solution found.
Fri Dec 27 23:31:44 CET 2013: 99: finished (337ms, 500cycles)
Fri Dec 27 23:31:44 CET 2013: 99: No solution found.
Fri Dec 27 23:31:44 CET 2013: Solution Found: 4
Fri Dec 27 23:31:44 CET 2013: Avg cycles: 246
Fri Dec 27 23:31:44 CET 2013: Max cycles: 436
Fri Dec 27 23:31:44 CET 2013: Min cycles: 43
Fri Dec 27 23:31:44 CET 2013: No solution found: 96
Fri Dec 27 23:31:44 CET 2013: logging finished. (runtime: 46571ms)
