Sat Jan 11 20:13:32 CET 2014: Problem Count: 50
Sat Jan 11 20:13:32 CET 2014: CandidatesCount: 30
Sat Jan 11 20:13:32 CET 2014: Max Cycles: 500
Sat Jan 11 20:13:32 CET 2014: 0: finished (7ms, 15cycles)
Sat Jan 11 20:13:32 CET 2014: 0: Solution found.
Sat Jan 11 20:13:32 CET 2014: 1: finished (9ms, 15cycles)
Sat Jan 11 20:13:32 CET 2014: 1: Solution found.
Sat Jan 11 20:13:32 CET 2014: 2: finished (211ms, 500cycles)
Sat Jan 11 20:13:32 CET 2014: 2: No solution found.
Sat Jan 11 20:13:32 CET 2014: 3: finished (211ms, 500cycles)
Sat Jan 11 20:13:32 CET 2014: 3: No solution found.
Sat Jan 11 20:13:32 CET 2014: 4: finished (211ms, 500cycles)
Sat Jan 11 20:13:32 CET 2014: 4: No solution found.
Sat Jan 11 20:13:32 CET 2014: 5: finished (218ms, 500cycles)
Sat Jan 11 20:13:32 CET 2014: 5: No solution found.
Sat Jan 11 20:13:33 CET 2014: 6: finished (223ms, 500cycles)
Sat Jan 11 20:13:33 CET 2014: 6: No solution found.
Sat Jan 11 20:13:33 CET 2014: 7: finished (238ms, 500cycles)
Sat Jan 11 20:13:33 CET 2014: 7: No solution found.
Sat Jan 11 20:13:33 CET 2014: 8: finished (213ms, 500cycles)
Sat Jan 11 20:13:33 CET 2014: 8: No solution found.
Sat Jan 11 20:13:33 CET 2014: 9: finished (244ms, 500cycles)
Sat Jan 11 20:13:33 CET 2014: 9: No solution found.
Sat Jan 11 20:13:34 CET 2014: 10: finished (211ms, 500cycles)
Sat Jan 11 20:13:34 CET 2014: 10: No solution found.
Sat Jan 11 20:13:34 CET 2014: 11: finished (214ms, 500cycles)
Sat Jan 11 20:13:34 CET 2014: 11: No solution found.
Sat Jan 11 20:13:34 CET 2014: 12: finished (368ms, 500cycles)
Sat Jan 11 20:13:34 CET 2014: 12: No solution found.
Sat Jan 11 20:13:35 CET 2014: 13: finished (620ms, 500cycles)
Sat Jan 11 20:13:35 CET 2014: 13: No solution found.
Sat Jan 11 20:13:35 CET 2014: 14: finished (22ms, 15cycles)
Sat Jan 11 20:13:35 CET 2014: 14: Solution found.
Sat Jan 11 20:13:35 CET 2014: 15: finished (605ms, 500cycles)
Sat Jan 11 20:13:35 CET 2014: 15: No solution found.
Sat Jan 11 20:13:35 CET 2014: 16: finished (32ms, 23cycles)
Sat Jan 11 20:13:35 CET 2014: 16: Solution found.
Sat Jan 11 20:13:36 CET 2014: 17: finished (607ms, 500cycles)
Sat Jan 11 20:13:36 CET 2014: 17: No solution found.
Sat Jan 11 20:13:37 CET 2014: 18: finished (627ms, 500cycles)
Sat Jan 11 20:13:37 CET 2014: 18: No solution found.
Sat Jan 11 20:13:37 CET 2014: 19: finished (614ms, 500cycles)
Sat Jan 11 20:13:37 CET 2014: 19: No solution found.
Sat Jan 11 20:13:38 CET 2014: 20: finished (634ms, 500cycles)
Sat Jan 11 20:13:38 CET 2014: 20: No solution found.
Sat Jan 11 20:13:38 CET 2014: 21: finished (13ms, 9cycles)
Sat Jan 11 20:13:38 CET 2014: 21: Solution found.
Sat Jan 11 20:13:39 CET 2014: 22: finished (624ms, 500cycles)
Sat Jan 11 20:13:39 CET 2014: 22: No solution found.
Sat Jan 11 20:13:39 CET 2014: 23: finished (610ms, 500cycles)
Sat Jan 11 20:13:39 CET 2014: 23: No solution found.
Sat Jan 11 20:13:40 CET 2014: 24: finished (630ms, 500cycles)
Sat Jan 11 20:13:40 CET 2014: 24: No solution found.
Sat Jan 11 20:13:40 CET 2014: 25: finished (390ms, 500cycles)
Sat Jan 11 20:13:40 CET 2014: 25: No solution found.
Sat Jan 11 20:13:40 CET 2014: 26: finished (11ms, 22cycles)
Sat Jan 11 20:13:40 CET 2014: 26: Solution found.
Sat Jan 11 20:13:40 CET 2014: 27: finished (207ms, 500cycles)
Sat Jan 11 20:13:40 CET 2014: 27: No solution found.
Sat Jan 11 20:13:41 CET 2014: 28: finished (214ms, 500cycles)
Sat Jan 11 20:13:41 CET 2014: 28: No solution found.
Sat Jan 11 20:13:41 CET 2014: 29: finished (245ms, 500cycles)
Sat Jan 11 20:13:41 CET 2014: 29: No solution found.
Sat Jan 11 20:13:41 CET 2014: 30: finished (228ms, 500cycles)
Sat Jan 11 20:13:41 CET 2014: 30: No solution found.
Sat Jan 11 20:13:41 CET 2014: 31: finished (206ms, 500cycles)
Sat Jan 11 20:13:41 CET 2014: 31: No solution found.
Sat Jan 11 20:13:42 CET 2014: 32: finished (214ms, 500cycles)
Sat Jan 11 20:13:42 CET 2014: 32: No solution found.
