Sat Jan 11 18:53:05 CET 2014: Problem Count: 30
Sat Jan 11 18:53:05 CET 2014: CandidatesCount: 50
Sat Jan 11 18:53:05 CET 2014: Max Cycles: 500
Sat Jan 11 18:53:06 CET 2014: 0: finished (551ms, 500cycles)
Sat Jan 11 18:53:06 CET 2014: 0: No solution found.
Sat Jan 11 18:53:06 CET 2014: 1: finished (358ms, 500cycles)
Sat Jan 11 18:53:06 CET 2014: 1: No solution found.
Sat Jan 11 18:53:07 CET 2014: 2: finished (547ms, 500cycles)
Sat Jan 11 18:53:07 CET 2014: 2: No solution found.
Sat Jan 11 18:53:07 CET 2014: 3: finished (293ms, 500cycles)
Sat Jan 11 18:53:07 CET 2014: 3: No solution found.
Sat Jan 11 18:53:07 CET 2014: 4: finished (327ms, 500cycles)
Sat Jan 11 18:53:07 CET 2014: 4: No solution found.
Sat Jan 11 18:53:08 CET 2014: 5: finished (316ms, 500cycles)
Sat Jan 11 18:53:08 CET 2014: 5: No solution found.
Sat Jan 11 18:53:08 CET 2014: 6: finished (554ms, 500cycles)
Sat Jan 11 18:53:08 CET 2014: 6: No solution found.
Sat Jan 11 18:53:09 CET 2014: 7: finished (386ms, 500cycles)
Sat Jan 11 18:53:09 CET 2014: 7: No solution found.
Sat Jan 11 18:53:09 CET 2014: 8: finished (392ms, 500cycles)
Sat Jan 11 18:53:09 CET 2014: 8: No solution found.
Sat Jan 11 18:53:10 CET 2014: 9: finished (406ms, 500cycles)
Sat Jan 11 18:53:10 CET 2014: 9: No solution found.
Sat Jan 11 18:53:10 CET 2014: 10: finished (295ms, 500cycles)
Sat Jan 11 18:53:10 CET 2014: 10: No solution found.
Sat Jan 11 18:53:10 CET 2014: 11: finished (311ms, 500cycles)
Sat Jan 11 18:53:10 CET 2014: 11: No solution found.
Sat Jan 11 18:53:10 CET 2014: 12: finished (312ms, 500cycles)
Sat Jan 11 18:53:10 CET 2014: 12: No solution found.
Sat Jan 11 18:53:11 CET 2014: 13: finished (340ms, 500cycles)
Sat Jan 11 18:53:11 CET 2014: 13: No solution found.
Sat Jan 11 18:53:11 CET 2014: 14: finished (286ms, 500cycles)
Sat Jan 11 18:53:11 CET 2014: 14: No solution found.
Sat Jan 11 18:53:11 CET 2014: 15: finished (320ms, 500cycles)
Sat Jan 11 18:53:11 CET 2014: 15: No solution found.
Sat Jan 11 18:53:12 CET 2014: 16: finished (395ms, 500cycles)
Sat Jan 11 18:53:12 CET 2014: 16: No solution found.
Sat Jan 11 18:53:12 CET 2014: 17: finished (295ms, 500cycles)
