Sat Jan 11 19:06:13 CET 2014: Problem Count: 10
Sat Jan 11 19:06:13 CET 2014: CandidatesCount: 20
Sat Jan 11 19:06:13 CET 2014: Max Cycles: 500
Sat Jan 11 19:06:13 CET 2014: 0: finished (31ms, 500cycles)
Sat Jan 11 19:06:13 CET 2014: 0: No solution found.
Sat Jan 11 19:06:14 CET 2014: 1: finished (34ms, 500cycles)
Sat Jan 11 19:06:14 CET 2014: 1: No solution found.
Sat Jan 11 19:06:14 CET 2014: 2: finished (30ms, 500cycles)
Sat Jan 11 19:06:14 CET 2014: 2: No solution found.
Sat Jan 11 19:06:14 CET 2014: 3: finished (29ms, 500cycles)
Sat Jan 11 19:06:14 CET 2014: 3: No solution found.
Sat Jan 11 19:06:14 CET 2014: 4: finished (31ms, 500cycles)
Sat Jan 11 19:06:14 CET 2014: 4: No solution found.
Sat Jan 11 19:06:14 CET 2014: 5: finished (29ms, 500cycles)
Sat Jan 11 19:06:14 CET 2014: 5: No solution found.
Sat Jan 11 19:06:14 CET 2014: 6: finished (1ms, 12cycles)
Sat Jan 11 19:06:14 CET 2014: 6: Solution found.
Sat Jan 11 19:06:14 CET 2014: 7: finished (28ms, 500cycles)
Sat Jan 11 19:06:14 CET 2014: 7: No solution found.
Sat Jan 11 19:06:14 CET 2014: 8: finished (29ms, 500cycles)
Sat Jan 11 19:06:14 CET 2014: 8: No solution found.
Sat Jan 11 19:06:14 CET 2014: 9: finished (31ms, 500cycles)
Sat Jan 11 19:06:14 CET 2014: 9: No solution found.
Sat Jan 11 19:06:14 CET 2014: 10: finished (1ms, 7cycles)
Sat Jan 11 19:06:14 CET 2014: 10: Solution found.
Sat Jan 11 19:06:14 CET 2014: 11: finished (29ms, 500cycles)
Sat Jan 11 19:06:14 CET 2014: 11: No solution found.
Sat Jan 11 19:06:14 CET 2014: 12: finished (34ms, 500cycles)
Sat Jan 11 19:06:14 CET 2014: 12: No solution found.
Sat Jan 11 19:06:14 CET 2014: 13: finished (31ms, 500cycles)
Sat Jan 11 19:06:14 CET 2014: 13: No solution found.
Sat Jan 11 19:06:14 CET 2014: 14: finished (29ms, 500cycles)
Sat Jan 11 19:06:14 CET 2014: 14: No solution found.
Sat Jan 11 19:06:14 CET 2014: 15: finished (28ms, 500cycles)
Sat Jan 11 19:06:14 CET 2014: 15: No solution found.
Sat Jan 11 19:06:14 CET 2014: 16: finished (29ms, 500cycles)
Sat Jan 11 19:06:14 CET 2014: 16: No solution found.
Sat Jan 11 19:06:14 CET 2014: 17: finished (28ms, 500cycles)
Sat Jan 11 19:06:14 CET 2014: 17: No solution found.
Sat Jan 11 19:06:14 CET 2014: 18: finished (27ms, 500cycles)
Sat Jan 11 19:06:14 CET 2014: 18: No solution found.
Sat Jan 11 19:06:14 CET 2014: 19: finished (29ms, 500cycles)
