Fri Dec 27 00:51:44 CET 2013: Problem Count: 200
Fri Dec 27 00:51:44 CET 2013: CandidatesCount: 50
Fri Dec 27 00:51:44 CET 2013: Max Cycles: 500
Fri Dec 27 00:52:40 CET 2013: 14: finished (3742ms, 500cycles)
Fri Dec 27 00:52:40 CET 2013: 14: No solution found.
Fri Dec 27 00:52:43 CET 2013: 15: finished (3143ms, 500cycles)
Fri Dec 27 00:52:43 CET 2013: 15: No solution found.
Fri Dec 27 00:52:47 CET 2013: 16: finished (3787ms, 500cycles)
Fri Dec 27 00:52:47 CET 2013: 16: No solution found.
Fri Dec 27 00:52:51 CET 2013: 17: finished (3725ms, 500cycles)
Fri Dec 27 00:52:51 CET 2013: 17: No solution found.
Fri Dec 27 00:52:54 CET 2013: 18: finished (3460ms, 500cycles)
Fri Dec 27 00:52:54 CET 2013: 18: No solution found.
Fri Dec 27 00:52:55 CET 2013: 19: finished (390ms, 53cycles)
Fri Dec 27 00:52:55 CET 2013: 19: Solution found.
Fri Dec 27 00:52:58 CET 2013: 20: finished (3615ms, 500cycles)
Fri Dec 27 00:52:58 CET 2013: 20: No solution found.
Fri Dec 27 00:53:02 CET 2013: 21: finished (3229ms, 500cycles)
Fri Dec 27 00:53:02 CET 2013: 21: No solution found.
Fri Dec 27 00:53:06 CET 2013: 22: finished (4733ms, 500cycles)
Fri Dec 27 00:53:06 CET 2013: 22: No solution found.
Fri Dec 27 00:53:11 CET 2013: 23: finished (5115ms, 500cycles)
Fri Dec 27 00:53:11 CET 2013: 23: No solution found.
Fri Dec 27 00:53:12 CET 2013: 24: finished (792ms, 106cycles)
Fri Dec 27 00:53:12 CET 2013: 24: Solution found.
Fri Dec 27 00:53:13 CET 2013: 25: finished (1160ms, 152cycles)
Fri Dec 27 00:53:13 CET 2013: 25: Solution found.
Fri Dec 27 00:53:17 CET 2013: 26: finished (3326ms, 500cycles)
Fri Dec 27 00:53:17 CET 2013: 26: No solution found.
Fri Dec 27 00:53:17 CET 2013: 27: finished (659ms, 89cycles)
Fri Dec 27 00:53:17 CET 2013: 27: Solution found.
Fri Dec 27 00:53:21 CET 2013: 28: finished (3734ms, 500cycles)
Fri Dec 27 00:53:21 CET 2013: 28: No solution found.
Fri Dec 27 00:53:25 CET 2013: 29: finished (3819ms, 500cycles)
Fri Dec 27 00:53:25 CET 2013: 29: No solution found.
Fri Dec 27 00:53:28 CET 2013: 30: finished (3403ms, 500cycles)
Fri Dec 27 00:53:28 CET 2013: 30: No solution found.
Fri Dec 27 00:53:31 CET 2013: 31: finished (3079ms, 500cycles)
Fri Dec 27 00:53:31 CET 2013: 31: No solution found.
Fri Dec 27 00:53:35 CET 2013: 32: finished (3344ms, 500cycles)
Fri Dec 27 00:53:35 CET 2013: 32: No solution found.
Fri Dec 27 00:53:38 CET 2013: 33: finished (3677ms, 500cycles)
Fri Dec 27 00:53:38 CET 2013: 33: No solution found.
Fri Dec 27 00:53:42 CET 2013: 34: finished (3350ms, 500cycles)
Fri Dec 27 00:53:42 CET 2013: 34: No solution found.
Fri Dec 27 00:53:45 CET 2013: 35: finished (3366ms, 500cycles)
Fri Dec 27 00:53:45 CET 2013: 35: No solution found.
Fri Dec 27 00:53:49 CET 2013: 36: finished (3677ms, 500cycles)
Fri Dec 27 00:53:49 CET 2013: 36: No solution found.
Fri Dec 27 00:53:52 CET 2013: 37: finished (3431ms, 500cycles)
Fri Dec 27 00:53:52 CET 2013: 37: No solution found.
Fri Dec 27 00:53:56 CET 2013: 38: finished (3373ms, 500cycles)
Fri Dec 27 00:53:56 CET 2013: 38: No solution found.
Fri Dec 27 00:54:02 CET 2013: 39: finished (6718ms, 500cycles)
Fri Dec 27 00:54:02 CET 2013: 39: No solution found.
Fri Dec 27 00:54:06 CET 2013: 40: finished (3751ms, 500cycles)
Fri Dec 27 00:54:06 CET 2013: 40: No solution found.
Fri Dec 27 00:54:10 CET 2013: 41: finished (3771ms, 500cycles)
Fri Dec 27 00:54:10 CET 2013: 41: No solution found.
Fri Dec 27 00:54:13 CET 2013: 42: finished (3003ms, 500cycles)
Fri Dec 27 00:54:13 CET 2013: 42: No solution found.
Fri Dec 27 00:54:16 CET 2013: 43: finished (3565ms, 500cycles)
Fri Dec 27 00:54:16 CET 2013: 43: No solution found.
Fri Dec 27 00:54:20 CET 2013: 44: finished (3773ms, 500cycles)
Fri Dec 27 00:54:20 CET 2013: 44: No solution found.
Fri Dec 27 00:54:23 CET 2013: 45: finished (2906ms, 500cycles)
Fri Dec 27 00:54:23 CET 2013: 45: No solution found.
Fri Dec 27 00:54:26 CET 2013: 46: finished (3378ms, 500cycles)
Fri Dec 27 00:54:26 CET 2013: 46: No solution found.
Fri Dec 27 00:54:33 CET 2013: 47: finished (6227ms, 500cycles)
Fri Dec 27 00:54:33 CET 2013: 47: No solution found.
Fri Dec 27 00:54:36 CET 2013: 48: finished (3377ms, 500cycles)
Fri Dec 27 00:54:36 CET 2013: 48: No solution found.
Fri Dec 27 00:54:40 CET 2013: 49: finished (3721ms, 500cycles)
Fri Dec 27 00:54:40 CET 2013: 49: No solution found.
Fri Dec 27 00:54:43 CET 2013: 50: finished (3353ms, 500cycles)
Fri Dec 27 00:54:43 CET 2013: 50: No solution found.
Fri Dec 27 00:54:47 CET 2013: 51: finished (3584ms, 500cycles)
Fri Dec 27 00:54:47 CET 2013: 51: No solution found.
Fri Dec 27 00:54:53 CET 2013: 52: finished (6462ms, 500cycles)
Fri Dec 27 00:54:53 CET 2013: 52: No solution found.
Fri Dec 27 00:54:57 CET 2013: 53: finished (3779ms, 500cycles)
Fri Dec 27 00:54:57 CET 2013: 53: No solution found.
Fri Dec 27 00:55:00 CET 2013: 54: finished (3393ms, 500cycles)
Fri Dec 27 00:55:00 CET 2013: 54: No solution found.
Fri Dec 27 00:55:04 CET 2013: 55: finished (3500ms, 500cycles)
Fri Dec 27 00:55:04 CET 2013: 55: No solution found.
Fri Dec 27 00:55:07 CET 2013: 56: finished (3337ms, 500cycles)
Fri Dec 27 00:55:07 CET 2013: 56: No solution found.
Fri Dec 27 00:55:12 CET 2013: 57: finished (4349ms, 500cycles)
Fri Dec 27 00:55:12 CET 2013: 57: No solution found.
Fri Dec 27 00:55:17 CET 2013: 58: finished (5393ms, 500cycles)
Fri Dec 27 00:55:17 CET 2013: 58: No solution found.
Fri Dec 27 00:55:21 CET 2013: 59: finished (3756ms, 500cycles)
Fri Dec 27 00:55:21 CET 2013: 59: No solution found.
Fri Dec 27 00:55:24 CET 2013: 60: finished (3428ms, 500cycles)
Fri Dec 27 00:55:24 CET 2013: 60: No solution found.
Fri Dec 27 00:55:30 CET 2013: 61: finished (5712ms, 500cycles)
Fri Dec 27 00:55:30 CET 2013: 61: No solution found.
Fri Dec 27 00:55:34 CET 2013: 62: finished (4560ms, 500cycles)
Fri Dec 27 00:55:34 CET 2013: 62: No solution found.
Fri Dec 27 00:55:38 CET 2013: 63: finished (3601ms, 500cycles)
Fri Dec 27 00:55:38 CET 2013: 63: No solution found.
Fri Dec 27 00:55:42 CET 2013: 64: finished (3581ms, 500cycles)
Fri Dec 27 00:55:42 CET 2013: 64: No solution found.
Fri Dec 27 00:55:48 CET 2013: 65: finished (6234ms, 500cycles)
Fri Dec 27 00:55:48 CET 2013: 65: No solution found.
Fri Dec 27 00:55:51 CET 2013: 66: finished (3650ms, 500cycles)
Fri Dec 27 00:55:51 CET 2013: 66: No solution found.
Fri Dec 27 00:55:55 CET 2013: 67: finished (3161ms, 500cycles)
Fri Dec 27 00:55:55 CET 2013: 67: No solution found.
Fri Dec 27 00:55:58 CET 2013: 68: finished (3616ms, 500cycles)
Fri Dec 27 00:55:58 CET 2013: 68: No solution found.
Fri Dec 27 00:56:02 CET 2013: 69: finished (3770ms, 500cycles)
Fri Dec 27 00:56:02 CET 2013: 69: No solution found.
Fri Dec 27 00:56:07 CET 2013: 70: finished (5130ms, 500cycles)
Fri Dec 27 00:56:07 CET 2013: 70: No solution found.
Fri Dec 27 00:56:12 CET 2013: 71: finished (5247ms, 500cycles)
Fri Dec 27 00:56:12 CET 2013: 71: No solution found.
Fri Dec 27 00:56:16 CET 2013: 72: finished (3519ms, 500cycles)
Fri Dec 27 00:56:16 CET 2013: 72: No solution found.
Fri Dec 27 00:56:19 CET 2013: 73: finished (3260ms, 500cycles)
Fri Dec 27 00:56:19 CET 2013: 73: No solution found.
Fri Dec 27 00:56:20 CET 2013: 74: finished (954ms, 132cycles)
Fri Dec 27 00:56:20 CET 2013: 74: Solution found.
Fri Dec 27 00:56:24 CET 2013: 75: finished (3502ms, 500cycles)
Fri Dec 27 00:56:24 CET 2013: 75: No solution found.
Fri Dec 27 00:56:27 CET 2013: 76: finished (3587ms, 500cycles)
Fri Dec 27 00:56:27 CET 2013: 76: No solution found.
Fri Dec 27 00:56:31 CET 2013: 77: finished (3529ms, 500cycles)
Fri Dec 27 00:56:31 CET 2013: 77: No solution found.
Fri Dec 27 00:56:37 CET 2013: 78: finished (5990ms, 500cycles)
Fri Dec 27 00:56:37 CET 2013: 78: No solution found.
Fri Dec 27 00:56:41 CET 2013: 79: finished (3814ms, 500cycles)
Fri Dec 27 00:56:41 CET 2013: 79: No solution found.
Fri Dec 27 00:56:44 CET 2013: 80: finished (3576ms, 500cycles)
Fri Dec 27 00:56:44 CET 2013: 80: No solution found.
Fri Dec 27 00:56:48 CET 2013: 81: finished (3515ms, 500cycles)
Fri Dec 27 00:56:48 CET 2013: 81: No solution found.
Fri Dec 27 00:56:51 CET 2013: 82: finished (3123ms, 500cycles)
Fri Dec 27 00:56:51 CET 2013: 82: No solution found.
Fri Dec 27 00:56:54 CET 2013: 83: finished (3738ms, 500cycles)
Fri Dec 27 00:56:54 CET 2013: 83: No solution found.
Fri Dec 27 00:57:01 CET 2013: 84: finished (6405ms, 500cycles)
Fri Dec 27 00:57:01 CET 2013: 84: No solution found.
Fri Dec 27 00:57:04 CET 2013: 85: finished (3614ms, 500cycles)
Fri Dec 27 00:57:04 CET 2013: 85: No solution found.
Fri Dec 27 00:57:08 CET 2013: 86: finished (3860ms, 500cycles)
Fri Dec 27 00:57:08 CET 2013: 86: No solution found.
Fri Dec 27 00:57:11 CET 2013: 87: finished (2900ms, 500cycles)
Fri Dec 27 00:57:11 CET 2013: 87: No solution found.
Fri Dec 27 00:57:12 CET 2013: 88: finished (657ms, 84cycles)
Fri Dec 27 00:57:12 CET 2013: 88: Solution found.
Fri Dec 27 00:57:15 CET 2013: 89: finished (3566ms, 500cycles)
Fri Dec 27 00:57:15 CET 2013: 89: No solution found.
Fri Dec 27 00:57:20 CET 2013: 90: finished (4181ms, 500cycles)
Fri Dec 27 00:57:20 CET 2013: 90: No solution found.
Fri Dec 27 00:57:25 CET 2013: 91: finished (5656ms, 500cycles)
Fri Dec 27 00:57:25 CET 2013: 91: No solution found.
Fri Dec 27 00:57:28 CET 2013: 92: finished (2951ms, 500cycles)
Fri Dec 27 00:57:28 CET 2013: 92: No solution found.
Fri Dec 27 00:57:32 CET 2013: 93: finished (3731ms, 500cycles)
Fri Dec 27 00:57:32 CET 2013: 93: No solution found.
Fri Dec 27 00:57:36 CET 2013: 94: finished (3591ms, 500cycles)
Fri Dec 27 00:57:36 CET 2013: 94: No solution found.
Fri Dec 27 00:57:42 CET 2013: 95: finished (6570ms, 500cycles)
Fri Dec 27 00:57:42 CET 2013: 95: No solution found.
Fri Dec 27 00:57:43 CET 2013: 96: finished (449ms, 61cycles)
Fri Dec 27 00:57:43 CET 2013: 96: Solution found.
Fri Dec 27 00:57:46 CET 2013: 97: finished (3159ms, 500cycles)
Fri Dec 27 00:57:46 CET 2013: 97: No solution found.
Fri Dec 27 00:57:49 CET 2013: 98: finished (3431ms, 500cycles)
Fri Dec 27 00:57:49 CET 2013: 98: No solution found.
Fri Dec 27 00:57:53 CET 2013: 99: finished (3538ms, 500cycles)
Fri Dec 27 00:57:53 CET 2013: 99: No solution found.
Fri Dec 27 00:57:53 CET 2013: Solution Found: 8
Fri Dec 27 00:57:53 CET 2013: Avg cycles: 90
Fri Dec 27 00:57:53 CET 2013: Max cycles: 152
Fri Dec 27 00:57:53 CET 2013: Min cycles: 44
Fri Dec 27 00:57:53 CET 2013: No solution found: 92
Fri Dec 27 00:57:53 CET 2013: logging finished. (runtime: 368856ms)
