Sat Jan 11 19:24:25 CET 2014: Problem Count: 20
Sat Jan 11 19:24:25 CET 2014: CandidatesCount: 20
Sat Jan 11 19:24:25 CET 2014: Max Cycles: 500
Sat Jan 11 19:24:25 CET 2014: 0: finished (191ms, 500cycles)
Sat Jan 11 19:24:25 CET 2014: 0: No solution found.
Sat Jan 11 19:24:25 CET 2014: 1: finished (354ms, 500cycles)
Sat Jan 11 19:24:25 CET 2014: 1: No solution found.
Sat Jan 11 19:24:26 CET 2014: 2: finished (413ms, 500cycles)
Sat Jan 11 19:24:26 CET 2014: 2: No solution found.
Sat Jan 11 19:24:26 CET 2014: 3: finished (326ms, 500cycles)
Sat Jan 11 19:24:26 CET 2014: 3: No solution found.
Sat Jan 11 19:24:26 CET 2014: 4: finished (200ms, 500cycles)
Sat Jan 11 19:24:26 CET 2014: 4: No solution found.
Sat Jan 11 19:24:27 CET 2014: 5: finished (478ms, 500cycles)
Sat Jan 11 19:24:27 CET 2014: 5: No solution found.
Sat Jan 11 19:24:27 CET 2014: 6: finished (573ms, 500cycles)
Sat Jan 11 19:24:27 CET 2014: 6: No solution found.
Sat Jan 11 19:24:28 CET 2014: 7: finished (428ms, 500cycles)
Sat Jan 11 19:24:28 CET 2014: 7: No solution found.
Sat Jan 11 19:24:28 CET 2014: 8: finished (294ms, 500cycles)
Sat Jan 11 19:24:28 CET 2014: 8: No solution found.
Sat Jan 11 19:24:28 CET 2014: 9: finished (253ms, 500cycles)
Sat Jan 11 19:24:28 CET 2014: 9: No solution found.
Sat Jan 11 19:24:29 CET 2014: 10: finished (304ms, 500cycles)
Sat Jan 11 19:24:29 CET 2014: 10: No solution found.
Sat Jan 11 19:24:29 CET 2014: 11: finished (269ms, 500cycles)
Sat Jan 11 19:24:29 CET 2014: 11: No solution found.
Sat Jan 11 19:24:29 CET 2014: 12: finished (269ms, 500cycles)
Sat Jan 11 19:24:29 CET 2014: 12: No solution found.
Sat Jan 11 19:24:29 CET 2014: 13: finished (268ms, 500cycles)
Sat Jan 11 19:24:29 CET 2014: 13: No solution found.
Sat Jan 11 19:24:30 CET 2014: 14: finished (312ms, 500cycles)
Sat Jan 11 19:24:30 CET 2014: 14: No solution found.
Sat Jan 11 19:24:30 CET 2014: 15: finished (237ms, 500cycles)
Sat Jan 11 19:24:30 CET 2014: 15: No solution found.
Sat Jan 11 19:24:30 CET 2014: 16: finished (454ms, 500cycles)
Sat Jan 11 19:24:30 CET 2014: 16: No solution found.
Sat Jan 11 19:24:31 CET 2014: 17: finished (372ms, 500cycles)
Sat Jan 11 19:24:31 CET 2014: 17: No solution found.
Sat Jan 11 19:24:31 CET 2014: 18: finished (282ms, 500cycles)
Sat Jan 11 19:24:31 CET 2014: 18: No solution found.
Sat Jan 11 19:24:31 CET 2014: 19: finished (124ms, 500cycles)
Sat Jan 11 19:24:31 CET 2014: 19: No solution found.
Sat Jan 11 19:24:31 CET 2014: 20: finished (143ms, 500cycles)
Sat Jan 11 19:24:31 CET 2014: 20: No solution found.
Sat Jan 11 19:24:31 CET 2014: 21: finished (102ms, 500cycles)
Sat Jan 11 19:24:31 CET 2014: 21: No solution found.
Sat Jan 11 19:24:32 CET 2014: 22: finished (120ms, 500cycles)
Sat Jan 11 19:24:32 CET 2014: 22: No solution found.
Sat Jan 11 19:24:32 CET 2014: 23: finished (158ms, 500cycles)
Sat Jan 11 19:24:32 CET 2014: 23: No solution found.
Sat Jan 11 19:24:32 CET 2014: 24: finished (155ms, 500cycles)
Sat Jan 11 19:24:32 CET 2014: 24: No solution found.
Sat Jan 11 19:24:32 CET 2014: 25: finished (158ms, 500cycles)
Sat Jan 11 19:24:32 CET 2014: 25: No solution found.
Sat Jan 11 19:24:32 CET 2014: 26: finished (213ms, 500cycles)
Sat Jan 11 19:24:32 CET 2014: 26: No solution found.
Sat Jan 11 19:24:32 CET 2014: 27: finished (206ms, 500cycles)
Sat Jan 11 19:24:32 CET 2014: 27: No solution found.
Sat Jan 11 19:24:33 CET 2014: 28: finished (144ms, 500cycles)
Sat Jan 11 19:24:33 CET 2014: 28: No solution found.
Sat Jan 11 19:24:33 CET 2014: 29: finished (84ms, 500cycles)
Sat Jan 11 19:24:33 CET 2014: 29: No solution found.
Sat Jan 11 19:24:33 CET 2014: 30: finished (107ms, 500cycles)
Sat Jan 11 19:24:33 CET 2014: 30: No solution found.
Sat Jan 11 19:24:33 CET 2014: 31: finished (122ms, 500cycles)
Sat Jan 11 19:24:33 CET 2014: 31: No solution found.
Sat Jan 11 19:24:33 CET 2014: 32: finished (116ms, 500cycles)
Sat Jan 11 19:24:33 CET 2014: 32: No solution found.
Sat Jan 11 19:24:33 CET 2014: 33: finished (176ms, 500cycles)
Sat Jan 11 19:24:33 CET 2014: 33: No solution found.
Sat Jan 11 19:24:33 CET 2014: 34: finished (108ms, 500cycles)
Sat Jan 11 19:24:33 CET 2014: 34: No solution found.
Sat Jan 11 19:24:33 CET 2014: 35: finished (86ms, 500cycles)
Sat Jan 11 19:24:33 CET 2014: 35: No solution found.
Sat Jan 11 19:24:33 CET 2014: 36: finished (91ms, 500cycles)
Sat Jan 11 19:24:33 CET 2014: 36: No solution found.
Sat Jan 11 19:24:34 CET 2014: 37: finished (94ms, 500cycles)
Sat Jan 11 19:24:34 CET 2014: 37: No solution found.
Sat Jan 11 19:24:34 CET 2014: 38: finished (164ms, 500cycles)
Sat Jan 11 19:24:34 CET 2014: 38: No solution found.
Sat Jan 11 19:24:34 CET 2014: 39: finished (110ms, 500cycles)
Sat Jan 11 19:24:34 CET 2014: 39: No solution found.
Sat Jan 11 19:24:34 CET 2014: 40: finished (190ms, 500cycles)
Sat Jan 11 19:24:34 CET 2014: 40: No solution found.
Sat Jan 11 19:24:34 CET 2014: 41: finished (84ms, 500cycles)
Sat Jan 11 19:24:34 CET 2014: 41: No solution found.
Sat Jan 11 19:24:34 CET 2014: 42: finished (162ms, 500cycles)
Sat Jan 11 19:24:34 CET 2014: 42: No solution found.
Sat Jan 11 19:24:34 CET 2014: 43: finished (137ms, 500cycles)
Sat Jan 11 19:24:34 CET 2014: 43: No solution found.
Sat Jan 11 19:24:35 CET 2014: 44: finished (111ms, 500cycles)
Sat Jan 11 19:24:35 CET 2014: 44: No solution found.
Sat Jan 11 19:24:35 CET 2014: 45: finished (84ms, 500cycles)
Sat Jan 11 19:24:35 CET 2014: 45: No solution found.
Sat Jan 11 19:24:35 CET 2014: 46: finished (142ms, 500cycles)
Sat Jan 11 19:24:35 CET 2014: 46: No solution found.
Sat Jan 11 19:24:35 CET 2014: 47: finished (106ms, 500cycles)
Sat Jan 11 19:24:35 CET 2014: 47: No solution found.
Sat Jan 11 19:24:35 CET 2014: 48: finished (111ms, 500cycles)
Sat Jan 11 19:24:35 CET 2014: 48: No solution found.
Sat Jan 11 19:24:35 CET 2014: 49: finished (189ms, 500cycles)
Sat Jan 11 19:24:35 CET 2014: 49: No solution found.
Sat Jan 11 19:24:35 CET 2014: 50: finished (90ms, 500cycles)
Sat Jan 11 19:24:35 CET 2014: 50: No solution found.
Sat Jan 11 19:24:35 CET 2014: 51: finished (103ms, 500cycles)
Sat Jan 11 19:24:35 CET 2014: 51: No solution found.
Sat Jan 11 19:24:36 CET 2014: 52: finished (156ms, 500cycles)
Sat Jan 11 19:24:36 CET 2014: 52: No solution found.
Sat Jan 11 19:24:36 CET 2014: 53: finished (157ms, 500cycles)
Sat Jan 11 19:24:36 CET 2014: 53: No solution found.
Sat Jan 11 19:24:36 CET 2014: 54: finished (128ms, 500cycles)
Sat Jan 11 19:24:36 CET 2014: 54: No solution found.
Sat Jan 11 19:24:36 CET 2014: 55: finished (159ms, 500cycles)
Sat Jan 11 19:24:36 CET 2014: 55: No solution found.
Sat Jan 11 19:24:36 CET 2014: 56: finished (99ms, 500cycles)
Sat Jan 11 19:24:36 CET 2014: 56: No solution found.
Sat Jan 11 19:24:36 CET 2014: 57: finished (197ms, 500cycles)
Sat Jan 11 19:24:36 CET 2014: 57: No solution found.
