Sat Jan 11 17:25:49 CET 2014: Problem Count: 10
Sat Jan 11 17:25:49 CET 2014: CandidatesCount: 40
Sat Jan 11 17:25:49 CET 2014: Max Cycles: 500
Sat Jan 11 17:25:49 CET 2014: 0: finished (54ms, 500cycles)
Sat Jan 11 17:25:49 CET 2014: 0: No solution found.
Sat Jan 11 17:25:49 CET 2014: 1: finished (55ms, 500cycles)
Sat Jan 11 17:25:49 CET 2014: 1: No solution found.
Sat Jan 11 17:25:49 CET 2014: 2: finished (53ms, 500cycles)
Sat Jan 11 17:25:49 CET 2014: 2: No solution found.
Sat Jan 11 17:25:49 CET 2014: 3: finished (56ms, 500cycles)
Sat Jan 11 17:25:49 CET 2014: 3: No solution found.
Sat Jan 11 17:25:49 CET 2014: 4: finished (55ms, 500cycles)
Sat Jan 11 17:25:49 CET 2014: 4: No solution found.
Sat Jan 11 17:25:49 CET 2014: 5: finished (54ms, 500cycles)
Sat Jan 11 17:25:49 CET 2014: 5: No solution found.
Sat Jan 11 17:25:49 CET 2014: 6: finished (55ms, 500cycles)
Sat Jan 11 17:25:49 CET 2014: 6: No solution found.
Sat Jan 11 17:25:49 CET 2014: 7: finished (3ms, 18cycles)
Sat Jan 11 17:25:49 CET 2014: 7: Solution found.
Sat Jan 11 17:25:49 CET 2014: 8: finished (52ms, 500cycles)
Sat Jan 11 17:25:49 CET 2014: 8: No solution found.
Sat Jan 11 17:25:49 CET 2014: 9: finished (57ms, 500cycles)
Sat Jan 11 17:25:49 CET 2014: 9: No solution found.
Sat Jan 11 17:25:49 CET 2014: 10: finished (55ms, 500cycles)
Sat Jan 11 17:25:49 CET 2014: 10: No solution found.
Sat Jan 11 17:25:50 CET 2014: 11: finished (51ms, 500cycles)
Sat Jan 11 17:25:50 CET 2014: 11: No solution found.
Sat Jan 11 17:25:50 CET 2014: 12: finished (59ms, 500cycles)
Sat Jan 11 17:25:50 CET 2014: 12: No solution found.
Sat Jan 11 17:25:50 CET 2014: 13: finished (3ms, 20cycles)
Sat Jan 11 17:25:50 CET 2014: 13: Solution found.
Sat Jan 11 17:25:50 CET 2014: 14: finished (54ms, 500cycles)
Sat Jan 11 17:25:50 CET 2014: 14: No solution found.
Sat Jan 11 17:25:50 CET 2014: 15: finished (2ms, 12cycles)
Sat Jan 11 17:25:50 CET 2014: 15: Solution found.
Sat Jan 11 17:25:50 CET 2014: 16: finished (60ms, 500cycles)
Sat Jan 11 17:25:50 CET 2014: 16: No solution found.
Sat Jan 11 17:25:50 CET 2014: 17: finished (13ms, 47cycles)
Sat Jan 11 17:25:50 CET 2014: 17: Solution found.
Sat Jan 11 17:25:50 CET 2014: 18: finished (61ms, 500cycles)
Sat Jan 11 17:25:50 CET 2014: 18: No solution found.
Sat Jan 11 17:25:50 CET 2014: 19: finished (52ms, 500cycles)
Sat Jan 11 17:25:50 CET 2014: 19: No solution found.
Sat Jan 11 17:25:50 CET 2014: 20: finished (58ms, 500cycles)
Sat Jan 11 17:25:50 CET 2014: 20: No solution found.
Sat Jan 11 17:25:50 CET 2014: 21: finished (51ms, 500cycles)
Sat Jan 11 17:25:50 CET 2014: 21: No solution found.
Sat Jan 11 17:25:50 CET 2014: 22: finished (58ms, 500cycles)
Sat Jan 11 17:25:50 CET 2014: 22: No solution found.
Sat Jan 11 17:25:50 CET 2014: 23: finished (54ms, 500cycles)
Sat Jan 11 17:25:50 CET 2014: 23: No solution found.
Sat Jan 11 17:25:50 CET 2014: 24: finished (67ms, 500cycles)
Sat Jan 11 17:25:50 CET 2014: 24: No solution found.
Sat Jan 11 17:25:50 CET 2014: 25: finished (6ms, 49cycles)
