Fri Dec 27 19:11:51 CET 2013: Problem Count: 50
Fri Dec 27 19:11:51 CET 2013: CandidatesCount: 100
Fri Dec 27 19:11:51 CET 2013: Max Cycles: 500
Fri Dec 27 19:12:43 CET 2013: 52: No solution found.
Fri Dec 27 19:12:44 CET 2013: 53: finished (681ms, 500cycles)
Fri Dec 27 19:12:44 CET 2013: 53: No solution found.
Fri Dec 27 19:12:44 CET 2013: 54: finished (602ms, 500cycles)
Fri Dec 27 19:12:44 CET 2013: 54: No solution found.
Fri Dec 27 19:12:46 CET 2013: 55: finished (1429ms, 500cycles)
Fri Dec 27 19:12:46 CET 2013: 55: No solution found.
Fri Dec 27 19:12:47 CET 2013: 56: finished (941ms, 500cycles)
Fri Dec 27 19:12:47 CET 2013: 56: No solution found.
Fri Dec 27 19:12:48 CET 2013: 57: finished (1276ms, 500cycles)
Fri Dec 27 19:12:48 CET 2013: 57: No solution found.
Fri Dec 27 19:12:49 CET 2013: 58: finished (1469ms, 500cycles)
Fri Dec 27 19:12:49 CET 2013: 58: No solution found.
Fri Dec 27 19:12:50 CET 2013: 59: finished (674ms, 500cycles)
Fri Dec 27 19:12:50 CET 2013: 59: No solution found.
Fri Dec 27 19:12:51 CET 2013: 60: finished (1092ms, 500cycles)
Fri Dec 27 19:12:51 CET 2013: 60: No solution found.
Fri Dec 27 19:12:51 CET 2013: 61: finished (48ms, 34cycles)
Fri Dec 27 19:12:51 CET 2013: 61: Solution found.
Fri Dec 27 19:12:51 CET 2013: 62: finished (146ms, 81cycles)
Fri Dec 27 19:12:51 CET 2013: 62: Solution found.
Fri Dec 27 19:12:51 CET 2013: 63: finished (102ms, 57cycles)
Fri Dec 27 19:12:51 CET 2013: 63: Solution found.
Fri Dec 27 19:12:53 CET 2013: 64: finished (1423ms, 500cycles)
Fri Dec 27 19:12:53 CET 2013: 64: No solution found.
Fri Dec 27 19:12:54 CET 2013: 65: finished (710ms, 500cycles)
Fri Dec 27 19:12:54 CET 2013: 65: No solution found.
Fri Dec 27 19:12:54 CET 2013: 66: finished (668ms, 500cycles)
Fri Dec 27 19:12:54 CET 2013: 66: No solution found.
Fri Dec 27 19:12:55 CET 2013: 67: finished (394ms, 152cycles)
Fri Dec 27 19:12:55 CET 2013: 67: Solution found.
Fri Dec 27 19:12:56 CET 2013: 68: finished (1192ms, 500cycles)
Fri Dec 27 19:12:56 CET 2013: 68: No solution found.
Fri Dec 27 19:12:57 CET 2013: 69: finished (965ms, 500cycles)
Fri Dec 27 19:12:57 CET 2013: 69: No solution found.
Fri Dec 27 19:12:57 CET 2013: 70: finished (711ms, 500cycles)
Fri Dec 27 19:12:57 CET 2013: 70: No solution found.
Fri Dec 27 19:12:58 CET 2013: 71: finished (819ms, 500cycles)
Fri Dec 27 19:12:58 CET 2013: 71: No solution found.
Fri Dec 27 19:13:00 CET 2013: 72: finished (1413ms, 500cycles)
Fri Dec 27 19:13:00 CET 2013: 72: No solution found.
Fri Dec 27 19:13:00 CET 2013: 73: finished (634ms, 500cycles)
Fri Dec 27 19:13:00 CET 2013: 73: No solution found.
Fri Dec 27 19:13:01 CET 2013: 74: finished (880ms, 500cycles)
Fri Dec 27 19:13:01 CET 2013: 74: No solution found.
Fri Dec 27 19:13:02 CET 2013: 75: finished (675ms, 500cycles)
Fri Dec 27 19:13:02 CET 2013: 75: No solution found.
Fri Dec 27 19:13:03 CET 2013: 76: finished (663ms, 500cycles)
Fri Dec 27 19:13:03 CET 2013: 76: No solution found.
Fri Dec 27 19:13:04 CET 2013: 77: finished (1345ms, 500cycles)
Fri Dec 27 19:13:04 CET 2013: 77: No solution found.
Fri Dec 27 19:13:04 CET 2013: 78: finished (140ms, 102cycles)
Fri Dec 27 19:13:04 CET 2013: 78: Solution found.
Fri Dec 27 19:13:04 CET 2013: 79: finished (217ms, 84cycles)
Fri Dec 27 19:13:04 CET 2013: 79: Solution found.
Fri Dec 27 19:13:05 CET 2013: 80: finished (908ms, 500cycles)
Fri Dec 27 19:13:05 CET 2013: 80: No solution found.
Fri Dec 27 19:13:07 CET 2013: 81: finished (1382ms, 500cycles)
Fri Dec 27 19:13:07 CET 2013: 81: No solution found.
Fri Dec 27 19:13:08 CET 2013: 82: finished (1452ms, 500cycles)
Fri Dec 27 19:13:08 CET 2013: 82: No solution found.
Fri Dec 27 19:13:09 CET 2013: 83: finished (1359ms, 500cycles)
Fri Dec 27 19:13:09 CET 2013: 83: No solution found.
Fri Dec 27 19:13:10 CET 2013: 84: finished (679ms, 500cycles)
Fri Dec 27 19:13:10 CET 2013: 84: No solution found.
Fri Dec 27 19:13:11 CET 2013: 85: finished (1400ms, 500cycles)
Fri Dec 27 19:13:11 CET 2013: 85: No solution found.
Fri Dec 27 19:13:12 CET 2013: 86: finished (689ms, 500cycles)
Fri Dec 27 19:13:12 CET 2013: 86: No solution found.
Fri Dec 27 19:13:13 CET 2013: 87: finished (1223ms, 500cycles)
Fri Dec 27 19:13:13 CET 2013: 87: No solution found.
Fri Dec 27 19:13:14 CET 2013: 88: finished (996ms, 500cycles)
Fri Dec 27 19:13:14 CET 2013: 88: No solution found.
Fri Dec 27 19:13:15 CET 2013: 89: finished (1102ms, 500cycles)
Fri Dec 27 19:13:15 CET 2013: 89: No solution found.
Fri Dec 27 19:13:16 CET 2013: 90: finished (752ms, 500cycles)
Fri Dec 27 19:13:16 CET 2013: 90: No solution found.
Fri Dec 27 19:13:17 CET 2013: 91: finished (692ms, 500cycles)
Fri Dec 27 19:13:17 CET 2013: 91: No solution found.
Fri Dec 27 19:13:17 CET 2013: 92: finished (306ms, 113cycles)
Fri Dec 27 19:13:17 CET 2013: 92: Solution found.
Fri Dec 27 19:13:18 CET 2013: 93: finished (854ms, 500cycles)
Fri Dec 27 19:13:18 CET 2013: 93: No solution found.
Fri Dec 27 19:13:19 CET 2013: 94: finished (655ms, 500cycles)
Fri Dec 27 19:13:19 CET 2013: 94: No solution found.
Fri Dec 27 19:13:19 CET 2013: 95: finished (648ms, 500cycles)
Fri Dec 27 19:13:19 CET 2013: 95: No solution found.
Fri Dec 27 19:13:20 CET 2013: 96: finished (644ms, 500cycles)
Fri Dec 27 19:13:20 CET 2013: 96: No solution found.
Fri Dec 27 19:13:21 CET 2013: 97: finished (1192ms, 500cycles)
Fri Dec 27 19:13:21 CET 2013: 97: No solution found.
Fri Dec 27 19:13:23 CET 2013: 98: finished (1357ms, 500cycles)
Fri Dec 27 19:13:23 CET 2013: 98: No solution found.
Fri Dec 27 19:13:23 CET 2013: 99: finished (768ms, 500cycles)
Fri Dec 27 19:13:23 CET 2013: 99: No solution found.
Fri Dec 27 19:13:23 CET 2013: Solution Found: 13
Fri Dec 27 19:13:23 CET 2013: Avg cycles: 85
Fri Dec 27 19:13:23 CET 2013: Max cycles: 198
Fri Dec 27 19:13:23 CET 2013: Min cycles: 21
Fri Dec 27 19:13:23 CET 2013: No solution found: 87
Fri Dec 27 19:13:23 CET 2013: logging finished. (runtime: 92194ms)
