Sat Jan 11 19:26:56 CET 2014: Problem Count: 40
Sat Jan 11 19:26:56 CET 2014: CandidatesCount: 20
Sat Jan 11 19:26:56 CET 2014: Max Cycles: 500
Sat Jan 11 19:26:56 CET 2014: 0: finished (111ms, 500cycles)
Sat Jan 11 19:26:56 CET 2014: 0: No solution found.
Sat Jan 11 19:26:56 CET 2014: 1: finished (10ms, 38cycles)
Sat Jan 11 19:26:56 CET 2014: 1: Solution found.
Sat Jan 11 19:26:56 CET 2014: 2: finished (119ms, 500cycles)
Sat Jan 11 19:26:56 CET 2014: 2: No solution found.
Sat Jan 11 19:26:56 CET 2014: 3: finished (112ms, 500cycles)
Sat Jan 11 19:26:56 CET 2014: 3: No solution found.
Sat Jan 11 19:26:56 CET 2014: 4: finished (114ms, 500cycles)
Sat Jan 11 19:26:56 CET 2014: 4: No solution found.
Sat Jan 11 19:26:56 CET 2014: 5: finished (113ms, 500cycles)
Sat Jan 11 19:26:56 CET 2014: 5: No solution found.
Sat Jan 11 19:26:56 CET 2014: 6: finished (17ms, 61cycles)
Sat Jan 11 19:26:56 CET 2014: 6: Solution found.
Sat Jan 11 19:26:56 CET 2014: 7: finished (114ms, 500cycles)
Sat Jan 11 19:26:56 CET 2014: 7: No solution found.
Sat Jan 11 19:26:57 CET 2014: 8: finished (118ms, 500cycles)
Sat Jan 11 19:26:57 CET 2014: 8: No solution found.
Sat Jan 11 19:26:57 CET 2014: 9: finished (114ms, 500cycles)
Sat Jan 11 19:26:57 CET 2014: 9: No solution found.
Sat Jan 11 19:26:57 CET 2014: 10: finished (115ms, 500cycles)
Sat Jan 11 19:26:57 CET 2014: 10: No solution found.
Sat Jan 11 19:26:57 CET 2014: 11: finished (126ms, 500cycles)
Sat Jan 11 19:26:57 CET 2014: 11: No solution found.
Sat Jan 11 19:26:57 CET 2014: 12: finished (120ms, 500cycles)
Sat Jan 11 19:26:57 CET 2014: 12: No solution found.
Sat Jan 11 19:26:57 CET 2014: 13: finished (114ms, 500cycles)
Sat Jan 11 19:26:57 CET 2014: 13: No solution found.
Sat Jan 11 19:26:57 CET 2014: 14: finished (113ms, 500cycles)
Sat Jan 11 19:26:57 CET 2014: 14: No solution found.
Sat Jan 11 19:26:57 CET 2014: 15: finished (96ms, 500cycles)
Sat Jan 11 19:26:57 CET 2014: 15: No solution found.
Sat Jan 11 19:26:57 CET 2014: 16: finished (7ms, 23cycles)
Sat Jan 11 19:26:57 CET 2014: 16: Solution found.
Sat Jan 11 19:26:58 CET 2014: 17: finished (124ms, 500cycles)
Sat Jan 11 19:26:58 CET 2014: 17: No solution found.
Sat Jan 11 19:26:58 CET 2014: 18: finished (114ms, 500cycles)
Sat Jan 11 19:26:58 CET 2014: 18: No solution found.
Sat Jan 11 19:26:58 CET 2014: 19: finished (112ms, 500cycles)
Sat Jan 11 19:26:58 CET 2014: 19: No solution found.
Sat Jan 11 19:26:58 CET 2014: 20: finished (119ms, 500cycles)
Sat Jan 11 19:26:58 CET 2014: 20: No solution found.
Sat Jan 11 19:26:58 CET 2014: 21: finished (125ms, 500cycles)
Sat Jan 11 19:26:58 CET 2014: 21: No solution found.
Sat Jan 11 19:26:58 CET 2014: 22: finished (125ms, 500cycles)
