Fri Dec 27 23:49:22 CET 2013: Problem Count: 100
Fri Dec 27 23:49:22 CET 2013: CandidatesCount: 100
Fri Dec 27 23:49:22 CET 2013: Max Cycles: 500
Fri Dec 27 23:50:34 CET 2013: 38: finished (1935ms, 500cycles)
Fri Dec 27 23:50:34 CET 2013: 38: No solution found.
Fri Dec 27 23:50:37 CET 2013: 39: finished (2679ms, 500cycles)
Fri Dec 27 23:50:37 CET 2013: 39: No solution found.
Fri Dec 27 23:50:37 CET 2013: 40: finished (333ms, 84cycles)
Fri Dec 27 23:50:37 CET 2013: 40: Solution found.
Fri Dec 27 23:50:39 CET 2013: 41: finished (1916ms, 500cycles)
Fri Dec 27 23:50:39 CET 2013: 41: No solution found.
Fri Dec 27 23:50:41 CET 2013: 42: finished (1801ms, 500cycles)
Fri Dec 27 23:50:41 CET 2013: 42: No solution found.
Fri Dec 27 23:50:43 CET 2013: 43: finished (1758ms, 500cycles)
Fri Dec 27 23:50:43 CET 2013: 43: No solution found.
Fri Dec 27 23:50:44 CET 2013: 44: finished (1800ms, 500cycles)
Fri Dec 27 23:50:44 CET 2013: 44: No solution found.
Fri Dec 27 23:50:46 CET 2013: 45: finished (2061ms, 500cycles)
Fri Dec 27 23:50:46 CET 2013: 45: No solution found.
Fri Dec 27 23:50:49 CET 2013: 46: finished (2809ms, 500cycles)
Fri Dec 27 23:50:49 CET 2013: 46: No solution found.
Fri Dec 27 23:50:51 CET 2013: 47: finished (1900ms, 500cycles)
Fri Dec 27 23:50:51 CET 2013: 47: No solution found.
Fri Dec 27 23:50:53 CET 2013: 48: finished (2016ms, 500cycles)
Fri Dec 27 23:50:53 CET 2013: 48: No solution found.
Fri Dec 27 23:50:56 CET 2013: 49: finished (2733ms, 500cycles)
Fri Dec 27 23:50:56 CET 2013: 49: No solution found.
Fri Dec 27 23:50:58 CET 2013: 50: finished (1885ms, 500cycles)
Fri Dec 27 23:50:58 CET 2013: 50: No solution found.
Fri Dec 27 23:51:00 CET 2013: 51: finished (1854ms, 500cycles)
Fri Dec 27 23:51:00 CET 2013: 51: No solution found.
Fri Dec 27 23:51:01 CET 2013: 52: finished (1913ms, 500cycles)
Fri Dec 27 23:51:01 CET 2013: 52: No solution found.
Fri Dec 27 23:51:03 CET 2013: 53: finished (1833ms, 500cycles)
Fri Dec 27 23:51:03 CET 2013: 53: No solution found.
Fri Dec 27 23:51:04 CET 2013: 54: finished (284ms, 74cycles)
Fri Dec 27 23:51:04 CET 2013: 54: Solution found.
Fri Dec 27 23:51:05 CET 2013: 55: finished (1844ms, 500cycles)
Fri Dec 27 23:51:05 CET 2013: 55: No solution found.
Fri Dec 27 23:51:06 CET 2013: 56: finished (107ms, 28cycles)
Fri Dec 27 23:51:06 CET 2013: 56: Solution found.
Fri Dec 27 23:51:07 CET 2013: 57: finished (1808ms, 500cycles)
Fri Dec 27 23:51:07 CET 2013: 57: No solution found.
Fri Dec 27 23:51:09 CET 2013: 58: finished (1959ms, 500cycles)
Fri Dec 27 23:51:09 CET 2013: 58: No solution found.
Fri Dec 27 23:51:11 CET 2013: 59: finished (1821ms, 500cycles)
Fri Dec 27 23:51:11 CET 2013: 59: No solution found.
Fri Dec 27 23:51:13 CET 2013: 60: finished (1913ms, 500cycles)
Fri Dec 27 23:51:13 CET 2013: 60: No solution found.
Fri Dec 27 23:51:15 CET 2013: 61: finished (1878ms, 500cycles)
Fri Dec 27 23:51:15 CET 2013: 61: No solution found.
Fri Dec 27 23:51:17 CET 2013: 62: finished (1913ms, 500cycles)
Fri Dec 27 23:51:17 CET 2013: 62: No solution found.
Fri Dec 27 23:51:17 CET 2013: 63: finished (513ms, 106cycles)
Fri Dec 27 23:51:17 CET 2013: 63: Solution found.
Fri Dec 27 23:51:19 CET 2013: 64: finished (1953ms, 500cycles)
Fri Dec 27 23:51:19 CET 2013: 64: No solution found.
Fri Dec 27 23:51:21 CET 2013: 65: finished (1856ms, 500cycles)
Fri Dec 27 23:51:21 CET 2013: 65: No solution found.
Fri Dec 27 23:51:23 CET 2013: 66: finished (1818ms, 500cycles)
Fri Dec 27 23:51:23 CET 2013: 66: No solution found.
Fri Dec 27 23:51:24 CET 2013: 67: finished (776ms, 153cycles)
Fri Dec 27 23:51:24 CET 2013: 67: Solution found.
Fri Dec 27 23:51:25 CET 2013: 68: finished (1728ms, 500cycles)
Fri Dec 27 23:51:25 CET 2013: 68: No solution found.
Fri Dec 27 23:51:27 CET 2013: 69: finished (1886ms, 500cycles)
Fri Dec 27 23:51:27 CET 2013: 69: No solution found.
Fri Dec 27 23:51:30 CET 2013: 70: finished (2473ms, 500cycles)
Fri Dec 27 23:51:30 CET 2013: 70: No solution found.
Fri Dec 27 23:51:31 CET 2013: 71: finished (775ms, 169cycles)
Fri Dec 27 23:51:31 CET 2013: 71: Solution found.
Fri Dec 27 23:51:33 CET 2013: 72: finished (1882ms, 500cycles)
Fri Dec 27 23:51:33 CET 2013: 72: No solution found.
Fri Dec 27 23:51:34 CET 2013: 73: finished (1833ms, 500cycles)
Fri Dec 27 23:51:34 CET 2013: 73: No solution found.
Fri Dec 27 23:51:36 CET 2013: 74: finished (1835ms, 500cycles)
Fri Dec 27 23:51:36 CET 2013: 74: No solution found.
Fri Dec 27 23:51:38 CET 2013: 75: finished (1844ms, 500cycles)
Fri Dec 27 23:51:38 CET 2013: 75: No solution found.
Fri Dec 27 23:51:38 CET 2013: 76: finished (438ms, 95cycles)
Fri Dec 27 23:51:38 CET 2013: 76: Solution found.
Fri Dec 27 23:51:40 CET 2013: 77: finished (1868ms, 500cycles)
Fri Dec 27 23:51:40 CET 2013: 77: No solution found.
Fri Dec 27 23:51:42 CET 2013: 78: finished (1753ms, 500cycles)
Fri Dec 27 23:51:42 CET 2013: 78: No solution found.
Fri Dec 27 23:51:44 CET 2013: 79: finished (1915ms, 500cycles)
Fri Dec 27 23:51:44 CET 2013: 79: No solution found.
Fri Dec 27 23:51:46 CET 2013: 80: finished (1903ms, 500cycles)
Fri Dec 27 23:51:46 CET 2013: 80: No solution found.
Fri Dec 27 23:51:48 CET 2013: 81: finished (1764ms, 500cycles)
Fri Dec 27 23:51:48 CET 2013: 81: No solution found.
Fri Dec 27 23:51:48 CET 2013: 82: finished (480ms, 112cycles)
Fri Dec 27 23:51:48 CET 2013: 82: Solution found.
Fri Dec 27 23:51:50 CET 2013: 83: finished (1806ms, 500cycles)
Fri Dec 27 23:51:50 CET 2013: 83: No solution found.
Fri Dec 27 23:51:52 CET 2013: 84: finished (1933ms, 500cycles)
Fri Dec 27 23:51:52 CET 2013: 84: No solution found.
Fri Dec 27 23:51:54 CET 2013: 85: finished (1698ms, 500cycles)
Fri Dec 27 23:51:54 CET 2013: 85: No solution found.
Fri Dec 27 23:51:54 CET 2013: 86: finished (124ms, 27cycles)
Fri Dec 27 23:51:54 CET 2013: 86: Solution found.
Fri Dec 27 23:51:54 CET 2013: 87: finished (294ms, 64cycles)
Fri Dec 27 23:51:54 CET 2013: 87: Solution found.
Fri Dec 27 23:51:57 CET 2013: 88: finished (2685ms, 500cycles)
Fri Dec 27 23:51:57 CET 2013: 88: No solution found.
Fri Dec 27 23:51:58 CET 2013: 89: finished (1790ms, 500cycles)
Fri Dec 27 23:51:58 CET 2013: 89: No solution found.
Fri Dec 27 23:52:00 CET 2013: 90: finished (1822ms, 500cycles)
Fri Dec 27 23:52:00 CET 2013: 90: No solution found.
Fri Dec 27 23:52:02 CET 2013: 91: finished (1878ms, 500cycles)
Fri Dec 27 23:52:02 CET 2013: 91: No solution found.
Fri Dec 27 23:52:04 CET 2013: 92: finished (1831ms, 500cycles)
Fri Dec 27 23:52:04 CET 2013: 92: No solution found.
Fri Dec 27 23:52:04 CET 2013: 93: finished (130ms, 33cycles)
Fri Dec 27 23:52:04 CET 2013: 93: Solution found.
Fri Dec 27 23:52:06 CET 2013: 94: finished (1898ms, 500cycles)
Fri Dec 27 23:52:06 CET 2013: 94: No solution found.
Fri Dec 27 23:52:08 CET 2013: 95: finished (1919ms, 500cycles)
Fri Dec 27 23:52:08 CET 2013: 95: No solution found.
Fri Dec 27 23:52:10 CET 2013: 96: finished (1827ms, 500cycles)
Fri Dec 27 23:52:10 CET 2013: 96: No solution found.
Fri Dec 27 23:52:12 CET 2013: 97: finished (2220ms, 500cycles)
Fri Dec 27 23:52:12 CET 2013: 97: No solution found.
Fri Dec 27 23:52:15 CET 2013: 98: finished (2622ms, 500cycles)
Fri Dec 27 23:52:15 CET 2013: 98: No solution found.
Fri Dec 27 23:52:16 CET 2013: 99: finished (1880ms, 500cycles)
Fri Dec 27 23:52:16 CET 2013: 99: No solution found.
Fri Dec 27 23:52:16 CET 2013: Solution Found: 16
Fri Dec 27 23:52:16 CET 2013: Avg cycles: 100
Fri Dec 27 23:52:16 CET 2013: Max cycles: 256
Fri Dec 27 23:52:16 CET 2013: Min cycles: 27
Fri Dec 27 23:52:16 CET 2013: No solution found: 84
Fri Dec 27 23:52:16 CET 2013: logging finished. (runtime: 174506ms)
