Sat Jan 11 19:53:57 CET 2014: Problem Count: 30
Sat Jan 11 19:53:57 CET 2014: CandidatesCount: 40
Sat Jan 11 19:53:57 CET 2014: Max Cycles: 500
Sat Jan 11 19:53:57 CET 2014: 0: finished (146ms, 500cycles)
Sat Jan 11 19:53:57 CET 2014: 0: No solution found.
Sat Jan 11 19:53:58 CET 2014: 1: finished (145ms, 500cycles)
Sat Jan 11 19:53:58 CET 2014: 1: No solution found.
Sat Jan 11 19:53:58 CET 2014: 2: finished (157ms, 500cycles)
Sat Jan 11 19:53:58 CET 2014: 2: No solution found.
Sat Jan 11 19:53:58 CET 2014: 3: finished (146ms, 500cycles)
Sat Jan 11 19:53:58 CET 2014: 3: No solution found.
Sat Jan 11 19:53:58 CET 2014: 4: finished (156ms, 500cycles)
Sat Jan 11 19:53:58 CET 2014: 4: No solution found.
Sat Jan 11 19:53:58 CET 2014: 5: finished (156ms, 500cycles)
Sat Jan 11 19:53:58 CET 2014: 5: No solution found.
Sat Jan 11 19:53:58 CET 2014: 6: finished (146ms, 500cycles)
Sat Jan 11 19:53:58 CET 2014: 6: No solution found.
Sat Jan 11 19:53:58 CET 2014: 7: finished (3ms, 6cycles)
Sat Jan 11 19:53:58 CET 2014: 7: Solution found.
Sat Jan 11 19:53:58 CET 2014: 8: finished (4ms, 9cycles)
Sat Jan 11 19:53:58 CET 2014: 8: Solution found.
Sat Jan 11 19:53:58 CET 2014: 9: finished (10ms, 28cycles)
Sat Jan 11 19:53:58 CET 2014: 9: Solution found.
Sat Jan 11 19:53:59 CET 2014: 10: finished (172ms, 500cycles)
Sat Jan 11 19:53:59 CET 2014: 10: No solution found.
Sat Jan 11 19:53:59 CET 2014: 11: finished (166ms, 500cycles)
Sat Jan 11 19:53:59 CET 2014: 11: No solution found.
Sat Jan 11 19:53:59 CET 2014: 12: finished (10ms, 21cycles)
Sat Jan 11 19:53:59 CET 2014: 12: Solution found.
Sat Jan 11 19:53:59 CET 2014: 13: finished (143ms, 500cycles)
Sat Jan 11 19:53:59 CET 2014: 13: No solution found.
Sat Jan 11 19:53:59 CET 2014: 14: finished (147ms, 500cycles)
Sat Jan 11 19:53:59 CET 2014: 14: No solution found.
Sat Jan 11 19:53:59 CET 2014: 15: finished (144ms, 500cycles)
Sat Jan 11 19:53:59 CET 2014: 15: No solution found.
Sat Jan 11 19:53:59 CET 2014: 16: finished (7ms, 20cycles)
Sat Jan 11 19:53:59 CET 2014: 16: Solution found.
Sat Jan 11 19:53:59 CET 2014: 17: finished (144ms, 500cycles)
Sat Jan 11 19:53:59 CET 2014: 17: No solution found.
Sat Jan 11 19:53:59 CET 2014: 18: finished (148ms, 500cycles)
Sat Jan 11 19:53:59 CET 2014: 18: No solution found.
Sat Jan 11 19:54:00 CET 2014: 19: finished (154ms, 500cycles)
Sat Jan 11 19:54:00 CET 2014: 19: No solution found.
Sat Jan 11 19:54:00 CET 2014: 20: finished (6ms, 11cycles)
Sat Jan 11 19:54:00 CET 2014: 20: Solution found.
Sat Jan 11 19:54:00 CET 2014: 21: finished (144ms, 500cycles)
Sat Jan 11 19:54:00 CET 2014: 21: No solution found.
Sat Jan 11 19:54:00 CET 2014: 22: finished (161ms, 500cycles)
Sat Jan 11 19:54:00 CET 2014: 22: No solution found.
Sat Jan 11 19:54:00 CET 2014: 23: finished (146ms, 500cycles)
Sat Jan 11 19:54:00 CET 2014: 23: No solution found.
Sat Jan 11 19:54:00 CET 2014: 24: finished (226ms, 500cycles)
Sat Jan 11 19:54:00 CET 2014: 24: No solution found.
Sat Jan 11 19:54:01 CET 2014: 25: finished (377ms, 500cycles)
Sat Jan 11 19:54:01 CET 2014: 25: No solution found.
Sat Jan 11 19:54:01 CET 2014: 26: finished (361ms, 500cycles)
Sat Jan 11 19:54:01 CET 2014: 26: No solution found.
Sat Jan 11 19:54:01 CET 2014: 27: finished (397ms, 500cycles)
Sat Jan 11 19:54:01 CET 2014: 27: No solution found.
Sat Jan 11 19:54:02 CET 2014: 28: finished (376ms, 500cycles)
Sat Jan 11 19:54:02 CET 2014: 28: No solution found.
Sat Jan 11 19:54:02 CET 2014: 29: finished (357ms, 500cycles)
Sat Jan 11 19:54:02 CET 2014: 29: No solution found.
Sat Jan 11 19:54:03 CET 2014: 30: finished (379ms, 500cycles)
Sat Jan 11 19:54:03 CET 2014: 30: No solution found.
Sat Jan 11 19:54:03 CET 2014: 31: finished (377ms, 500cycles)
Sat Jan 11 19:54:03 CET 2014: 31: No solution found.
Sat Jan 11 19:54:03 CET 2014: 32: finished (360ms, 500cycles)
Sat Jan 11 19:54:03 CET 2014: 32: No solution found.
Sat Jan 11 19:54:04 CET 2014: 33: finished (382ms, 500cycles)
Sat Jan 11 19:54:04 CET 2014: 33: No solution found.
Sat Jan 11 19:54:04 CET 2014: 34: finished (381ms, 500cycles)
Sat Jan 11 19:54:04 CET 2014: 34: No solution found.
Sat Jan 11 19:54:04 CET 2014: 35: finished (359ms, 500cycles)
Sat Jan 11 19:54:04 CET 2014: 35: No solution found.
Sat Jan 11 19:54:05 CET 2014: 36: finished (359ms, 500cycles)
Sat Jan 11 19:54:05 CET 2014: 36: No solution found.
Sat Jan 11 19:54:05 CET 2014: 37: finished (389ms, 500cycles)
Sat Jan 11 19:54:05 CET 2014: 37: No solution found.
Sat Jan 11 19:54:06 CET 2014: 38: finished (361ms, 500cycles)
Sat Jan 11 19:54:06 CET 2014: 38: No solution found.
Sat Jan 11 19:54:06 CET 2014: 39: finished (379ms, 500cycles)
Sat Jan 11 19:54:06 CET 2014: 39: No solution found.
Sat Jan 11 19:54:06 CET 2014: 40: finished (361ms, 500cycles)
Sat Jan 11 19:54:06 CET 2014: 40: No solution found.
Sat Jan 11 19:54:06 CET 2014: 41: finished (171ms, 500cycles)
Sat Jan 11 19:54:06 CET 2014: 41: No solution found.
Sat Jan 11 19:54:07 CET 2014: 42: finished (142ms, 500cycles)
Sat Jan 11 19:54:07 CET 2014: 42: No solution found.
Sat Jan 11 19:54:07 CET 2014: 43: finished (156ms, 500cycles)
Sat Jan 11 19:54:07 CET 2014: 43: No solution found.
Sat Jan 11 19:54:07 CET 2014: 44: finished (143ms, 500cycles)
Sat Jan 11 19:54:07 CET 2014: 44: No solution found.
Sat Jan 11 19:54:07 CET 2014: 45: finished (162ms, 500cycles)
Sat Jan 11 19:54:07 CET 2014: 45: No solution found.
Sat Jan 11 19:54:07 CET 2014: 46: finished (155ms, 500cycles)
Sat Jan 11 19:54:07 CET 2014: 46: No solution found.
Sat Jan 11 19:54:07 CET 2014: 47: finished (161ms, 500cycles)
Sat Jan 11 19:54:07 CET 2014: 47: No solution found.
Sat Jan 11 19:54:07 CET 2014: 48: finished (4ms, 6cycles)
Sat Jan 11 19:54:07 CET 2014: 48: Solution found.
Sat Jan 11 19:54:07 CET 2014: 49: finished (6ms, 14cycles)
Sat Jan 11 19:54:07 CET 2014: 49: Solution found.
Sat Jan 11 19:54:08 CET 2014: 50: finished (172ms, 500cycles)
Sat Jan 11 19:54:08 CET 2014: 50: No solution found.
Sat Jan 11 19:54:08 CET 2014: 51: finished (144ms, 500cycles)
Sat Jan 11 19:54:08 CET 2014: 51: No solution found.
Sat Jan 11 19:54:08 CET 2014: 52: finished (185ms, 500cycles)
Sat Jan 11 19:54:08 CET 2014: 52: No solution found.
Sat Jan 11 19:54:08 CET 2014: 53: finished (150ms, 500cycles)
Sat Jan 11 19:54:08 CET 2014: 53: No solution found.
Sat Jan 11 19:54:08 CET 2014: 54: finished (144ms, 500cycles)
Sat Jan 11 19:54:08 CET 2014: 54: No solution found.
Sat Jan 11 19:54:08 CET 2014: 55: finished (148ms, 500cycles)
Sat Jan 11 19:54:08 CET 2014: 55: No solution found.
Sat Jan 11 19:54:09 CET 2014: 56: finished (197ms, 500cycles)
Sat Jan 11 19:54:09 CET 2014: 56: No solution found.
Sat Jan 11 19:54:09 CET 2014: 57: finished (145ms, 500cycles)
Sat Jan 11 19:54:09 CET 2014: 57: No solution found.
Sat Jan 11 19:54:09 CET 2014: 58: finished (5ms, 13cycles)
Sat Jan 11 19:54:09 CET 2014: 58: Solution found.
Sat Jan 11 19:54:09 CET 2014: 59: finished (146ms, 500cycles)
Sat Jan 11 19:54:09 CET 2014: 59: No solution found.
Sat Jan 11 19:54:09 CET 2014: 60: finished (144ms, 500cycles)
Sat Jan 11 19:54:09 CET 2014: 60: No solution found.
Sat Jan 11 19:54:09 CET 2014: 61: finished (145ms, 500cycles)
Sat Jan 11 19:54:09 CET 2014: 61: No solution found.
Sat Jan 11 19:54:09 CET 2014: 62: finished (4ms, 8cycles)
Sat Jan 11 19:54:09 CET 2014: 62: Solution found.
Sat Jan 11 19:54:09 CET 2014: 63: finished (6ms, 19cycles)
Sat Jan 11 19:54:09 CET 2014: 63: Solution found.
Sat Jan 11 19:54:09 CET 2014: 64: finished (144ms, 500cycles)
Sat Jan 11 19:54:09 CET 2014: 64: No solution found.
Sat Jan 11 19:54:09 CET 2014: 65: finished (157ms, 500cycles)
Sat Jan 11 19:54:09 CET 2014: 65: No solution found.
Sat Jan 11 19:54:09 CET 2014: 66: finished (22ms, 62cycles)
Sat Jan 11 19:54:09 CET 2014: 66: Solution found.
Sat Jan 11 19:54:10 CET 2014: 67: finished (143ms, 500cycles)
Sat Jan 11 19:54:10 CET 2014: 67: No solution found.
Sat Jan 11 19:54:10 CET 2014: 68: finished (141ms, 500cycles)
Sat Jan 11 19:54:10 CET 2014: 68: No solution found.
Sat Jan 11 19:54:10 CET 2014: 69: finished (158ms, 500cycles)
Sat Jan 11 19:54:10 CET 2014: 69: No solution found.
Sat Jan 11 19:54:10 CET 2014: 70: finished (145ms, 500cycles)
Sat Jan 11 19:54:10 CET 2014: 70: No solution found.
Sat Jan 11 19:54:10 CET 2014: 71: finished (2ms, 3cycles)
Sat Jan 11 19:54:10 CET 2014: 71: Solution found.
Sat Jan 11 19:54:10 CET 2014: 72: finished (144ms, 500cycles)
Sat Jan 11 19:54:10 CET 2014: 72: No solution found.
Sat Jan 11 19:54:10 CET 2014: 73: finished (3ms, 7cycles)
Sat Jan 11 19:54:10 CET 2014: 73: Solution found.
Sat Jan 11 19:54:10 CET 2014: 74: finished (150ms, 500cycles)
Sat Jan 11 19:54:10 CET 2014: 74: No solution found.
Sat Jan 11 19:54:10 CET 2014: 75: finished (9ms, 22cycles)
Sat Jan 11 19:54:10 CET 2014: 75: Solution found.
Sat Jan 11 19:54:10 CET 2014: 76: finished (159ms, 500cycles)
Sat Jan 11 19:54:10 CET 2014: 76: No solution found.
Sat Jan 11 19:54:10 CET 2014: 77: finished (7ms, 19cycles)
Sat Jan 11 19:54:10 CET 2014: 77: Solution found.
Sat Jan 11 19:54:11 CET 2014: 78: finished (146ms, 500cycles)
Sat Jan 11 19:54:11 CET 2014: 78: No solution found.
Sat Jan 11 19:54:11 CET 2014: 79: finished (147ms, 500cycles)
Sat Jan 11 19:54:11 CET 2014: 79: No solution found.
Sat Jan 11 19:54:11 CET 2014: 80: finished (145ms, 500cycles)
Sat Jan 11 19:54:11 CET 2014: 80: No solution found.
Sat Jan 11 19:54:11 CET 2014: 81: finished (185ms, 500cycles)
Sat Jan 11 19:54:11 CET 2014: 81: No solution found.
Sat Jan 11 19:54:11 CET 2014: 82: finished (148ms, 500cycles)
Sat Jan 11 19:54:11 CET 2014: 82: No solution found.
Sat Jan 11 19:54:11 CET 2014: 83: finished (8ms, 25cycles)
Sat Jan 11 19:54:11 CET 2014: 83: Solution found.
Sat Jan 11 19:54:11 CET 2014: 84: finished (5ms, 12cycles)
Sat Jan 11 19:54:11 CET 2014: 84: Solution found.
Sat Jan 11 19:54:11 CET 2014: 85: finished (146ms, 500cycles)
Sat Jan 11 19:54:11 CET 2014: 85: No solution found.
Sat Jan 11 19:54:12 CET 2014: 86: finished (145ms, 500cycles)
Sat Jan 11 19:54:12 CET 2014: 86: No solution found.
Sat Jan 11 19:54:12 CET 2014: 87: finished (155ms, 500cycles)
Sat Jan 11 19:54:12 CET 2014: 87: No solution found.
Sat Jan 11 19:54:12 CET 2014: 88: finished (148ms, 500cycles)
Sat Jan 11 19:54:12 CET 2014: 88: No solution found.
Sat Jan 11 19:54:12 CET 2014: 89: finished (153ms, 500cycles)
Sat Jan 11 19:54:12 CET 2014: 89: No solution found.
Sat Jan 11 19:54:12 CET 2014: 90: finished (147ms, 500cycles)
Sat Jan 11 19:54:12 CET 2014: 90: No solution found.
Sat Jan 11 19:54:12 CET 2014: 91: finished (159ms, 500cycles)
Sat Jan 11 19:54:12 CET 2014: 91: No solution found.
Sat Jan 11 19:54:12 CET 2014: 92: finished (6ms, 10cycles)
Sat Jan 11 19:54:12 CET 2014: 92: Solution found.
Sat Jan 11 19:54:13 CET 2014: 93: finished (165ms, 500cycles)
Sat Jan 11 19:54:13 CET 2014: 93: No solution found.
Sat Jan 11 19:54:13 CET 2014: 94: finished (25ms, 76cycles)
Sat Jan 11 19:54:13 CET 2014: 94: Solution found.
Sat Jan 11 19:54:13 CET 2014: 95: finished (9ms, 21cycles)
Sat Jan 11 19:54:13 CET 2014: 95: Solution found.
Sat Jan 11 19:54:13 CET 2014: 96: finished (2ms, 4cycles)
Sat Jan 11 19:54:13 CET 2014: 96: Solution found.
Sat Jan 11 19:54:13 CET 2014: 97: finished (144ms, 500cycles)
Sat Jan 11 19:54:13 CET 2014: 97: No solution found.
Sat Jan 11 19:54:13 CET 2014: 98: finished (7ms, 11cycles)
Sat Jan 11 19:54:13 CET 2014: 98: Solution found.
Sat Jan 11 19:54:13 CET 2014: 99: finished (145ms, 500cycles)
Sat Jan 11 19:54:13 CET 2014: 99: No solution found.
Sat Jan 11 19:54:13 CET 2014: Solution Found: 23
Sat Jan 11 19:54:13 CET 2014: Avg cycles: 18
Sat Jan 11 19:54:13 CET 2014: Max cycles: 76
Sat Jan 11 19:54:13 CET 2014: Min cycles: 3
Sat Jan 11 19:54:13 CET 2014: No solution found: 77
Sat Jan 11 19:54:13 CET 2014: logging finished. (runtime: 15525ms)
