Sat Jan 11 23:13:37 CET 2014: Problem Count: 30
Sat Jan 11 23:13:37 CET 2014: CandidatesCount: 50
Sat Jan 11 23:13:37 CET 2014: Max Cycles: 500
Sat Jan 11 23:13:37 CET 2014: 0: finished (423ms, 500cycles)
Sat Jan 11 23:13:37 CET 2014: 0: No solution found.
Sat Jan 11 23:13:38 CET 2014: 1: finished (261ms, 500cycles)
Sat Jan 11 23:13:38 CET 2014: 1: No solution found.
Sat Jan 11 23:13:38 CET 2014: 2: finished (368ms, 500cycles)
Sat Jan 11 23:13:38 CET 2014: 2: No solution found.
Sat Jan 11 23:13:38 CET 2014: 3: finished (332ms, 500cycles)
Sat Jan 11 23:13:38 CET 2014: 3: No solution found.
Sat Jan 11 23:13:39 CET 2014: 4: finished (313ms, 500cycles)
Sat Jan 11 23:13:39 CET 2014: 4: No solution found.
Sat Jan 11 23:13:39 CET 2014: 5: finished (295ms, 500cycles)
Sat Jan 11 23:13:39 CET 2014: 5: No solution found.
Sat Jan 11 23:13:39 CET 2014: 6: finished (415ms, 500cycles)
Sat Jan 11 23:13:39 CET 2014: 6: No solution found.
Sat Jan 11 23:13:40 CET 2014: 7: finished (380ms, 500cycles)
Sat Jan 11 23:13:40 CET 2014: 7: No solution found.
Sat Jan 11 23:13:40 CET 2014: 8: finished (283ms, 500cycles)
Sat Jan 11 23:13:40 CET 2014: 8: No solution found.
Sat Jan 11 23:13:40 CET 2014: 9: finished (265ms, 500cycles)
Sat Jan 11 23:13:40 CET 2014: 9: No solution found.
Sat Jan 11 23:13:41 CET 2014: 10: finished (327ms, 500cycles)
Sat Jan 11 23:13:41 CET 2014: 10: No solution found.
Sat Jan 11 23:13:41 CET 2014: 11: finished (359ms, 500cycles)
Sat Jan 11 23:13:41 CET 2014: 11: No solution found.
Sat Jan 11 23:13:41 CET 2014: 12: finished (377ms, 500cycles)
Sat Jan 11 23:13:41 CET 2014: 12: No solution found.
Sat Jan 11 23:13:42 CET 2014: 13: finished (386ms, 500cycles)
Sat Jan 11 23:13:42 CET 2014: 13: No solution found.
Sat Jan 11 23:13:42 CET 2014: 14: finished (345ms, 500cycles)
Sat Jan 11 23:13:42 CET 2014: 14: No solution found.
Sat Jan 11 23:13:43 CET 2014: 15: finished (448ms, 500cycles)
Sat Jan 11 23:13:43 CET 2014: 15: No solution found.
Sat Jan 11 23:13:43 CET 2014: 16: finished (261ms, 500cycles)
Sat Jan 11 23:13:43 CET 2014: 16: No solution found.
