Sat Dec 28 04:02:22 CET 2013: Problem Count: 150
Sat Dec 28 04:02:22 CET 2013: CandidatesCount: 200
Sat Dec 28 04:02:22 CET 2013: Max Cycles: 250
Sat Dec 28 04:07:54 CET 2013: 15: No solution found.
Sat Dec 28 04:07:58 CET 2013: 16: finished (4930ms, 54cycles)
Sat Dec 28 04:07:58 CET 2013: 16: Solution found.
Sat Dec 28 04:08:20 CET 2013: 17: finished (21929ms, 250cycles)
Sat Dec 28 04:08:20 CET 2013: 17: No solution found.
Sat Dec 28 04:08:42 CET 2013: 18: finished (21369ms, 250cycles)
Sat Dec 28 04:08:42 CET 2013: 18: No solution found.
Sat Dec 28 04:09:03 CET 2013: 19: finished (21707ms, 250cycles)
Sat Dec 28 04:09:03 CET 2013: 19: No solution found.
Sat Dec 28 04:09:24 CET 2013: 20: finished (20650ms, 250cycles)
Sat Dec 28 04:09:24 CET 2013: 20: No solution found.
Sat Dec 28 04:09:45 CET 2013: 21: finished (20860ms, 250cycles)
Sat Dec 28 04:09:45 CET 2013: 21: No solution found.
Sat Dec 28 04:10:06 CET 2013: 22: finished (21456ms, 250cycles)
Sat Dec 28 04:10:06 CET 2013: 22: No solution found.
Sat Dec 28 04:10:27 CET 2013: 23: finished (20695ms, 250cycles)
Sat Dec 28 04:10:27 CET 2013: 23: No solution found.
Sat Dec 28 04:10:48 CET 2013: 24: finished (20795ms, 250cycles)
Sat Dec 28 04:10:48 CET 2013: 24: No solution found.
Sat Dec 28 04:11:08 CET 2013: 25: finished (20510ms, 250cycles)
Sat Dec 28 04:11:08 CET 2013: 25: No solution found.
Sat Dec 28 04:11:29 CET 2013: 26: finished (20282ms, 250cycles)
Sat Dec 28 04:11:29 CET 2013: 26: No solution found.
Sat Dec 28 04:11:49 CET 2013: 27: finished (20612ms, 250cycles)
Sat Dec 28 04:11:49 CET 2013: 27: No solution found.
Sat Dec 28 04:12:11 CET 2013: 28: finished (21656ms, 250cycles)
Sat Dec 28 04:12:11 CET 2013: 28: No solution found.
Sat Dec 28 04:12:32 CET 2013: 29: finished (20598ms, 250cycles)
Sat Dec 28 04:12:32 CET 2013: 29: No solution found.
Sat Dec 28 04:12:53 CET 2013: 30: finished (21118ms, 250cycles)
Sat Dec 28 04:12:53 CET 2013: 30: No solution found.
Sat Dec 28 04:13:13 CET 2013: 31: finished (20780ms, 250cycles)
Sat Dec 28 04:13:13 CET 2013: 31: No solution found.
Sat Dec 28 04:13:35 CET 2013: 32: finished (21540ms, 250cycles)
Sat Dec 28 04:13:35 CET 2013: 32: No solution found.
Sat Dec 28 04:13:56 CET 2013: 33: finished (21284ms, 250cycles)
Sat Dec 28 04:13:56 CET 2013: 33: No solution found.
Sat Dec 28 04:14:16 CET 2013: 34: finished (19974ms, 250cycles)
Sat Dec 28 04:14:16 CET 2013: 34: No solution found.
Sat Dec 28 04:14:21 CET 2013: 35: finished (4348ms, 49cycles)
Sat Dec 28 04:14:21 CET 2013: 35: Solution found.
Sat Dec 28 04:14:42 CET 2013: 36: finished (21626ms, 250cycles)
Sat Dec 28 04:14:42 CET 2013: 36: No solution found.
Sat Dec 28 04:15:02 CET 2013: 37: finished (19954ms, 250cycles)
Sat Dec 28 04:15:02 CET 2013: 37: No solution found.
Sat Dec 28 04:15:24 CET 2013: 38: finished (21730ms, 250cycles)
Sat Dec 28 04:15:24 CET 2013: 38: No solution found.
Sat Dec 28 04:15:45 CET 2013: 39: finished (20880ms, 250cycles)
Sat Dec 28 04:15:45 CET 2013: 39: No solution found.
Sat Dec 28 04:16:06 CET 2013: 40: finished (21502ms, 250cycles)
Sat Dec 28 04:16:06 CET 2013: 40: No solution found.
Sat Dec 28 04:16:16 CET 2013: 41: finished (9757ms, 113cycles)
Sat Dec 28 04:16:16 CET 2013: 41: Solution found.
Sat Dec 28 04:16:20 CET 2013: 42: finished (3998ms, 45cycles)
Sat Dec 28 04:16:20 CET 2013: 42: Solution found.
Sat Dec 28 04:16:41 CET 2013: 43: finished (20860ms, 250cycles)
Sat Dec 28 04:16:41 CET 2013: 43: No solution found.
Sat Dec 28 04:17:02 CET 2013: 44: finished (21523ms, 250cycles)
Sat Dec 28 04:17:02 CET 2013: 44: No solution found.
Sat Dec 28 04:17:08 CET 2013: 45: finished (5783ms, 65cycles)
Sat Dec 28 04:17:08 CET 2013: 45: Solution found.
Sat Dec 28 04:17:30 CET 2013: 46: finished (21305ms, 250cycles)
Sat Dec 28 04:17:30 CET 2013: 46: No solution found.
Sat Dec 28 04:17:51 CET 2013: 47: finished (21077ms, 250cycles)
Sat Dec 28 04:17:51 CET 2013: 47: No solution found.
Sat Dec 28 04:18:12 CET 2013: 48: finished (21741ms, 250cycles)
Sat Dec 28 04:18:12 CET 2013: 48: No solution found.
Sat Dec 28 04:18:33 CET 2013: 49: finished (21074ms, 250cycles)
Sat Dec 28 04:18:33 CET 2013: 49: No solution found.
Sat Dec 28 04:18:54 CET 2013: 50: finished (20964ms, 250cycles)
Sat Dec 28 04:18:54 CET 2013: 50: No solution found.
Sat Dec 28 04:19:06 CET 2013: 51: finished (11439ms, 130cycles)
Sat Dec 28 04:19:06 CET 2013: 51: Solution found.
Sat Dec 28 04:19:27 CET 2013: 52: finished (21123ms, 250cycles)
Sat Dec 28 04:19:27 CET 2013: 52: No solution found.
Sat Dec 28 04:19:48 CET 2013: 53: finished (20821ms, 250cycles)
Sat Dec 28 04:19:48 CET 2013: 53: No solution found.
Sat Dec 28 04:20:09 CET 2013: 54: finished (20975ms, 250cycles)
Sat Dec 28 04:20:09 CET 2013: 54: No solution found.
Sat Dec 28 04:20:30 CET 2013: 55: finished (21221ms, 250cycles)
Sat Dec 28 04:20:30 CET 2013: 55: No solution found.
Sat Dec 28 04:20:38 CET 2013: 56: finished (7956ms, 92cycles)
Sat Dec 28 04:20:38 CET 2013: 56: Solution found.
Sat Dec 28 04:20:58 CET 2013: 57: finished (20137ms, 250cycles)
Sat Dec 28 04:20:58 CET 2013: 57: No solution found.
Sat Dec 28 04:21:08 CET 2013: 58: finished (9865ms, 114cycles)
Sat Dec 28 04:21:08 CET 2013: 58: Solution found.
Sat Dec 28 04:21:28 CET 2013: 59: finished (20324ms, 250cycles)
Sat Dec 28 04:21:28 CET 2013: 59: No solution found.
Sat Dec 28 04:21:50 CET 2013: 60: finished (21582ms, 250cycles)
Sat Dec 28 04:21:50 CET 2013: 60: No solution found.
Sat Dec 28 04:22:11 CET 2013: 61: finished (21125ms, 250cycles)
Sat Dec 28 04:22:11 CET 2013: 61: No solution found.
Sat Dec 28 04:22:32 CET 2013: 62: finished (20900ms, 250cycles)
Sat Dec 28 04:22:32 CET 2013: 62: No solution found.
Sat Dec 28 04:22:53 CET 2013: 63: finished (20820ms, 250cycles)
Sat Dec 28 04:22:53 CET 2013: 63: No solution found.
Sat Dec 28 04:23:14 CET 2013: 64: finished (20817ms, 250cycles)
Sat Dec 28 04:23:14 CET 2013: 64: No solution found.
Sat Dec 28 04:23:34 CET 2013: 65: finished (20327ms, 250cycles)
Sat Dec 28 04:23:34 CET 2013: 65: No solution found.
Sat Dec 28 04:23:55 CET 2013: 66: finished (21156ms, 250cycles)
Sat Dec 28 04:23:55 CET 2013: 66: No solution found.
Sat Dec 28 04:24:16 CET 2013: 67: finished (20542ms, 250cycles)
Sat Dec 28 04:24:16 CET 2013: 67: No solution found.
Sat Dec 28 04:24:35 CET 2013: 68: finished (19687ms, 250cycles)
Sat Dec 28 04:24:35 CET 2013: 68: No solution found.
Sat Dec 28 04:24:44 CET 2013: 69: finished (8931ms, 102cycles)
Sat Dec 28 04:24:44 CET 2013: 69: Solution found.
Sat Dec 28 04:25:05 CET 2013: 70: finished (20746ms, 250cycles)
Sat Dec 28 04:25:05 CET 2013: 70: No solution found.
Sat Dec 28 04:25:26 CET 2013: 71: finished (20675ms, 250cycles)
Sat Dec 28 04:25:26 CET 2013: 71: No solution found.
Sat Dec 28 04:25:46 CET 2013: 72: finished (20477ms, 250cycles)
Sat Dec 28 04:25:46 CET 2013: 72: No solution found.
Sat Dec 28 04:26:07 CET 2013: 73: finished (20593ms, 250cycles)
Sat Dec 28 04:26:07 CET 2013: 73: No solution found.
Sat Dec 28 04:26:27 CET 2013: 74: finished (20701ms, 250cycles)
Sat Dec 28 04:26:27 CET 2013: 74: No solution found.
Sat Dec 28 04:26:29 CET 2013: 75: finished (1679ms, 18cycles)
Sat Dec 28 04:26:29 CET 2013: 75: Solution found.
Sat Dec 28 04:26:50 CET 2013: 76: finished (20831ms, 250cycles)
Sat Dec 28 04:26:50 CET 2013: 76: No solution found.
Sat Dec 28 04:27:11 CET 2013: 77: finished (21474ms, 250cycles)
Sat Dec 28 04:27:11 CET 2013: 77: No solution found.
Sat Dec 28 04:27:33 CET 2013: 78: finished (21515ms, 250cycles)
Sat Dec 28 04:27:33 CET 2013: 78: No solution found.
Sat Dec 28 04:27:54 CET 2013: 79: finished (21037ms, 250cycles)
Sat Dec 28 04:27:54 CET 2013: 79: No solution found.
Sat Dec 28 04:28:15 CET 2013: 80: finished (21041ms, 250cycles)
Sat Dec 28 04:28:15 CET 2013: 80: No solution found.
Sat Dec 28 04:28:36 CET 2013: 81: finished (20689ms, 250cycles)
Sat Dec 28 04:28:36 CET 2013: 81: No solution found.
Sat Dec 28 04:28:56 CET 2013: 82: finished (20450ms, 250cycles)
Sat Dec 28 04:28:56 CET 2013: 82: No solution found.
Sat Dec 28 04:29:17 CET 2013: 83: finished (21347ms, 250cycles)
Sat Dec 28 04:29:17 CET 2013: 83: No solution found.
Sat Dec 28 04:29:38 CET 2013: 84: finished (20670ms, 250cycles)
Sat Dec 28 04:29:38 CET 2013: 84: No solution found.
Sat Dec 28 04:29:59 CET 2013: 85: finished (21147ms, 250cycles)
Sat Dec 28 04:29:59 CET 2013: 85: No solution found.
Sat Dec 28 04:30:20 CET 2013: 86: finished (20726ms, 250cycles)
Sat Dec 28 04:30:20 CET 2013: 86: No solution found.
Sat Dec 28 04:30:40 CET 2013: 87: finished (20394ms, 250cycles)
Sat Dec 28 04:30:40 CET 2013: 87: No solution found.
Sat Dec 28 04:31:01 CET 2013: 88: finished (20876ms, 250cycles)
Sat Dec 28 04:31:01 CET 2013: 88: No solution found.
Sat Dec 28 04:31:23 CET 2013: 89: finished (21625ms, 250cycles)
Sat Dec 28 04:31:23 CET 2013: 89: No solution found.
Sat Dec 28 04:31:44 CET 2013: 90: finished (21440ms, 250cycles)
Sat Dec 28 04:31:44 CET 2013: 90: No solution found.
Sat Dec 28 04:32:06 CET 2013: 91: finished (21716ms, 250cycles)
Sat Dec 28 04:32:06 CET 2013: 91: No solution found.
Sat Dec 28 04:32:27 CET 2013: 92: finished (20915ms, 250cycles)
Sat Dec 28 04:32:27 CET 2013: 92: No solution found.
Sat Dec 28 04:32:48 CET 2013: 93: finished (21083ms, 250cycles)
Sat Dec 28 04:32:48 CET 2013: 93: No solution found.
Sat Dec 28 04:32:53 CET 2013: 94: finished (5177ms, 58cycles)
Sat Dec 28 04:32:53 CET 2013: 94: Solution found.
Sat Dec 28 04:33:15 CET 2013: 95: finished (21857ms, 250cycles)
Sat Dec 28 04:33:15 CET 2013: 95: No solution found.
Sat Dec 28 04:33:36 CET 2013: 96: finished (20999ms, 250cycles)
Sat Dec 28 04:33:36 CET 2013: 96: No solution found.
Sat Dec 28 04:33:56 CET 2013: 97: finished (20253ms, 250cycles)
Sat Dec 28 04:33:56 CET 2013: 97: No solution found.
Sat Dec 28 04:34:18 CET 2013: 98: finished (21534ms, 250cycles)
Sat Dec 28 04:34:18 CET 2013: 98: No solution found.
Sat Dec 28 04:34:39 CET 2013: 99: finished (21052ms, 250cycles)
Sat Dec 28 04:34:39 CET 2013: 99: No solution found.
Sat Dec 28 04:34:39 CET 2013: Solution Found: 12 (Avg: 76)
Sat Dec 28 04:34:39 CET 2013: Max cycles: 130
Sat Dec 28 04:34:39 CET 2013: Min cycles: 18
Sat Dec 28 04:34:39 CET 2013: No solution found: 88
Sat Dec 28 04:34:39 CET 2013: logging finished. (runtime: 1937310ms)
